Investigator,Or,Time (s),Electrode,Amplitude (mV),,,,,,,,,,,,,,,,,,,,
,,23.79952,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,23.8152,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,23.82208,A3_31,0.054,,,,,,,,,,,,,,,,,,,,
,,23.8536,A2_24,0.027,,,,,,,,,,,,,,,,,,,,
,,23.91216,B2_21,0.046,,,,,,,,,,,,,,,,,,,,
,,23.914,C1_11,0.026,,,,,,,,,,,,,,,,,,,,
,,23.93672,B5_24,0.062,,,,,,,,,,,,,,,,,,,,
,,23.94384,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,23.96104,A3_24,0.066,,,,,,,,,,,,,,,,,,,,
,,23.98352,B5_42,0.029,,,,,,,,,,,,,,,,,,,,
,,24.01616,A3_24,0.064,,,,,,,,,,,,,,,,,,,,
,,24.01616,A3_31,0.047,,,,,,,,,,,,,,,,,,,,
,,24.01904,A3_24,0.066,,,,,,,,,,,,,,,,,,,,
,,24.03768,A4_33,0.021,,,,,,,,,,,,,,,,,,,,
,,24.06216,C1_11,0.018,,,,,,,,,,,,,,,,,,,,
,,24.09088,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,24.09416,B5_24,0.033,,,,,,,,,,,,,,,,,,,,
,,24.0964,B5_42,0.148,,,,,,,,,,,,,,,,,,,,
,,24.098,A3_24,0.044,,,,,,,,,,,,,,,,,,,,
,,24.09824,B2_21,0.045,,,,,,,,,,,,,,,,,,,,
,,24.10096,B2_21,0.014,,,,,,,,,,,,,,,,,,,,
,,24.10312,B5_31,0.025,,,,,,,,,,,,,,,,,,,,
,,24.10952,B5_31,0.036,,,,,,,,,,,,,,,,,,,,
,,24.13184,B1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,24.1348,B5_42,0.062,,,,,,,,,,,,,,,,,,,,
,,24.14768,B1_23,0.094,,,,,,,,,,,,,,,,,,,,
,,24.16,B5_34,0.079,,,,,,,,,,,,,,,,,,,,
,,24.168,B4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,24.17552,B5_24,0.069,,,,,,,,,,,,,,,,,,,,
,,24.1784,B2_21,0.023,,,,,,,,,,,,,,,,,,,,
,,24.18344,A2_23,0.071,,,,,,,,,,,,,,,,,,,,
,,24.188,A3_24,0.026,,,,,,,,,,,,,,,,,,,,
,,24.1908,B5_31,0.097,,,,,,,,,,,,,,,,,,,,
,,24.19368,B5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,24.2272,A3_31,0.052,,,,,,,,,,,,,,,,,,,,
,,24.23616,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,24.24808,A2_24,0.034,,,,,,,,,,,,,,,,,,,,
,,24.25656,A3_41,0.024,,,,,,,,,,,,,,,,,,,,
,,24.25784,A3_42,0.028,,,,,,,,,,,,,,,,,,,,
,,24.26384,A3_24,0.037,,,,,,,,,,,,,,,,,,,,
,,24.28248,A3_24,0.028,,,,,,,,,,,,,,,,,,,,
,,24.28664,A3_24,0.056,,,,,,,,,,,,,,,,,,,,
,,24.30152,B4_23,0.079,,,,,,,,,,,,,,,,,,,,
,,24.3396,B5_32,0.038,,,,,,,,,,,,,,,,,,,,
,,24.35376,B5_42,0.066,,,,,,,,,,,,,,,,,,,,
,,24.38296,C1_31,0.032,,,,,,,,,,,,,,,,,,,,
,,24.40296,B2_21,0.043,,,,,,,,,,,,,,,,,,,,
,,24.40448,C1_21,0.031,,,,,,,,,,,,,,,,,,,,
,,24.43768,B1_23,0.068,,,,,,,,,,,,,,,,,,,,
,,24.49136,B2_41,0.026,,,,,,,,,,,,,,,,,,,,
,,24.5204,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,24.52144,A3_31,0.055,,,,,,,,,,,,,,,,,,,,
,,24.54912,B5_24,0.067,,,,,,,,,,,,,,,,,,,,
,,24.55384,B1_13,0.041,,,,,,,,,,,,,,,,,,,,
,,24.57048,B5_31,0.101,,,,,,,,,,,,,,,,,,,,
,,24.5732,B5_31,0.021,,,,,,,,,,,,,,,,,,,,
,,24.60968,B5_42,0.075,,,,,,,,,,,,,,,,,,,,
,,24.6408,B2_24,0.032,,,,,,,,,,,,,,,,,,,,
,,24.65296,B5_42,0.21,,,,,,,,,,,,,,,,,,,,
,,24.65632,B5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,24.6596,B5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,24.67312,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,24.72352,B5_24,0.07,,,,,,,,,,,,,,,,,,,,
,,24.73376,B5_24,0.048,,,,,,,,,,,,,,,,,,,,
,,24.75208,B5_31,0.031,,,,,,,,,,,,,,,,,,,,
,,24.7624,A2_24,0.028,,,,,,,,,,,,,,,,,,,,
,,24.78184,A3_31,0.05,,,,,,,,,,,,,,,,,,,,
,,24.79008,B5_42,0.027,,,,,,,,,,,,,,,,,,,,
,,24.834,A2_24,0.027,,,,,,,,,,,,,,,,,,,,
,,24.84088,C1_31,0.032,,,,,,,,,,,,,,,,,,,,
,,24.89776,B2_21,0.046,,,,,,,,,,,,,,,,,,,,
,,24.90536,B5_42,0.166,,,,,,,,,,,,,,,,,,,,
,,24.90872,B5_42,0.023,,,,,,,,,,,,,,,,,,,,
,,24.9132,B2_24,0.035,,,,,,,,,,,,,,,,,,,,
,,24.92408,B2_24,0.035,,,,,,,,,,,,,,,,,,,,
,,24.97552,B2_24,0.081,,,,,,,,,,,,,,,,,,,,
,,24.97648,A2_12,0.03,,,,,,,,,,,,,,,,,,,,
,,24.97792,B2_24,0.047,,,,,,,,,,,,,,,,,,,,
,,24.9804,B2_24,0.041,,,,,,,,,,,,,,,,,,,,
,,24.98304,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,24.98328,B2_24,0.075,,,,,,,,,,,,,,,,,,,,
,,24.98568,B2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,24.98576,B2_24,0.146,,,,,,,,,,,,,,,,,,,,
,,24.98608,B5_24,0.069,,,,,,,,,,,,,,,,,,,,
,,24.98864,B2_24,0.043,,,,,,,,,,,,,,,,,,,,
,,24.98944,B2_31,0.099,,,,,,,,,,,,,,,,,,,,
,,24.99056,B5_31,0.099,,,,,,,,,,,,,,,,,,,,
,,24.99136,B2_24,0.054,,,,,,,,,,,,,,,,,,,,
,,24.99384,B2_24,0.039,,,,,,,,,,,,,,,,,,,,
,,24.996,B2_31,0.044,,,,,,,,,,,,,,,,,,,,
,,24.99624,B2_24,0.088,,,,,,,,,,,,,,,,,,,,
,,24.99792,B5_24,0.053,,,,,,,,,,,,,,,,,,,,
,,24.99952,B2_21,0.045,,,,,,,,,,,,,,,,,,,,
,,24.99992,B2_24,0.025,,,,,,,,,,,,,,,,,,,,
,,25.00224,B5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,25.0036,B5_42,0.065,,,,,,,,,,,,,,,,,,,,
,,25.00368,B2_24,0.041,,,,,,,,,,,,,,,,,,,,
,,25.00376,B2_21,0.035,,,,,,,,,,,,,,,,,,,,
,,25.00464,C1_43,0.031,,,,,,,,,,,,,,,,,,,,
,,25.00616,B2_21,0.036,,,,,,,,,,,,,,,,,,,,
,,25.00864,B4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,25.01104,B2_31,0.046,,,,,,,,,,,,,,,,,,,,
,,25.01328,B2_31,0.039,,,,,,,,,,,,,,,,,,,,
,,25.01648,B2_12,0.026,,,,,,,,,,,,,,,,,,,,
,,25.02032,B2_31,0.041,,,,,,,,,,,,,,,,,,,,
,,25.03368,B2_24,0.081,,,,,,,,,,,,,,,,,,,,
,,25.0392,A3_31,0.055,,,,,,,,,,,,,,,,,,,,
,,25.04616,B4_24,0.049,,,,,,,,,,,,,,,,,,,,
,,25.05384,B1_23,0.1,,,,,,,,,,,,,,,,,,,,
,,25.07352,C2_22,0.042,,,,,,,,,,,,,,,,,,,,
,,25.07512,A3_24,0.071,,,,,,,,,,,,,,,,,,,,
,,25.07592,C2_22,0.338,,,,,,,,,,,,,,,,,,,,
,,25.07824,C2_22,0.078,,,,,,,,,,,,,,,,,,,,
,,25.07832,C1_21,0.028,,,,,,,,,,,,,,,,,,,,
,,25.08072,C2_22,0.071,,,,,,,,,,,,,,,,,,,,
,,25.08312,C2_22,0.032,,,,,,,,,,,,,,,,,,,,
,,25.0856,C2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,25.0856,C2_22,0.036,,,,,,,,,,,,,,,,,,,,
,,25.1064,C2_22,0.028,,,,,,,,,,,,,,,,,,,,
,,25.10944,C2_34,0.053,,,,,,,,,,,,,,,,,,,,
,,25.1104,B1_23,0.031,,,,,,,,,,,,,,,,,,,,
,,25.12968,B2_21,0.036,,,,,,,,,,,,,,,,,,,,
,,25.15648,A3_24,0.056,,,,,,,,,,,,,,,,,,,,
,,25.1568,C1_31,0.036,,,,,,,,,,,,,,,,,,,,
,,25.16248,B5_42,0.067,,,,,,,,,,,,,,,,,,,,
,,25.18664,B5_24,0.066,,,,,,,,,,,,,,,,,,,,
,,25.192,B5_31,0.095,,,,,,,,,,,,,,,,,,,,
,,25.19456,B5_31,0.013,,,,,,,,,,,,,,,,,,,,
,,25.19864,B5_24,0.049,,,,,,,,,,,,,,,,,,,,
,,25.202,B1_13,0.034,,,,,,,,,,,,,,,,,,,,
,,25.20304,A3_24,0.046,,,,,,,,,,,,,,,,,,,,
,,25.22136,A2_13,0.062,,,,,,,,,,,,,,,,,,,,
,,25.24072,A3_24,0.043,,,,,,,,,,,,,,,,,,,,
,,25.24712,A2_24,0.028,,,,,,,,,,,,,,,,,,,,
,,25.2584,A3_24,0.078,,,,,,,,,,,,,,,,,,,,
,,25.26248,A3_24,0.04,,,,,,,,,,,,,,,,,,,,
,,25.28192,A3_31,0.052,,,,,,,,,,,,,,,,,,,,
,,25.29952,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,25.30448,C1_22,0.103,,,,,,,,,,,,,,,,,,,,
,,25.31072,A2_24,0.029,,,,,,,,,,,,,,,,,,,,
,,25.32328,B5_42,0.045,,,,,,,,,,,,,,,,,,,,
,,25.32568,A3_31,0.057,,,,,,,,,,,,,,,,,,,,
,,25.33216,A2_24,0.093,,,,,,,,,,,,,,,,,,,,
,,25.33312,A3_31,0.044,,,,,,,,,,,,,,,,,,,,
,,25.3368,A2_24,0.025,,,,,,,,,,,,,,,,,,,,
,,25.33952,A3_31,0.033,,,,,,,,,,,,,,,,,,,,
,,25.34856,A3_24,0.042,,,,,,,,,,,,,,,,,,,,
,,25.3512,A3_24,0.039,,,,,,,,,,,,,,,,,,,,
,,25.35312,A3_42,0.038,,,,,,,,,,,,,,,,,,,,
,,25.35576,A3_31,0.102,,,,,,,,,,,,,,,,,,,,
,,25.35616,A3_42,0.079,,,,,,,,,,,,,,,,,,,,
,,25.35704,A3_41,0.035,,,,,,,,,,,,,,,,,,,,
,,25.35808,A3_31,0.074,,,,,,,,,,,,,,,,,,,,
,,25.35824,B4_23,0.027,,,,,,,,,,,,,,,,,,,,
,,25.35952,A3_42,0.042,,,,,,,,,,,,,,,,,,,,
,,25.36064,B5_42,0.07,,,,,,,,,,,,,,,,,,,,
,,25.36088,A3_31,0.037,,,,,,,,,,,,,,,,,,,,
,,25.3612,A3_41,0.01,,,,,,,,,,,,,,,,,,,,
,,25.36136,B5_31,0.097,,,,,,,,,,,,,,,,,,,,
,,25.36184,A3_42,0.032,,,,,,,,,,,,,,,,,,,,
,,25.364,B5_31,0.015,,,,,,,,,,,,,,,,,,,,
,,25.36456,A2_23,0.064,,,,,,,,,,,,,,,,,,,,
,,25.36464,A3_24,0.046,,,,,,,,,,,,,,,,,,,,
,,25.36576,A3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,25.3704,A3_24,0.059,,,,,,,,,,,,,,,,,,,,
,,25.3728,A3_41,0.015,,,,,,,,,,,,,,,,,,,,
,,25.37288,A3_24,0.089,,,,,,,,,,,,,,,,,,,,
,,25.37552,A3_42,0.055,,,,,,,,,,,,,,,,,,,,
,,25.37592,A3_41,0.03,,,,,,,,,,,,,,,,,,,,
,,25.37712,A3_31,0.04,,,,,,,,,,,,,,,,,,,,
,,25.37792,A3_42,0.044,,,,,,,,,,,,,,,,,,,,
,,25.38728,A3_42,0.03,,,,,,,,,,,,,,,,,,,,
,,25.38808,A3_24,0.067,,,,,,,,,,,,,,,,,,,,
,,25.39048,A3_21,0.035,,,,,,,,,,,,,,,,,,,,
,,25.39152,A3_24,0.048,,,,,,,,,,,,,,,,,,,,
,,25.39864,A3_41,0.042,,,,,,,,,,,,,,,,,,,,
,,25.39968,A3_42,0.029,,,,,,,,,,,,,,,,,,,,
,,25.40312,B2_21,0.027,,,,,,,,,,,,,,,,,,,,
,,25.40432,A3_31,0.04,,,,,,,,,,,,,,,,,,,,
,,25.4044,A3_42,0.027,,,,,,,,,,,,,,,,,,,,
,,25.40496,A3_24,0.04,,,,,,,,,,,,,,,,,,,,
,,25.40744,A3_24,0.033,,,,,,,,,,,,,,,,,,,,
,,25.40976,A3_24,0.033,,,,,,,,,,,,,,,,,,,,
,,25.42344,A3_41,0.022,,,,,,,,,,,,,,,,,,,,
,,25.43208,A3_42,0.035,,,,,,,,,,,,,,,,,,,,
,,25.4356,A3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,25.43824,A3_24,0.026,,,,,,,,,,,,,,,,,,,,
,,25.43984,B5_21,0.027,,,,,,,,,,,,,,,,,,,,
,,25.44072,B5_42,0.028,,,,,,,,,,,,,,,,,,,,
,,25.44248,A3_21,0.042,,,,,,,,,,,,,,,,,,,,
,,25.4448,C1_31,0.033,,,,,,,,,,,,,,,,,,,,
,,25.44864,A2_12,0.029,,,,,,,,,,,,,,,,,,,,
,,25.4616,B5_42,0.038,,,,,,,,,,,,,,,,,,,,
,,25.48232,C1_21,0.031,,,,,,,,,,,,,,,,,,,,
,,25.4932,B5_31,0.033,,,,,,,,,,,,,,,,,,,,
,,25.49432,B5_24,0.072,,,,,,,,,,,,,,,,,,,,
,,25.50128,B5_31,0.04,,,,,,,,,,,,,,,,,,,,
,,25.50424,B5_31,0.102,,,,,,,,,,,,,,,,,,,,
,,25.50696,B5_31,0.017,,,,,,,,,,,,,,,,,,,,
,,25.50856,B5_24,0.06,,,,,,,,,,,,,,,,,,,,
,,25.51368,B5_42,0.135,,,,,,,,,,,,,,,,,,,,
,,25.54232,A4_33,0.045,,,,,,,,,,,,,,,,,,,,
,,25.55664,A2_23,0.068,,,,,,,,,,,,,,,,,,,,
,,25.55848,C1_22,0.091,,,,,,,,,,,,,,,,,,,,
,,25.57304,B4_11,0.028,,,,,,,,,,,,,,,,,,,,
,,25.59016,B2_21,0.046,,,,,,,,,,,,,,,,,,,,
,,25.60928,C1_31,0.037,,,,,,,,,,,,,,,,,,,,
,,25.64704,B4_31,0.048,,,,,,,,,,,,,,,,,,,,
,,25.6724,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,25.69784,A2_23,0.06,,,,,,,,,,,,,,,,,,,,
,,25.70016,A2_24,0.024,,,,,,,,,,,,,,,,,,,,
,,25.7044,B5_42,0.146,,,,,,,,,,,,,,,,,,,,
,,25.70544,B5_31,0.096,,,,,,,,,,,,,,,,,,,,
,,25.70704,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,25.70856,B5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,25.71016,A2_24,0.041,,,,,,,,,,,,,,,,,,,,
,,25.7124,A2_24,0.031,,,,,,,,,,,,,,,,,,,,
,,25.71896,B2_12,0.028,,,,,,,,,,,,,,,,,,,,
,,25.72832,C1_11,0.018,,,,,,,,,,,,,,,,,,,,
,,25.73032,B2_21,0.026,,,,,,,,,,,,,,,,,,,,
,,25.74528,B5_24,0.074,,,,,,,,,,,,,,,,,,,,
,,25.79,A3_31,0.057,,,,,,,,,,,,,,,,,,,,
,,25.79264,A3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,25.81544,A2_12,0.026,,,,,,,,,,,,,,,,,,,,
,,25.82264,A3_24,0.073,,,,,,,,,,,,,,,,,,,,
,,25.83568,B2_31,0.055,,,,,,,,,,,,,,,,,,,,
,,25.84,B5_24,0.067,,,,,,,,,,,,,,,,,,,,
,,25.84496,B2_31,0.039,,,,,,,,,,,,,,,,,,,,
,,25.84952,C1_31,0.033,,,,,,,,,,,,,,,,,,,,
,,25.85456,B2_31,0.044,,,,,,,,,,,,,,,,,,,,
,,25.8548,B5_24,0.046,,,,,,,,,,,,,,,,,,,,
,,25.86912,B5_42,0.025,,,,,,,,,,,,,,,,,,,,
,,25.91736,B2_21,0.034,,,,,,,,,,,,,,,,,,,,
,,25.93592,C1_21,0.029,,,,,,,,,,,,,,,,,,,,
,,25.95392,B5_42,0.201,,,,,,,,,,,,,,,,,,,,
,,25.95712,B5_42,0.022,,,,,,,,,,,,,,,,,,,,
,,25.9676,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,25.9764,A3_24,0.056,,,,,,,,,,,,,,,,,,,,
,,25.97928,B5_31,0.096,,,,,,,,,,,,,,,,,,,,
,,26.00304,C1_31,0.034,,,,,,,,,,,,,,,,,,,,
,,26.0144,B2_24,0.031,,,,,,,,,,,,,,,,,,,,
,,26.02496,C1_22,0.099,,,,,,,,,,,,,,,,,,,,
,,26.02904,A2_24,0.035,,,,,,,,,,,,,,,,,,,,
,,26.04272,B2_21,0.053,,,,,,,,,,,,,,,,,,,,
,,26.05352,B4_23,0.027,,,,,,,,,,,,,,,,,,,,
,,26.0572,B5_42,0.035,,,,,,,,,,,,,,,,,,,,
,,26.06432,B2_41,0.026,,,,,,,,,,,,,,,,,,,,
,,26.10344,A3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,26.1092,B5_42,0.058,,,,,,,,,,,,,,,,,,,,
,,26.11328,B1_23,0.095,,,,,,,,,,,,,,,,,,,,
,,26.14032,A3_31,0.066,,,,,,,,,,,,,,,,,,,,
,,26.14192,B5_24,0.069,,,,,,,,,,,,,,,,,,,,
,,26.15224,B5_24,0.05,,,,,,,,,,,,,,,,,,,,
,,26.16368,A2_23,0.082,,,,,,,,,,,,,,,,,,,,
,,26.1792,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,26.18304,B2_12,0.031,,,,,,,,,,,,,,,,,,,,
,,26.20048,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,26.25536,A3_24,0.051,,,,,,,,,,,,,,,,,,,,
,,26.2592,A3_24,0.063,,,,,,,,,,,,,,,,,,,,
,,26.27568,A3_31,0.054,,,,,,,,,,,,,,,,,,,,
,,26.30224,B2_21,0.037,,,,,,,,,,,,,,,,,,,,
,,26.30544,B2_21,0.019,,,,,,,,,,,,,,,,,,,,
,,26.3288,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,26.33496,B1_13,0.038,,,,,,,,,,,,,,,,,,,,
,,26.33552,B5_31,0.098,,,,,,,,,,,,,,,,,,,,
,,26.35152,A3_24,0.059,,,,,,,,,,,,,,,,,,,,
,,26.35808,B2_24,0.058,,,,,,,,,,,,,,,,,,,,
,,26.35816,B5_24,0.065,,,,,,,,,,,,,,,,,,,,
,,26.36288,B5_42,0.063,,,,,,,,,,,,,,,,,,,,
,,26.3652,B5_42,0.159,,,,,,,,,,,,,,,,,,,,
,,26.36832,B5_24,0.047,,,,,,,,,,,,,,,,,,,,
,,26.36848,B5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,26.408,A3_24,0.044,,,,,,,,,,,,,,,,,,,,
,,26.41936,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,26.42088,B2_21,0.044,,,,,,,,,,,,,,,,,,,,
,,26.42448,B2_12,0.039,,,,,,,,,,,,,,,,,,,,
,,26.42976,B2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,26.44072,B2_31,0.087,,,,,,,,,,,,,,,,,,,,
,,26.44816,B2_24,0.046,,,,,,,,,,,,,,,,,,,,
,,26.45072,B2_21,0.042,,,,,,,,,,,,,,,,,,,,
,,26.45312,B2_31,0.069,,,,,,,,,,,,,,,,,,,,
,,26.45352,B2_24,0.054,,,,,,,,,,,,,,,,,,,,
,,26.45384,B2_21,0.031,,,,,,,,,,,,,,,,,,,,
,,26.45432,B2_33,0.029,,,,,,,,,,,,,,,,,,,,
,,26.45576,B2_31,0.076,,,,,,,,,,,,,,,,,,,,
,,26.45648,B2_21,0.034,,,,,,,,,,,,,,,,,,,,
,,26.4576,B2_24,0.034,,,,,,,,,,,,,,,,,,,,
,,26.45864,B2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,26.45992,B2_24,0.052,,,,,,,,,,,,,,,,,,,,
,,26.46112,B2_31,0.051,,,,,,,,,,,,,,,,,,,,
,,26.46288,B2_12,0.068,,,,,,,,,,,,,,,,,,,,
,,26.46632,B2_12,0.043,,,,,,,,,,,,,,,,,,,,
,,26.46632,B2_21,0.08,,,,,,,,,,,,,,,,,,,,
,,26.46704,B2_24,0.049,,,,,,,,,,,,,,,,,,,,
,,26.4696,B2_21,0.033,,,,,,,,,,,,,,,,,,,,
,,26.4708,B2_24,0.066,,,,,,,,,,,,,,,,,,,,
,,26.47344,B2_24,0.086,,,,,,,,,,,,,,,,,,,,
,,26.4764,B2_24,0.062,,,,,,,,,,,,,,,,,,,,
,,26.47688,B2_31,0.036,,,,,,,,,,,,,,,,,,,,
,,26.4792,B2_24,0.086,,,,,,,,,,,,,,,,,,,,
,,26.47952,B2_31,0.046,,,,,,,,,,,,,,,,,,,,
,,26.48112,B5_33,0.028,,,,,,,,,,,,,,,,,,,,
,,26.48168,B2_24,0.077,,,,,,,,,,,,,,,,,,,,
,,26.48392,B2_24,0.082,,,,,,,,,,,,,,,,,,,,
,,26.4868,B2_24,0.037,,,,,,,,,,,,,,,,,,,,
,,26.48696,A3_24,0.025,,,,,,,,,,,,,,,,,,,,
,,26.49024,B2_31,0.05,,,,,,,,,,,,,,,,,,,,
,,26.49192,B4_24,0.047,,,,,,,,,,,,,,,,,,,,
,,26.49336,B2_31,0.033,,,,,,,,,,,,,,,,,,,,
,,26.49352,B2_21,0.021,,,,,,,,,,,,,,,,,,,,
,,26.49792,B2_24,0.054,,,,,,,,,,,,,,,,,,,,
,,26.50032,B2_31,0.098,,,,,,,,,,,,,,,,,,,,
,,26.55064,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,26.55568,B4_23,0.024,,,,,,,,,,,,,,,,,,,,
,,26.55872,B5_21,0.048,,,,,,,,,,,,,,,,,,,,
,,26.55928,B4_23,0.056,,,,,,,,,,,,,,,,,,,,
,,26.56144,B5_21,0.02,,,,,,,,,,,,,,,,,,,,
,,26.5652,B5_32,0.025,,,,,,,,,,,,,,,,,,,,
,,26.56936,B5_22,0.072,,,,,,,,,,,,,,,,,,,,
,,26.57184,B5_33,0.032,,,,,,,,,,,,,,,,,,,,
,,26.5748,B5_32,0.159,,,,,,,,,,,,,,,,,,,,
,,26.57624,B5_24,0.032,,,,,,,,,,,,,,,,,,,,
,,26.57728,B5_42,0.073,,,,,,,,,,,,,,,,,,,,
,,26.57736,B5_32,0.031,,,,,,,,,,,,,,,,,,,,
,,26.59784,A2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,26.61168,B1_23,0.097,,,,,,,,,,,,,,,,,,,,
,,26.62432,A2_24,0.022,,,,,,,,,,,,,,,,,,,,
,,26.64144,B5_42,0.063,,,,,,,,,,,,,,,,,,,,
,,26.64376,C1_21,0.025,,,,,,,,,,,,,,,,,,,,
,,26.64856,B5_31,0.101,,,,,,,,,,,,,,,,,,,,
,,26.67288,A2_24,0.029,,,,,,,,,,,,,,,,,,,,
,,26.70664,B5_24,0.069,,,,,,,,,,,,,,,,,,,,
,,26.70792,C1_31,0.032,,,,,,,,,,,,,,,,,,,,
,,26.7132,A3_31,0.049,,,,,,,,,,,,,,,,,,,,
,,26.71776,B5_24,0.056,,,,,,,,,,,,,,,,,,,,
,,26.73688,B1_23,0.047,,,,,,,,,,,,,,,,,,,,
,,26.75312,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,26.77656,B5_31,0.034,,,,,,,,,,,,,,,,,,,,
,,26.85152,A3_31,0.066,,,,,,,,,,,,,,,,,,,,
,,26.85416,B2_21,0.024,,,,,,,,,,,,,,,,,,,,
,,26.87592,B1_13,0.04,,,,,,,,,,,,,,,,,,,,
,,26.88104,A3_24,0.06,,,,,,,,,,,,,,,,,,,,
,,26.90016,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,26.90568,A3_24,0.033,,,,,,,,,,,,,,,,,,,,
,,26.91944,C1_22,0.093,,,,,,,,,,,,,,,,,,,,
,,26.94448,A3_31,0.05,,,,,,,,,,,,,,,,,,,,
,,26.96256,B5_24,0.067,,,,,,,,,,,,,,,,,,,,
,,26.97504,A3_24,0.046,,,,,,,,,,,,,,,,,,,,
,,26.97992,B5_24,0.054,,,,,,,,,,,,,,,,,,,,
,,26.99896,A3_24,0.044,,,,,,,,,,,,,,,,,,,,
,,27.0104,A3_24,0.034,,,,,,,,,,,,,,,,,,,,
,,27.01664,A3_31,0.079,,,,,,,,,,,,,,,,,,,,
,,27.02192,B5_42,0.033,,,,,,,,,,,,,,,,,,,,
,,27.02824,A3_24,0.065,,,,,,,,,,,,,,,,,,,,
,,27.0304,A3_31,0.042,,,,,,,,,,,,,,,,,,,,
,,27.03408,A3_42,0.049,,,,,,,,,,,,,,,,,,,,
,,27.03488,B4_23,0.028,,,,,,,,,,,,,,,,,,,,
,,27.03688,A3_42,0.033,,,,,,,,,,,,,,,,,,,,
,,27.04008,A3_24,0.037,,,,,,,,,,,,,,,,,,,,
,,27.04256,A3_24,0.024,,,,,,,,,,,,,,,,,,,,
,,27.04392,B5_31,0.093,,,,,,,,,,,,,,,,,,,,
,,27.04472,A3_31,0.089,,,,,,,,,,,,,,,,,,,,
,,27.046,A3_42,0.034,,,,,,,,,,,,,,,,,,,,
,,27.04664,B5_31,0.021,,,,,,,,,,,,,,,,,,,,
,,27.04832,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,27.05544,B2_21,0.037,,,,,,,,,,,,,,,,,,,,
,,27.05736,A3_21,0.039,,,,,,,,,,,,,,,,,,,,
,,27.0584,A3_24,0.058,,,,,,,,,,,,,,,,,,,,
,,27.05864,A3_31,0.063,,,,,,,,,,,,,,,,,,,,
,,27.06248,A3_31,0.044,,,,,,,,,,,,,,,,,,,,
,,27.06488,A3_31,0.04,,,,,,,,,,,,,,,,,,,,
,,27.06776,A3_42,0.032,,,,,,,,,,,,,,,,,,,,
,,27.07088,A3_42,0.033,,,,,,,,,,,,,,,,,,,,
,,27.07384,A3_24,0.046,,,,,,,,,,,,,,,,,,,,
,,27.07464,A3_31,0.046,,,,,,,,,,,,,,,,,,,,
,,27.07792,A3_24,0.044,,,,,,,,,,,,,,,,,,,,
,,27.0788,A3_31,0.029,,,,,,,,,,,,,,,,,,,,
,,27.08744,C1_11,0.022,,,,,,,,,,,,,,,,,,,,
,,27.08896,A3_42,0.027,,,,,,,,,,,,,,,,,,,,
,,27.08976,A3_31,0.059,,,,,,,,,,,,,,,,,,,,
,,27.0904,A3_24,0.047,,,,,,,,,,,,,,,,,,,,
,,27.09352,A3_24,0.022,,,,,,,,,,,,,,,,,,,,
,,27.10288,A2_23,0.04,,,,,,,,,,,,,,,,,,,,
,,27.10352,A3_31,0.033,,,,,,,,,,,,,,,,,,,,
,,27.1072,A3_24,0.05,,,,,,,,,,,,,,,,,,,,
,,27.10976,A3_24,0.054,,,,,,,,,,,,,,,,,,,,
,,27.11776,A3_31,0.028,,,,,,,,,,,,,,,,,,,,
