Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,01745.581040,B1_22,27,0.166
,,01745.557280,D3_42,5,0.10456
,,01745.034720,A6_24,54,0.92248
,,01746.097600,A6_24,35,0.686
,,01742.555280,B1_11,572,4.3656
,,01746.850320,B1_22,18,0.08424
,,01747.200080,B1_22,10,0.0472
,,01747.504960,B1_11,5,0.04344
,,01747.004080,A6_24,21,0.41688
,,01747.919440,C3_12,5,0.03944
,,01747.938880,C3_22,6,0.19448
,,01747.893920,C3_24,6,0.0824
,,01747.888960,B4_23,5,0.08944
,,01748.165120,A2_21,19,0.07504
,,01748.165200,A2_33,11,0.1064
,,01748.174080,A2_43,6,0.0772
,,01748.159840,A2_42,5,0.05448
,,01748.441440,B6_21,6,0.10696
,,01744.155760,D4_13,311,5.34792
,,01748.671280,A1_21,137,1.3248
,,01749.808000,D6_33,5,0.12768
,,01747.527360,A6_24,231,3.04728
,,01750.690720,A6_24,5,0.13136
,,01750.956000,A6_24,13,0.344
,,01751.513440,C1_24,22,0.24408
,,01751.594160,A6_24,5,0.16856
,,01751.877600,A6_24,5,0.04968
,,01751.908240,C1_24,7,0.26864
,,01752.041200,A6_24,11,0.25632
,,01752.326240,B1_22,94,0.318
,,01753.336320,B1_22,34,0.20408
,,01753.484080,B2_12,5,0.1148
,,01753.012400,A6_24,24,0.49704
,,01753.857520,B1_22,18,0.21064
,,01753.851760,A6_24,5,0.11784
,,01752.463360,C1_24,179,1.69368
,,01753.975760,A1_21,24,0.466
,,01754.106080,A6_24,42,0.78336
,,01755.742960,C1_13,10,0.0732
,,01754.996160,A6_24,29,0.8108
,,01749.622400,D4_13,532,7.18584
,,01756.108880,A6_24,36,0.88472
,,01756.312240,B1_11,44,0.84504
,,01756.936560,D4_13,74,0.99864
,,01758.059680,B1_22,11,0.16008
,,01758.030560,B1_14,11,0.20664
,,01758.846560,B3_22,7,0.12272
,,01758.843920,B3_42,5,0.1012
,,01759.069840,B3_22,10,0.1568
,,01757.195280,A6_24,134,2.34272
,,01758.043840,D4_13,115,1.68256
,,01759.673360,A6_24,18,0.44224
,,01759.860080,B3_22,20,0.46928
,,01760.359920,B1_14,5,0.07384
,,01759.871600,D4_13,56,0.81592
,,01757.258880,B1_11,436,4.03128
,,01761.440080,B2_12,6,0.07288
,,01761.333680,C3_22,6,0.15912
,,01760.878320,B3_22,13,0.53536
,,01761.393840,B1_11,26,0.46736
,,01761.666640,B6_21,5,0.08664
,,01762.044240,B1_11,5,0.30216
,,01762.470720,B1_11,22,0.32848
,,01760.428000,A6_24,137,2.302
,,01762.891200,A6_24,5,0.23896
,,01760.788960,D4_13,214,2.8412
,,01763.282000,A6_24,6,0.24928
,,01763.651280,A6_24,19,0.20472
,,01763.912240,D4_13,16,0.2228
,,01764.242640,D4_13,17,0.15056
,,01762.934640,B1_11,184,1.6756
,,01764.609920,D4_13,6,0.0156
,,01764.712080,B1_11,15,0.38184
,,01764.978560,B4_23,13,0.0616
,,01763.985360,A6_24,63,1.06576
,,01765.443120,B1_11,24,0.40136
,,01765.991040,B1_11,29,0.38488
,,01764.810800,D4_13,69,1.34352
,,01766.405120,B4_23,6,0.08496
,,01765.295520,A6_24,80,1.206
,,01766.611840,A6_24,48,0.86416
,,01767.649120,B1_11,6,0.1504
,,01767.589360,B6_21,8,0.26952
,,01767.707120,A6_24,12,0.19432
,,01768.012320,A6_24,5,0.07
,,01768.183840,D4_43,8,0.1244
,,01766.365280,D4_13,188,2.46192
,,01768.304560,B1_11,29,0.6068
,,01769.128240,B1_11,7,0.17016
,,01769.458960,B1_11,5,0.11312
,,01768.183440,A6_24,74,1.2892
,,01769.680400,B1_11,6,0.0648
,,01769.681040,B1_22,121,0.35792
,,01770.941120,B1_22,18,0.05736
,,01769.605120,A6_24,97,1.45272
,,01771.211200,B1_11,5,0.02512
,,01771.116480,B1_22,13,0.11656
,,01771.577520,B1_11,19,0.36616
,,01771.924080,B1_22,6,0.1548
,,01768.970960,D4_13,229,3.00992
,,01772.490160,B1_22,35,0.15376
,,01772.049200,B1_11,20,0.67272
,,01771.241920,A6_24,88,1.43088
,,01772.936320,B1_11,8,0.20616
,,01772.827280,A6_24,42,0.84392
,,01773.624880,B1_11,17,0.41424
,,01774.022880,B3_22,5,0.0744
,,01773.826000,B6_21,6,0.16912
,,01774.458880,B1_11,23,0.52776
,,01772.094720,D4_13,197,3.00384
,,01775.217440,D4_13,5,0.06352
,,01775.100080,B1_11,56,0.51256
,,01773.806960,A6_24,91,1.6776
,,01775.466880,B1_22,61,0.43144
,,01776.024400,B4_23,8,0.04992
,,01775.751280,B1_11,17,0.49024
,,01776.607600,A2_21,5,0.01624
,,01776.408640,B1_11,156,1.60696
,,01775.606800,A6_24,268,2.31864
,,01778.137520,A1_21,6,0.0416
,,01778.650720,A4_14,5,0.05928
,,01778.692480,A4_33,6,0.2124
,,01778.062720,A6_24,113,1.43232
,,01779.530400,B1_11,6,0.15256
,,01779.844480,B1_11,6,0.22416
,,01779.812720,B6_23,5,0.1156
,,01779.983440,A6_24,9,0.2456
,,01780.484720,A6_24,5,0.08248
,,01780.179680,B1_11,30,0.54728
,,01781.511280,B1_11,6,0.08336
,,01781.364720,A4_33,6,0.1196
,,01781.424080,B4_23,9,0.15768
,,01781.813440,B1_11,7,0.05936
,,01781.695040,B4_23,24,0.11144
,,01781.751360,A5_14,16,0.08144
,,01781.787280,A5_13,7,0.04448
,,01781.750800,A5_23,21,0.08
,,01716.354480,A5_34,8401,65.47552
,,01781.741600,A5_24,16,0.0912
,,01781.762400,A5_42,17,0.07096
,,01781.763760,A5_43,11,0.06888
,,01781.754000,A5_32,18,0.07792
,,01781.775760,A5_21,6,0.05496
,,01781.750080,A5_41,30,0.08024
,,01781.754560,A5_31,17,0.07712
,,01781.750480,A5_22,21,0.082
,,01781.896560,B5_14,5,0.14856
,,01781.882160,B5_12,15,0.0952
,,01781.863440,B5_13,23,0.14352
,,01781.882880,B5_11,21,0.10184
,,01781.898960,B5_33,15,0.05784
,,01781.897520,B5_23,11,0.05728
,,01781.861040,B5_34,29,0.14808
,,01781.878480,B5_24,39,0.1608
,,01781.840240,B5_42,19,0.11456
,,01781.872400,B5_43,27,0.17216
,,01781.897520,B5_32,9,0.07928
,,01781.880800,B5_44,24,0.1608
,,01781.882880,B5_21,19,0.07176
,,01781.873440,B5_31,9,0.05736
,,01781.873440,B5_22,24,0.12856
,,01781.886000,C5_14,14,0.0528
,,01781.867680,C5_12,17,0.07792
,,01781.889520,C5_13,9,0.09816
,,01781.886320,C5_11,15,0.11224
,,01781.878480,C5_33,31,0.26296
,,01781.884160,C5_23,24,0.11528
,,01781.882160,C5_34,23,0.07112
,,01781.882880,C5_24,21,0.07368
,,01781.851680,C5_42,22,0.13736
,,01781.886000,C5_43,18,0.11328
,,01781.873440,C5_32,25,0.11552
,,01781.840560,C5_44,27,0.13088
,,01781.886320,C5_21,15,0.06832
,,01781.882880,C5_41,20,0.11352
,,01781.883280,C5_31,9,0.07744
,,01781.880320,D5_14,23,0.09088
,,01781.882800,D5_12,21,0.11656
,,01781.880080,D5_13,36,0.1192
,,01781.895840,D5_11,10,0.0588
,,01781.882160,D5_33,16,0.06984
,,01781.885760,D5_23,9,0.0988
,,01781.881680,D5_34,16,0.16288
,,01781.885760,D5_24,16,0.09768
,,01781.868320,D5_42,26,0.09968
,,01781.880880,D5_43,10,0.07192
,,01781.880320,D5_32,20,0.08824
,,01781.882160,D5_44,21,0.10552
,,01781.861040,D5_21,18,0.13
,,01781.861040,D5_41,24,0.10184
,,01781.896240,D5_31,9,0.03224
,,01781.890960,D5_22,19,0.0684
,,01782.072160,B4_23,45,0.25552
,,01782.032800,A5_33,75,0.28528
,,01782.075920,A5_44,58,0.23208
,,01781.881040,B5_41,61,0.40832
,,01781.872560,C5_22,40,0.36648
,,01782.232560,D5_31,8,0.116
,,01782.345920,C3_22,6,0.07928
,,01782.157040,A5_12,76,0.36384
,,01782.250320,A5_13,78,0.34224
,,01782.267680,A5_23,69,0.37624
,,01782.232640,A5_24,71,0.25048
,,01782.352800,A5_43,51,0.23464
,,01782.309760,A5_32,67,0.25592
,,01782.250320,A5_21,69,0.29008
,,01782.297040,A5_31,62,0.30152
,,01782.300000,A5_22,70,0.21912
,,01782.327040,D5_43,5,0.0776
,,01782.713440,D4_21,5,0.11704
,,01782.294800,A5_14,62,0.36704
,,01782.250320,A5_11,84,0.41816
,,01782.290480,A5_42,64,0.38328
,,01782.474400,A5_41,85,0.29624
,,01782.698160,D4_43,18,0.40208
,,01783.093760,B1_11,8,0.07104
,,01783.419760,B1_11,7,0.14264
,,01783.707760,B1_11,17,0.52816
,,01782.529600,A5_34,334,1.77248
,,01784.361360,D4_43,6,0.15408
,,01784.470960,D4_21,6,0.17888
,,01783.494000,C5_21,76,0.96104
,,01781.031600,A6_24,273,3.5948
,,01784.412720,A5_34,23,0.27368
,,01784.551280,B1_11,7,0.3908
,,01784.861920,B4_23,11,0.04952
,,01784.431200,A5_41,23,0.61856
,,01785.208960,B1_11,8,0.10432
,,01785.164160,A5_34,6,0.05888
,,01785.183360,A5_41,16,0.36192
,,01785.695040,A5_41,11,0.11992
,,01785.857520,D2_21,9,0.12568
,,01785.844800,D2_23,6,0.10736
,,01785.865920,D2_34,16,0.2828
,,01786.071440,B1_11,16,0.44752
,,01786.250880,D2_34,5,0.15648
,,01786.501360,B5_22,7,0.214
,,01786.659520,B1_11,11,0.41368
,,01787.356320,A3_34,9,0.06232
,,01784.740080,A6_24,201,3.50728
,,01788.072800,B1_11,16,0.46312
,,01788.682000,C2_14,5,0.18528
,,01788.882320,B1_11,12,0.1164
,,01788.374160,A6_24,21,0.53136
,,01789.140480,B1_11,27,0.35752
,,01789.029600,A6_24,69,1.31096
,,01790.451280,B1_41,9,0.02152
,,01789.878560,B1_11,38,0.59552
,,01790.461840,B1_12,17,0.07152
,,01790.457200,B1_43,57,0.19104
,,01790.463280,B1_13,87,0.27344
,,01790.466000,B1_33,81,0.2376
,,01790.463120,B1_24,73,0.23792
,,01790.465520,B1_34,76,0.22536
,,01790.811520,B1_34,7,0.04808
,,01790.463120,B1_31,122,0.63528
,,01790.458720,B1_23,95,0.58552
,,01790.463200,B1_14,116,0.64344
,,01790.808320,B1_33,8,0.17808
,,01790.825920,B1_24,9,0.22952
,,01790.463200,B1_32,127,0.62584
,,01790.795760,B1_43,11,0.14976
,,01790.463200,B1_44,116,0.5204
,,01790.465200,B1_42,108,0.62488
,,01790.857920,A1_21,10,0.1444
,,01790.708560,B1_41,152,0.5288
,,01790.461600,B1_21,107,0.69504
,,01790.655360,B1_12,130,0.62144
,,01790.175040,B1_22,221,1.02016
,,01790.649360,B1_11,153,0.86544
,,01790.577680,A6_24,54,1.06552
,,01791.754960,A6_24,10,0.2784
,,01792.120320,B4_23,14,0.15808
,,01792.409280,C1_24,6,0.15272
,,01792.805280,B1_41,9,0.02064
,,01792.806400,B1_12,9,0.022
,,01792.802000,B1_22,11,0.02832
,,01775.456960,D4_13,1335,17.3336
,,01792.810080,B1_31,56,0.24456
,,01792.806080,B1_13,70,0.2992
,,01792.812960,B1_23,80,0.27384
,,01792.806960,B1_14,78,0.23152
,,01792.816640,B1_33,75,0.20248
,,01792.815120,B1_24,71,0.21496
,,01792.810880,B1_34,80,0.20968
,,01792.815360,B1_43,76,0.2132
,,01792.948880,D4_13,8,0.1508
,,01793.186720,B1_31,31,0.1592
,,01793.232720,B1_13,8,0.10024
,,01793.194000,B1_23,11,0.0664
,,01793.198880,B1_33,13,0.06152
,,01793.176320,B1_24,22,0.19128
,,01793.187520,B1_34,5,0.036
,,01793.173520,B1_43,16,0.05944
,,01792.814320,B1_42,103,0.52624
,,01793.078240,A2_22,8,0.15792
,,01793.060400,B1_41,156,0.57496
,,01792.810000,B1_21,107,0.64704
,,01792.798480,B1_11,200,0.76696
,,01793.022240,B1_12,130,0.49312
,,01793.023040,B1_22,177,0.61136
,,01793.185440,B1_14,15,0.24896
,,01792.808880,B1_32,119,0.67888
,,01792.815840,B1_44,123,0.61872
,,01792.489600,A1_21,114,0.92832
,,01793.214800,C1_24,48,0.57616
,,01793.975760,C1_24,6,0.134
,,01793.922800,B5_12,10,0.09752
,,01792.143520,A6_24,120,2.08288
,,01794.327280,A1_21,16,0.39672
,,01794.615840,B4_23,53,0.22088
,,01795.092960,B1_41,9,0.02368
,,01794.980560,B1_11,14,0.12512
,,01795.094480,B1_12,9,0.02096
,,01795.092960,B1_13,8,0.02136
,,01795.000640,B1_22,73,0.3916
,,01795.104080,B1_23,63,0.2532
,,01795.099120,B1_14,67,0.24088
,,01795.096960,B1_33,74,0.24488
,,01795.093680,B1_24,75,0.2636
,,01795.110880,B1_34,65,0.2548
,,01795.101360,B1_43,69,0.24048
,,01795.101200,B1_42,65,0.23544
,,01795.345760,B1_41,51,0.1932
,,01795.101200,B1_21,71,0.34464
,,01795.103440,B1_31,76,0.35728
,,01795.253840,B1_11,81,0.32344
,,01795.254640,B1_12,63,0.30768
,,01795.251440,B1_13,71,0.2728
,,01795.110640,B1_32,75,0.31568
,,01795.101680,B1_44,76,0.34096
,,01794.999840,A1_21,40,0.7056
,,01796.585760,C1_24,5,0.05024
,,01796.148080,B1_22,28,0.25632
,,01796.641840,A1_21,13,0.2324
,,01796.902720,B1_41,13,0.09112
,,01796.404400,B1_11,72,0.73504
,,01793.221360,D4_13,247,3.7672
,,01794.359680,A6_24,323,2.67568
,,01797.259520,B2_12,6,0.1244
,,01797.130080,A2_22,7,0.05432
,,01797.111120,D4_13,5,0.04952
,,01797.228400,C1_24,5,0.17704
,,01797.544160,B1_22,11,0.05272
,,01796.983760,A1_21,34,0.4948
,,01797.628960,D1_22,7,0.18616
,,01797.660480,D1_33,5,0.07592
,,01797.624000,D1_24,5,0.08056
,,01797.682400,D1_43,5,0.13272
,,01797.658400,C1_41,5,0.15504
,,01797.620000,C1_21,17,0.23632
,,01797.636160,C1_12,13,0.25752
,,01797.680080,C1_33,5,0.13504
,,01797.672720,C1_32,7,0.07392
,,01797.741200,B1_44,6,0.1188
,,01797.737280,A1_11,5,0.14984
,,01797.732400,A1_42,9,0.10504
,,01797.704560,D1_41,6,0.238
,,01797.636320,D1_34,10,0.33832
,,01797.597840,D1_32,31,0.34816
,,01797.608000,C1_31,21,0.3664
,,01797.562000,B1_41,181,0.532
,,01797.563760,B1_21,36,0.43024
,,01797.495840,B1_11,78,0.54504
,,01797.545840,B1_12,157,0.5312
,,01797.793120,B1_13,22,0.13904
,,01797.575920,B1_32,19,0.38232
,,01797.593680,A1_21,121,0.50496
,,01797.561280,B2_12,52,0.80144
,,01797.152320,A6_24,60,1.12784
,,01797.506640,C1_24,254,1.12192
,,01797.715040,B1_22,162,0.76968
,,01798.499600,B2_12,10,0.10336
,,01797.360720,D4_13,128,1.66384
,,01798.446400,A6_24,31,0.58776
,,01799.431440,B1_13,5,0.1456
,,01799.257760,B6_41,42,0.64096
,,01800.098800,B1_13,16,0.1596
,,01800.361680,B1_13,5,0.0676
,,01800.601440,B1_13,7,0.07528
,,01787.133600,B5_22,2504,13.67544
,,01800.063760,A6_24,26,0.71024
,,01801.005680,B5_12,6,0.12016
,,01800.912800,A6_24,55,0.53968
,,01799.173840,D4_13,164,2.8368
,,01801.577360,A6_24,41,0.49304
,,01802.131680,D4_13,39,0.64632
,,01800.920960,B5_22,160,2.02808
,,01803.128000,D4_13,16,0.35104
,,01803.414800,A5_34,57,0.17936
,,01803.216800,B5_22,9,0.2004
,,01803.655920,B1_41,30,0.15368
,,01803.663200,B1_21,43,0.12664
,,01803.666400,B1_31,34,0.09728
,,01803.648480,B1_11,47,0.13048
,,01803.661680,B1_12,42,0.1244
,,01803.664400,B1_13,43,0.11976
,,01803.655920,B1_22,43,0.11928
,,01803.668880,B1_23,17,0.07744
,,01803.664400,B1_14,31,0.09912
,,01803.671920,B1_33,26,0.0916
,,01803.671120,B1_24,26,0.098
,,01803.670400,B1_34,15,0.08672
,,01803.662160,B1_32,47,0.1244
,,01803.656640,B1_43,30,0.09632
,,01803.666320,B1_44,38,0.10432
,,01803.676560,B1_42,19,0.05872
,,01803.432080,A1_21,61,0.37944
,,01803.961840,B1_22,6,0.03512
,,01803.620960,B5_22,44,0.42368
,,01804.164080,B5_22,9,0.17552
,,01804.169840,A3_33,19,0.3216
,,01804.243600,A5_34,7,0.32936
,,01804.442560,B5_22,13,0.1932
,,01804.755520,B5_22,7,0.11608
,,01804.720560,A5_34,13,0.25448
,,01805.202800,B1_41,9,0.0216
,,01805.209040,B1_31,67,0.18984
,,01805.196240,B1_22,7,0.01656
,,01805.218400,B1_23,50,0.15872
,,01805.210080,B1_14,42,0.17488
,,01805.211200,B1_34,46,0.1772
,,01805.205360,B1_43,48,0.14856
,,01805.218720,B1_42,61,0.16456
,,01804.977440,B5_22,20,0.29072
,,01805.402080,B1_41,54,0.18424
,,01805.204480,B1_21,89,0.28816
,,01805.198560,B1_11,115,0.39016
,,01805.203520,B1_12,80,0.27904
,,01805.201200,B1_13,84,0.29144
,,01805.336720,B1_22,38,0.174
,,01805.215920,B1_33,49,0.18456
,,01805.206800,B1_24,68,0.22592
,,01805.210240,B1_32,81,0.2764
,,01805.209840,B1_44,80,0.26872
,,01805.392480,B5_22,5,0.08368
,,01802.191120,A6_24,363,3.72056
,,01806.201760,D1_41,15,0.12456
,,01806.205440,D1_34,8,0.07776
,,01806.210480,C1_21,5,0.03032
,,01806.194640,C1_13,11,0.04664
,,01806.172080,B1_31,22,0.22208
,,01806.204080,B1_13,18,0.10008
,,01806.170960,B1_23,10,0.04736
,,01806.182000,B1_14,7,0.1116
,,01806.167040,B1_33,14,0.06648
,,01806.169760,B1_24,14,0.22328
,,01806.169920,B1_34,7,0.04016
,,01806.174480,B1_43,8,0.0616
,,01806.167040,B1_42,14,0.08288
,,01806.204640,A1_41,8,0.05576
,,01806.204240,D1_43,11,0.27688
,,01806.173200,C1_24,75,0.36784
,,01806.170800,B1_21,78,0.32376
,,01806.160560,B1_11,90,0.46216
,,01806.171440,B1_22,118,0.40312
,,01806.175680,B1_32,80,0.31576
,,01806.166480,B1_44,38,0.31536
,,01805.092000,A1_21,216,1.45848
,,01806.154800,B1_41,154,0.57176
,,01806.170640,B1_12,161,0.49688
,,01803.601840,D4_13,200,3.34344
,,01806.989920,A6_24,12,0.36336
,,01805.310240,A5_34,114,2.4208
,,01807.610240,A6_24,7,0.24392
,,01808.146640,B1_22,6,0.02736
,,01807.857120,A5_34,34,0.56952
,,01808.567120,A5_34,8,0.15944
,,01807.596960,A1_21,352,1.69128
,,01808.691360,A6_24,18,0.50032
,,01809.325360,A6_24,5,0.07104
,,01809.359680,C1_11,13,0.10144
,,01809.337280,C1_23,9,0.108
,,01809.346160,C1_42,6,0.09776
,,01809.280880,B1_11,6,0.15288
,,01807.092880,D4_13,216,2.32664
,,01809.311680,A5_42,5,0.11728
,,01809.322480,A5_43,11,0.14928
,,01809.311760,A5_32,5,0.1868
,,01809.295840,A5_41,42,0.26992
,,01809.322480,A5_22,6,0.10632
,,01809.717520,B1_11,40,0.59424
,,01810.034720,A6_24,6,0.19576
,,01808.830800,A5_34,316,1.70648
,,01810.727360,B5_22,6,0.08344
,,01810.727520,A5_34,6,0.1984
,,01810.331680,A6_24,28,0.58776
,,01810.890800,C3_22,12,0.31864
,,01811.400720,B1_22,59,0.21896
,,01811.384960,A5_34,89,0.74832
,,01812.279920,C3_43,8,0.02984
,,01812.266320,C3_22,5,0.15632
,,01812.295200,C3_24,12,0.13296
,,01812.548320,A5_34,32,0.282
,,01810.930320,B5_22,419,1.81824
,,01812.917440,B5_22,11,0.35912
,,01811.023280,A6_24,131,2.30928
,,01813.392160,C5_22,15,0.07344
,,01813.725920,A5_14,17,0.3384
,,01813.833920,A5_43,5,0.16856
,,01813.658720,A5_41,99,0.39712
,,01813.660320,A5_22,13,0.3756
,,01813.710080,C5_22,21,0.33352
,,01813.442080,A5_34,248,0.92896
,,01813.433040,A6_24,46,0.89216
,,01814.379840,B3_22,6,0.112
,,01814.453280,A6_24,6,0.15216
,,01814.882720,C5_22,7,0.26528
,,01815.247200,A6_24,12,0.29008
,,01815.287440,C5_22,16,0.39192
,,01815.679360,A6_24,8,0.16608
,,01816.255280,A6_24,24,0.37328
,,01816.065600,C5_22,29,0.78112
,,01810.477680,B1_11,717,6.61392
,,01816.748960,C3_41,67,0.50048
,,01817.661120,B1_22,6,0.08056
,,01816.782240,A6_24,78,0.8852
,,01817.191600,B1_11,68,0.76336
,,01809.582160,D4_13,737,8.69072
,,01817.810000,A6_24,24,0.71008
,,01818.649920,C1_13,6,0.19456
,,01818.634160,A6_24,16,0.3128
,,01819.071200,A6_24,20,0.33792
,,01818.081040,B1_11,282,1.6396
,,01819.878480,B1_11,14,0.17896
,,01819.569120,A6_24,15,0.33456
,,01820.006960,A6_24,8,0.1188
,,01820.481920,A6_24,19,0.30848
,,01820.845120,B1_14,5,0.1624
,,01820.891920,A6_24,39,0.88568
,,01821.534720,C1_24,38,0.40016
,,01821.912960,A6_24,18,0.47888
,,01818.410240,D4_13,396,4.2912
,,01822.531600,A6_24,30,0.54304
,,01822.779680,C1_24,24,0.38008
,,01823.348320,A6_24,5,0.0264
,,01823.270960,C1_24,20,0.3344
,,01823.312960,C6_13,5,0.1364
,,01823.595600,A6_24,6,0.18792
,,01823.921680,A6_24,6,0.17224
,,01824.371600,A6_24,15,0.30104
,,01824.727200,A1_21,6,0.19464
,,01816.965760,C5_22,1771,8.09144
,,01825.057520,C1_24,5,0.14032
,,01824.933280,A6_24,10,0.2168
,,01825.332080,A5_34,5,0.11792
,,01825.664480,B4_23,6,0.08224
,,01825.782720,A5_34,6,0.06752
,,01825.598000,C1_24,51,0.53696
,,01825.414960,A6_24,27,0.57336
,,01826.247440,C1_24,11,0.13488
,,01826.344080,A5_34,16,0.18056
,,01825.794320,A1_21,258,1.41352
,,01827.060080,C5_22,14,0.17536
,,01827.213920,C3_22,8,0.2176
,,01826.090400,A6_24,73,1.52544
,,01828.291520,B1_11,8,0.09272
,,01827.720640,A6_24,40,0.82352
,,01828.643760,C5_22,8,0.0884
,,01827.552640,A5_34,189,1.3772
,,01828.724080,A6_24,13,0.22608
,,01829.072080,A6_24,7,0.14304
,,01822.819040,D4_13,545,6.58512
,,01829.599360,A3_33,8,0.16952
,,01829.581600,D4_13,12,0.14984
,,01829.685440,A5_34,5,0.08344
,,01828.874080,C5_22,72,0.81912
,,01829.321040,A6_24,23,0.56744
,,01830.083360,A3_34,5,0.17224
,,01830.199040,B4_23,7,0.15464
,,01829.810160,C5_22,59,0.42472
,,01830.212240,A5_34,8,0.24984
,,01830.129440,A6_24,62,1.24544
,,01831.494640,A6_24,13,0.42304
,,01832.031280,A6_24,21,0.39776
,,01832.561120,A6_24,6,0.04552
,,01832.787920,A6_24,27,0.44832
,,01833.502000,A5_34,8,0.1084
,,01830.341760,C5_22,423,3.13304
,,01833.344080,A6_24,12,0.39608
,,01833.593440,C5_22,58,0.55152
,,01833.924560,D5_23,42,0.14584
,,01834.098160,A5_34,12,0.21096
,,01834.015280,A6_24,8,0.20984
,,01834.643520,A5_34,12,0.21336
,,01834.323280,C5_22,13,0.35984
,,01834.885120,A3_33,6,0.10992
,,01834.535920,A6_24,38,0.6064
,,01834.785520,C5_22,37,0.56464
,,01828.674720,B1_11,910,6.94984
,,01835.426640,C2_14,5,0.01968
,,01835.308960,A5_34,9,0.12864
,,01835.604880,A5_34,5,0.09184
,,01835.470560,C5_22,12,0.3308
,,01835.765680,B1_11,7,0.29808
,,01835.851040,B1_14,10,0.14912
,,01835.967520,C5_22,8,0.06568
,,01836.164880,B1_11,9,0.14368
,,01835.245920,A6_24,60,1.17544
,,01836.142240,C5_22,47,0.84456
,,01836.544320,A6_24,32,0.53464
,,01836.737360,B1_11,35,0.92632
,,01837.271440,C5_22,28,0.6228
,,01837.782240,B1_11,18,0.508
,,01838.117200,A5_34,12,0.19928
,,01838.179680,A3_33,47,0.33008
,,01829.853280,D4_13,772,8.7664
,,01838.400320,D5_23,12,0.04856
,,01837.205760,A6_24,46,1.52888
,,01838.838080,A6_24,13,0.25688
,,01839.234960,B1_11,6,0.07336
,,01839.054400,D2_23,10,0.154
,,01839.075680,D2_21,17,0.35728
,,01839.535920,C3_41,5,0.1064
,,01839.237600,A3_33,10,0.17944
,,01838.636000,A5_34,40,0.87128
,,01839.205680,A6_24,17,0.24536
,,01839.066480,D2_34,19,0.71776
,,01839.655680,A3_33,41,0.15616
,,01839.594240,C5_22,8,0.14576
,,01839.452240,A6_14,87,0.262
,,01839.438880,A6_12,91,0.26152
,,01839.442640,A6_13,82,0.2692
,,01839.447440,A6_11,90,0.2668
,,01839.451200,A6_33,94,0.27056
,,01839.441200,A6_23,72,0.29192
,,01839.432080,A6_34,93,0.29264
,,01839.446000,A6_42,96,0.27864
,,01839.456320,A6_43,95,0.27064
,,01839.454080,A6_32,91,0.25616
,,01839.455120,A6_44,93,0.26192
,,01839.455120,A6_21,93,0.25448
,,01839.439920,A6_41,63,0.2848
,,01839.432080,A6_31,90,0.28504
,,01839.432080,A6_22,100,0.28352
,,01839.778720,B6_14,24,0.0688
,,01839.633360,B6_12,29,0.11616
,,01839.632320,B6_13,23,0.11864
,,01839.699200,B6_11,27,0.10992
,,01839.672320,B6_33,38,0.13984
,,01839.633520,B6_23,36,0.14904
,,01839.805600,B6_34,21,0.0736
,,01839.672480,B6_24,40,0.14128
,,01839.661200,B6_42,35,0.14272
,,01839.764960,B6_43,21,0.06424
,,01839.837200,B6_32,21,0.05448
,,01839.632240,B6_44,17,0.10008
,,01839.736800,B6_21,29,0.09264
,,01839.677200,B6_41,41,0.13192
,,01839.721840,B6_31,25,0.10456
,,01839.650720,B6_22,39,0.1356
,,01839.442240,C6_14,87,0.26984
,,01839.438240,C6_12,86,0.27296
,,01839.452240,C6_13,82,0.23808
,,01839.453440,C6_11,87,0.26304
,,01839.454960,C6_33,90,0.2668
,,01839.455840,C6_23,80,0.24584
,,01839.452000,C6_34,86,0.2588
,,01839.441040,C6_24,79,0.2704
,,01839.438880,C6_42,87,0.28584
,,01839.454480,C6_43,78,0.252
,,01839.438880,C6_32,90,0.27536
,,01839.439920,C6_44,88,0.26888
,,01839.438880,C6_21,83,0.26912
,,01839.453520,C6_41,80,0.24976
,,01839.454080,C6_31,84,0.26296
,,01839.453520,C6_22,84,0.26064
,,01839.451680,D6_14,88,0.27496
,,01839.438640,D6_12,68,0.25984
,,01839.430160,D6_13,82,0.29384
,,01839.432080,D6_11,75,0.28312
,,01839.456320,D6_33,92,0.24704
,,01839.451200,D6_23,50,0.26584
,,01839.452240,D6_34,83,0.26192
,,01839.450160,D6_24,86,0.26408
,,01839.442560,D6_42,88,0.27392
,,01839.453520,D6_43,82,0.26088
,,01839.430000,D6_32,80,0.26912
,,01839.429840,D6_44,89,0.27384
,,01839.453520,D6_21,89,0.25776
,,01839.430000,D6_41,77,0.2796
,,01839.451360,D6_31,91,0.25104
,,01839.447520,D6_22,77,0.27064
,,01839.849040,C5_22,9,0.27152
,,01840.130000,B6_31,7,0.19632
,,01840.326000,C5_22,11,0.12488
,,01840.158720,B6_14,28,0.33144
,,01840.236000,B6_11,8,0.22584
,,01840.148720,B6_34,46,0.34296
,,01840.205200,B6_43,23,0.26912
,,01840.176080,B6_32,69,0.31976
,,01839.970000,B6_41,58,0.4636
,,01840.114400,B1_11,26,0.56128
,,01840.738160,A5_34,6,0.15336
,,01840.648640,B6_14,16,0.1224
,,01840.706800,B6_11,11,0.04672
,,01840.716960,B6_33,15,0.05496
,,01840.649680,B6_34,11,0.11312
,,01840.718320,B6_24,12,0.04328
