Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00484.745280,A2_44,15,0.19184
,,00485.171760,B6_23,9,0.2716
,,00485.221680,B6_41,8,0.41184
,,00485.704080,B5_13,5,0.1028
,,00485.597680,B5_22,16,0.23536
,,00485.825520,A1_43,5,0.1056
,,00485.819520,A1_44,7,0.18008
,,00485.570400,B5_12,28,0.37992
,,00486.176320,D6_33,5,0.1408
,,00486.854560,C3_24,9,0.09616
,,00486.871440,B5_12,5,0.11768
,,00488.183600,A2_44,7,0.13048
,,00490.056080,C3_24,6,0.07936
,,00490.043680,C3_43,6,0.03248
,,00490.075120,A2_21,7,0.07944
,,00490.655520,D4_21,7,0.17912
,,00489.840720,A2_44,73,1.19472
,,00491.374560,A2_44,6,0.36816
,,00491.983680,D5_13,5,0.05072
,,00491.810560,D5_33,15,0.23048
,,00492.001040,D5_43,8,0.14312
,,00492.364400,B5_12,23,0.26184
,,00492.383440,B5_13,7,0.11424
,,00492.418080,B5_23,5,0.10728
,,00492.360480,B5_42,5,0.1008
,,00492.423200,B5_44,14,0.05368
,,00492.381680,B5_22,10,0.16248
,,00492.843760,A2_44,5,0.2572
,,00494.165520,C3_24,7,0.06096
,,00494.922240,D1_22,7,0.06888
,,00495.090720,A2_44,11,0.44296
,,00496.025120,A1_41,8,0.04272
,,00496.663520,A2_44,8,0.424
,,00497.191600,B5_12,5,0.18552
,,00497.897600,C3_12,7,0.08368
,,00497.895920,C3_22,9,0.1448
,,00497.910880,C3_14,6,0.08384
,,00497.923440,C3_24,6,0.02312
,,00498.650720,B5_13,6,0.08768
,,00498.628960,B5_42,5,0.09984
,,00498.636400,B5_22,17,0.22624
,,00498.719440,A2_44,5,0.20568
,,00498.706400,B5_23,15,0.32088
,,00498.679840,B5_24,20,0.38352
,,00499.307120,C3_24,7,0.06432
,,00499.280720,C3_43,9,0.02592
,,00498.663200,B5_44,88,0.69488
,,00499.396960,B5_22,6,0.15728
,,00499.827760,B5_23,10,0.27528
,,00499.763840,B5_42,7,0.268
,,00499.660640,B5_22,25,0.42736
,,00498.640560,B5_12,200,1.58376
,,00499.855840,B5_44,70,0.49568
,,00501.798640,B5_44,13,0.08632
,,00501.371920,B5_22,15,0.57224
,,00501.291040,B5_12,114,1.04624
,,00502.079040,B6_21,5,0.18784
,,00502.413600,C3_22,6,0.1448
,,00503.633920,B3_22,9,0.12752
,,00504.294640,A2_44,16,0.15168
,,00505.988240,B2_31,5,0.02672
,,00505.725440,A2_44,5,0.21912
,,00506.582880,C3_12,5,0.08688
,,00506.600800,C3_24,7,0.0592
,,00506.403760,D6_33,19,0.43784
,,00506.454640,D6_32,22,0.27712
,,00507.100800,D6_33,6,0.37032
,,00509.008160,C3_43,11,0.05824
,,00511.606000,B3_22,9,0.12136
,,00511.604080,B3_32,5,0.12456
,,00513.431680,C3_24,7,0.13032
,,00513.505280,A1_41,21,0.22456
,,00514.045040,C1_21,9,0.06488
,,00514.061440,C1_32,5,0.05448
,,00514.048880,C1_11,31,0.19848
,,00514.048560,C1_22,20,0.16456
,,00514.048400,C1_23,21,0.19808
,,00514.093040,C1_43,5,0.1064
,,00514.051280,C1_42,41,0.31272
,,00514.460880,A1_43,14,0.40768
,,00515.234560,D1_22,8,0.1148
,,00515.259360,D1_42,6,0.1516
,,00515.214720,C1_11,16,0.25784
,,00515.228560,C1_42,11,0.24848
,,00515.453920,A1_43,9,0.3724
,,00515.556240,A1_44,5,0.2136
,,00515.860960,A2_21,6,0.176
,,00515.844080,A2_33,6,0.06872
,,00515.822240,A2_44,20,0.25744
,,00516.215440,A2_44,8,0.21936
,,00516.814080,A1_43,6,0.21512
,,00516.833920,D2_31,6,0.1196
,,00516.789440,D2_23,22,0.33576
,,00516.845920,D2_21,14,0.33904
,,00517.365840,C3_12,6,0.07616
,,00517.415600,C3_22,5,0.17864
,,00517.377120,C3_24,6,0.06512
,,00517.167840,A3_34,11,0.2492
,,00517.435280,D4_21,6,0.09824
,,00517.490880,D2_21,21,0.406
,,00516.834800,D2_34,36,0.90272
,,00517.494720,D4_32,6,0.20856
,,00517.594640,B5_12,20,0.21808
,,00517.651440,B5_22,8,0.13208
,,00519.394240,C3_43,8,0.02304
,,00520.119920,B2_31,7,0.13784
,,00520.140720,B2_32,13,0.35128
,,00520.490000,D2_34,6,0.25096
,,00521.215760,C4_23,6,0.15256
,,00521.298320,C4_41,6,0.05416
,,00521.268800,C4_42,16,0.34144
,,00522.389520,D2_21,9,0.16016
,,00522.907520,A2_44,6,0.176
,,00522.766640,C3_12,12,0.15744
,,00522.880480,C3_22,8,0.13112
,,00522.637680,A6_24,15,0.36248
,,00523.539600,D5_33,5,0.10504
,,00523.576160,D5_13,5,0.14184
,,00524.090080,D1_22,7,0.07392
,,00524.097120,D1_42,7,0.10232
,,00524.377760,A1_43,5,0.07272
,,00524.664000,B1_21,5,0.062
,,00524.652080,B1_31,9,0.08216
,,00524.642800,B1_12,7,0.0848
,,00524.599920,B1_43,30,0.22656
,,00524.626560,D2_21,6,0.19832
,,00524.455200,B1_14,72,1.03144
,,00525.743120,B1_14,5,0.2132
,,00525.869440,A5_13,8,0.28576
,,00526.279680,B1_14,6,0.25848
,,00527.006960,A3_32,5,0.06216
,,00527.059840,D5_13,7,0.0548
,,00527.050800,D5_33,11,0.09376
,,00527.065600,D5_41,6,0.05456
,,00527.232720,C3_12,7,0.10232
,,00527.033520,D5_43,16,0.16296
,,00527.257120,C3_22,10,0.15064
,,00526.827680,A3_34,51,0.95432
,,00528.110160,A3_34,5,0.28376
,,00529.006240,C3_14,5,0.07288
,,00528.986160,C3_43,7,0.03456
,,00529.011360,C3_22,13,0.27376
,,00529.293840,B3_22,12,0.13216
,,00529.293040,B3_32,5,0.1252
,,00529.449280,B6_23,9,0.32304
,,00529.538480,B6_41,8,0.32024
,,00530.383600,C4_42,8,0.15368
,,00530.355760,C4_41,6,0.066
,,00531.437200,D5_13,6,0.1072
,,00531.416800,D5_33,6,0.14696
,,00531.478400,D5_43,5,0.15024
,,00533.771920,B6_23,7,0.2572
,,00533.926560,B6_41,5,0.20008
,,00535.110400,A1_43,5,0.174
,,00535.286640,D3_41,6,0.24216
,,00535.231200,D3_24,6,0.2436
,,00535.355440,D3_22,8,0.33344
,,00535.417200,D3_32,5,0.27152
,,00535.774080,D3_42,7,0.09104
,,00535.797040,A2_44,7,0.14664
,,00535.785280,C3_24,5,0.13376
,,00536.092800,B3_32,5,0.10056
,,00536.455600,B3_22,8,0.0376
,,00538.587120,C4_42,10,0.26856
,,00540.128640,C3_12,6,0.11088
,,00540.183040,C3_24,11,0.122
,,00541.767600,A5_13,6,0.06608
,,00542.286240,A4_33,9,0.21376
,,00542.711360,B3_22,6,0.07136
,,00542.708720,B3_32,6,0.07752
,,00542.156080,A5_13,15,0.53664
,,00542.930000,A5_13,5,0.20168
,,00544.308960,D2_23,15,0.25032
,,00544.468800,A5_13,5,0.13168
,,00544.667520,D6_33,5,0.12952
,,00545.460320,D2_34,11,0.37144
,,00545.782640,D5_33,11,0.11736
,,00545.518720,D2_21,27,0.58792
,,00545.805120,D2_23,8,0.224
,,00546.063440,D4_21,5,0.04872
,,00546.389520,B1_14,12,0.20472
,,00546.927280,A2_44,5,0.20848
,,00547.653200,B3_22,5,0.0812
,,00547.850320,B6_23,10,0.24552
,,00548.254720,D2_34,6,0.11344
,,00548.011600,B6_41,8,0.39352
,,00549.152160,B3_22,37,0.29152
,,00549.262800,B3_44,10,0.21008
,,00549.143920,B3_42,14,0.36944
,,00550.279600,B3_42,6,0.2068
,,00550.001840,B3_22,54,1.39448
,,00551.066800,D1_42,24,0.6876
,,00551.525360,B3_22,5,0.15472
,,00551.930640,B3_22,5,0.18832
,,00551.871600,B6_23,10,0.2416
,,00553.076160,C3_12,15,0.13568
,,00553.191840,C3_22,11,0.092
,,00553.103920,C3_24,20,0.15592
,,00553.170880,C3_43,11,0.05384
,,00553.181760,C3_14,29,0.2404
,,00553.578000,A1_41,10,0.24104
,,00553.606320,D5_13,5,0.06624
,,00553.637760,D5_33,5,0.03928
,,00553.613360,D5_43,6,0.1024
,,00553.608560,D5_41,5,0.1124
,,00554.074480,D4_44,5,0.02912
,,00554.011680,C3_12,10,0.24184
,,00553.735280,C3_24,48,0.51912
,,00553.994240,C3_43,23,0.32832
,,00553.876880,C3_22,25,0.6176
,,00554.639520,C3_12,8,0.24352
,,00554.638480,C3_22,10,0.15872
,,00554.935680,B6_23,5,0.18776
,,00555.053120,B6_41,5,0.1708
,,00555.451120,A3_34,8,0.1256
,,00555.412080,D5_33,19,0.11608
,,00555.405840,D5_43,13,0.12232
,,00555.411360,D5_41,9,0.11224
,,00556.130080,C3_43,10,0.07416
,,00556.451680,B3_22,16,0.19352
,,00556.485840,B3_42,8,0.13736
,,00556.421440,A2_44,17,0.22984
,,00557.056880,B2_32,14,0.32048
,,00557.330320,D5_13,5,0.0604
,,00557.335440,D5_33,5,0.06376
,,00557.314800,D5_43,7,0.11008
,,00558.822240,B6_23,7,0.23088
,,00559.954240,D5_13,6,0.1448
,,00560.010960,D5_44,7,0.0996
,,00559.981680,D5_21,11,0.11152
,,00559.889200,D5_33,27,0.26672
,,00560.003120,D5_34,12,0.21872
,,00559.995040,D5_43,15,0.15544
,,00560.004720,D5_41,24,0.16856
,,00560.766480,B3_22,10,0.04216
,,00561.395120,D5_33,9,0.17984
,,00561.413840,D5_43,8,0.15088
,,00561.398000,D5_41,12,0.27192
,,00562.164080,B6_14,6,0.23512
,,00561.997200,B6_23,14,0.31848
,,00562.106400,B6_24,6,0.18608
,,00562.055360,B6_21,11,0.24208
,,00562.533680,B3_22,13,0.15288
,,00562.872720,A1_41,7,0.0924
,,00562.865520,A1_43,8,0.1028
,,00562.757760,A1_44,7,0.26432
,,00562.709200,D2_21,7,0.20736
,,00562.146000,B6_41,29,0.82416
,,00562.678240,B6_23,16,0.52232
,,00563.124080,B6_41,8,0.3888
,,00564.118800,B6_14,5,0.0844
,,00564.115920,B6_24,6,0.1528
,,00564.093600,B6_21,7,0.19936
,,00563.949280,B6_23,34,0.76088
,,00563.963360,B6_41,23,0.96384
,,00565.583040,B3_22,6,0.02488
,,00565.851280,B1_31,11,0.06672
,,00565.874800,B1_12,8,0.0768
,,00565.858160,B1_32,6,0.05072
,,00565.820800,B1_43,27,0.20136
,,00565.863200,B1_42,5,0.0432
,,00565.876160,A2_44,5,0.10064
,,00565.777440,D4_21,8,0.19736
,,00565.669200,B1_14,62,0.77576
,,00566.324960,B5_12,17,0.15992
,,00566.395280,B5_44,11,0.09712
,,00566.344400,B5_22,9,0.11352
,,00566.212800,B6_41,8,0.40984
,,00567.976000,B3_22,10,0.1452
,,00568.190560,B1_14,7,0.11832
,,00568.862000,C1_11,10,0.14296
,,00568.901760,C1_22,7,0.10936
,,00568.876240,C1_43,6,0.07368
,,00568.915680,C1_42,15,0.07016
,,00568.984560,D6_33,9,0.20424
,,00570.927360,A5_13,9,0.30904
,,00571.477440,B2_32,8,0.1604
,,00571.342480,A5_13,16,0.41424
,,00572.180720,A5_13,5,0.14816
,,00572.788080,B3_22,6,0.17656
,,00574.758720,C3_12,7,0.19368
,,00576.352400,B2_31,7,0.17448
,,00576.403760,B2_32,5,0.28368
,,00576.595040,A3_34,6,0.0772
,,00578.503200,A1_41,12,0.10648
,,00578.445280,A1_43,9,0.12008
,,00578.441200,A1_44,5,0.11928
,,00579.317760,C3_12,15,0.14312
,,00579.421280,C3_14,15,0.07752
,,00579.352160,C3_24,18,0.13776
,,00579.424480,C3_43,9,0.02912
,,00579.833920,A2_44,5,0.1276
,,00580.046480,C3_24,6,0.11712
,,00580.268000,C3_24,5,0.04792
,,00580.060480,C3_43,6,0.22032
,,00580.841440,A3_34,9,0.1664
,,00581.702080,B1_14,18,0.28
,,00582.364000,C3_24,5,0.03488
,,00582.353520,C3_43,6,0.05384
,,00582.768480,C2_21,13,0.12592
,,00582.794640,C2_31,6,0.09096
,,00582.796480,C2_22,5,0.06808
,,00582.773680,C2_23,10,0.09336
,,00582.773520,C2_43,5,0.09376
,,00582.716000,C2_41,33,0.24888
,,00582.752480,C2_33,14,0.15288
,,00583.718080,C2_41,5,0.08216
,,00584.745600,C3_43,5,0.05032
,,00584.553600,D5_13,5,0.15632
,,00584.609920,D5_33,5,0.06312
,,00584.613760,D5_43,5,0.15872
,,00584.813280,C3_22,7,0.14288
,,00585.050400,B5_12,12,0.15008
,,00585.051920,B5_22,9,0.14976
,,00585.303120,B2_31,6,0.16024
,,00585.255520,B2_32,9,0.2668
,,00585.537280,A1_22,5,0.19472
,,00585.838720,A2_44,10,0.21024
,,00586.370560,D2_21,6,0.07592
,,00587.347920,C5_13,5,0.12736
,,00587.734560,C3_24,7,0.06144
,,00589.386400,D6_32,20,0.16896
,,00589.342000,D6_33,21,0.3812
,,00590.937040,D6_33,13,0.46848
,,00591.219920,D6_32,15,0.27344
,,00592.751120,B2_31,7,0.07424
,,00592.589680,D5_13,8,0.14568
,,00592.620160,D5_33,6,0.13608
,,00592.753200,B2_32,5,0.20032
,,00594.295920,B1_14,6,0.17064
,,00595.932400,A6_23,7,0.16312
,,00595.941200,A6_24,10,0.24768
,,00597.211200,D4_43,7,0.12752
,,00597.129520,D4_32,8,0.25728
,,00597.206560,D4_44,10,0.11208
,,00597.099680,D4_21,19,0.2548
,,00597.202640,D4_31,6,0.14016
,,00598.112960,A1_43,5,0.1008
,,00598.815440,D4_44,7,0.10808
,,00598.806800,D4_21,8,0.2216
,,00599.170480,C1_21,13,0.1272
,,00599.163040,C1_22,18,0.11664
,,00599.158000,C1_23,23,0.20312
,,00599.133200,C1_43,7,0.0888

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
