Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00278.674720,C2_41,23,0.21904
,,00278.738240,C2_42,5,0.08392
,,00278.619280,B6_23,10,0.1644
,,00278.641040,B1_14,8,0.41576
,,00279.909920,B3_22,23,0.23848
,,00279.953680,B3_42,10,0.34784
,,00280.329600,B6_23,7,0.07488
,,00280.338240,B6_21,7,0.15528
,,00280.797120,B3_22,6,0.0824
,,00281.356000,B3_41,5,0.03424
,,00281.354560,B3_42,5,0.02056
,,00281.285280,B3_22,42,0.35168
,,00282.492000,B3_22,18,0.61688
,,00283.218080,D2_21,7,0.13008
,,00283.807840,A4_33,8,0.15304
,,00285.210800,B3_22,7,0.16504
,,00286.079760,D2_34,5,0.11192
,,00286.392560,B4_23,7,0.05976
,,00286.384400,B4_43,13,0.06792
,,00286.387760,B4_44,8,0.05784
,,00286.404400,B4_31,7,0.14352
,,00286.586720,B3_22,18,0.25992
,,00287.300640,D2_21,8,0.19208
,,00287.308640,C3_43,5,0.1888
,,00287.328080,B4_31,6,0.08416
,,00287.909520,B6_23,6,0.09808
,,00288.267120,A1_43,9,0.18568
,,00288.273760,A1_44,6,0.20464
,,00288.229520,D2_21,8,0.20608
,,00289.561280,B3_22,12,0.182
,,00289.744960,A1_43,9,0.1748
,,00289.823680,D2_21,5,0.15184
,,00290.834400,B6_23,8,0.19088
,,00291.330080,B3_22,20,0.28064
,,00292.414080,B6_23,8,0.1504
,,00293.531520,B3_22,13,0.21912
,,00295.163440,B6_23,6,0.152
,,00295.437120,A4_33,7,0.0756
,,00295.695520,B3_22,6,0.14208
,,00295.420880,A6_24,14,0.30904
,,00295.932800,B1_14,15,0.19584
,,00296.096320,B3_22,6,0.03192
,,00296.396560,A1_43,7,0.20752
,,00296.794160,A1_41,21,0.23024
,,00296.769280,A1_12,5,0.17232
,,00297.596160,D2_34,5,0.0872
,,00297.619840,A1_43,22,0.77032
,,00297.832080,A1_44,12,0.39272
,,00298.368480,A1_44,6,0.228
,,00298.680640,A1_43,6,0.23432
,,00298.497280,B3_22,11,0.40312
,,00299.441440,A1_41,5,0.06704
,,00299.364880,A1_43,20,0.53264
,,00299.363360,A1_44,12,0.39904
,,00299.801680,C3_14,5,0.04616
,,00299.760320,C3_24,6,0.03096
,,00299.773360,B3_22,7,0.10544
,,00299.586720,B3_32,5,0.17672
,,00299.893200,C3_22,7,0.26568
,,00300.543520,A1_43,5,0.09408
,,00300.438800,A1_44,6,0.25768
,,00301.415440,B1_31,12,0.14328
,,00301.408560,B1_32,5,0.0292
,,00301.398080,B1_43,21,0.21008
,,00301.408880,B1_42,7,0.15488
,,00301.829200,A1_43,8,0.14104
,,00301.820080,A1_44,7,0.19624
,,00301.391200,B1_14,67,0.80136
,,00302.454400,B3_42,5,0.14104
,,00302.582480,A1_43,5,0.16904
,,00302.645680,D2_21,9,0.20896
,,00302.470160,B3_22,12,0.206
,,00303.381040,A1_43,7,0.12848
,,00303.354640,A1_44,6,0.18976
,,00303.463840,B5_11,7,0.13088
,,00303.467280,B5_42,5,0.0448
,,00303.466320,B5_23,8,0.19328
,,00303.368880,B5_22,20,0.40208
,,00303.453920,B5_24,19,0.63744
,,00304.108320,B5_22,6,0.26624
,,00304.383520,A1_43,9,0.16816
,,00304.382240,A1_44,6,0.16856
,,00304.065440,B5_11,5,0.3428
,,00303.375040,B5_44,119,1.18696
,,00303.346160,B5_12,121,1.32648
,,00304.881680,B3_22,11,0.27368
,,00305.256560,B5_24,5,0.06984
,,00305.222160,B5_42,7,0.14032
,,00305.397360,C3_24,10,0.1072
,,00305.130880,B5_12,71,0.40328
,,00305.255920,B5_23,9,0.17424
,,00305.093920,B5_22,13,0.31968
,,00305.554000,A1_43,11,0.2136
,,00305.620160,A1_44,5,0.21432
,,00305.249520,B5_44,66,0.80744
,,00305.987120,D5_34,6,0.15464
,,00305.924560,D5_43,7,0.14264
,,00305.883440,D5_41,9,0.13976
,,00305.753360,B6_23,9,0.20496
,,00306.245520,B5_12,14,0.29176
,,00306.713680,A1_43,14,0.23184
,,00306.716240,A1_44,7,0.2276
,,00307.284160,B5_23,6,0.18136
,,00307.237840,B5_22,7,0.18752
,,00307.055920,B5_12,75,0.81992
,,00307.245920,B5_44,52,0.50672
,,00307.851360,A1_43,12,0.24712
,,00307.883440,A1_44,6,0.2132
,,00307.691120,D2_31,11,0.21552
,,00307.659440,D2_23,14,0.28528
,,00308.173520,D2_31,7,0.21408
,,00308.154400,D2_23,8,0.13512
,,00308.306800,B3_22,7,0.08376
,,00307.706720,D2_34,35,0.72424
,,00307.656400,D2_21,46,1.12592
,,00308.518160,B5_12,10,0.18856
,,00308.593360,D2_34,17,0.40816
,,00309.005040,A1_43,11,0.23272
,,00309.012560,A1_44,7,0.18256
,,00309.418400,B5_12,5,0.14672
,,00309.805440,A2_33,6,0.088
,,00309.788320,A2_22,7,0.12176
,,00309.728560,A2_44,21,0.17312
,,00309.671280,D2_34,14,0.61224
,,00310.010080,A2_44,9,0.31776
,,00310.235680,A1_43,11,0.26208
,,00310.234480,A1_44,10,0.35672
,,00310.416240,B5_12,10,0.222
,,00311.497440,A1_43,12,0.19992
,,00311.517120,A1_44,7,0.17896
,,00312.723840,A1_43,10,0.20248
,,00312.736400,A1_44,6,0.20584
,,00313.272560,C3_24,11,0.0728
,,00313.632080,B5_12,29,0.31128
,,00313.678160,B5_22,12,0.31416
,,00314.139360,A1_43,11,0.21632
,,00314.185120,A1_44,6,0.19288
,,00314.135280,A6_24,7,0.15712
,,00314.725280,D2_21,5,0.13224
,,00314.918320,A4_33,6,0.14488
,,00315.038320,B5_12,21,0.22608
,,00315.038960,B5_22,7,0.18048
,,00315.952720,A1_43,6,0.1836
,,00316.486000,C3_22,6,0.058
,,00316.398000,C3_24,14,0.15184
,,00316.331440,C3_43,11,0.19584
,,00316.617360,B5_12,21,0.2032
,,00316.623600,B5_22,8,0.1708
,,00316.670560,D2_21,5,0.2512
,,00317.659600,C3_22,9,0.23664
,,00317.661840,C3_43,6,0.04128
,,00317.815680,C3_43,6,0.034
,,00317.626400,C3_24,21,0.41664
,,00317.955360,C3_43,5,0.01752
,,00318.083920,D2_21,6,0.13776
,,00318.151760,B2_32,9,0.19776
,,00318.328640,C3_24,8,0.0792
,,00318.566080,C3_24,7,0.12104
,,00318.978000,B3_22,13,0.20352
,,00319.134560,B5_12,29,0.24848
,,00319.190400,B5_44,5,0.06224
,,00319.125760,B5_22,10,0.10392
,,00319.352080,C3_24,6,0.14088
,,00319.341920,C3_43,12,0.13616
,,00319.578640,D2_21,6,0.1472
,,00319.729120,D3_24,6,0.15272
,,00319.919120,B5_12,6,0.2876
,,00319.979520,B5_22,6,0.29728
,,00320.479280,C3_12,6,0.1008
,,00320.507760,C3_14,8,0.05896
,,00320.474400,C3_24,16,0.17368
,,00320.451920,C3_43,14,0.13416
,,00320.923120,A1_43,7,0.1864
,,00321.650000,C3_24,8,0.10272
,,00321.632880,C3_43,6,0.02504
,,00321.981280,B6_21,7,0.16456
,,00322.093600,B3_22,14,0.22256
,,00322.928400,C3_12,5,0.0504
,,00322.975280,C3_14,6,0.02368
,,00322.923360,C3_24,8,0.05288
,,00323.566320,A3_34,5,0.15504
,,00323.439200,A2_44,32,0.87472
,,00324.235840,C3_24,8,0.06368
,,00324.212160,C3_43,6,0.01864
,,00324.424320,A1_43,6,0.19568
,,00324.354800,B3_22,10,0.14792
,,00324.580400,A1_41,11,0.09664
,,00325.780720,C3_24,8,0.04664
,,00325.758000,C3_43,8,0.05944
,,00325.833840,A2_44,7,0.29024
,,00325.873440,D1_42,13,0.30824
,,00326.574160,B6_23,5,0.26032
,,00327.246560,C3_24,11,0.11536
,,00327.227680,C3_43,5,0.0208
,,00327.317840,B3_22,12,0.15848
,,00328.249520,A2_44,7,0.15456
,,00329.136400,C3_24,5,0.06952
,,00330.769680,B3_22,13,0.28472
,,00330.962400,B6_23,7,0.04736
,,00331.500400,A1_43,6,0.10384
,,00331.443280,C3_24,9,0.15624
,,00331.421920,C3_43,7,0.0208
,,00333.285920,C3_24,11,0.26192
,,00333.808480,D2_21,8,0.16968
,,00335.981280,A1_43,7,0.15784
,,00335.967120,B3_22,15,0.17112
,,00336.226960,C3_24,10,0.0508
,,00336.192560,C3_43,8,0.10624
,,00339.784080,C3_24,6,0.07528
,,00339.743040,C3_43,5,0.04624
,,00340.629440,A1_43,5,0.04808
,,00340.797360,B3_22,16,0.24728
,,00341.119280,A2_44,5,0.16856
,,00342.270480,C1_11,7,0.11504
,,00342.316000,C1_23,5,0.05384
,,00342.310240,C1_42,5,0.0708
,,00342.305600,C1_21,5,0.11096
,,00342.344960,B1_31,11,0.06192
,,00342.350880,B1_34,6,0.1112
,,00342.328080,B1_43,17,0.1488
,,00342.332320,B1_42,13,0.20072
,,00342.308800,B1_14,68,0.98552
,,00343.853920,B1_14,5,0.21016
,,00344.191280,B3_22,5,0.04592
,,00344.897360,C3_12,12,0.06936
,,00344.947600,C3_22,8,0.07384
,,00344.911680,C3_14,24,0.12392
,,00344.897040,C3_24,22,0.12152
,,00344.882640,C3_43,18,0.09096
,,00345.330560,C3_43,5,0.12624
,,00345.567520,C3_43,8,0.0412
,,00345.279360,C3_12,15,0.37296
,,00345.735200,C3_43,6,0.03216
,,00345.676160,C3_22,8,0.39984
,,00345.781120,C3_14,7,0.19064
,,00345.570720,C3_24,36,0.3852
,,00346.067520,C3_43,6,0.0864
,,00346.966880,B3_22,7,0.09352
,,00347.223680,D2_21,10,0.15
,,00347.187120,D2_11,5,0.08656
,,00347.357040,B3_22,5,0.0468
,,00347.531680,C3_22,7,0.22824
,,00347.592000,C3_43,5,0.0972
,,00348.719360,C3_43,18,0.10344
,,00348.849040,B3_22,9,0.08448
,,00349.875840,A1_43,9,0.27672
,,00350.237040,C3_12,20,0.12864
,,00350.265600,C3_14,24,0.1168
,,00350.224960,C3_24,20,0.16008
,,00350.202560,C3_43,21,0.14128
,,00351.253200,B6_23,7,0.13528
,,00351.782240,C3_43,14,0.07568
,,00351.841920,C3_14,8,0.07992
,,00351.847040,A3_34,6,0.07168
,,00352.065760,B2_34,8,0.2692
,,00352.548640,D2_21,5,0.26912
,,00353.138080,A4_33,9,0.10128
,,00353.542640,A1_43,7,0.31008
,,00356.069200,B2_32,5,0.14248
,,00358.133200,B3_22,7,0.07504
,,00358.611760,B6_23,7,0.14056
,,00358.884320,A1_43,9,0.39792
,,00358.999120,A1_44,5,0.18456
,,00359.801440,C3_43,6,0.1152
,,00360.687840,C1_21,12,0.15552
,,00360.714160,C1_22,11,0.13496
,,00360.608080,C1_11,14,0.51816
,,00360.702240,C1_23,17,0.34072
,,00360.709520,C1_42,8,0.20792
,,00360.891680,B3_22,14,0.2644
,,00361.206880,A4_33,11,0.23432
,,00365.456720,C3_12,5,0.07232
,,00365.477840,C3_24,10,0.06592
,,00365.452400,C3_43,6,0.0564
,,00366.093840,B1_31,11,0.12136
,,00366.111200,B1_12,5,0.08728
,,00366.084400,B1_43,19,0.20904
,,00366.071760,B1_42,6,0.11904
,,00366.051840,B1_14,58,0.88808
,,00367.869040,B5_13,5,0.08104
,,00367.871280,B5_11,6,0.1952
,,00367.832080,B5_42,6,0.15736
,,00367.824160,B5_22,13,0.12904
,,00368.096400,A1_41,5,0.12104
,,00368.012240,A1_43,12,0.24304
,,00368.051440,A1_44,5,0.2012
,,00367.838400,B5_24,19,0.49296
,,00368.598560,B5_11,5,0.296
,,00367.862960,B5_44,76,0.79208
,,00367.817840,B5_12,124,1.26136
,,00368.494080,B5_22,10,0.41344
,,00369.846160,C2_41,5,0.03384
,,00369.790240,D3_41,6,0.18184
,,00369.914880,D3_24,9,0.23576
,,00370.706640,B2_34,5,0.1728
,,00370.335680,D3_24,16,0.55688
,,00370.705600,B2_32,7,0.20416
,,00371.764480,A3_34,5,0.06448
,,00372.051840,A1_41,12,0.17576
,,00372.020000,A1_22,8,0.25584
,,00372.049440,D3_24,6,0.1332
,,00372.352960,A1_41,5,0.15696
,,00372.778000,A1_44,10,0.33048
,,00372.609200,A1_43,23,0.71544
,,00373.508240,B3_22,11,0.064
,,00373.263040,A1_44,9,0.43392
,,00373.493840,A1_43,17,0.51632
,,00373.977440,C3_24,7,0.0488
,,00374.850000,D1_42,10,0.23464
,,00375.889760,B5_22,5,0.1496
,,00376.298160,B2_34,5,0.13888
,,00376.179680,B2_32,8,0.34416
,,00376.962480,B2_34,6,0.2284
,,00377.797360,C3_24,12,0.10224
,,00378.386240,B3_22,7,0.1852
,,00378.930560,D2_21,6,0.13216
,,00378.826320,B2_11,8,0.1428
,,00380.140960,D3_24,5,0.1128
,,00380.395040,A2_44,10,0.17864
,,00382.413920,D1_11,6,0.08384
,,00382.482960,D1_22,5,0.08488
,,00383.523120,B6_21,5,0.11048
,,00383.675520,A2_44,11,0.12832
,,00383.536720,B6_23,8,0.18344
,,00383.910160,A2_44,20,0.5056
,,00384.289600,B3_22,8,0.11432
,,00385.431600,D2_21,9,0.18536
,,00385.502000,C3_24,5,0.05056
,,00385.312400,A4_33,7,0.2212
,,00385.890480,B3_22,14,0.2128
,,00385.982800,B3_32,5,0.08456
,,00385.794080,A4_41,6,0.22168
,,00387.141520,A1_43,6,0.14168
,,00386.787840,B3_22,19,0.4808
,,00387.533040,A2_44,5,0.24456
,,00388.184880,B3_22,6,0.02616
,,00389.774480,B3_32,5,0.1132
,,00389.752640,B3_22,9,0.19656
,,00392.369680,D2_21,7,0.10168
,,00392.669520,B3_22,10,0.30848
,,00394.592960,D3_24,5,0.19344
,,00395.178320,A6_14,5,0.156
,,00395.219840,A6_24,9,0.10904
,,00395.481120,C1_23,9,0.09968
,,00395.528080,C1_42,5,0.05424
,,00395.455200,A6_24,5,0.14144
,,00395.867760,B5_12,12,0.18696
,,00395.916640,B5_44,6,0.08232
,,00395.869520,B5_22,8,0.14584
,,00396.919760,A1_43,6,0.26264
,,00397.090720,A1_44,6,0.338
,,00398.444240,B4_23,5,0.02216
,,00398.456320,B4_43,7,0.0648
,,00398.358400,B4_44,5,0.1152
,,00398.455120,B4_31,8,0.14496
,,00398.701040,C3_12,17,0.19152
,,00398.651600,C3_14,10,0.04168
,,00398.632400,C3_43,16,0.26736
,,00398.875600,C3_14,7,0.08584
,,00398.600960,C3_24,39,0.44448
,,00398.760880,B4_31,6,0.23032
,,00399.237520,C3_43,5,0.17808
,,00399.204720,C3_24,30,0.45992
,,00399.781520,B6_23,7,0.13976
,,00399.793920,B6_21,8,0.314
,,00400.545280,C2_41,24,0.35408
,,00400.570480,B6_21,5,0.13024
,,00400.519760,B6_24,18,0.54464
,,00400.450400,B6_23,31,0.8756
,,00401.756000,B6_23,6,0.19488
,,00402.242400,B6_23,24,0.56648
,,00402.543840,B6_24,16,0.43176
,,00403.287680,A1_41,11,0.09824
,,00403.024320,A1_43,7,0.31024
,,00403.974560,B3_22,7,0.06576
,,00403.980240,B5_12,8,0.09248
,,00403.995920,B5_22,6,0.07664
,,00404.158800,B3_22,6,0.12152
,,00404.329920,B6_23,11,0.29808
,,00406.081360,D5_41,5,0.0564
,,00406.089920,D5_43,6,0.11336
,,00406.265840,D3_24,5,0.1608
,,00406.457600,B6_23,5,0.19384
,,00407.368800,B3_41,5,0.12448
,,00407.376640,B3_44,10,0.20072
,,00407.269280,B3_42,25,0.34024
,,00408.393520,A3_34,9,0.08912
,,00409.085600,A3_34,5,0.22248
,,00409.403520,B5_13,5,0.14944
,,00409.391760,B5_22,13,0.2236
,,00409.438560,B5_24,14,0.54096
,,00409.424640,B5_44,63,0.66208
,,00409.391520,B5_12,67,0.78528
,,00410.277760,B5_12,8,0.15992
,,00407.251920,B3_22,186,3.65336
,,00411.239040,A2_44,6,0.06544
,,00411.074000,B3_22,7,0.20384
,,00412.084640,A1_43,8,0.19056
,,00412.449840,D2_21,8,0.124
,,00412.432640,D2_34,6,0.13432
,,00412.598000,D1_42,7,0.15232
,,00413.824000,B6_23,5,0.14168
,,00414.291440,B3_22,8,0.13648
,,00415.111040,B3_22,11,0.2332
,,00416.278960,C3_14,5,0.0624
,,00416.027200,B3_22,13,0.3044
,,00416.311840,C3_22,7,0.1356
,,00417.047040,A1_43,5,0.09688
,,00418.082400,A4_33,6,0.08328
,,00420.113920,A6_24,12,0.51792
,,00422.182880,B1_31,10,0.14104
,,00422.185520,B1_12,5,0.06272
,,00422.185040,B1_43,14,0.14064
,,00422.171680,B1_42,13,0.08128
,,00422.458240,A1_43,9,0.28256
,,00422.482320,B3_22,7,0.20696
,,00422.142480,B1_14,91,1.28928
,,00424.234160,A3_34,6,0.09752
,,00424.443600,D1_22,5,0.11408
,,00424.820880,B3_22,10,0.26752
,,00426.170880,B5_12,22,0.21072
,,00426.194320,B5_44,5,0.15304
,,00426.178720,B5_22,11,0.16424
,,00428.208560,B2_32,7,0.16336
,,00429.557200,C3_43,5,0.19664
,,00429.719520,B3_22,6,0.03048
,,00429.454080,A3_34,18,0.24344
,,00429.817280,A3_34,30,0.83368
,,00432.389040,A1_43,5,0.1356
,,00432.760400,D2_21,7,0.28
,,00432.939280,B5_12,12,0.1652
,,00432.925440,B5_42,6,0.12144
,,00432.960560,B5_44,10,0.11104
,,00432.935440,B5_22,12,0.15544
,,00435.845920,C3_24,8,0.05856
,,00437.362560,A4_33,8,0.19504
,,00438.410320,C3_12,7,0.09816
,,00438.400320,C3_14,6,0.09928
,,00438.396400,C3_24,15,0.11992
,,00438.546080,B1_14,10,0.19968
,,00439.934800,A1_41,8,0.11984
,,00439.948240,A1_43,13,0.1608
,,00439.947440,A1_44,5,0.15864
,,00440.875760,A3_34,6,0.1432
,,00441.808800,D2_34,5,0.09536
,,00443.421520,D2_21,8,0.15848
,,00443.361200,D2_34,6,0.18288
,,00443.939840,B1_14,5,0.12304
,,00444.645600,B5_12,23,0.24136
,,00444.672080,B5_42,6,0.1088
,,00444.738480,B5_44,5,0.02248
,,00444.666480,B5_22,13,0.17824
,,00444.978240,A1_43,8,0.16456
,,00448.053360,A1_41,12,0.09232
,,00448.420240,A1_43,5,0.26336
,,00448.788960,A1_43,10,0.43792
,,00448.977920,A1_44,15,0.56752
,,00449.644080,B3_22,22,0.20872
,,00449.717520,B3_44,5,0.0868
,,00449.643680,B3_42,10,0.10368
,,00449.354240,A1_43,14,0.56536
,,00450.052880,C3_24,12,0.08472
,,00449.859600,A1_44,7,0.3264
,,00449.974320,B3_22,10,0.32472
,,00450.753920,B3_22,16,0.17576
,,00450.861840,A1_43,15,0.41144
,,00451.054000,A1_44,5,0.30248
,,00452.071520,D1_22,5,0.07584
,,00452.077280,A1_43,6,0.12128
,,00452.028400,A1_44,6,0.18944
,,00455.387360,B5_12,18,0.25184
,,00455.511840,B5_44,9,0.13296
,,00455.437680,B5_22,9,0.15352
,,00456.392080,D2_21,6,0.13064
,,00456.907280,C1_11,7,0.09712
,,00456.887120,C1_22,6,0.1532
,,00456.893840,C1_23,7,0.12512
,,00456.914560,C1_42,5,0.06712
,,00457.210320,B2_32,8,0.16208
,,00458.435680,C3_24,14,0.16512
,,00458.345120,C3_43,16,0.15504
,,00459.492640,A4_33,6,0.07384
,,00459.742000,D1_42,9,0.21208
,,00461.022480,B3_22,8,0.2364
,,00461.970240,C3_22,6,0.17712
,,00461.965200,C3_24,5,0.08008
,,00463.426080,A1_43,5,0.10256
,,00463.756240,A1_43,5,0.07784
,,00465.104880,C3_22,6,0.06272
,,00465.059760,C3_24,14,0.14592
,,00465.087440,C3_43,6,0.09928
,,00465.375920,C3_22,7,0.20872
,,00466.328080,D3_24,7,0.22544
,,00466.846160,D3_24,5,0.17712
,,00467.693600,B3_22,8,0.21576
,,00467.840400,D3_24,11,0.43952
,,00468.991200,D2_31,15,0.27712
,,00468.916960,D2_23,15,0.32072
,,00468.938480,D2_21,28,0.49568
,,00469.354880,D2_23,8,0.13448
,,00468.917760,D2_34,44,0.88872
,,00469.540800,D2_21,18,0.6084
,,00469.958320,D2_34,7,0.3272
,,00471.170880,A1_43,5,0.1104
,,00471.122960,D2_31,6,0.09408
,,00471.156880,D2_21,9,0.26
,,00470.976640,D2_34,15,0.44496
,,00471.309120,C3_24,12,0.19056
,,00471.429280,C3_43,5,0.05024
,,00472.694800,C1_21,13,0.1012
,,00472.685520,C1_31,5,0.07976
,,00472.658800,C1_11,10,0.12072
,,00472.682400,C1_22,15,0.13512
,,00472.686480,C1_23,15,0.17816
,,00472.699840,C1_43,5,0.0696
,,00472.672320,C1_42,16,0.13112
,,00474.244320,B3_42,5,0.1244
,,00474.318400,B3_12,5,0.24568
,,00474.218880,B3_22,22,0.21416
,,00474.491120,A6_24,12,0.34864
,,00475.600400,B6_23,5,0.03056
,,00475.587760,B6_21,13,0.11416
,,00475.848000,A4_33,5,0.12704
,,00477.612320,B2_34,6,0.1616
,,00477.586800,B2_32,5,0.10248
,,00481.472800,C3_12,5,0.03728
,,00481.474560,C3_14,8,0.042
,,00481.479120,C3_24,13,0.08208
,,00481.809920,A4_33,8,0.10392
,,00482.298880,B3_22,5,0.02288
,,00482.410320,D5_33,5,0.09512
,,00482.384960,D5_41,6,0.11616
,,00483.415280,C3_12,11,0.12048
,,00483.479120,C3_22,7,0.15712
,,00483.461280,C3_14,17,0.15632
,,00483.413200,C3_24,20,0.13952
,,00483.392080,C3_43,18,0.16992
,,00483.658960,C3_12,5,0.16872
,,00483.926160,C3_43,31,0.19784
,,00484.233120,B2_34,5,0.11984
,,00484.159360,B2_32,7,0.19296
,,00483.965440,C3_12,32,0.40064
,,00483.955840,C3_14,42,0.36304
,,00483.947440,C3_24,46,0.35872
,,00484.905520,D1_42,9,0.16712
,,00484.818880,C3_24,40,0.49088
,,00485.247120,C3_14,34,0.33296
,,00484.710880,C3_43,46,0.71328
,,00484.833680,C3_12,65,0.91496
,,00485.850080,C3_12,5,0.11256
,,00485.968480,A1_43,8,0.26912
,,00485.994960,C3_43,8,0.2928
,,00490.582800,B3_22,10,0.08168
,,00491.651280,A2_22,6,0.04952
,,00491.496240,A2_44,16,0.21856
,,00491.819920,A2_44,26,0.59304
,,00492.689440,C3_12,5,0.13344
,,00492.946720,C3_22,5,0.12592
,,00493.783600,B6_21,5,0.09472
,,00493.743200,B6_23,6,0.22856
,,00494.206960,C3_43,6,0.116
,,00494.855600,A1_41,5,0.056
,,00495.036320,A4_33,6,0.09672
,,00495.069840,A6_14,5,0.2072
,,00496.566480,D2_23,9,0.05432
,,00496.395040,B2_32,7,0.23864
,,00496.610960,D2_21,12,0.24912
,,00496.517600,D2_31,12,0.19824
,,00496.559120,D2_34,19,0.53984
,,00497.656880,B2_32,5,0.14112
,,00497.901040,D2_21,24,0.47048
,,00498.518880,B1_31,9,0.1064
,,00497.645520,D2_34,20,0.7916
,,00498.446800,B1_43,16,0.26168
,,00498.792480,B3_22,10,0.06632
,,00498.449600,B1_14,101,0.94848
,,00499.231680,B5_42,7,0.10496
,,00499.237920,B5_22,12,0.12024
,,00499.231680,B5_12,30,0.24648
,,00499.228640,B5_13,6,0.1996
,,00499.250480,B5_44,10,0.2076
,,00499.781840,B1_14,5,0.20856
,,00500.108720,A1_43,12,0.31592
,,00500.082720,A1_44,9,0.32328
,,00500.231520,B5_12,15,0.30744
,,00500.416480,B5_44,19,0.16328
,,00500.335920,B5_22,8,0.12944
,,00504.545440,A4_33,8,0.2928
,,00504.946960,D2_31,6,0.19304
,,00504.814000,D2_23,9,0.31224
,,00504.868640,D2_34,19,0.50168
,,00505.028240,D2_21,20,0.51608
,,00505.024720,A2_44,16,0.38368
,,00505.534560,B5_13,5,0.08632
,,00505.528320,B5_12,16,0.15688
,,00505.550160,B5_24,7,0.15
,,00505.571600,B5_44,15,0.17824
,,00505.533360,B5_22,10,0.16576
,,00505.917120,A1_43,5,0.13904
,,00507.181520,B2_32,5,0.12704
,,00507.656400,B5_12,8,0.15264
,,00507.774480,B5_44,6,0.07016
,,00507.663840,B5_22,7,0.09048
,,00507.718480,D5_43,5,0.05912
,,00507.702800,D5_41,7,0.158
,,00508.278400,A3_34,9,0.1264
,,00508.749520,B5_13,5,0.14896
,,00508.938000,B5_24,6,0.15096
,,00508.724160,B5_22,17,0.2424
,,00508.744160,B5_12,54,0.58664
,,00508.760640,B5_44,57,0.60872
,,00510.657520,B5_22,8,0.14736
,,00510.642080,B5_12,17,0.26616
,,00510.666720,B5_13,5,0.25328
,,00512.179200,B3_22,5,0.02432
,,00512.486080,A1_41,5,0.04392
,,00512.383520,A1_43,12,0.25152
,,00512.416800,A1_44,7,0.1964
,,00512.709120,C5_32,5,0.17296
,,00514.048000,B3_22,12,0.24888
,,00514.440560,B5_13,6,0.18488
,,00514.439120,B5_22,7,0.13976
,,00514.515200,B1_14,9,0.14712
,,00514.385120,B5_12,15,0.334
,,00514.861440,B2_32,5,0.15192
,,00515.862400,B6_23,8,0.1068
,,00516.158160,B3_22,7,0.1188
,,00516.204000,B5_12,8,0.28704
,,00517.118880,B5_12,21,0.25616
,,00517.154880,B5_44,15,0.2224
,,00517.132960,B5_22,10,0.14112
,,00517.568560,A1_43,9,0.26656
,,00517.567280,A1_44,6,0.30896
,,00518.314960,B5_42,7,0.22328
,,00518.433840,B5_44,15,0.16192
,,00518.275840,B5_12,16,0.42512
,,00518.325600,B5_22,12,0.34632
,,00518.851520,A1_43,9,0.16592
,,00519.563680,B5_12,22,0.23376
,,00519.549120,B5_22,10,0.21608
,,00520.031120,A2_44,5,0.1296
,,00520.548960,B5_12,18,0.3408
,,00520.706320,B5_44,11,0.18096
,,00520.667840,B5_22,8,0.1252
,,00521.861120,B5_12,23,0.27304
,,00521.926080,B5_44,10,0.19656
,,00521.858480,B5_22,14,0.182
,,00522.531600,A1_43,5,0.16888
,,00522.516320,B3_22,11,0.16424
,,00523.009600,B5_44,5,0.08152
,,00522.871360,B5_22,8,0.21736
,,00522.811760,B5_12,21,0.36496
,,00523.622320,B5_22,9,0.21544
,,00523.738880,B5_44,14,0.36032
,,00523.538000,B5_12,33,0.742
,,00524.333760,B2_32,7,0.13912
,,00524.798000,B3_22,7,0.03928
,,00524.938480,B3_22,8,0.20664
,,00524.719600,B5_12,18,0.28816
,,00524.765920,B5_22,7,0.15864
,,00525.250960,B3_22,6,0.02856
,,00525.321600,C3_12,7,0.0844
,,00525.347440,C3_24,17,0.11584
,,00525.622960,B5_12,30,0.25832
,,00525.608000,B5_22,13,0.37976
,,00526.701120,B5_23,10,0.24264
,,00526.668480,B5_24,15,0.3592
,,00526.498960,B5_22,15,0.46336
,,00527.120960,B3_22,9,0.11792
,,00525.741920,B5_44,128,1.5352
,,00527.517920,B1_14,24,0.21536
,,00528.282640,B2_32,6,0.08312
,,00526.531680,B5_12,187,1.65368
,,00527.391200,B5_44,26,0.77096
,,00528.273040,B2_34,5,0.15616
,,00527.994720,D3_24,17,0.54528
,,00528.754400,A1_44,5,0.14464
,,00528.676080,D3_24,6,0.21648
,,00528.795440,A1_43,6,0.1476
,,00528.717520,B5_12,20,0.3328
,,00528.942640,B2_11,5,0.21304
,,00528.908240,B2_34,5,0.24184
,,00529.664560,B3_22,6,0.03704
,,00529.675680,B5_12,20,0.2148
,,00529.815680,B3_22,6,0.09664
,,00529.802800,B5_44,5,0.10208
,,00530.094640,B2_11,6,0.14184
,,00529.657920,D3_24,15,0.69984
,,00530.554160,B5_22,8,0.22992
,,00530.529360,B5_12,36,0.38448
,,00530.705760,B5_44,25,0.21744
,,00531.758640,B5_44,8,0.11048
,,00531.729120,B5_22,6,0.164
,,00531.688880,B5_12,35,0.27312
,,00532.328400,A1_43,6,0.2188
,,00532.897840,C3_14,6,0.092
,,00532.995760,B5_44,7,0.04656
,,00532.859920,B5_22,8,0.12976
,,00532.853520,B5_12,35,0.354
