Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00246.594640,D2_34,10,0.58048
,,00247.324160,D2_34,5,0.24912
,,00247.524000,D3_24,5,0.12128
,,00247.934160,B5_12,9,0.17032
,,00248.071840,A2_44,21,0.16024
,,00248.849520,A4_33,8,0.4192
,,00249.580400,B4_43,5,0.10912
,,00250.105360,A2_44,7,0.16192
,,00250.830080,D1_22,7,0.08936
,,00251.431840,B3_22,6,0.17464
,,00251.320560,B5_12,10,0.17152
,,00251.316160,B5_22,6,0.10304
,,00252.462400,A3_34,7,0.16584
,,00254.031840,D2_21,6,0.07352
,,00254.209680,A4_41,6,0.14016
,,00254.360320,B5_12,17,0.25416
,,00254.449920,B5_13,5,0.08536
,,00254.489040,B5_44,6,0.0152
,,00254.394880,B5_22,7,0.1368
,,00255.075840,C3_14,12,0.0664
,,00254.978720,C3_43,12,0.15256
,,00254.848160,B3_22,10,0.19016
,,00254.985520,C3_24,16,0.1648
,,00255.822480,A1_43,11,0.27328
,,00255.820480,A1_44,7,0.2352
,,00257.656480,D6_33,6,0.19704
,,00258.128320,C3_24,6,0.05368
,,00259.083760,A2_44,8,0.22272
,,00260.925440,D5_33,9,0.1336
,,00260.921840,D5_43,11,0.1636
,,00260.906640,D5_41,7,0.14048
,,00262.358640,A1_41,8,0.1872
,,00262.766640,C2_41,21,0.28552
,,00262.868480,C2_21,7,0.19584
,,00263.126880,A1_43,9,0.41336
,,00263.813680,A2_44,5,0.158
,,00264.021600,C3_24,6,0.06752
,,00264.225120,A3_34,15,0.13848
,,00264.724160,D2_21,5,0.22648
,,00265.434240,D5_33,10,0.19944
,,00267.312320,C3_12,6,0.156
,,00267.395280,C3_24,10,0.14168
,,00267.449520,B5_12,8,0.1488
,,00267.527920,B5_22,6,0.10032
,,00267.793600,B3_22,11,0.13224
,,00267.797040,B3_32,5,0.10368
,,00268.639760,B2_32,5,0.18584
,,00269.564080,D6_33,5,0.18952
,,00269.684800,D6_32,9,0.17536
,,00271.556800,D2_21,5,0.07488
,,00271.492160,D2_31,5,0.07904
,,00271.496720,D2_23,19,0.1936
,,00271.923120,A1_43,8,0.21144
,,00271.739120,B6_23,9,0.22632
,,00272.018800,A1_41,6,0.13536
,,00271.921520,A1_44,6,0.27424
,,00272.637600,B2_31,8,0.19112
,,00272.635040,B2_32,10,0.2616
,,00273.235120,D2_21,26,0.43984
,,00273.684160,C3_24,7,0.06488
,,00273.617040,C3_43,5,0.08248
,,00274.493680,A3_34,8,0.10288
,,00274.754400,B2_31,9,0.26096
,,00274.983120,B2_32,6,0.15728
,,00275.618000,B2_31,11,0.59264
,,00276.542560,B3_22,10,0.08456
,,00277.318480,A3_34,18,0.2252
,,00278.236080,A2_44,12,0.14984
,,00278.553840,C3_24,8,0.04304
,,00278.829360,C3_24,12,0.1716
,,00278.937440,B3_22,6,0.12456
,,00278.966480,A3_32,11,0.15424
,,00279.435040,D3_24,5,0.0788
,,00279.551120,C3_24,7,0.10264
,,00278.825360,A3_34,63,1.44144
,,00282.040880,C3_12,6,0.10488
,,00282.074320,C3_14,10,0.05976
,,00282.003280,C3_43,8,0.13552
,,00282.095840,C3_22,5,0.10632
,,00282.061760,C3_24,5,0.08904
,,00283.574960,B3_22,6,0.02232
,,00284.198080,C3_43,6,0.02992
,,00284.920800,A1_43,7,0.10888
,,00287.260640,A1_41,5,0.10496
,,00287.297120,A1_43,7,0.114
,,00287.362960,B4_23,9,0.15152
,,00287.257920,B4_43,19,0.22224
,,00287.359280,B4_44,5,0.07536
,,00287.324320,B4_31,6,0.1464
,,00288.918240,B3_22,7,0.1772
,,00290.073200,A2_44,8,0.26944
,,00290.251280,C3_12,6,0.06992
,,00290.297600,C3_24,6,0.07496
,,00290.281600,C3_43,5,0.01248
,,00290.584240,A3_34,16,0.24656
,,00290.973680,B2_32,5,0.16568
,,00290.781120,B6_23,11,0.17352
,,00290.827360,B6_21,8,0.15192
,,00290.911840,B6_41,10,0.28768
,,00291.331440,B6_41,8,0.29808
,,00291.494800,D3_24,8,0.23712
,,00291.933120,D3_42,5,0.13328
,,00291.840800,D3_24,15,0.3552
,,00293.237920,D2_21,8,0.13616
,,00292.701600,A6_24,14,0.49848
,,00294.273680,A1_41,5,0.05672
,,00294.100240,A1_43,8,0.20872
,,00294.665520,B3_22,9,0.17272
,,00294.658640,B3_32,5,0.13344
,,00297.237520,A1_43,5,0.12272
,,00299.505120,B5_44,5,0.07112
,,00299.478800,B5_22,9,0.12528
,,00299.440960,B5_12,19,0.22576
,,00299.636880,A2_44,8,0.27736
,,00299.951840,B3_22,7,0.07544
,,00299.854320,D1_42,12,0.44928
,,00300.144560,D3_24,8,0.15312
,,00301.195280,C3_14,5,0.08072
,,00301.198560,C3_24,5,0.0184
,,00301.688880,A1_43,8,0.26968
,,00302.103760,A3_34,8,0.16056
,,00302.749280,B3_22,13,0.22408
,,00303.348560,C3_43,6,0.24016
,,00305.193040,B3_22,13,0.11536
,,00305.314800,D1_22,12,0.1188
,,00305.193840,B6_41,7,0.31312
,,00310.129520,C3_12,7,0.07544
,,00310.170960,C3_14,7,0.05912
,,00310.209120,C3_22,9,0.41312
,,00310.894160,B3_22,10,0.14552
,,00311.272640,A1_43,5,0.062
,,00311.198560,D5_13,6,0.15264
,,00311.211200,D5_44,8,0.14424
,,00311.504080,C3_12,15,0.09448
,,00311.523680,C3_24,15,0.124
,,00311.500960,C3_43,19,0.10872
,,00311.166960,D5_33,30,0.27368
,,00311.209120,D5_34,20,0.2036
,,00311.216080,D5_43,19,0.228
,,00311.187280,D5_41,28,0.30832
,,00311.493600,C3_22,8,0.1736
,,00311.551600,C3_14,29,0.15728
,,00312.784560,C3_43,6,0.04936
,,00312.501520,C3_24,27,0.418
,,00314.553680,B3_22,9,0.14512
,,00314.632240,A3_34,9,0.0864
,,00315.308160,D2_21,5,0.07256
,,00315.155840,C3_43,5,0.05256
,,00315.583920,A1_41,8,0.27704
,,00315.650720,A1_22,5,0.15472
,,00316.112800,A1_41,23,0.25928
,,00316.153120,A1_43,15,0.28816
,,00316.210400,A1_44,11,0.34048
,,00316.706480,A1_43,5,0.11104
,,00316.671120,A1_44,11,0.47584
,,00316.854240,B5_12,13,0.14936
,,00316.865360,B5_13,6,0.14496
,,00316.905680,B5_44,8,0.02576
,,00316.853280,B5_22,8,0.12536
,,00316.760000,B6_23,8,0.14008
,,00317.903840,C3_24,7,0.07704
,,00318.020720,B5_12,8,0.2076
,,00318.159520,A1_44,5,0.3204
,,00317.628800,A3_34,37,0.84144
,,00318.435280,B5_11,5,0.12424
,,00318.273440,C5_32,5,0.19184
,,00318.466000,B5_24,13,0.18912
,,00318.504080,B5_23,21,0.48744
,,00318.411440,B5_22,21,0.55592
,,00318.361680,B5_12,115,0.83248
,,00318.459040,B5_44,112,0.824
,,00319.640560,B5_23,11,0.34344
,,00319.710880,B5_44,37,0.3856
,,00319.737600,B5_22,9,0.29968
,,00319.481280,B5_12,97,0.84064
,,00320.255680,A1_43,5,0.23784
,,00320.539520,C3_24,6,0.046
,,00320.531680,C3_22,10,0.3376
,,00320.950720,B5_22,6,0.3348
,,00320.960960,B5_12,28,0.45808
,,00322.165520,B5_12,8,0.15504
,,00324.084720,B3_22,9,0.09688
,,00324.107600,B3_32,5,0.04944
,,00324.099200,B3_42,5,0.15176
,,00325.205040,A2_44,21,0.22056
,,00327.238640,C3_12,5,0.07392
,,00327.230560,C3_24,8,0.04208
,,00327.187120,C3_43,7,0.04912
,,00328.418160,D2_21,12,0.17312
,,00328.404320,D2_31,7,0.10856
,,00328.411600,D2_23,13,0.13856
,,00328.622720,A2_44,19,0.13816
,,00328.411280,D2_34,28,0.68304
,,00329.751840,D2_23,10,0.12872
,,00329.704880,A3_34,5,0.0416
,,00329.839360,D2_21,19,0.2956
,,00329.685200,B5_12,18,0.4224
,,00329.992720,B5_44,9,0.03064
,,00329.775600,B5_22,10,0.24472
,,00329.779440,D2_34,26,0.56184
,,00331.257600,B1_31,6,0.07176
,,00331.290880,B1_12,5,0.07536
,,00330.925280,A2_44,9,0.24064
,,00331.213600,B1_43,31,0.39504
,,00331.260640,B6_23,8,0.24896
,,00331.410880,B6_41,5,0.27688
,,00331.898480,D1_22,6,0.07912
,,00331.845360,B1_43,8,0.1824
,,00331.027520,D2_34,15,0.9324
,,00331.200880,B1_14,115,1.05984
,,00332.090720,D2_34,6,0.36904
,,00332.621120,D2_34,5,0.24232
,,00333.058240,C3_14,6,0.06016
,,00332.715840,B1_14,9,0.5036
,,00332.977360,C3_12,5,0.18712
,,00333.103920,D5_33,15,0.1464
,,00333.125440,D5_43,8,0.26808
,,00333.116480,D5_41,6,0.10488
,,00333.095760,C3_22,8,0.31496
,,00333.786640,B3_22,8,0.17808
,,00334.185760,C1_11,12,0.1712
,,00334.138320,C1_22,10,0.13376
,,00334.149040,C1_23,5,0.07648
,,00334.145600,C1_42,15,0.13104
,,00334.317840,A2_44,26,0.26128
,,00337.014960,A3_34,5,0.1092
,,00337.655680,A2_44,8,0.19736
,,00338.817440,C3_24,7,0.05632
,,00340.033200,A2_22,6,0.11808
,,00340.044560,B5_12,9,0.19336
,,00340.212000,B5_44,6,0.0596
,,00340.508240,D3_24,9,0.17376
,,00339.815920,A2_44,74,1.15856
,,00341.375120,D1_22,5,0.0236
,,00341.097360,C3_43,7,0.252
,,00341.502000,C3_24,10,0.05088
,,00341.471760,C3_43,5,0.03216
,,00341.530320,B3_22,8,0.09624
,,00341.342240,A2_44,8,0.3444
,,00342.919920,A3_34,6,0.10752
,,00343.398960,C3_24,7,0.08296
,,00344.152080,D5_33,13,0.23936
,,00344.273600,D5_34,6,0.09656
,,00344.212320,D5_41,8,0.09904
,,00344.268320,D5_43,12,0.13504
,,00344.585520,A2_44,6,0.29976
,,00345.540400,A2_44,20,0.4564
,,00345.936000,B3_42,21,0.39344
,,00346.079440,B3_44,17,0.484
,,00345.931920,B3_22,71,0.82736
,,00347.240800,B3_22,10,0.22688
,,00347.154400,B3_42,5,0.2956
,,00347.670000,B3_42,7,0.13424
,,00347.620720,B3_22,47,0.46376
,,00348.723840,D5_33,24,0.36848
,,00348.844160,D5_34,10,0.14216
,,00348.734240,D5_43,14,0.30288
,,00348.723680,D5_41,27,0.28792
,,00348.616880,B3_22,26,0.83368
,,00349.552480,B3_22,10,0.35368
,,00350.208560,A2_44,8,0.22968
,,00350.014640,B3_22,11,0.48312
,,00350.656800,D6_32,6,0.16512
,,00350.996800,A1_41,7,0.02576
,,00350.943520,A1_12,5,0.11248
,,00350.935840,A1_43,6,0.10104
,,00351.803760,C3_43,6,0.07048
,,00351.834720,C3_12,7,0.12616
,,00351.827840,C3_24,14,0.1724
,,00352.936320,B3_22,7,0.07744
,,00353.565440,D5_43,5,0.20048
,,00353.749440,A2_44,6,0.2108
,,00353.920400,B3_22,5,0.13144
,,00354.448160,B5_13,5,0.1352
,,00354.496880,B5_23,7,0.09984
,,00354.457840,B5_24,10,0.13544
,,00354.459360,B5_42,5,0.0468
,,00354.445680,B5_22,13,0.10384
,,00354.422480,B5_12,47,0.3872
,,00354.492720,B5_11,8,0.2932
,,00354.474560,B5_44,27,0.19216
,,00354.705280,B5_24,9,0.2896
,,00354.820000,B5_44,7,0.20088
,,00355.032800,B5_12,7,0.22304
,,00355.190080,B5_22,5,0.16184
,,00355.488320,C3_24,9,0.05232
,,00355.477440,C3_43,5,0.01408
,,00355.983360,B5_12,9,0.34432
,,00357.196800,D5_13,5,0.06344
,,00357.154080,D5_33,14,0.14776
,,00357.195520,D5_34,8,0.06064
,,00357.165040,D5_43,18,0.15656
,,00357.157200,D5_41,10,0.11416
,,00358.233680,D4_23,5,0.19496
,,00358.785360,B3_22,6,0.098
,,00358.832160,D5_33,9,0.1776
,,00358.841680,D5_43,5,0.1128
,,00359.673440,A3_34,6,0.09144
,,00362.183600,D2_21,8,0.10712
,,00362.131040,D2_31,5,0.07608
,,00362.139840,D2_23,18,0.20928
,,00362.435120,D2_34,6,0.17472
,,00363.158160,A2_44,25,0.30448
,,00363.592400,D2_21,5,0.13328
,,00364.391440,A6_23,5,0.1308
,,00364.442880,A6_24,12,0.2608
,,00364.979360,B1_14,13,0.1768
,,00365.697280,A2_44,11,0.2864
,,00367.571920,A3_34,9,0.09504
,,00368.127920,D5_33,17,0.1812
,,00368.209440,D5_43,7,0.14192
,,00368.139040,D5_41,5,0.10296
,,00370.033040,B6_23,9,0.19448
,,00371.257520,A3_34,12,0.14576
,,00372.270560,B3_32,5,0.19624
,,00374.820240,A3_34,8,0.11704
,,00375.510240,D3_41,8,0.1384
,,00375.506400,D3_24,5,0.10352
,,00375.317840,C3_24,7,0.0936
,,00376.443600,C3_43,6,0.1764
,,00378.117360,B2_31,5,0.15136
,,00378.135600,B2_32,9,0.25008
,,00380.244560,A3_34,8,0.08792
,,00381.598560,A4_33,7,0.3428
,,00382.400080,C3_24,6,0.07256
,,00383.077200,A4_41,5,0.16464
,,00383.350160,A1_41,10,0.08992
,,00383.379680,A1_12,7,0.098
,,00383.319760,A1_43,6,0.11176
,,00383.292720,A1_44,8,0.27104
,,00383.407520,D3_24,7,0.09528
,,00384.917680,A1_43,7,0.136
,,00384.993040,A1_44,5,0.13168
,,00385.557200,A4_41,5,0.06216
,,00386.574240,B3_22,9,0.10232
,,00386.261280,A4_33,12,0.4012
,,00386.566160,B6_23,5,0.2328
,,00386.768960,A4_33,12,0.4444
,,00387.121200,A4_41,5,0.2164
,,00388.661840,C3_24,7,0.07488
,,00388.816160,A4_41,6,0.15864
,,00389.123360,B5_12,23,0.20144
,,00389.125520,B5_13,7,0.13256
,,00389.195200,B5_44,17,0.06168
,,00389.178560,B5_22,8,0.13016
,,00390.010080,A4_33,5,0.10896
,,00390.435600,D2_21,7,0.08392
,,00390.387680,D3_24,7,0.13424
,,00390.184240,B5_12,13,0.34968
,,00390.302800,B5_13,6,0.13568
,,00391.393200,D5_33,15,0.17752
,,00391.452640,D5_43,7,0.11184
,,00391.371360,D5_41,6,0.1056
,,00391.525040,B5_12,14,0.22184
,,00393.486720,A1_41,9,0.17976
,,00393.919440,C3_12,6,0.08096
,,00393.783600,A4_41,5,0.16888
,,00394.244960,A5_24,5,0.15816
,,00395.734560,C3_22,6,0.2684
,,00395.917280,B4_23,13,0.10104
,,00395.842320,B4_43,20,0.1724
,,00395.881920,B4_44,9,0.11728
,,00396.169120,A3_34,8,0.0904
,,00395.904000,B6_41,5,0.3116
,,00396.559200,A4_41,7,0.25344
,,00396.936240,C3_43,8,0.32504
,,00397.466800,B2_32,7,0.19144
,,00399.496320,B3_22,5,0.05168
,,00399.407200,D5_33,8,0.18224
,,00399.678320,B3_22,8,0.09536
,,00399.733680,B3_42,8,0.1088
,,00399.467200,D5_43,6,0.20008
,,00400.215760,D5_13,6,0.14568
,,00400.227760,D5_44,9,0.12288
,,00400.198160,D5_33,32,0.25536
,,00400.192160,D5_34,20,0.24232
,,00400.226000,D5_43,23,0.3252
,,00400.188240,D5_41,29,0.22152
,,00400.793360,B2_22,6,0.10008
,,00400.727600,B2_32,6,0.1032
,,00400.720480,B2_34,6,0.24008
,,00402.217360,D2_21,8,0.1584
,,00402.167040,D2_31,6,0.06616
,,00402.166640,D2_23,21,0.1852
,,00402.191600,D2_34,15,0.62424
,,00402.757200,D2_23,9,0.29968
,,00402.791600,B2_32,5,0.21168
,,00402.806720,A4_41,8,0.20704
,,00403.298800,D2_21,21,0.29888
,,00403.450800,D2_34,7,0.21032
,,00404.764320,D2_34,5,0.20552
,,00405.340560,B5_12,18,0.16528
,,00405.387840,B5_24,6,0.04184
,,00405.377120,B5_44,19,0.1196
,,00405.358960,B5_22,7,0.11792
,,00406.775280,D1_22,7,0.04528
,,00406.733440,D1_42,5,0.0936
,,00408.680720,C5_32,8,0.13424
,,00409.188240,B3_22,9,0.03712
,,00409.916480,A2_44,26,0.24104
,,00411.458720,D1_22,6,0.09024
,,00411.380320,D2_21,6,0.11536
,,00411.524080,C3_12,5,0.09496
,,00411.583520,C3_43,10,0.0316
,,00411.633600,C3_22,5,0.10712
,,00411.584560,C3_14,12,0.0708
,,00411.603040,C3_24,7,0.05264
,,00411.548800,A3_34,15,0.47616
,,00412.673680,A3_34,52,0.95936
,,00413.779360,A3_34,5,0.15504
,,00415.227840,C3_43,6,0.12184
,,00415.354960,C3_24,9,0.05048
,,00416.674560,C3_12,5,0.03928
,,00416.657840,C3_14,7,0.0688
,,00416.660720,C3_24,11,0.08768
,,00416.619920,C3_43,6,0.05256
,,00417.442880,D4_21,6,0.16032
,,00418.977840,B2_32,6,0.14064
,,00419.016480,B5_12,9,0.24104
,,00419.060000,B5_22,5,0.11688
,,00420.800240,B3_22,10,0.17848
,,00421.468000,B6_23,6,0.05304
,,00421.502320,B6_21,5,0.08816
,,00421.506160,B6_41,19,0.67984
,,00422.070240,B6_23,16,0.49896
,,00422.743920,A2_22,8,0.07744
,,00422.752320,A2_33,8,0.09232
,,00422.303840,B6_41,11,0.39984
,,00422.588800,A2_44,35,0.54768
,,00422.798800,B6_23,15,0.47008
,,00424.181280,A1_43,6,0.19408
,,00423.520400,A2_44,21,0.68216
,,00424.194560,D1_42,10,0.20816
,,00424.163840,C3_22,12,0.5644
,,00425.182880,B6_13,8,0.11416
,,00425.199280,B6_41,6,0.15376
,,00425.240960,B6_14,8,0.29536
,,00425.176240,B6_23,16,0.25944
,,00425.235360,B6_24,8,0.31936
,,00425.972880,B6_23,5,0.14872
,,00425.760560,B6_41,5,0.1816
,,00426.054320,B6_41,5,0.1736
,,00426.221520,D1_22,6,0.22656
,,00427.501760,C3_43,5,0.16072
,,00427.843600,A2_44,9,0.29512
,,00428.193280,B6_23,6,0.21968
,,00428.158880,B6_41,7,0.37672
,,00428.705920,C3_24,6,0.0928
,,00429.081680,D3_24,5,0.074
,,00429.390800,B2_31,5,0.13448
,,00429.275280,D6_32,6,0.24632
,,00429.388240,B2_32,10,0.29248
,,00429.829280,B6_23,9,0.27488
,,00430.055120,A1_43,5,0.10952
,,00430.010000,B6_41,7,0.34776
,,00430.455280,B5_12,14,0.17072
,,00430.441200,B5_13,6,0.1604
,,00430.581120,B5_44,6,0.04112
,,00430.414000,B5_22,8,0.16528
,,00430.572960,A2_44,9,0.25392
,,00431.185040,B3_22,8,0.08008
,,00431.193040,B3_32,5,0.0892
,,00431.044320,C4_42,6,0.14496
,,00431.873280,D5_33,11,0.11392
,,00431.915040,D5_43,9,0.10864
,,00431.899680,D5_41,6,0.08064
,,00432.802400,A2_44,6,0.32064
,,00433.263200,B3_22,5,0.10712
,,00433.492960,C3_12,12,0.05992
,,00433.484160,C3_24,14,0.09696
,,00433.468400,C3_43,20,0.14416
,,00433.419680,C3_22,13,0.276
,,00433.487840,C3_14,32,0.34016
,,00434.132160,C3_43,14,0.12768
,,00434.266000,C3_11,5,0.19448
,,00433.854480,C3_12,26,0.60992
,,00434.042560,C3_24,40,0.46912
,,00434.298720,C3_22,17,0.42344
,,00434.853440,A1_43,5,0.10352
,,00435.517680,C3_22,6,0.13528
,,00435.393840,C3_24,36,0.40048
,,00435.214400,C3_43,39,0.5044
,,00435.413360,C3_12,42,0.50264
,,00435.604560,C3_14,50,0.35224
,,00436.807840,C3_12,6,0.19288
,,00436.642400,C3_43,36,0.41688
,,00437.000560,C3_22,6,0.16792
,,00438.106480,B6_23,6,0.2808
,,00439.085040,A2_44,20,0.23864
,,00439.028880,B3_22,8,0.1936
,,00439.005600,B3_32,5,0.14584
,,00439.456960,A2_44,12,0.34032
,,00439.959600,A2_44,5,0.15208
,,00441.393440,C3_43,6,0.05896
,,00441.604160,A1_41,6,0.07296
,,00441.595920,A1_43,8,0.0816
,,00441.594160,A1_44,5,0.15456
,,00443.076000,C1_23,5,0.07288
,,00443.094640,C3_43,7,0.02064
,,00442.987040,C1_11,9,0.19768
,,00443.064000,C1_22,7,0.10496
,,00443.058720,C1_42,12,0.18432
,,00444.296480,D1_22,8,0.09024
,,00444.779200,A2_44,5,0.12256
,,00445.584800,A2_44,21,0.23712
,,00445.669280,A6_23,5,0.07112
,,00445.609600,A6_24,9,0.1768
,,00446.730960,A1_43,5,0.06544
,,00446.680080,B3_22,13,0.17976
,,00446.684560,B3_32,6,0.11272
,,00448.436720,B2_31,6,0.26408
,,00449.036240,B5_22,9,0.10256
,,00448.905200,A2_44,10,0.34808
,,00449.005440,B5_12,16,0.17384
,,00449.370160,B3_22,6,0.09288
,,00449.452800,B3_32,6,0.10624
,,00450.858720,C1_11,9,0.14416
,,00450.914160,C1_42,6,0.0556
,,00451.006160,B3_22,9,0.15768
,,00451.025120,B3_32,5,0.13264
,,00451.891600,A2_44,9,0.28448
,,00452.421520,B5_13,8,0.19176
,,00452.443760,B5_22,6,0.16928
,,00452.495120,B5_12,11,0.18688
,,00452.502640,B5_44,7,0.16744
,,00454.297040,A1_41,15,0.06576
,,00455.318640,A1_43,8,0.23712
,,00455.334080,B2_32,5,0.21648
,,00455.413360,D5_13,5,0.12448
,,00455.427600,D5_34,13,0.18408
,,00455.367360,D5_33,23,0.408
,,00455.391680,D5_43,15,0.28024
,,00455.376560,D5_41,19,0.29
,,00458.006960,D3_41,8,0.18472
,,00457.987040,D3_24,8,0.20512
,,00458.393280,A1_44,6,0.1992
,,00458.411920,D3_24,5,0.22824
,,00458.394640,A1_43,8,0.30504
,,00458.700560,A2_44,15,0.18344
,,00458.903040,D3_24,8,0.29008
,,00459.700320,A4_41,6,0.1068
,,00461.191520,B5_12,12,0.1696
,,00461.263600,B5_44,8,0.03368
,,00461.190560,B5_22,6,0.08336
,,00461.376720,A1_41,7,0.1516
,,00461.380160,A1_12,8,0.15616
,,00461.386960,A1_43,10,0.14392
,,00461.384960,A1_44,6,0.19344
,,00461.798320,B3_42,9,0.14792
,,00462.288160,B3_44,6,0.25472
,,00461.779360,B3_22,52,1.02264
,,00463.092080,C1_11,5,0.11328
,,00463.098720,C1_42,6,0.12336
,,00463.361120,A1_43,9,0.32456
,,00463.948000,B3_22,14,0.1192
,,00463.957440,B3_42,9,0.1292
,,00464.215680,D3_24,8,0.10584
,,00464.925840,B3_22,39,0.7112
,,00465.554880,A3_32,5,0.12456
,,00465.457600,A3_34,34,0.56344
,,00466.279360,B3_22,10,0.33024
,,00466.125520,A3_34,11,0.34816
,,00466.728960,A3_34,7,0.11512
,,00467.225120,B3_22,5,0.22576
,,00468.012880,A1_43,7,0.16856
,,00469.826320,C3_12,6,0.08352
,,00469.882240,C3_22,5,0.15336
,,00469.887760,C3_14,5,0.03232
,,00470.285920,B3_22,17,0.21976
,,00470.324160,B3_42,6,0.16928
,,00471.211920,B1_21,5,0.06816
,,00471.185200,B1_31,13,0.09952
,,00471.215920,B1_12,6,0.06624
,,00471.242560,B1_34,6,0.05312
,,00471.195120,B1_32,5,0.11952
,,00471.169440,B1_43,34,0.36984
,,00471.773840,A1_43,5,0.07264
,,00471.828400,B3_22,10,0.0712
,,00471.822960,B3_42,5,0.13336
,,00471.094960,B1_14,104,1.07072
,,00472.776800,A2_44,46,0.92832
,,00474.062400,D5_33,7,0.18608
,,00474.110160,D5_43,5,0.094
,,00476.299440,B3_22,12,0.18216
,,00476.656160,C3_12,12,0.17968
,,00476.723840,C3_14,19,0.15136
,,00476.697040,C3_24,18,0.14984
,,00476.685280,C3_43,14,0.15144
,,00477.135120,B1_14,5,0.16992
,,00477.101120,A2_44,7,0.18912
,,00477.462800,D2_34,5,0.08688
,,00477.399280,A2_44,6,0.14
,,00477.853520,A1_43,5,0.16408
,,00477.922320,B5_12,7,0.17336
,,00477.890960,B5_22,8,0.14656
,,00479.396400,A2_44,7,0.22736
,,00479.907040,B3_22,7,0.10936
,,00480.244800,D2_21,5,0.06896
,,00481.011600,A1_43,6,0.09544
,,00482.160960,A3_34,7,0.09064
,,00482.821200,A2_44,15,0.3328
,,00485.036800,B3_22,6,0.12936
,,00485.099520,B5_13,8,0.23104
,,00485.131680,B5_23,10,0.26016
,,00485.097680,B5_22,18,0.27472
,,00485.189040,B5_11,6,0.25384
,,00485.185600,B5_24,17,0.33064
,,00485.632800,B5_24,6,0.22112
,,00485.982320,D2_31,5,0.11232
,,00485.704800,D2_23,20,0.24152
,,00486.092960,D2_23,10,0.18808
,,00485.742960,D2_21,33,0.89792
,,00485.055360,B5_12,107,1.5372
,,00485.181040,B5_44,96,1.30232
,,00485.768800,B5_22,18,0.63904
,,00485.732880,D2_34,41,0.9272
,,00487.118640,B2_32,6,0.15272
,,00487.291360,D2_34,5,0.23032
,,00487.471680,B5_42,6,0.13472
,,00487.485760,B5_23,17,0.34056
,,00487.482960,B5_24,6,0.22952
,,00487.422960,B5_22,13,0.32704
,,00487.184720,B5_12,107,0.86584
,,00487.487600,B5_44,79,0.756
,,00488.351440,A2_44,8,0.10152
,,00488.851680,B3_22,13,0.09768
,,00488.887760,B3_42,5,0.03384
,,00488.862320,D2_34,9,0.46864
,,00488.556960,B5_12,57,0.78504
,,00489.224400,D2_31,6,0.31056
,,00489.050000,D2_23,15,0.42512
,,00489.431360,D2_34,5,0.26336
,,00489.856000,B5_12,9,0.1604
,,00490.788320,A1_41,9,0.06408
,,00490.708640,A1_43,8,0.17512
,,00490.707040,A1_44,5,0.17456
,,00490.549680,B5_12,8,0.2132
,,00491.551680,A2_44,10,0.2296
,,00491.837520,C1_42,8,0.07976
,,00491.905520,A6_24,5,0.10672
,,00493.291600,C1_21,11,0.11416
,,00493.254240,C1_11,32,0.27448
,,00493.269280,C1_22,17,0.2088
,,00493.263120,C1_23,22,0.23264
,,00493.275600,C1_43,6,0.2076
,,00493.249600,C1_42,28,0.2448
,,00495.326720,D5_41,6,0.07192
,,00495.422640,B2_32,6,0.09648
,,00495.298960,D5_33,14,0.1452
,,00495.349440,D5_43,9,0.14264
,,00495.757120,D2_21,9,0.1372
,,00496.090640,B1_14,13,0.19448
,,00496.705200,D1_42,10,0.16544
,,00497.209280,B5_44,5,0.06104
,,00497.130320,B5_22,11,0.22496
,,00497.142560,B5_12,29,0.33752
,,00499.218800,A2_44,45,1.09304
,,00501.373200,B4_23,12,0.13112
,,00501.404480,B4_44,6,0.1104
,,00501.248560,B4_31,8,0.24056
,,00501.298080,B4_43,25,0.35808
,,00501.835200,B5_12,22,0.31312
,,00501.855040,B5_22,11,0.21928
,,00502.731360,D5_33,7,0.11904
,,00502.747360,D5_43,5,0.10672
,,00503.564960,A2_44,21,0.21456
,,00503.937760,A1_43,6,0.0956
,,00505.209840,B1_31,11,0.13336
,,00505.209840,B1_12,11,0.1364
,,00505.193680,B1_13,6,0.04544
,,00505.196480,B1_34,5,0.05064
,,00505.219120,B1_32,7,0.08256
,,00505.185360,B1_43,32,0.31816
,,00505.152080,B1_14,60,0.61232
,,00505.408240,A2_44,10,0.33672
,,00506.076000,D1_22,5,0.10312
,,00506.151440,B1_14,6,0.22032
,,00507.018720,C3_12,5,0.04864
,,00506.986320,C3_24,6,0.09832
,,00507.431440,B3_22,5,0.19344
,,00507.309120,B5_12,27,0.23152
,,00507.384800,B5_44,12,0.05032
,,00507.340720,B5_22,7,0.1088
,,00508.385600,B6_23,7,0.1104
,,00508.444240,B6_41,8,0.2488
,,00509.952880,C3_12,7,0.07168
,,00509.979280,C3_14,6,0.05768
,,00510.076000,C1_21,6,0.13016
,,00510.061040,C1_11,16,0.1588
,,00510.104480,C1_22,9,0.06792
,,00510.075520,C1_23,15,0.12656
,,00510.046960,C1_43,5,0.10928
,,00510.070240,C1_42,27,0.1736
,,00509.973360,C3_22,8,0.3628
,,00511.459280,A1_43,5,0.10808
,,00511.391600,A2_44,7,0.14376
,,00511.966880,C3_12,5,0.03464
,,00511.917840,C3_22,6,0.13264
,,00511.969040,C3_14,16,0.09072
