Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00264.144480,B5_22,12,0.17336
,,00265.867840,B5_12,8,0.26688
,,00265.880960,B5_22,7,0.162
,,00266.798880,C3_12,6,0.16728
,,00266.906880,C3_14,6,0.08696
,,00267.510080,B2_32,8,0.1896
,,00267.711520,D2_21,7,0.206
,,00268.178560,B3_22,8,0.1828
,,00269.601440,B2_32,5,0.13912
,,00269.812960,B5_12,28,0.3228
,,00269.817520,B5_22,12,0.2648
,,00270.102640,C3_12,12,0.14904
,,00270.175120,C3_14,20,0.14256
,,00270.117200,C3_24,20,0.17784
,,00270.122960,C3_43,13,0.1488
,,00270.694000,C3_43,12,0.12608
,,00270.798320,C3_22,5,0.10312
,,00270.708400,C3_24,19,0.20928
,,00271.038000,B5_44,7,0.02184
,,00270.956240,B5_12,15,0.39704
,,00271.014320,B5_22,7,0.31352
,,00272.064560,A1_43,5,0.06768
,,00272.256240,C3_22,10,0.26672
,,00274.132320,B3_22,13,0.11632
,,00274.127760,B3_42,5,0.09176
,,00274.417200,A3_34,6,0.1076
,,00274.646240,B5_12,16,0.1968
,,00274.609760,B5_22,13,0.20264
,,00274.789040,D2_21,7,0.17816
,,00274.789440,B6_23,10,0.30712
,,00274.801520,B6_41,6,0.3444
,,00275.415680,C3_43,7,0.06016
,,00275.247520,B3_22,14,0.34552
,,00275.361760,B3_32,5,0.15752
,,00276.136400,B5_12,14,0.21576
,,00276.142560,B5_22,9,0.19056
,,00276.925680,B3_22,5,0.088
,,00276.847920,A2_44,12,0.32216
,,00277.412480,C1_11,10,0.1588
,,00277.460240,C1_42,9,0.112
,,00277.649040,B5_22,9,0.15592
,,00277.635440,B5_12,22,0.27184
,,00278.189040,A1_41,9,0.16384
,,00280.122320,C3_24,10,0.14848
,,00280.128480,C3_43,7,0.1
,,00280.206080,B5_12,12,0.18648
,,00280.246240,B5_22,6,0.09808
,,00281.569200,B3_22,7,0.09768
,,00282.160160,A4_41,6,0.17544
,,00282.715600,D2_21,6,0.13536
,,00283.111040,C3_24,5,0.03384
,,00283.077600,C3_12,6,0.13712
,,00283.360320,A4_33,9,0.2044
,,00283.254640,B5_12,41,0.37072
,,00283.264560,B5_13,6,0.15368
,,00283.299920,B5_11,8,0.34296
,,00283.262160,B5_44,42,0.29416
,,00283.267920,B5_22,12,0.15032
,,00283.274800,B5_24,20,0.57872
,,00283.665760,A4_33,7,0.30608
,,00284.365600,B5_44,12,0.1156
,,00284.228960,B5_22,14,0.2584
,,00284.185360,B5_12,47,0.7444
,,00285.077040,A4_41,6,0.15536
,,00285.556400,B5_12,27,0.33208
,,00285.675280,B5_23,7,0.12672
,,00285.711360,B5_44,11,0.09304
,,00285.605840,B5_22,9,0.25352
,,00286.644320,C1_21,10,0.16448
,,00286.639360,C1_11,7,0.1172
,,00286.668560,C1_22,9,0.06888
,,00286.677040,C1_23,10,0.05936
,,00286.662640,C1_42,19,0.1624
,,00286.753760,B5_12,20,0.26672
,,00286.841040,B5_22,6,0.13272
,,00287.513280,A1_43,5,0.15264
,,00288.182800,B5_22,9,0.2172
,,00288.459920,C3_12,5,0.04416
,,00288.469760,C3_14,7,0.01728
,,00288.453840,C3_24,10,0.1208
,,00288.444080,C3_43,6,0.02984
,,00288.197680,B5_12,23,0.2296
,,00288.905840,A2_44,21,0.20272
,,00289.342720,A4_41,9,0.2036
,,00289.401840,B5_12,22,0.32672
,,00289.554560,B5_23,5,0.14856
,,00289.448320,B5_22,8,0.20704
,,00290.434720,B3_22,15,0.19872
,,00291.772160,B5_12,21,0.19224
,,00291.827360,B5_22,7,0.08792
,,00292.585360,C3_12,6,0.15656
,,00292.670720,C3_24,7,0.08304
,,00292.645440,C3_43,8,0.03752
,,00292.993280,A2_44,7,0.11752
,,00294.896880,C3_12,5,0.05304
,,00294.925600,C3_24,6,0.03744
,,00294.999120,B5_12,20,0.25384
,,00295.078080,B5_22,9,0.19192
,,00296.440240,B3_22,11,0.10584
,,00296.498160,A3_34,9,0.13656
,,00297.066000,D1_42,7,0.11104
,,00297.096000,A3_32,6,0.09496
,,00297.358880,C3_12,7,0.0696
,,00297.352960,C3_22,7,0.13584
,,00297.418880,C3_14,5,0.04216
,,00297.394560,C3_24,8,0.05592
,,00297.348720,C3_43,12,0.0536
,,00296.901600,A3_34,43,0.70024
,,00297.762720,A3_34,5,0.11368
,,00297.874000,A2_44,21,0.26296
,,00297.980080,A3_34,6,0.21496
,,00298.323280,A1_41,7,0.08728
,,00298.352960,A1_12,5,0.07968
,,00298.269760,A1_43,8,0.17808
,,00298.268320,A1_44,6,0.19
,,00299.980000,A1_43,7,0.16912
,,00300.029760,B5_12,13,0.20112
,,00300.262080,B5_44,13,0.06768
,,00300.157520,B5_22,6,0.11168
,,00301.003680,A2_44,10,0.19312
,,00302.908480,C3_24,7,0.08752
,,00303.189360,B3_22,11,0.13952
,,00303.764880,A2_44,14,0.1504
,,00304.380160,B2_34,5,0.15728
,,00304.290960,B2_32,10,0.27312
,,00305.480480,B1_21,5,0.07664
,,00305.517520,B1_31,6,0.03152
,,00305.498880,B1_12,7,0.0476
,,00305.450560,B1_43,35,0.37672
,,00305.658800,A2_44,8,0.18776
,,00305.599680,B5_12,18,0.1772
,,00305.753040,B5_44,10,0.0288
,,00305.629840,B5_22,7,0.10648
,,00305.916640,C3_12,7,0.06032
,,00305.910320,C3_24,12,0.1544
,,00306.480160,A1_41,5,0.07768
,,00306.424720,A1_43,6,0.22256
,,00306.422560,A1_44,5,0.22136
,,00305.418080,B1_14,123,1.24128
,,00307.380240,A2_44,6,0.174
,,00307.823600,B3_32,5,0.05
,,00307.804480,B3_22,8,0.14416
,,00308.060240,B1_14,7,0.33528
,,00308.274480,C3_22,6,0.13904
,,00308.513200,B1_14,7,0.352
,,00308.965840,C3_12,6,0.16488
,,00308.997280,C3_24,9,0.08384
,,00308.979200,C3_43,6,0.01736
,,00309.060960,C3_22,5,0.13512
,,00309.300400,C3_22,10,0.22512
,,00309.606720,D2_21,6,0.08984
,,00309.746000,A2_44,5,0.09784
,,00310.816720,B3_22,14,0.13328
,,00310.839280,B5_12,15,0.30896
,,00310.994800,B5_22,5,0.17008
,,00311.532720,C3_12,5,0.10256
,,00311.537760,C3_24,11,0.07048
,,00311.492240,B2_32,5,0.16528
,,00311.772400,B3_22,8,0.31192
,,00311.752800,B3_32,8,0.37296
,,00311.863280,B3_42,6,0.26472
,,00312.632800,A2_44,10,0.32304
,,00313.852960,D3_41,5,0.0536
,,00313.870320,D3_33,6,0.04128
,,00313.799120,D3_24,10,0.36032
,,00314.375760,B5_22,14,0.25776
,,00314.546720,B5_24,7,0.11456
,,00314.547680,B5_44,29,0.21608
,,00314.558800,B5_11,8,0.40192
,,00314.565120,B5_23,14,0.52856
,,00314.872480,B5_24,11,0.39272
,,00315.245600,B5_23,6,0.22624
,,00315.332960,B5_22,6,0.16416
,,00315.641680,D1_22,6,0.19104
,,00314.364080,B5_12,125,1.31072
,,00315.021120,B5_44,84,0.68024
,,00316.323600,B5_23,5,0.1568
,,00316.584480,A2_44,8,0.112
,,00316.747840,C3_12,15,0.13776
,,00316.171360,B5_22,17,0.59448
,,00316.847120,C3_22,8,0.10496
,,00316.818640,C3_14,23,0.14848
,,00316.777840,C3_24,20,0.1452
,,00316.817440,C3_43,14,0.09552
,,00316.642240,B5_23,9,0.41272
,,00316.382960,B5_44,34,0.63672
,,00317.435600,C3_24,14,0.17112
,,00316.286720,B5_12,136,1.14376
,,00317.917600,C3_12,6,0.10344
,,00317.869040,C3_24,11,0.08608
,,00317.857280,C3_43,11,0.09112
,,00318.120000,A2_44,12,0.19776
,,00318.508800,C3_14,40,0.36344
,,00318.203920,C3_24,45,0.63808
,,00318.267600,C3_43,44,0.44888
,,00318.208400,C3_12,64,0.8348
,,00318.491520,C3_22,19,0.46968
,,00318.892240,B3_22,11,0.07016
,,00319.246720,A1_41,9,0.08784
,,00319.243520,A1_43,6,0.0852
,,00319.581440,C3_22,6,0.14416
,,00319.949760,C3_12,14,0.33168
,,00319.886960,C3_24,18,0.36384
,,00319.859600,C3_43,42,0.44728
,,00320.368720,B3_41,8,0.09288
,,00320.244240,B3_42,24,0.33952
,,00320.179040,B3_22,58,0.70384
,,00320.356960,B3_44,35,0.72336
,,00321.127520,B3_22,53,0.88336
,,00322.247040,D3_24,5,0.08704
,,00322.232960,A1_43,6,0.17448
,,00322.378800,A2_44,8,0.17128
,,00322.333760,B3_42,5,0.17264
,,00322.632880,B3_42,11,0.1284
,,00322.893520,B2_32,6,0.07392
,,00322.130000,B3_22,56,1.04224
,,00323.127120,B3_44,6,0.16608
,,00323.983520,C3_43,10,0.08008
,,00323.524400,B3_22,19,0.6168
,,00324.447840,B3_22,6,0.19512
,,00324.640240,A1_44,5,0.19784
,,00324.492080,A2_44,5,0.19216
,,00325.152160,B3_22,5,0.22856
,,00326.554160,B3_22,10,0.42608
,,00327.146240,A6_24,14,0.28032
,,00327.580560,A1_43,7,0.17904
,,00327.622880,A1_44,5,0.19984
,,00327.887040,B3_22,5,0.19136
,,00328.870240,A2_44,16,0.18392
,,00328.889200,B3_22,8,0.12352
,,00328.900000,B5_12,14,0.17224
,,00329.007440,B5_44,12,0.09896
,,00328.932720,B5_22,7,0.15456
,,00329.535760,A1_43,6,0.1464
,,00329.947520,B3_22,13,0.24512
,,00330.652560,B2_32,7,0.19608
,,00331.274320,B3_22,6,0.12344
,,00331.413520,D1_42,7,0.112
,,00332.664080,B5_12,10,0.18472
,,00332.670800,B5_22,5,0.10808
,,00332.843360,A1_22,6,0.25432
,,00333.011440,D2_21,6,0.0884
,,00333.557920,B1_31,7,0.08376
,,00332.813280,A1_41,27,0.71488
,,00333.152800,A1_43,23,0.3992
,,00333.244080,A1_44,7,0.3232
,,00333.359040,B1_14,26,0.37608
,,00333.524240,B1_43,17,0.19648
,,00333.476160,A1_12,6,0.21104
,,00333.781840,A1_43,6,0.158
,,00334.136720,A3_34,7,0.09424
,,00334.342640,B3_22,12,0.26768
,,00334.479360,D5_41,6,0.08472
,,00334.625920,A2_44,20,0.27208
,,00334.483360,D5_33,19,0.23344
,,00334.481760,D5_43,17,0.3148
,,00334.701360,A1_44,5,0.26704
,,00336.592640,A2_44,14,0.28192
,,00337.700080,B2_32,8,0.27616
,,00338.281200,A2_44,9,0.13736
,,00339.323120,D2_31,7,0.07888
,,00339.285760,D2_23,19,0.17704
,,00339.616560,C3_12,5,0.04272
,,00339.664480,C3_24,8,0.1788
,,00339.330080,D2_21,37,0.75824
,,00339.326400,D2_34,32,0.64376
,,00340.315440,C4_42,7,0.30176
,,00341.098400,D2_21,12,0.28424
,,00341.049520,D2_31,5,0.15536
,,00340.978640,D2_23,15,0.4432
,,00341.060240,D2_34,18,0.458
,,00341.338320,B2_32,7,0.11128
,,00341.425280,B2_34,10,0.52792
,,00342.127520,A2_44,9,0.16216
,,00342.987360,C1_11,5,0.09736
,,00343.277360,B2_11,5,0.07576
,,00343.249600,B2_32,6,0.2104
,,00343.938160,A2_44,11,0.14296
,,00346.239680,B4_23,12,0.13136
,,00346.216000,B4_43,22,0.18696
,,00346.259600,B4_31,12,0.29584
,,00346.949200,A2_44,7,0.19224
,,00347.521840,B5_12,15,0.19976
,,00348.038800,D1_22,7,0.1112
,,00348.738480,A2_44,7,0.14544
,,00349.201680,D2_21,8,0.14616
,,00349.995760,A3_34,15,0.1504
,,00350.007840,A3_32,8,0.15216
,,00350.691840,B1_31,12,0.07296
,,00350.712080,B1_34,5,0.064
,,00350.716000,B1_32,6,0.08128
,,00350.684000,B1_43,28,0.1932
,,00350.248960,A3_34,18,0.616
,,00350.717840,B1_12,8,0.18496
,,00351.054320,B6_23,7,0.17352
,,00350.641680,B1_14,71,0.93456
,,00351.230000,C4_42,5,0.17784
,,00351.137520,B6_41,6,0.31448
,,00352.392960,A2_44,12,0.164
,,00353.644320,A2_44,15,0.26144
,,00353.836640,B5_11,5,0.24512
,,00353.792320,B5_24,9,0.20496
,,00353.832960,B5_44,25,0.31544
,,00353.758880,B5_22,12,0.188
,,00353.752160,B5_12,53,0.68536
,,00355.262320,B1_14,8,0.27024
,,00355.364880,A2_44,10,0.18032
,,00357.481440,A2_44,12,0.21552
,,00358.473200,B6_23,6,0.21136
,,00358.759360,A2_44,12,0.34096
,,00358.940720,D5_33,17,0.2196
,,00358.953280,D5_43,16,0.30176
,,00360.922080,A2_44,14,0.19728
,,00362.260320,B6_23,5,0.04752
,,00362.420640,C3_12,7,0.10624
,,00362.409440,C3_24,10,0.10432
,,00362.393200,C3_43,7,0.0268
,,00362.407200,B6_41,13,0.70928
,,00362.886480,B6_23,21,0.68576
,,00363.415440,B6_41,8,0.45616
,,00363.828080,B1_14,10,0.25232
,,00364.007680,D2_21,5,0.1052
,,00363.805440,B6_23,5,0.14352
,,00364.159440,D1_22,6,0.08912
,,00364.149280,A5_24,6,0.13096
,,00365.928560,A2_44,8,0.21128
,,00366.459440,B6_21,8,0.12272
,,00366.702560,B5_22,7,0.13032
,,00366.733680,B5_12,13,0.17112
,,00368.059600,A2_44,11,0.278
,,00370.236240,A2_44,12,0.28712
,,00371.927920,D5_33,19,0.2
,,00371.959440,D5_41,8,0.17296
,,00371.976560,D5_43,14,0.21952
,,00373.554880,A2_44,12,0.25024
,,00375.156880,D2_21,8,0.24864
,,00375.671360,C3_43,5,0.22072
,,00375.882560,A4_41,6,0.09944
,,00376.365280,A3_34,9,0.20424
,,00376.852400,A2_44,14,0.206
,,00378.269600,B6_23,9,0.18656
,,00379.409440,A2_21,5,0.13984
,,00379.396400,A2_33,8,0.0876
,,00380.201200,A1_44,5,0.17096
,,00379.188480,A2_44,63,0.98528
,,00380.285760,A2_44,8,0.24208
,,00381.809600,C3_24,6,0.08976
,,00381.902560,C3_22,5,0.11792
,,00382.018560,B3_22,7,0.098
,,00382.141840,C3_22,6,0.1508
,,00383.060160,D1_22,7,0.11856
,,00384.691200,A2_44,10,0.29872
,,00385.848800,B6_23,8,0.15016
,,00386.688560,B1_14,15,0.24032
,,00388.941600,B2_32,12,0.15008
,,00390.083600,C3_22,6,0.13008
,,00390.638080,B3_22,14,0.15944
,,00390.676960,B3_42,5,0.02072
,,00391.945840,D2_21,9,0.12352
,,00391.608080,A2_44,13,0.34392
,,00392.853600,A3_34,21,0.28888
,,00392.972160,A3_32,5,0.08224
,,00392.852000,A4_41,8,0.2228
,,00393.061040,A5_24,6,0.17656
,,00393.725920,C1_23,22,0.16632
,,00393.732480,C1_43,5,0.09256
,,00393.720160,C1_21,22,0.18552
,,00393.742080,C1_11,25,0.26816
,,00393.733520,C1_22,20,0.30552
,,00393.728080,C1_42,25,0.26472
,,00393.247440,A3_34,21,0.67504
,,00393.875600,B5_12,18,0.23016
,,00393.967840,B5_22,8,0.14744
,,00394.715520,A2_44,6,0.15144
,,00394.470160,A3_34,5,0.184
,,00395.159600,A3_34,5,0.09376
,,00395.084640,B5_14,6,0.11904
,,00395.131520,B5_13,6,0.13536
,,00395.094320,B5_42,9,0.12768
,,00395.077680,B5_22,16,0.25672
,,00395.143600,B5_23,17,0.46192
,,00395.042960,B5_12,69,0.826
,,00395.160560,B5_11,14,0.67472
,,00395.165920,B5_24,19,0.57608
,,00395.973120,A1_41,9,0.08288
,,00396.013120,A1_12,5,0.04552
,,00396.007680,A1_43,6,0.03096
,,00396.036080,B5_12,20,0.60544
,,00395.142480,B5_44,101,1.424
,,00396.107040,B5_22,11,0.45376
,,00397.350160,B5_12,11,0.27896
,,00397.778000,B1_31,8,0.08576
,,00397.782320,B1_32,5,0.02872
,,00397.792320,B1_42,8,0.06832
,,00397.788640,B1_12,9,0.11944
,,00397.761440,B1_43,27,0.19808
,,00398.167600,B3_22,21,0.16048
,,00398.185120,B3_42,11,0.1028
,,00398.264320,B3_44,9,0.22344
,,00398.508480,B3_22,7,0.19032
,,00397.674160,B1_14,91,1.50184
,,00398.967840,B6_23,11,0.27784
,,00399.797600,B3_22,21,0.47248
,,00400.027520,B3_42,6,0.1724
,,00400.235200,D5_33,32,0.3924
,,00400.287280,D5_34,16,0.19368
,,00400.262000,D5_43,29,0.32824
,,00400.313360,D5_44,7,0.15072
,,00400.247360,D5_41,27,0.39016
,,00400.657520,D1_42,7,0.1132
,,00401.169920,B1_14,6,0.27968
,,00401.354160,A2_44,21,0.2632
,,00401.288240,B3_22,9,0.208
,,00401.822960,D1_22,8,0.23864
,,00402.118640,A4_33,7,0.14312
,,00402.511680,B3_22,5,0.25696
,,00404.219760,C3_12,5,0.0372
,,00404.218480,C3_24,13,0.10432
,,00404.440960,D3_41,10,0.1056
,,00404.463040,D3_24,12,0.29376
,,00404.830080,B3_22,6,0.06712
,,00404.796560,A1_41,8,0.14264
,,00405.029600,C2_33,6,0.05992
,,00404.654480,A4_33,11,0.38312
,,00405.022000,C2_41,23,0.17368
,,00405.044960,A4_41,5,0.24144
,,00405.247600,A6_14,5,0.19016
,,00405.354560,A6_24,10,0.17728
,,00405.338960,A1_41,12,0.32664
,,00405.559200,D3_24,6,0.2092
,,00405.226160,A1_43,26,0.75672
,,00405.951440,B3_22,5,0.12168
,,00405.960880,B3_42,5,0.1184
,,00405.975520,A2_44,18,0.19816
,,00406.435840,B1_14,14,0.19424
,,00406.434000,A1_43,5,0.1852
,,00406.629680,B5_12,15,0.19088
,,00406.682240,B5_22,6,0.09512
,,00406.793040,D5_33,8,0.19528
,,00408.337680,D1_22,9,0.14968
,,00408.286080,B5_12,6,0.18848
,,00410.294400,B3_22,5,0.09312
,,00411.322560,D3_24,11,0.30896
,,00413.029920,B5_12,30,0.2456
,,00413.163280,B5_44,7,0.11568
,,00413.048560,B5_22,10,0.16352
,,00414.268960,A4_41,5,0.08288
,,00414.377600,C3_22,5,0.23096
,,00420.083760,B3_22,5,0.1072
,,00420.118000,B5_12,12,0.126
,,00420.168160,B5_44,10,0.13464
,,00420.131600,B5_22,6,0.1632
,,00420.292880,A2_44,6,0.15192
,,00420.187680,C5_32,11,0.38048
,,00423.773920,C3_14,7,0.07096
,,00423.734320,C3_24,7,0.04832
,,00423.717120,C3_43,5,0.01272
,,00423.793200,C3_22,8,0.13888
,,00424.111520,C3_22,9,0.212
,,00425.561120,D2_31,7,0.066
,,00425.455120,C3_14,6,0.09272
,,00425.544640,D2_23,18,0.28976
,,00425.508160,C3_22,13,0.252
,,00425.540960,A5_43,6,0.23368
,,00425.615920,D2_21,12,0.31608
,,00426.006640,D2_23,8,0.22864
,,00425.485680,D2_34,28,0.97984
,,00428.540720,B6_23,7,0.10456
,,00429.438640,B3_22,5,0.0348
,,00429.654000,C3_12,6,0.08848
,,00429.699520,C3_14,11,0.07856
,,00429.686400,C3_24,11,0.10568
,,00429.678960,C3_43,13,0.07752
,,00430.117040,D3_24,5,0.1592
,,00430.420800,D2_21,15,0.17608
,,00430.428320,B6_23,10,0.1544
,,00430.438800,B6_21,6,0.08192
,,00430.467600,B6_41,5,0.07192
,,00430.312080,A5_24,10,0.35688
,,00432.387840,B1_14,16,0.15696
,,00432.591520,A2_44,18,0.25616
,,00435.935920,A1_41,5,0.0364
,,00435.913520,A1_43,7,0.14664
,,00435.911600,A1_44,5,0.1464
,,00436.286240,B6_23,6,0.2524
,,00436.647760,B5_22,13,0.21368
,,00436.925920,C3_24,7,0.12272
,,00436.852560,C3_43,9,0.12208
,,00436.729520,B5_11,8,0.35336
,,00436.789520,B5_24,6,0.11152
,,00436.773440,B5_44,29,0.26624
,,00437.266560,B5_44,8,0.12256
,,00436.605520,B5_12,62,0.88136
,,00438.237200,A3_34,10,0.10352
,,00438.735520,B2_32,5,0.18936
,,00439.000080,B5_12,5,0.03664
,,00438.681760,B5_22,5,0.27672
,,00439.212800,A2_22,8,0.08384
,,00439.201760,A2_33,7,0.05648
,,00439.474400,C3_43,5,0.16768
,,00439.003600,A2_44,59,1.15224
,,00440.298880,C2_41,27,0.2948
,,00440.386720,C2_33,5,0.11688
,,00440.453360,B3_22,22,0.19056
,,00440.489280,B3_42,9,0.09152
,,00440.566480,B3_44,13,0.37552
,,00441.113120,B3_22,5,0.09992
,,00441.302880,C3_24,15,0.23232
,,00441.297040,C3_43,7,0.1392
,,00441.883600,B1_14,10,0.13744
,,00442.189680,D2_23,15,0.21424
,,00442.663840,B5_12,15,0.18016
,,00442.757520,B5_44,11,0.0344
,,00442.649360,B5_22,7,0.16216
,,00442.964160,C1_21,12,0.0768
,,00442.994480,C1_11,13,0.0788
,,00442.957120,C1_23,9,0.07816
,,00443.008240,C1_43,5,0.06032
,,00442.963680,C1_42,21,0.13672
,,00442.555200,A2_44,21,0.4444
,,00442.631440,B3_22,9,0.30144
,,00442.977440,C1_22,19,0.27992
,,00443.734000,C4_42,6,0.1748
,,00446.929440,B3_22,7,0.04088
,,00447.407760,B6_23,5,0.07288
,,00448.644400,C3_24,12,0.20616
,,00448.644800,C3_43,11,0.14032
,,00449.633280,C3_22,8,0.21272
,,00451.637280,A2_44,8,0.21464
,,00454.044240,A2_44,7,0.32656
,,00454.943440,B3_22,5,0.03664
,,00455.174160,B6_23,6,0.14128
,,00455.927760,C3_12,5,0.06136
,,00455.946640,C3_14,6,0.06584
,,00455.921280,C3_43,5,0.01736
,,00456.449760,A1_41,11,0.08496
,,00456.437360,A1_12,5,0.08136
,,00456.358880,A1_43,7,0.17768
,,00456.362880,A1_44,5,0.17184
,,00456.038240,C3_22,14,0.49784
,,00457.083760,A4_33,5,0.17608
,,00458.144320,D3_41,8,0.1124
,,00458.155200,D3_33,6,0.04448
,,00458.429520,B6_23,6,0.1044
,,00458.871040,D2_23,17,0.1956
,,00457.996480,D3_24,32,1.01992
,,00459.102240,C3_12,6,0.11896
,,00459.187920,C3_22,6,0.08768
,,00459.152320,C3_14,5,0.05472
,,00459.479920,B2_32,8,0.22576
,,00459.730880,A3_34,11,0.10672
,,00459.545440,B6_23,12,0.21928
,,00459.525840,B6_21,10,0.14128
,,00460.225360,D1_22,5,0.07824
,,00460.066320,D2_34,8,0.18976
,,00459.578720,B6_41,12,0.59888
,,00460.055120,D2_21,25,0.51696
,,00460.429680,B6_41,5,0.20448
,,00460.438400,B6_23,8,0.27512
,,00460.817360,B1_14,15,0.20896
,,00460.445680,D3_24,28,0.5008
,,00461.284880,B5_22,6,0.09568
,,00461.522720,D2_34,6,0.10472
,,00461.281840,B5_12,8,0.1276
,,00461.462320,B6_23,6,0.10856
,,00461.378480,B6_21,6,0.15744
,,00462.250560,A4_41,7,0.22184
,,00463.386720,C3_24,6,0.04952
,,00464.135920,B3_22,7,0.13336
,,00464.952000,A6_24,10,0.21624
,,00466.827520,B3_22,6,0.04752
,,00466.835920,B3_42,6,0.17616
,,00467.402400,C3_24,9,0.07328
,,00467.385120,C3_43,5,0.01952
,,00467.930240,D3_24,6,0.16648
,,00468.091520,B1_31,14,0.12128
,,00468.115360,B1_12,7,0.09584
,,00468.131600,B1_13,5,0.05664
,,00468.105120,B1_34,5,0.12744
,,00468.100320,B1_32,9,0.12296
,,00468.037120,B1_43,28,0.2012
,,00468.057360,B1_42,6,0.09952
,,00468.255040,B3_22,11,0.19096
,,00468.328400,B3_32,5,0.14696
,,00468.040960,B1_14,131,1.8532
,,00469.739440,D3_24,5,0.29328
,,00470.651920,B5_24,11,0.1692
,,00470.639840,B5_22,12,0.1572
,,00470.596560,B5_12,54,0.63296
,,00470.658880,B5_44,45,0.63208
,,00471.144240,B6_23,5,0.14152
,,00471.156880,B1_14,5,0.27448
,,00471.506960,B5_12,15,0.4224
,,00471.658880,B5_22,10,0.32632
,,00472.227600,C3_24,12,0.146
,,00472.469840,D1_22,8,0.10408
,,00472.338160,B5_12,5,0.19112
,,00472.824560,A3_34,10,0.09696
,,00473.242960,A4_41,6,0.06056
,,00473.033200,B6_23,9,0.27824
,,00473.711760,D3_24,7,0.1536
,,00473.756560,B3_22,15,0.20504
,,00474.108480,A3_34,7,0.13192
,,00475.998240,B3_22,5,0.0368
,,00475.026240,A3_34,47,1.28848
,,00476.824880,C3_12,5,0.03088
,,00476.858960,C3_24,8,0.10016
,,00478.000640,D1_42,7,0.19344
,,00478.144800,B4_23,8,0.06624
,,00478.088720,B4_43,16,0.12328
,,00478.059520,B4_31,8,0.27576
,,00478.142960,B5_12,6,0.14384
,,00478.252720,B5_44,14,0.042
,,00478.143760,B5_22,5,0.10608
,,00478.783360,D1_42,6,0.16048
,,00479.803200,A1_41,9,0.0676
,,00479.720960,A1_43,7,0.17296
,,00480.768800,B5_44,6,0.10728
,,00480.733600,B5_22,8,0.12032
,,00480.703440,B5_12,27,0.27584
,,00481.521680,C3_12,7,0.05392
,,00481.547760,C3_43,5,0.03848
,,00481.550960,C3_24,9,0.12816
,,00482.808480,C1_21,9,0.12136
,,00482.835920,C1_11,8,0.11808
,,00482.811360,C1_22,9,0.0932
,,00482.833440,C1_23,8,0.11728
,,00482.764720,C1_42,19,0.2052
,,00484.382560,D1_22,6,0.1876
,,00485.544000,B3_22,9,0.17104
,,00486.388800,B6_21,8,0.11512
,,00486.858560,A3_34,23,0.18688
,,00486.940000,A3_32,6,0.11296
,,00486.901360,A3_44,6,0.05512
,,00487.312480,B2_32,5,0.15088
,,00487.840480,C3_12,5,0.0716
,,00487.857520,C3_24,8,0.05136
,,00487.824880,B5_12,16,0.13256
,,00487.747280,B5_22,10,0.19464
,,00488.178480,A3_34,7,0.30816
,,00488.540400,D2_21,5,0.11872
,,00489.520080,C3_12,15,0.0668
,,00489.564480,C3_22,6,0.02888
,,00489.495840,C3_43,22,0.10472
,,00489.519680,C3_14,38,0.19992
,,00489.511440,C3_24,21,0.19536
,,00489.690640,A2_44,7,0.28264
,,00490.157760,C3_22,6,0.12984
,,00490.041040,C3_14,5,0.1584
,,00489.919680,C3_43,21,0.47872
,,00489.827200,C3_12,32,0.66016
,,00490.500560,C3_22,8,0.12544
,,00490.010480,C3_24,30,0.46312
,,00491.072880,C3_43,5,0.1992
,,00491.717680,C3_24,7,0.0848
,,00491.647360,C3_43,20,0.16272
,,00491.598480,B5_12,9,0.20648
,,00491.784560,A2_44,24,0.3424
,,00491.635600,B3_22,11,0.2664
,,00491.632320,B5_22,7,0.27256
,,00494.252800,C2_41,30,0.36464
,,00494.480000,D5_33,16,0.15392
,,00494.487600,D5_41,16,0.13056
,,00494.611120,A2_44,12,0.24984
,,00494.510000,D5_43,17,0.15976
,,00495.315360,D3_24,7,0.2788
,,00495.557760,A3_34,10,0.20936
,,00496.288000,D2_23,13,0.24624
,,00497.003360,B5_12,13,0.25272
,,00497.036080,B5_42,5,0.12896
,,00497.081440,B5_22,6,0.09856
,,00497.748080,D1_22,6,0.07864
,,00497.553360,D2_21,13,0.3728
,,00498.151440,B1_14,15,0.1628
,,00498.528240,A1_41,7,0.06528
,,00498.523920,A1_43,6,0.10464
,,00498.513440,A1_44,7,0.16976
,,00499.506560,C3_12,9,0.13632
,,00499.552720,C3_14,7,0.05048
,,00499.452160,C3_43,13,0.17176
,,00499.545920,C3_22,13,0.17224
,,00499.841440,C3_22,8,0.264
,,00499.776000,B3_22,15,0.21744
,,00502.222480,B3_22,12,0.13664
,,00503.530960,B5_22,5,0.08288
,,00503.482560,B5_12,15,0.17128
,,00503.905520,C3_12,5,0.07
,,00503.909760,C3_24,5,0.16424
,,00503.861280,C3_43,7,0.04832
,,00505.125840,A2_44,12,0.23096
,,00505.699760,C3_43,5,0.15456
,,00505.930960,C4_42,5,0.13352
,,00506.376480,D3_24,5,0.14376
,,00506.465520,B3_22,10,0.12344
,,00509.937280,A2_44,10,0.19712
,,00514.797520,C3_24,10,0.06032
,,00514.936240,A1_41,13,0.16944
,,00515.022480,C3_22,8,0.21072
,,00515.327840,A1_43,11,0.41808
