Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00274.010800,B5_22,8,0.1892
,,00274.832320,D3_24,5,0.0836
,,00275.258400,C1_21,14,0.0656
,,00275.253440,C1_11,21,0.09512
,,00275.264960,C1_12,7,0.04376
,,00275.236400,C1_22,16,0.11752
,,00275.262160,C1_23,19,0.11576
,,00275.263280,C1_43,8,0.07944
,,00275.263440,C1_42,18,0.10896
,,00275.139680,B6_23,11,0.19216
,,00275.485040,A1_43,5,0.24592
,,00275.619120,A1_44,5,0.20432
,,00276.457520,D2_21,11,0.10224
,,00276.903440,C3_12,12,0.07872
,,00276.916080,C3_22,11,0.13768
,,00276.914080,C3_14,19,0.13968
,,00276.903440,C3_24,15,0.0984
,,00276.876080,C3_43,17,0.08864
,,00277.696000,D2_21,7,0.1304
,,00277.563040,D3_24,11,0.29176
,,00277.686080,B3_22,7,0.08784
,,00277.817440,C3_13,5,0.19736
,,00280.227760,A1_43,7,0.2184
,,00280.226480,A1_44,5,0.24584
,,00280.332160,A2_44,15,0.4
,,00281.545840,D2_21,9,0.11808
,,00283.006800,A3_34,7,0.13096
,,00282.747600,B6_23,7,0.15792
,,00283.939520,A1_43,5,0.14304
,,00283.868000,D2_21,5,0.12776
,,00284.106800,C3_43,6,0.0368
,,00284.143280,C3_24,11,0.088
,,00286.186720,A5_24,7,0.17744
,,00287.908720,C3_12,9,0.08144
,,00287.931680,C3_14,7,0.06088
,,00287.957360,D3_24,5,0.22432
,,00287.934080,C3_22,12,0.32512
,,00288.980160,B5_13,5,0.13784
,,00288.959440,B5_42,6,0.11616
,,00288.972560,B5_22,9,0.17
,,00288.950160,B5_12,17,0.20496
,,00289.036400,B5_44,12,0.1148
,,00289.481920,D2_21,6,0.09768
,,00289.597360,A3_34,6,0.06104
,,00291.429920,B6_23,9,0.15352
,,00291.555920,B6_41,6,0.24088
,,00292.322480,B3_22,7,0.13848
,,00292.664560,D2_21,6,0.1796
,,00292.648720,D2_34,5,0.072
,,00293.598720,C3_43,5,0.08568
,,00293.909120,C3_22,6,0.1856
,,00294.573680,A1_43,7,0.20768
,,00294.571840,A1_44,5,0.20784
,,00294.662720,A2_44,7,0.1572
,,00294.987200,A2_22,5,0.1272
,,00294.980240,A2_33,6,0.06632
,,00294.942320,A2_44,25,0.25368
,,00295.424720,B3_22,8,0.15456
,,00295.337520,A2_44,25,0.65984
,,00296.192320,C3_12,8,0.10784
,,00296.177920,C3_43,6,0.0248
,,00296.479440,B5_12,21,0.14328
,,00296.482080,B5_13,5,0.1108
,,00296.505840,B5_44,13,0.08656
,,00296.494080,B5_22,10,0.12128
,,00297.583440,A5_24,6,0.11584
,,00297.713040,B3_22,18,0.27512
,,00297.774240,B3_42,5,0.17528
,,00297.885600,A2_44,13,0.3
,,00298.228160,B5_22,6,0.1028
,,00298.184720,B5_12,8,0.22008
,,00299.796160,C1_11,6,0.05936
,,00299.783360,C1_42,15,0.11392
,,00299.786080,C1_21,10,0.16328
,,00299.775760,C1_22,14,0.17536
,,00299.773120,C1_23,11,0.17944
,,00299.782480,B3_22,8,0.1972
,,00300.281600,C3_24,16,0.11776
,,00300.760080,B2_32,7,0.17904
,,00301.157520,A1_43,5,0.16064
,,00301.506160,C3_43,7,0.33064
,,00301.821840,D1_22,5,0.14832
,,00301.766800,D1_42,5,0.21248
,,00302.350960,A3_34,9,0.0792
,,00302.977280,B3_22,21,0.13976
,,00302.983760,B3_42,11,0.08504
,,00303.217840,B3_22,6,0.16656
,,00302.988640,B3_44,10,0.3012
,,00303.620560,B3_22,21,0.42096
,,00304.291520,A3_34,16,0.25592
,,00304.475920,B3_42,10,0.25664
,,00304.576880,B5_12,9,0.15432
,,00304.449440,B5_22,10,0.21736
,,00304.672720,A3_34,11,0.34544
,,00304.146240,B3_22,76,1.08408
,,00304.773440,B3_44,10,0.48048
,,00306.102800,A1_41,10,0.08832
,,00306.133920,A1_12,5,0.09992
,,00306.082560,A1_43,9,0.11328
,,00305.578080,B3_22,36,1.11328
,,00307.479120,A1_41,9,0.1152
,,00307.510320,A1_12,6,0.1136
,,00307.268720,B3_22,5,0.18408
,,00307.429600,A1_43,10,0.26608
,,00307.469600,A1_44,9,0.26504
,,00307.615280,D2_21,5,0.10408
,,00307.821280,A2_44,8,0.22136
,,00307.909920,B3_22,10,0.5844
,,00308.614800,B4_23,9,0.08184
,,00308.569520,B4_43,11,0.12776
,,00308.557680,B4_44,6,0.11144
,,00308.527040,B4_31,10,0.17816
,,00308.939600,B4_31,5,0.20472
,,00309.462000,D2_21,6,0.11536
,,00309.383200,C3_43,13,0.06472
,,00309.436560,C3_24,13,0.21936
,,00310.245200,A5_24,6,0.16648
,,00310.582320,B2_32,8,0.20584
,,00311.017920,B3_22,5,0.19728
,,00311.563440,A5_24,7,0.25408
,,00312.394560,D2_21,6,0.08632
,,00313.023280,D1_42,12,0.19312
,,00313.137360,A1_43,8,0.1076
,,00313.512240,A3_34,13,0.10344
,,00313.295760,B6_23,5,0.17952
,,00314.184560,A1_44,5,0.21112
,,00316.081760,A1_43,6,0.13856
,,00317.530960,A1_12,5,0.13136
,,00317.443920,A1_43,9,0.21024
,,00317.508160,A1_44,5,0.14392
,,00317.814800,C3_24,6,0.06616
,,00317.738080,B6_23,5,0.14864
,,00318.130320,C3_22,6,0.13008
,,00318.794480,A1_41,5,0.096
,,00318.566720,B3_22,13,0.18608
,,00318.628080,A3_34,8,0.14688
,,00318.771920,A1_43,8,0.17632
,,00318.756640,A1_44,5,0.18568
,,00319.876160,B6_23,7,0.062
,,00320.126240,A1_43,7,0.15864
,,00320.037760,B2_32,8,0.19376
,,00321.626880,B2_32,8,0.1804
,,00321.629120,B5_12,27,0.25736
,,00321.704000,B5_42,5,0.11112
,,00321.741840,B5_44,14,0.07768
,,00321.733920,B5_22,9,0.11496
,,00321.947280,C3_22,8,0.22128
,,00323.066800,D2_21,8,0.14752
,,00324.443360,A3_34,5,0.15232
,,00325.482320,D3_24,5,0.11912
,,00326.184960,A2_22,5,0.0388
,,00326.110640,A2_44,42,0.70448
,,00326.533360,B6_23,10,0.28056
,,00326.742880,B2_32,6,0.22112
,,00326.915760,A2_44,6,0.15992
,,00327.128640,A3_34,5,0.10376
,,00327.183760,A1_43,9,0.28128
,,00327.228160,A1_44,6,0.2356
,,00329.027200,A2_44,11,0.23376
,,00329.643520,B2_32,7,0.3148
,,00331.630960,B1_21,6,0.08584
,,00331.638800,B1_31,10,0.07152
,,00331.639520,B1_12,12,0.07552
,,00331.660240,B1_13,6,0.10264
,,00331.564720,B1_43,34,0.31192
,,00331.662080,B1_42,7,0.05776
,,00330.721360,D3_24,31,1.02776
,,00331.576480,B1_14,95,1.24376
,,00333.201600,B6_23,7,0.19288
,,00333.500880,C1_21,11,0.13048
,,00333.482640,C1_11,9,0.11624
,,00333.492960,C1_23,15,0.14168
,,00333.408720,B5_12,13,0.17888
,,00333.487520,B5_13,5,0.09856
,,00333.485520,B5_44,11,0.10096
,,00333.460480,B5_22,8,0.12432
,,00333.505200,C1_22,16,0.16224
,,00333.502480,C1_42,20,0.15776
,,00332.951040,B1_14,17,0.70032
,,00334.078000,A5_24,6,0.26512
,,00334.956640,B1_14,8,0.30128
,,00335.449840,B1_14,7,0.38296
,,00335.726240,B2_32,8,0.09928
,,00335.891680,A4_33,5,0.22864
,,00336.132400,B1_14,8,0.55928
,,00337.098480,B5_12,16,0.15008
,,00337.180480,B5_44,7,0.01704
,,00337.101280,B5_22,8,0.09344
,,00337.355680,A4_33,11,0.21376
,,00339.428240,A4_33,5,0.1008
,,00339.623600,D3_24,8,0.11336
,,00339.653120,A4_33,7,0.3532
,,00339.936640,B5_12,16,0.12032
,,00339.936320,B5_13,5,0.09928
,,00339.950080,B5_44,12,0.1084
,,00339.993600,B5_22,6,0.06432
,,00340.236000,B2_32,6,0.25064
,,00340.338480,B2_34,10,0.62816
,,00341.472400,A2_44,5,0.11656
,,00341.552720,D2_21,12,0.15632
,,00341.643280,B5_12,22,0.20784
,,00341.634160,B5_42,6,0.118
,,00341.721600,B5_44,6,0.022
,,00341.712800,B5_22,7,0.102
,,00342.490560,B2_11,7,0.09512
,,00342.271520,D3_24,6,0.1768
,,00342.574640,D2_21,5,0.2432
,,00343.102160,B5_12,8,0.2344
,,00343.333200,A4_33,6,0.13984
,,00343.526160,A6_14,5,0.13032
,,00343.732880,A4_33,10,0.4032
,,00344.247600,C3_12,5,0.18536
,,00344.287120,C3_24,8,0.18688
,,00344.302880,B5_12,20,0.23696
,,00344.314800,B5_13,6,0.22504
,,00344.353600,B5_42,5,0.08584
,,00344.450720,B5_44,12,0.10312
,,00344.356400,B5_22,7,0.15584
,,00344.531040,C3_22,10,0.27232
,,00344.718240,B6_23,5,0.17008
,,00344.861440,B6_41,5,0.18376
,,00345.278000,A2_22,6,0.08248
,,00344.967840,C3_22,8,0.19144
,,00345.198160,A2_44,16,0.27456
,,00346.207520,D2_21,6,0.12272
,,00346.692480,C3_24,6,0.03096
,,00347.270640,A1_41,14,0.14544
,,00348.391680,A1_41,11,0.23824
,,00348.465920,A1_44,7,0.17936
,,00348.562000,A1_12,8,0.294
,,00348.202560,A1_43,56,1.87672
,,00350.525760,B5_42,5,0.08824
,,00350.528720,B5_13,7,0.2176
,,00350.525200,B5_22,13,0.19728
,,00350.527120,B5_23,13,0.45072
,,00350.530480,B5_24,21,0.47032
,,00350.542720,B5_44,89,0.95888
,,00351.592720,A2_44,12,0.28024
,,00351.851840,C3_43,5,0.02728
,,00351.746000,A6_24,9,0.13768
,,00351.886400,C3_22,5,0.1332
,,00351.878880,C3_14,9,0.07552
,,00351.868560,C3_24,11,0.07432
,,00352.138000,C3_22,8,0.238
,,00350.482240,B5_12,152,1.86024
,,00351.973120,B5_23,6,0.21736
,,00351.909280,B5_44,42,0.4848
,,00351.639120,B5_22,23,0.6504
,,00352.366320,D5_33,22,0.19144
,,00352.401680,D5_34,16,0.16888
,,00352.354160,D5_43,16,0.1968
,,00352.355840,D5_41,24,0.19496
,,00352.536720,A1_43,5,0.18768
,,00352.780480,B5_22,5,0.27456
,,00352.893840,B5_12,8,0.30048
,,00353.321200,D3_24,7,0.17232
,,00353.635920,B5_22,5,0.242
,,00353.537280,B5_12,40,0.67616
,,00354.490560,B6_23,10,0.11432
,,00354.566320,B5_12,5,0.23664
,,00354.561040,B6_24,6,0.1536
,,00354.543440,B6_21,10,0.14184
,,00354.582000,B6_41,11,0.4836
,,00355.200400,B6_41,9,0.30272
,,00355.304960,B6_23,14,0.45648
,,00356.377120,A2_44,11,0.2828
,,00356.674800,B6_21,9,0.15448
,,00356.836000,B6_14,6,0.2228
,,00356.697520,B6_13,7,0.21328
,,00356.810000,B6_41,5,0.1196
,,00356.698560,B6_23,18,0.62336
,,00356.740960,B6_24,14,0.43936
,,00357.195280,B6_41,7,0.30704
,,00358.385600,B5_12,8,0.26032
,,00358.437280,B5_22,5,0.20984
,,00359.190240,B5_44,10,0.1844
,,00358.939440,B5_12,39,0.54232
,,00359.113440,B5_22,13,0.37016
,,00360.182800,B6_23,10,0.27176
,,00360.448080,B5_12,20,0.26496
,,00360.472320,B5_22,8,0.23152
,,00360.980880,D3_24,5,0.13848
,,00360.764720,B3_22,13,0.16552
,,00360.806160,A5_24,6,0.16352
,,00360.055200,A2_44,72,1.32808
,,00361.448560,A3_34,8,0.06872
,,00362.181520,B5_12,27,0.21776
,,00362.198480,B5_42,5,0.10256
,,00362.220160,B5_22,11,0.13832
,,00362.865760,C3_22,6,0.15208
,,00363.176000,C3_12,6,0.1136
,,00363.275360,C3_22,6,0.10296
,,00363.231040,C3_14,6,0.07864
,,00363.083360,A3_34,8,0.07312
,,00363.485120,C3_22,8,0.15304
,,00364.843600,D2_21,12,0.15032
,,00364.933360,B5_22,8,0.15512
,,00364.870880,B5_12,25,0.33576
,,00364.482560,A3_34,48,1.16648
,,00365.429440,C5_32,6,0.2832
,,00366.252000,D2_21,10,0.14712
,,00367.305280,B3_22,5,0.02656
,,00367.607440,A2_44,6,0.29872
,,00371.786400,C3_12,5,0.15136
,,00371.805840,C3_24,8,0.1252
,,00371.883360,C3_43,7,0.01688
,,00372.239360,C3_22,6,0.1192
,,00372.030240,C5_32,5,0.12112
,,00372.986320,A2_44,6,0.13768
,,00373.006960,A5_24,5,0.112
,,00373.435120,C3_43,6,0.2416
,,00373.792160,A3_34,5,0.16048
,,00374.171440,B5_12,18,0.35864
,,00374.256080,B5_22,6,0.2528
,,00374.889600,B3_22,14,0.15592
,,00375.039840,D2_21,5,0.12752
,,00375.346480,D1_22,8,0.11816
,,00375.487520,C3_24,8,0.11952
,,00375.504960,C3_22,8,0.2208
,,00375.993520,C3_22,6,0.15024
,,00375.951520,A3_34,7,0.09344
,,00376.573440,D1_22,7,0.11648
,,00376.580720,D1_42,15,0.20296
,,00378.015120,B3_22,14,0.16384
,,00378.325360,B3_22,7,0.13576
,,00378.239280,B3_44,5,0.18192
,,00378.035920,B3_42,11,0.39736
,,00378.590240,B3_22,10,0.26568
,,00379.174160,A1_41,10,0.09056
,,00379.106960,A1_43,5,0.1116
,,00378.959520,D2_21,9,0.19776
,,00379.175360,C3_13,5,0.25376
,,00379.303920,B3_22,6,0.22504
,,00380.518160,A1_41,7,0.05016
,,00380.488080,A1_44,5,0.1572
,,00381.528880,A5_24,6,0.12096
,,00382.908560,D3_24,5,0.14864
,,00383.311680,C1_22,14,0.0864
,,00383.334000,C1_32,5,0.0436
,,00383.141600,B3_22,13,0.09336
,,00383.121680,B3_42,5,0.108
,,00383.322240,C1_21,17,0.11504
,,00383.317280,C1_11,14,0.12848
,,00383.322240,C1_23,15,0.17664
,,00383.304080,C1_42,21,0.20728
,,00383.201840,B5_12,17,0.26624
,,00383.332880,B5_44,10,0.11344
,,00383.288080,B5_22,11,0.18504
,,00384.621600,D2_21,12,0.1736
,,00384.561600,C3_14,6,0.15024
,,00384.525680,C3_24,9,0.15128
,,00384.542560,C3_43,6,0.10912
,,00384.439600,C1_11,10,0.54432
,,00384.905200,C3_22,8,0.25024
,,00385.666240,C5_32,8,0.21464
,,00385.968160,A2_44,10,0.19952
,,00387.091040,D2_21,8,0.17688
,,00387.884240,B6_23,6,0.0456
,,00387.913360,B6_21,6,0.11152
,,00388.430960,B5_12,14,0.18896
,,00388.526080,B5_44,10,0.05552
,,00388.433680,B5_22,5,0.19008
,,00389.091120,C3_24,6,0.16672
,,00390.288960,A2_44,8,0.24984
,,00393.260080,C3_24,5,0.04648
,,00393.175040,A1_43,5,0.23504
,,00394.873680,B3_22,10,0.11368
,,00396.248480,B5_12,7,0.12024
,,00396.511360,B1_31,11,0.08728
,,00396.520960,B1_12,10,0.09136
,,00396.517760,B1_13,5,0.03368
,,00396.529760,B1_34,6,0.06192
,,00396.513120,B1_32,6,0.02552
,,00396.482080,B1_42,13,0.07472
,,00396.254640,B5_22,5,0.17008
,,00396.493200,B1_43,32,0.2352
,,00396.463040,B1_14,73,1.12424
,,00397.821360,B1_14,8,0.42168
,,00399.906880,D2_21,8,0.12672
,,00400.727760,C3_43,6,0.1008
,,00400.839120,C3_24,5,0.07744
,,00401.250160,C3_22,8,0.22392
,,00403.536960,A5_24,5,0.11688
,,00404.883920,B3_22,13,0.08504
,,00404.882960,B3_42,5,0.02528
,,00406.483680,D5_43,14,0.15736
,,00406.483920,D5_33,24,0.24224
,,00406.525040,D5_34,8,0.18432
,,00406.463920,D5_41,16,0.204
,,00407.511680,D2_21,6,0.1596
,,00407.651200,D5_33,8,0.28664
,,00407.674240,D5_34,8,0.37472
,,00407.926880,D5_43,6,0.07592
,,00407.704080,D5_41,7,0.20544
,,00410.211760,B4_43,14,0.17128
,,00410.305280,B4_44,5,0.06528
,,00410.173760,B4_31,8,0.2276
,,00410.442640,A3_34,7,0.2336
,,00412.242720,C3_12,5,0.09584
,,00412.252800,C3_24,7,0.15384
,,00413.334640,C1_21,7,0.05584
,,00413.327200,C1_22,6,0.07192
,,00413.330080,C1_23,7,0.0564
,,00413.296480,C1_11,9,0.13672
,,00413.345280,C1_42,12,0.14792
,,00413.601840,B5_12,12,0.1052
,,00413.623680,B5_44,9,0.08144
,,00413.542160,B5_22,8,0.19736
,,00415.391200,A5_24,5,0.16136
,,00417.741600,D2_21,9,0.15328
,,00418.990000,D2_21,8,0.20264
,,00420.621040,A2_44,12,0.23024
,,00421.593520,B1_34,6,0.04968
,,00421.563360,B1_42,8,0.0596
,,00421.394320,D3_41,5,0.04384
,,00421.584720,B1_31,15,0.13384
,,00421.602000,B1_12,7,0.06976
,,00421.568640,B1_43,25,0.18096
,,00422.238000,D2_21,5,0.07568
,,00421.284000,D3_24,35,1.0936
,,00422.264960,C3_24,5,0.04016
,,00421.554160,B1_14,60,0.916
,,00422.357120,C3_22,13,0.30496
,,00423.070880,D3_24,5,0.27224
,,00424.700560,A2_44,12,0.18728
,,00425.634400,B3_22,19,0.2252
,,00426.471040,D2_21,7,0.19848
,,00426.744560,B3_22,6,0.21472
,,00428.513760,D2_21,7,0.10056
,,00428.645600,B3_22,6,0.0836
,,00428.674480,B3_32,5,0.08688
,,00431.643600,C3_24,8,0.11024
,,00432.258080,A5_24,6,0.09976
,,00432.946240,D2_21,11,0.14864
,,00432.788160,C3_43,5,0.21104
,,00433.769040,B3_22,9,0.10328
,,00435.804400,D1_42,12,0.1688
,,00436.042240,A1_44,5,0.17088
,,00436.258880,B3_22,16,0.29392
,,00436.264160,B3_42,12,0.32536
,,00437.003760,B1_31,8,0.132
,,00437.020000,B1_12,8,0.07624
,,00437.020400,B1_42,6,0.0536
,,00436.886240,B1_43,22,0.29536
,,00437.357440,D1_22,10,0.09992
,,00437.375520,D1_42,5,0.12968
,,00437.462720,C3_22,9,0.28376
,,00436.848960,B1_14,100,1.22736
,,00437.964800,A2_44,11,0.14272
,,00438.277920,C1_11,7,0.08288
,,00438.282240,C1_22,7,0.08016
,,00438.211200,C1_42,10,0.13304
,,00439.262880,B5_13,6,0.12216
,,00439.181040,B5_42,8,0.16624
,,00439.166960,B5_22,16,0.19232
,,00439.303280,D3_24,6,0.1588
,,00439.265760,B5_11,7,0.26296
,,00439.639760,B3_22,11,0.24168
,,00439.277200,B5_23,18,0.41512
,,00439.267360,B5_24,18,0.39848
,,00439.189040,B5_44,120,1.1828
,,00439.929520,B5_22,15,0.4664
,,00439.159840,B5_12,120,1.45368
,,00440.825360,C5_32,7,0.19904
,,00441.831680,A1_41,15,0.12624
,,00441.674080,A1_43,8,0.29424
,,00442.283200,C3_12,5,0.10056
,,00442.364400,A1_41,12,0.2404
,,00442.263520,C3_24,15,0.15992
,,00442.442400,A1_44,16,0.54304
,,00442.794880,B3_22,6,0.19312
,,00442.400320,A1_43,31,0.8232
,,00443.529840,B2_32,5,0.146
,,00443.964720,C3_12,13,0.07704
,,00443.983920,C3_13,5,0.1084
,,00443.971440,C3_24,18,0.16976
,,00444.002640,C3_22,13,0.18144
,,00443.924480,C3_43,20,0.23096
,,00444.321040,A1_44,5,0.2856
,,00443.949840,C3_14,48,0.46872
,,00444.606960,C3_22,10,0.16144
,,00444.517440,C3_43,5,0.15896
,,00444.526480,C3_12,27,0.46496
,,00444.544960,C3_24,45,0.52216
,,00444.778800,C3_43,14,0.26616
,,00444.868560,C3_22,13,0.4264
,,00445.292960,C3_43,6,0.07096
,,00446.175360,C3_43,27,0.2172
,,00446.363440,C3_22,8,0.06488
,,00446.296400,C3_12,43,0.45056
,,00446.263360,C3_14,65,0.596
,,00446.333680,C3_24,31,0.33688
,,00447.194720,D2_21,8,0.13056
,,00446.927280,C3_12,20,0.56504
,,00447.330800,C3_22,7,0.17104
,,00447.269760,C3_24,35,0.49824
,,00447.338880,C3_43,35,0.42248
,,00448.279440,B3_22,10,0.10768
,,00449.030480,D2_21,6,0.14648
,,00449.341200,C3_12,6,0.13552
,,00449.153200,B5_12,12,0.39072
,,00450.486160,C3_12,5,0.14464
,,00450.270400,B3_22,16,0.34736
,,00450.500160,A5_24,5,0.13016
,,00450.481680,D2_21,6,0.17576
,,00450.580080,C3_22,10,0.18008
,,00450.755120,B5_22,6,0.09864
,,00451.611680,D2_21,8,0.102
,,00451.595040,C3_43,7,0.0552
,,00451.732240,C3_22,8,0.17168
,,00452.531600,A2_44,12,0.30744
,,00452.788640,C3_43,9,0.1072
,,00452.661840,D2_21,13,0.27312
,,00452.931600,C3_22,8,0.17904
,,00453.126400,B5_12,18,0.22864
,,00453.215120,B5_44,7,0.04952
,,00453.127360,B5_22,6,0.12536
,,00454.288480,C3_12,6,0.10408
,,00454.268560,C3_43,6,0.03416
,,00454.353360,C3_22,6,0.09856
,,00455.231360,A3_34,7,0.16672
,,00456.724560,B3_22,8,0.16664
,,00456.634560,B5_12,7,0.21616
,,00456.948960,D2_31,6,0.18736
,,00456.870160,D2_23,23,0.23336
,,00456.872240,D2_21,35,0.60232
,,00457.258960,D2_23,10,0.1632
,,00457.600080,D1_22,5,0.06192
,,00456.948160,D2_34,38,0.95488
,,00458.319360,D2_23,8,0.22576
,,00458.364320,A6_23,6,0.20576
,,00458.358640,A6_24,7,0.15176
,,00458.469920,D2_21,7,0.27032
,,00458.188400,D2_34,27,0.93624
,,00459.615760,D2_34,8,0.32248
,,00461.260400,D1_22,6,0.05288
,,00461.283600,D1_42,5,0.1028
,,00461.688160,C2_31,6,0.10648
,,00461.682160,C2_33,5,0.046
,,00461.660240,C2_41,24,0.27096
,,00462.041440,A4_41,6,0.09592
,,00462.590400,A4_41,6,0.28632
,,00462.980240,C5_32,7,0.2108
,,00463.380160,B3_22,12,0.26576
,,00464.685280,A3_34,11,0.10656
,,00464.695360,A3_44,5,0.0868
,,00464.532720,B5_12,17,0.22024
,,00464.603120,B5_44,8,0.05272
,,00464.544720,B5_22,9,0.15912
,,00465.092880,A4_33,21,0.38584
,,00465.653440,D3_24,5,0.08744
,,00467.329040,A4_33,12,0.53696
,,00469.265760,B6_23,12,0.17328
,,00469.760800,A3_34,8,0.1256
,,00470.230960,A1_41,7,0.1324
,,00470.106400,A1_43,12,0.26872
,,00470.104560,A1_44,8,0.24704
,,00471.487200,B3_32,5,0.12704
,,00471.411920,B3_22,12,0.28128
,,00472.217200,B6_23,5,0.07112
,,00472.517040,B6_23,5,0.032
,,00473.482560,A5_24,6,0.25728
,,00473.916080,B5_12,5,0.11384
,,00475.517840,C3_24,6,0.10008
,,00475.490800,C3_12,5,0.18176
,,00475.543280,C3_22,6,0.15584
,,00476.631840,D1_22,7,0.08168
,,00476.916080,C3_43,5,0.18832
,,00477.327040,B5_13,5,0.13008
,,00477.332720,B5_44,14,0.11864
,,00477.261760,B5_22,12,0.18384
,,00477.550960,B6_23,6,0.0632
,,00477.257360,B5_12,32,0.45056
,,00477.624240,D1_42,10,0.32048
,,00478.447360,D1_22,9,0.38952
,,00478.656880,B5_12,6,0.16568
,,00478.658400,B5_22,6,0.16048
,,00480.264960,D3_24,5,0.1124
,,00481.375760,B6_23,7,0.16888
,,00482.438320,C1_21,14,0.16816
,,00482.435600,C1_11,18,0.21072
,,00482.468320,C1_22,17,0.1276
,,00482.457600,C1_42,19,0.13544
,,00482.145680,C3_13,5,0.31056
,,00482.445680,C1_23,18,0.2196
,,00482.791280,B3_22,11,0.16928
,,00483.262000,C3_14,12,0.10976
,,00483.218560,C3_24,18,0.1744
,,00483.222720,C3_43,11,0.13784
,,00483.373840,B2_41,5,0.03096
,,00483.295120,B2_32,7,0.16448
,,00483.534560,B5_12,19,0.26864
,,00483.637520,B5_42,5,0.06832
,,00483.705600,B5_44,7,0.0348
,,00483.654000,B5_22,11,0.09728
,,00484.082080,B2_34,8,0.34208
,,00484.766640,B3_22,7,0.09816
,,00485.344080,A1_43,6,0.12064
,,00485.494480,B2_11,7,0.11888
,,00485.751920,B5_12,9,0.11736
,,00485.766800,B5_22,6,0.10704
,,00485.932000,D1_11,6,0.11888
,,00485.922880,D1_22,10,0.1124
,,00486.495600,B1_14,33,0.24192
,,00486.536960,B1_43,18,0.14368
,,00486.707440,B6_23,7,0.13952
,,00487.662320,C3_24,9,0.11952
,,00487.634560,C3_43,14,0.1436
,,00488.280160,D3_41,5,0.07568
,,00487.792240,A3_34,45,1.18384
,,00488.222560,D3_24,32,0.97968
,,00490.122160,D3_41,5,0.26792
,,00489.952720,D3_24,29,0.62024
,,00490.661840,C2_41,24,0.21824
,,00491.095200,A2_44,19,0.18696
,,00491.633520,B6_23,6,0.08808
,,00492.902800,B3_22,13,0.10544
,,00494.059360,A2_44,9,0.22248
,,00493.948640,B3_22,10,0.2912
,,00495.102400,D3_24,8,0.14552
,,00495.058240,A5_24,7,0.2408
,,00495.245760,B3_22,5,0.19872
,,00495.831120,B5_44,8,0.0292
,,00495.727440,B5_22,10,0.16784
,,00495.997760,B1_31,13,0.12
,,00496.029120,B1_12,8,0.0532
,,00496.031200,B1_32,5,0.0416
,,00496.018480,B1_42,5,0.02728
,,00495.706320,B5_12,22,0.22784
,,00495.992320,B1_43,29,0.16576
,,00496.091680,A2_44,9,0.15432
,,00495.953280,B1_14,61,0.88272
,,00497.108720,B1_14,7,0.346
,,00497.224640,D3_24,11,0.28624
,,00498.619040,D3_24,6,0.18704
,,00498.786320,A1_43,8,0.31472
,,00498.861040,A2_44,13,0.19584
,,00498.841360,B3_22,6,0.09712
,,00500.898000,B3_22,12,0.18712
,,00500.961920,B3_42,5,0.08144
,,00501.598880,D3_24,7,0.08696
,,00501.842560,A3_34,5,0.06992
,,00502.345520,B5_12,8,0.296
,,00502.379600,B5_22,6,0.16928
,,00502.736000,B3_22,11,0.24712
,,00503.138400,A2_44,7,0.10584
,,00503.833040,D3_24,5,0.1592
,,00505.059760,B5_22,5,0.08072
,,00504.992800,B5_12,15,0.158
,,00505.567040,C1_21,11,0.09856
,,00505.534080,C1_11,11,0.21928
,,00505.595360,C1_22,10,0.13336
,,00505.598320,C1_23,5,0.05744
,,00505.588080,C1_42,11,0.09016
,,00505.803120,A2_44,24,0.23552
,,00506.077360,D3_24,8,0.19024
,,00507.779280,A2_44,9,0.29552
,,00508.526960,A1_43,5,0.16288
,,00508.808800,A1_41,7,0.14712
,,00508.888720,A3_34,5,0.14048
,,00509.357920,A1_41,14,0.28088
,,00509.298720,D2_21,12,0.18216
,,00509.952160,D1_22,5,0.10976
,,00509.504080,A1_43,20,0.50168
,,00509.859600,A2_44,5,0.09024
,,00509.780720,B3_22,25,0.26872
,,00509.872320,B3_42,9,0.0992
,,00510.127200,A1_43,5,0.2144
,,00509.571840,A1_44,20,0.76712
,,00510.640480,A1_44,6,0.19872
,,00510.483840,B3_22,15,0.2408
,,00510.570880,B3_42,5,0.1188
,,00510.748880,A1_43,6,0.21552
,,00511.718320,A1_44,6,0.30736
,,00512.744160,B1_31,5,0.12048
,,00512.539280,A2_44,14,0.23976
,,00512.559280,B6_23,6,0.16864
,,00512.686320,B1_14,31,0.31856
,,00512.742960,B1_43,19,0.18856
,,00513.347360,A1_44,5,0.19224
,,00513.542320,B3_22,7,0.13312
,,00513.716000,B4_23,7,0.09576
,,00513.684080,B4_43,16,0.15528
,,00513.715440,B4_44,10,0.08384
,,00513.601680,B4_31,16,0.33512
,,00515.228400,B3_22,11,0.07968
,,00515.164080,B3_42,6,0.15256
,,00515.625280,D1_42,9,0.1108
,,00515.798240,A2_44,5,0.18336
,,00516.237680,C1_21,8,0.14368
,,00516.248640,C1_42,9,0.1396
,,00517.551200,D2_21,13,0.28824
,,00517.511840,B3_22,8,0.19336
,,00517.515760,C5_32,7,0.14624
,,00518.163200,B5_13,6,0.10024
,,00518.140800,B5_23,5,0.17672
,,00518.139760,B5_42,5,0.10672
,,00518.125360,B5_22,12,0.14856
,,00518.222640,B5_11,6,0.21624
