Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00271.286720,A4_33,8,0.11512
,,00272.002880,A1_43,6,0.08168
,,00271.806640,A1_44,7,0.3176
,,00272.278240,D1_22,7,0.11864
,,00273.781680,A2_44,14,0.20488
,,00273.962480,C3_24,6,0.06032
,,00274.049280,D1_42,10,0.23456
,,00274.356000,B3_22,5,0.0216
,,00275.914880,D3_24,5,0.14776
,,00276.214960,C3_24,9,0.16384
,,00276.263360,C3_43,10,0.11728
,,00276.198960,D3_24,10,0.38168
,,00276.286320,C3_22,6,0.14176
,,00278.125440,D2_23,15,0.15464
,,00278.379600,A2_44,5,0.20688
,,00279.221680,D2_21,7,0.13432
,,00279.192320,B3_22,8,0.12312
,,00279.941760,B5_12,19,0.20728
,,00280.040800,B5_44,5,0.03776
,,00279.969440,B5_22,10,0.11496
,,00280.368480,A1_43,7,0.16656
,,00280.851200,B2_34,6,0.22224
,,00280.832480,B2_32,8,0.17712
,,00280.999920,A2_44,14,0.12904
,,00282.095760,B3_22,13,0.13256
,,00282.063920,B4_31,5,0.09432
,,00282.741520,B6_23,5,0.08824
,,00284.343600,B3_41,6,0.12392
,,00284.335520,B3_42,16,0.31568
,,00285.034080,A1_41,6,0.058
,,00284.955200,A1_44,6,0.16408
,,00284.873040,A1_43,8,0.2896
,,00284.258240,B3_22,59,0.97736
,,00285.713200,A2_44,9,0.17552
,,00285.374320,B3_22,50,0.69712
,,00285.921600,A1_43,14,0.31992
,,00286.545360,D1_22,7,0.09272
,,00287.453920,A1_43,6,0.10168
,,00287.256160,A2_44,19,0.17096
,,00286.536080,B3_22,43,1.54968
,,00288.220400,B3_22,7,0.1976
,,00288.669440,B5_13,6,0.0852
,,00288.667360,B5_23,7,0.11872
,,00288.671200,B5_42,6,0.10056
,,00288.649040,B5_22,14,0.19192
,,00288.704240,B5_11,8,0.2916
,,00288.658960,B5_24,19,0.48056
,,00288.664400,B5_44,32,0.31424
,,00288.543280,B5_12,63,0.81896
,,00289.288480,A2_22,7,0.1468
,,00288.980960,B3_22,11,0.51136
,,00289.092080,B5_44,26,0.38832
,,00289.273200,A2_44,55,0.72576
,,00289.723120,B5_13,9,0.2428
,,00289.982080,B5_44,11,0.10552
,,00289.664800,B5_22,13,0.42656
,,00289.488240,B5_12,29,0.7444
,,00290.424640,B3_22,6,0.09568
,,00291.168080,C3_24,9,0.07112
,,00290.839840,B5_12,18,0.4512
,,00291.300640,A5_24,5,0.10584
,,00291.695920,B3_22,14,0.14576
,,00291.963760,A1_41,19,0.10912
,,00291.739840,A1_43,8,0.2528
,,00292.631360,D3_24,5,0.11216
,,00292.911680,C1_21,14,0.06792
,,00292.915840,C1_11,9,0.04472
,,00292.912720,C1_22,13,0.09448
,,00292.913680,C1_23,12,0.13672
,,00292.929760,C1_43,10,0.1508
,,00292.912880,C1_42,16,0.10472
,,00293.018400,B3_22,5,0.11976
,,00293.023440,A1_43,8,0.27656
,,00293.016400,A1_44,7,0.31624
,,00293.648400,B3_22,5,0.1012
,,00294.200400,A1_41,5,0.076
,,00294.172720,A1_12,7,0.0996
,,00293.881200,A1_43,29,0.96496
,,00294.046880,A1_44,16,0.79784
,,00294.571760,B3_22,17,0.24192
,,00294.284720,A5_24,13,0.52968
,,00294.876160,C3_24,10,0.06736
,,00294.895120,C3_43,5,0.02744
,,00295.846240,D2_23,6,0.0872
,,00296.146240,A1_43,6,0.09272
,,00296.366080,B3_22,11,0.23936
,,00296.364560,B3_42,5,0.16056
,,00299.460480,B3_22,11,0.10736
,,00301.923200,A1_43,6,0.16096
,,00302.011760,B5_12,16,0.21736
,,00302.056720,B5_22,11,0.15992
,,00303.384720,B5_12,6,0.15776
,,00304.065680,A1_43,7,0.11504
,,00304.053120,A1_44,5,0.126
,,00304.051600,A6_24,8,0.14616
,,00304.630080,C1_42,5,0.0504
,,00305.200160,B3_22,12,0.21592
,,00305.637360,D2_21,9,0.13776
,,00306.340800,A2_22,8,0.11248
,,00306.352800,A2_33,6,0.04856
,,00306.147600,A2_44,21,0.36232
,,00306.586320,C3_24,5,0.04128
,,00306.871840,B5_12,5,0.10384
,,00306.653200,A2_44,32,0.96176
,,00307.493520,C5_32,10,0.25336
,,00307.643200,B6_14,6,0.19552
,,00307.632320,B6_24,7,0.202
,,00307.667360,B6_21,8,0.19048
,,00308.093840,D1_22,5,0.04256
,,00307.607120,B6_23,22,0.4008
,,00307.524880,B6_41,10,0.50176
,,00308.201600,B6_23,9,0.24592
,,00308.160560,B6_41,8,0.48816
,,00311.006800,A1_43,7,0.27616
,,00311.274240,C3_14,6,0.08288
,,00311.207920,C3_24,6,0.09536
,,00311.300960,C3_22,8,0.15952
,,00311.366000,A5_24,7,0.18536
,,00311.833520,B6_13,6,0.20896
,,00311.748160,B6_23,8,0.18048
,,00311.738560,B6_21,7,0.16152
,,00311.801760,B6_41,6,0.17808
,,00312.412320,B3_22,11,0.13976
,,00312.414640,B3_42,7,0.16816
,,00313.340720,B5_44,5,0.0276
,,00313.251840,B5_22,8,0.14568
,,00313.207600,B5_12,16,0.24696
,,00313.818880,A1_43,7,0.06896
,,00314.725680,B3_22,10,0.1648
,,00316.401760,A1_43,5,0.18392
,,00316.374640,A2_22,5,0.10768
,,00316.255840,A2_44,25,0.32936
,,00317.457920,B2_32,8,0.23296
,,00318.299520,B1_14,22,0.15888
,,00318.371120,B1_43,5,0.07704
,,00318.778480,A1_43,6,0.202
,,00319.839040,B6_23,9,0.26296
,,00321.015680,C3_24,9,0.072
,,00321.004400,C3_43,5,0.04168
,,00324.091920,A1_43,6,0.08928
,,00324.333920,D2_21,5,0.13488
,,00326.143840,A2_44,11,0.15656
,,00326.546160,B3_22,19,0.09576
,,00327.457680,A4_33,7,0.37104
,,00328.544160,C2_21,8,0.0848
,,00328.552160,C2_33,5,0.07888
,,00328.544720,C2_41,22,0.13184
,,00329.259120,B3_22,8,0.0864
,,00330.824160,A2_44,15,0.23856
,,00331.188800,C3_24,11,0.16864
,,00333.440080,A2_44,23,0.16376
,,00333.838080,A2_44,7,0.35992
,,00334.543760,C3_22,13,0.32768
,,00334.702640,A5_24,5,0.10272
,,00336.526080,A1_43,7,0.23968
,,00336.274720,A2_44,33,1.18736
,,00337.578080,B3_22,8,0.03856
,,00337.347280,B6_23,5,0.13592
,,00338.040720,D5_33,21,0.174
,,00338.078640,D5_34,12,0.29176
,,00338.006640,D5_41,19,0.31936
,,00338.227440,D2_21,6,0.22008
,,00338.448000,C5_32,6,0.1512
,,00338.033040,D5_43,19,0.39888
,,00339.875120,B3_22,8,0.044
,,00340.050000,A5_24,6,0.08528
,,00340.769760,C3_43,5,0.0172
,,00341.406640,B2_32,6,0.15488
,,00341.403440,A4_41,6,0.22344
,,00343.789680,B3_22,6,0.0732
,,00345.087760,D1_42,9,0.14032
,,00345.252320,B5_44,9,0.06072
,,00345.188800,B5_22,12,0.17672
,,00345.168560,B5_12,23,0.2548
,,00347.242640,A1_43,6,0.11272
,,00347.241680,B5_44,7,0.0772
,,00347.251920,B5_22,5,0.12384
,,00347.077040,B5_12,18,0.3404
,,00348.564400,D2_31,10,0.1464
,,00348.567520,D2_23,17,0.28488
,,00348.530400,D2_21,19,0.41416
,,00349.147520,D2_23,10,0.15544
,,00348.617760,D2_34,24,0.77944
,,00350.839200,D3_24,5,0.21424
,,00351.444800,B3_22,8,0.08096
,,00351.582880,A5_24,5,0.11304
,,00352.022720,B5_12,16,0.26712
,,00352.080720,B5_22,9,0.156
,,00353.231760,D1_22,5,0.07016
,,00353.858320,B1_14,19,0.22496
,,00353.903840,B1_43,7,0.10784
,,00353.998880,D2_21,5,0.11776
,,00354.115520,C3_24,6,0.07408
,,00354.556960,B3_22,12,0.24888
,,00355.545040,B5_12,16,0.14968
,,00355.537280,B5_22,11,0.13632
,,00355.861840,D1_22,5,0.08128
,,00356.307760,D2_21,7,0.13912
,,00357.274000,B5_22,5,0.106
,,00357.439840,B4_23,5,0.08928
,,00357.421440,B4_44,11,0.15928
,,00357.224720,B5_12,11,0.25336
,,00357.378320,B4_43,17,0.28776
,,00357.230720,B4_31,19,0.64648
,,00358.860800,B5_12,19,0.20512
,,00358.883680,B5_22,8,0.15344
,,00359.896000,B2_32,11,0.25816
,,00360.937280,B6_23,6,0.2024
,,00360.793760,B2_32,8,0.38024
,,00361.726080,C2_41,25,0.27968
,,00362.301200,A1_43,7,0.208
,,00363.475280,A5_24,7,0.19872
,,00365.136000,A3_34,7,0.12528
,,00365.241120,B5_13,5,0.10584
,,00365.233440,B5_42,6,0.1156
,,00365.267920,B1_14,24,0.23496
,,00365.317200,B1_43,9,0.11216
,,00365.296400,B5_11,5,0.13192
,,00365.226960,B5_23,13,0.3008
,,00365.258880,B5_24,25,0.36776
,,00365.227920,B5_22,20,0.28336
,,00365.278880,B5_44,91,0.938
,,00366.485600,C3_24,6,0.02832
,,00366.548560,B5_23,7,0.1392
,,00366.476480,B5_42,5,0.262
,,00366.534240,B5_44,28,0.20576
,,00366.445840,B5_22,13,0.32544
,,00365.224720,B5_12,141,1.79752
,,00367.435600,B5_12,16,0.31224
,,00368.054560,A2_44,9,0.12216
,,00368.158720,B5_12,9,0.29992
,,00368.685520,A1_43,10,0.29976
,,00368.751440,A1_44,5,0.1992
,,00369.200720,B1_14,16,0.24752
,,00369.718160,A4_33,12,0.238
,,00370.012960,C5_32,10,0.23312
,,00370.291520,B3_22,14,0.18456
,,00372.017600,B1_31,11,0.07152
,,00372.021760,B1_12,9,0.10416
,,00372.000160,B1_13,6,0.04552
,,00372.014720,B1_34,8,0.06584
,,00372.021600,B1_42,7,0.12616
,,00371.996320,B1_43,31,0.26472
,,00371.967840,B1_14,68,0.78904
,,00372.874320,B1_14,11,0.42576
,,00373.312320,B6_23,10,0.2004
,,00373.424560,B1_14,10,0.43232
,,00373.560560,D2_21,5,0.2176
,,00373.469680,D2_23,14,0.20576
,,00373.553840,D2_34,9,0.43088
,,00373.935040,A3_34,10,0.11088
,,00374.079680,D1_42,6,0.17128
,,00374.711360,A1_43,7,0.15288
,,00374.690640,A1_44,5,0.17384
,,00375.382240,C3_24,6,0.0608
,,00375.102560,A3_34,41,0.8992
,,00377.010560,B3_22,19,0.20856
,,00377.439760,D2_21,10,0.11472
,,00377.699120,A1_43,5,0.0628
,,00377.505440,D3_24,7,0.18136
,,00379.721360,B3_22,6,0.1456
,,00379.959760,A5_24,6,0.11584
,,00381.394800,A1_43,6,0.13608
,,00381.296800,A1_44,7,0.2788
,,00383.060160,A6_14,6,0.1548
,,00383.876480,D3_24,5,0.17184
,,00384.976880,D1_22,6,0.09912
,,00384.968320,B2_32,8,0.27224
,,00385.437760,A1_43,8,0.14888
,,00385.447200,A1_44,5,0.13856
,,00385.422640,B5_12,21,0.33264
,,00385.544640,B5_22,12,0.13176
,,00385.987200,B1_14,9,0.21584
,,00387.502160,A6_24,5,0.18496
,,00389.336320,B3_22,11,0.20168
,,00389.590080,D3_24,5,0.0688
,,00389.542720,B3_42,5,0.19512
,,00390.845760,B5_42,5,0.03032
,,00390.820240,B5_12,33,0.21232
,,00390.847120,B5_13,5,0.11696
,,00390.858880,B5_44,25,0.28344
,,00390.820080,B5_22,11,0.15856
,,00391.173600,C3_22,7,0.15008
,,00391.154800,C3_14,5,0.04544
,,00390.858240,B5_24,10,0.29656
,,00392.708800,B3_22,8,0.09272
,,00393.647840,B6_23,5,0.11288
,,00394.518320,A1_43,5,0.10408
,,00395.691520,A5_24,6,0.1372
,,00396.449200,C3_24,11,0.08144
,,00396.855920,A1_43,9,0.244
,,00396.796240,A1_44,7,0.25408
,,00397.666640,D3_24,6,0.20272
,,00398.759520,B3_22,13,0.30544
,,00399.657120,A4_41,5,0.13288
,,00399.716880,C3_22,10,0.298
,,00400.124560,C3_22,5,0.096
,,00401.259600,A1_43,8,0.28848
,,00401.334640,A1_44,5,0.21208
,,00402.341920,C1_43,6,0.0472
,,00402.020480,D2_21,6,0.15456
,,00402.320880,C1_21,15,0.09496
,,00402.326320,C1_11,14,0.17072
,,00402.323280,C1_22,20,0.09512
,,00402.315040,C1_23,17,0.118
,,00402.322080,C1_42,18,0.11176
,,00402.398720,A4_33,13,0.48744
,,00402.844160,B2_32,6,0.1352
,,00403.247680,D2_21,8,0.09648
,,00402.991120,C5_32,5,0.1776
,,00403.258240,D3_24,5,0.21376
,,00403.314320,C3_12,15,0.1104
,,00403.364800,C3_22,11,0.14688
,,00403.261360,C3_24,32,0.34472
,,00403.270720,C3_43,11,0.19128
,,00403.553040,B5_12,14,0.16112
,,00403.614160,B5_24,5,0.03816
,,00403.639200,B5_44,6,0.0592
,,00403.572640,B5_22,7,0.10712
,,00403.906480,A1_41,15,0.08832
,,00403.811120,A1_43,9,0.11472
,,00403.864080,C3_22,6,0.18664
,,00403.819120,C3_24,17,0.26744
,,00403.794640,C3_43,23,0.23032
,,00403.747520,C3_12,21,0.49208
,,00403.369680,C3_14,71,0.84768
,,00404.239280,C3_43,5,0.156
,,00404.565360,D1_22,7,0.07928
,,00404.349760,C3_12,6,0.13536
,,00404.232560,C3_24,8,0.212
,,00404.366720,A1_43,13,0.45184
,,00404.530880,C3_43,26,0.332
,,00404.979200,D2_21,6,0.124
,,00404.645440,C3_12,35,0.36648
,,00404.713440,C3_14,39,0.3328
,,00404.561920,C3_24,30,0.356
,,00405.065600,A1_43,10,0.18232
,,00404.976400,A1_44,6,0.26712
,,00404.963120,D5_33,24,0.24792
,,00405.044560,D5_34,16,0.21536
,,00404.944240,D5_43,17,0.22056
,,00404.959520,D5_41,23,0.22344
,,00405.355600,A1_43,9,0.3688
,,00405.438080,A1_44,6,0.28496
,,00405.626560,C3_43,13,0.14648
,,00405.384400,C3_12,18,0.62376
,,00405.788480,C3_24,9,0.17328
,,00405.883680,C3_43,9,0.15592
,,00409.902800,A5_24,5,0.12464
,,00410.775840,B3_22,10,0.25944
,,00411.276800,D2_31,9,0.12
,,00411.267840,C3_43,5,0.07872
,,00411.215440,D2_21,18,0.29056
,,00411.059760,D2_23,24,0.53496
,,00411.222400,D2_34,41,0.72264
,,00411.790000,B6_23,10,0.34848
,,00412.523920,D2_34,11,0.52072
,,00412.809200,C3_22,6,0.13288
,,00413.188880,D2_34,7,0.34344
,,00413.682720,C1_21,13,0.14976
,,00413.716640,C1_11,6,0.06248
,,00413.704000,C1_22,8,0.0564
,,00413.698480,C1_23,6,0.05208
,,00413.699760,C1_42,10,0.13248
,,00413.813600,D2_34,8,0.43192
,,00415.202320,B5_12,5,0.05824
,,00416.516560,A2_44,19,0.21144
,,00417.743440,B3_44,8,0.27112
,,00417.655440,B3_42,10,0.24552
,,00417.601360,B3_22,84,0.9932
,,00418.284400,B3_42,5,0.1224
,,00419.225680,B3_42,10,0.23904
,,00419.087520,B3_22,47,0.6952
,,00420.058400,D3_24,7,0.17056
,,00420.257760,B3_22,18,0.52016
,,00420.491360,B6_23,13,0.2336
,,00420.508240,B6_41,6,0.25872
,,00420.946720,A2_44,6,0.17856
,,00421.046960,B3_22,8,0.2756
,,00421.422560,B3_22,6,0.2588
,,00421.755840,B5_42,6,0.11904
,,00421.857520,B5_44,8,0.032
,,00421.746800,B5_12,17,0.1976
,,00421.764800,B5_22,9,0.14752
,,00421.798240,B3_22,9,0.43856
,,00424.021760,B2_32,6,0.10448
,,00422.915200,D3_24,35,0.98536
,,00424.053440,B2_34,5,0.14816
,,00424.538880,A1_43,6,0.10664
,,00424.978800,A5_24,6,0.13672
,,00425.437760,B5_12,13,0.34496
,,00425.554320,B5_22,6,0.23096
,,00427.170400,B6_23,15,0.39728
,,00430.059200,A1_41,5,0.05912
,,00429.745840,A1_43,11,0.44592
,,00430.138640,B2_32,6,0.30752
,,00430.315440,B5_12,12,0.18992
,,00430.247360,B5_22,11,0.2264
,,00432.510160,B2_32,5,0.0884
,,00432.071360,D3_24,11,0.36032
,,00433.129600,A5_24,7,0.21792
,,00433.425200,A1_43,10,0.18712
,,00433.743040,D1_22,6,0.0968
,,00435.754080,D3_24,5,0.12992
,,00436.557280,A1_43,6,0.11896
,,00440.000640,A3_34,11,0.19008
,,00440.573440,B5_12,13,0.19272
,,00440.643920,B5_44,10,0.04624
,,00440.558800,B5_22,8,0.14536
,,00441.341600,B2_32,7,0.14304
,,00442.069120,D2_21,11,0.32136
,,00443.636160,D1_22,7,0.10264
,,00445.351120,A1_43,6,0.10568
,,00445.870000,B5_22,11,0.22808
,,00445.814800,B5_12,17,0.37704
,,00446.297120,A1_43,6,0.21528
,,00447.268720,B5_12,11,0.22264
,,00447.361840,B5_44,5,0.05856
,,00448.111040,B2_32,7,0.22056
,,00449.869200,D3_41,6,0.10024
,,00450.219360,B2_32,5,0.11848
,,00450.063280,D3_24,12,0.41376
,,00450.708960,A1_41,9,0.12312
,,00451.121440,D1_22,6,0.16176
,,00451.333200,A1_41,8,0.14528
,,00451.245920,A1_44,9,0.3064
,,00451.620720,A1_12,5,0.17472
,,00451.194320,A1_43,38,0.78336
,,00451.874560,B2_32,10,0.11128
,,00452.117760,A2_44,30,0.37416
,,00452.424560,A1_43,7,0.2732
,,00452.430960,B2_34,8,0.46312
,,00453.957760,B2_32,5,0.26592
,,00454.920480,D3_24,8,0.12568
,,00454.532240,A5_24,14,0.582
,,00454.837040,B6_23,5,0.186
,,00455.861120,A2_44,7,0.0636
,,00456.128240,A3_34,5,0.06288
,,00456.360160,D3_24,5,0.09
,,00457.377840,D2_21,8,0.10816
,,00458.901920,A6_14,6,0.28416
,,00458.877760,B6_23,11,0.2928
,,00460.324640,C5_32,11,0.32248
,,00461.469440,D3_24,6,0.11184
,,00461.717120,A6_24,10,0.26944
,,00462.496160,B5_12,8,0.2516
,,00462.587520,B5_22,6,0.08384
,,00466.128960,A2_44,8,0.11352
,,00465.878960,B3_22,12,0.37456
,,00466.576000,B6_23,7,0.13528
,,00466.571840,B6_21,6,0.1232
,,00466.868160,C2_41,24,0.17392
,,00466.921440,C2_21,5,0.07056
,,00466.917280,C2_31,5,0.09272
,,00466.660320,B6_41,12,0.344
,,00467.314080,A3_34,25,0.32096
,,00467.742240,A3_34,14,0.27944
,,00467.746880,B6_41,8,0.36384
,,00467.676080,B6_23,14,0.62112
,,00468.136640,A3_34,9,0.30584
,,00468.323280,B6_41,8,0.51072
,,00469.506320,A3_34,7,0.29184
,,00470.534560,C3_22,5,0.144
,,00471.186480,D5_33,25,0.2976
,,00471.194720,D5_34,12,0.2668
,,00471.192800,D5_43,17,0.27208
,,00471.148720,D5_41,22,0.32904
,,00471.582240,A4_33,7,0.30712
,,00471.753840,A2_44,24,0.30648
,,00473.046160,B5_44,11,0.04184
,,00472.973920,B5_22,5,0.056
,,00472.954640,B6_23,7,0.05384
,,00473.014960,B6_41,6,0.08272
,,00472.954640,B5_12,11,0.20808
,,00473.000960,B6_13,7,0.23624
,,00472.949520,B6_21,13,0.22272
,,00473.412720,C3_24,12,0.16016
,,00473.496960,B6_41,5,0.22592
,,00473.627760,B6_23,22,0.65232
,,00473.857520,B6_41,9,0.41192
,,00474.459600,D2_21,5,0.17232
,,00475.027120,B3_22,12,0.24496
,,00475.681760,A2_44,6,0.1428
,,00475.333200,A4_33,6,0.3368
,,00477.158960,A4_33,11,0.19352
,,00477.814080,D1_22,6,0.19688
,,00477.604480,A4_33,6,0.29848
,,00478.576560,C3_22,6,0.19488
,,00478.940240,A1_41,9,0.07008
,,00478.961760,A1_12,6,0.118
,,00478.972960,A1_44,5,0.12608
,,00478.957520,A1_43,9,0.20272
,,00479.114320,C3_12,12,0.05608
,,00479.153680,C3_22,7,0.10672
,,00479.143840,C3_14,26,0.21816
,,00479.124000,C3_24,20,0.16032
,,00479.128720,C3_43,9,0.0588
,,00479.338160,A2_44,14,0.11664
,,00479.474560,B6_23,6,0.16208
,,00479.548960,A3_34,11,0.17632
,,00479.810160,C3_24,11,0.16344
,,00480.100960,B2_32,8,0.17992
,,00480.204800,B6_41,5,0.22792
,,00481.024080,C3_22,7,0.11048
,,00481.394400,D1_42,15,0.2284
,,00482.133520,D1_22,11,0.48528
,,00483.506320,A2_44,7,0.19976
,,00483.679440,A4_33,12,0.19072
,,00484.912080,B6_23,5,0.11664
,,00485.158240,B3_22,9,0.04136
,,00485.295040,B2_32,7,0.13416
,,00485.306320,A2_44,10,0.13456
,,00487.345200,C3_43,6,0.02016
,,00487.176560,D5_33,18,0.17328
,,00487.165760,D5_43,9,0.18808
,,00487.367920,C3_24,8,0.09952
,,00487.221440,D5_34,10,0.2668
,,00487.164480,D5_41,10,0.24776
,,00487.575280,A2_44,7,0.17704
,,00488.568000,A3_34,10,0.132
,,00488.879120,D1_22,6,0.08672
,,00489.823200,A1_43,8,0.25384
,,00490.323840,C3_24,16,0.11304
,,00490.330400,C3_43,5,0.1668
,,00490.704560,B5_12,16,0.13632
,,00490.754080,B5_44,7,0.04184
,,00490.711120,B5_22,11,0.11536
,,00490.789840,A2_44,13,0.22096
,,00490.755520,C3_24,12,0.2592
,,00490.952400,B3_22,11,0.32376
,,00492.497360,C3_24,9,0.13608
,,00492.860560,A2_44,6,0.13392
,,00494.636720,D2_21,5,0.1184
,,00494.749680,A2_44,5,0.11352
,,00496.238880,B3_22,9,0.05184
,,00496.521280,C3_24,12,0.10536
,,00496.786720,A2_44,10,0.19696
,,00497.530880,A3_34,7,0.13984
,,00499.720880,A2_44,5,0.0936
,,00502.213520,A1_43,8,0.18808
,,00502.398000,B5_12,14,0.22896
,,00502.448400,B5_22,9,0.0996
,,00503.213360,A2_44,8,0.1796
,,00503.240000,C3_14,5,0.06328
,,00503.207120,C3_24,10,0.14864
,,00505.191440,B3_22,10,0.25064
,,00505.551280,B3_22,10,0.134
,,00506.468000,D2_21,5,0.03704
,,00507.537120,A1_43,7,0.30584
,,00507.653680,B5_42,6,0.14488
,,00507.715200,B5_44,10,0.07624
,,00507.673280,B5_22,16,0.2172
,,00507.573840,B5_12,34,0.45584
,,00508.386080,C3_24,12,0.1404
,,00508.678720,B5_42,5,0.13488
,,00508.712000,B5_22,8,0.17648
,,00508.613040,B5_12,17,0.39168
,,00509.776560,B5_22,5,0.11872
,,00509.766320,B5_12,8,0.17576
,,00510.645200,B2_32,6,0.16424
,,00511.099600,D2_31,6,0.14408
,,00511.117920,D2_23,23,0.18208
,,00511.255920,C3_24,8,0.08472
,,00511.134320,D2_21,18,0.46976
,,00511.110400,D2_34,22,0.74488
,,00511.749760,D2_23,9,0.16616
,,00512.339760,D1_42,5,0.09992
,,00512.822560,D2_21,8,0.1296
,,00513.722640,D3_24,8,0.28552
,,00515.178640,B2_34,5,0.12688
,,00515.128960,B2_32,10,0.17992
,,00515.068480,A2_44,5,0.09608
,,00515.289840,B3_22,10,0.16472
,,00515.344800,B5_13,7,0.19904
,,00515.447360,B5_44,6,0.04248
,,00515.347760,B5_22,16,0.26824
,,00515.310160,B5_12,29,0.47008
,,00516.222320,A1_43,7,0.12896
,,00516.767520,B2_32,5,0.16424
,,00517.691760,D2_21,9,0.06992
,,00518.190960,C3_24,6,0.09208
,,00518.174480,C3_43,5,0.01568
,,00518.957600,D3_24,27,0.92704
,,00522.354160,D3_24,13,0.22424
,,00523.092000,C3_24,5,0.0284
,,00523.801760,C3_22,6,0.15784
,,00524.637520,C3_22,9,0.20008
,,00525.905760,C1_11,8,0.11032
,,00525.914960,C1_22,7,0.10344
,,00525.942640,C1_23,6,0.0428
,,00525.916400,C1_42,12,0.09008
,,00526.012400,C2_41,24,0.3444
,,00526.699280,B3_22,18,0.12432
,,00526.831280,B3_44,5,0.1548
,,00526.726480,B3_42,11,0.26512
,,00527.092080,B1_31,8,0.0892
,,00527.099120,B1_12,8,0.12256
,,00527.131680,B1_34,5,0.04536
,,00527.027280,B1_43,35,0.2776
,,00527.173520,B1_42,5,0.0704
,,00527.022080,B5_12,24,0.198
,,00527.030240,B5_22,13,0.13808
,,00527.274960,C3_22,6,0.18328
,,00527.552880,B3_22,5,0.05632
,,00527.638080,B1_43,7,0.17944
,,00527.700720,D2_21,5,0.15072
,,00527.030480,B1_14,113,1.19184
,,00528.202720,B3_22,5,0.07536
,,00528.392560,B3_22,9,0.21912
,,00528.494400,B1_14,6,0.3376
,,00528.528720,B5_12,14,0.31024
,,00528.558000,B5_22,7,0.21568
,,00528.913520,C1_21,14,0.10264
,,00528.932720,C1_22,20,0.1744
,,00528.950880,C1_43,5,0.06328
,,00528.936240,C1_42,23,0.18752
,,00528.925600,C1_11,22,0.30248
,,00528.942640,C1_23,21,0.22104
,,00529.413440,B1_14,12,0.65568
,,00530.169360,B3_22,11,0.11464
,,00531.106080,D3_24,7,0.16848
,,00531.655040,A5_24,8,0.13792
,,00532.169360,A2_44,14,0.19312
,,00532.682560,B3_22,10,0.10152
,,00532.625360,B3_42,5,0.1576
,,00532.766240,B2_34,5,0.13992
,,00533.032400,B5_44,10,0.11584
,,00533.172720,A1_43,6,0.08536
,,00532.914240,B5_12,14,0.3484
,,00532.966400,B5_22,9,0.23168
,,00533.829760,C3_12,5,0.02184
,,00533.840800,C3_14,7,0.02792
,,00533.807040,C3_43,6,0.01824
,,00533.822880,C3_24,13,0.09688
,,00533.866240,C5_32,7,0.20192
,,00535.322560,A3_34,7,0.18072
,,00536.230800,B3_22,11,0.19176
,,00539.282720,D2_31,7,0.10064
,,00539.060800,C3_43,6,0.304
,,00538.998960,B3_22,11,0.26336
,,00539.332320,D2_21,8,0.2496
,,00539.253840,D2_23,18,0.286
,,00539.248560,D2_34,15,0.50504
,,00539.624320,A2_22,6,0.07744
,,00539.611360,A2_33,5,0.05376
,,00540.226160,B5_12,23,0.33848
,,00540.351440,B5_13,6,0.15624
,,00540.415840,B5_44,9,0.06048
,,00540.339040,B5_22,12,0.15512
,,00540.602960,D2_21,22,0.23544
,,00539.506560,A2_44,66,1.17984
,,00540.594560,D2_34,14,0.37416
,,00541.339040,B3_22,17,0.212
,,00542.051840,B5_12,12,0.2132
,,00542.085840,B5_22,7,0.1088
,,00542.792800,D2_34,5,0.12336
,,00543.717440,A1_43,7,0.09872
,,00544.404000,D3_24,6,0.12648
,,00545.843520,B6_41,5,0.19144
,,00548.574640,C3_24,8,0.07808
,,00548.700880,B3_22,7,0.14512
,,00548.751600,B4_23,9,0.106
,,00548.690480,B4_43,14,0.14184
,,00548.751280,B4_44,9,0.0964
,,00548.673280,B4_31,8,0.21384
,,00549.603840,B4_31,6,0.29696
,,00550.423840,D3_24,6,0.12792
,,00550.038080,A2_44,41,0.89104
,,00551.627760,B3_22,5,0.02936
,,00551.802240,B3_22,6,0.07672
,,00551.972720,B5_12,9,0.25912
,,00551.975200,B5_22,9,0.27592
,,00552.458160,D1_22,5,0.13968
,,00552.408720,C3_22,5,0.13824
,,00554.951200,A1_41,20,0.11768
,,00554.859840,A1_43,5,0.11712
,,00555.644400,A1_43,5,0.106
,,00555.617040,C3_24,7,0.04816
,,00555.813920,C3_43,7,0.02576
,,00555.828000,C3_24,13,0.13768
,,00556.380160,A1_43,5,0.09616
,,00556.532880,B3_22,12,0.178
,,00557.503920,A2_44,6,0.30896
,,00557.814800,C3_43,6,0.01416
,,00557.498400,B5_12,15,0.22024
,,00557.578400,B5_44,15,0.09456
,,00557.490640,B5_22,10,0.21768
,,00557.834800,C3_24,20,0.322
,,00558.328720,D3_24,6,0.1232
,,00558.323840,B3_22,7,0.14224
,,00558.820800,A1_44,5,0.2732
,,00558.875360,B5_13,7,0.13392
,,00558.733760,B5_11,7,0.2472
,,00558.875280,B5_23,12,0.20976
,,00558.854160,B5_24,13,0.14096
,,00558.648720,B5_22,28,0.70776
,,00559.082080,C3_43,7,0.34552
,,00558.844400,B5_44,83,0.71
,,00558.600800,B5_12,111,1.11896
,,00560.113520,B5_23,7,0.27336
