Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00260.142160,B3_44,19,0.5588
,,00260.610880,B3_22,14,0.35568
,,00261.192000,B3_22,6,0.20872
,,00261.860400,B1_13,5,0.03144
,,00261.704720,A1_44,5,0.1896
,,00261.659200,B3_42,6,0.2252
,,00261.597520,B6_21,5,0.18096
,,00261.864800,B1_31,9,0.06528
,,00261.862240,B1_12,9,0.07056
,,00261.855760,B1_32,7,0.12264
,,00261.842800,B1_43,30,0.2048
,,00261.823920,B1_42,6,0.08816
,,00261.897360,B5_12,5,0.08112
,,00261.540160,B3_22,39,0.61152
,,00261.795040,B1_14,65,0.8508
,,00261.924560,B6_41,13,0.62376
,,00262.636800,A2_44,14,0.15824
,,00262.386240,B6_23,8,0.2944
,,00262.791440,B6_23,5,0.12688
,,00262.582240,B3_22,31,1.23968
,,00263.966960,B3_22,7,0.28504
,,00264.060400,A6_24,6,0.09216
,,00264.448240,D2_21,7,0.1716
,,00264.554960,C3_22,6,0.13144
,,00264.712480,B5_22,6,0.15936
,,00264.703920,B5_12,8,0.20312
,,00265.001680,A2_44,11,0.2428
,,00265.276400,B3_22,8,0.30784
,,00265.608800,C3_24,6,0.07744
,,00265.898960,B5_13,5,0.0664
,,00265.895920,B5_42,5,0.03904
,,00265.860800,B5_44,8,0.06832
,,00265.885360,B5_22,13,0.20152
,,00266.075360,B5_44,33,0.36776
,,00266.410560,B5_22,7,0.21616
,,00265.800960,B5_12,95,1.04856
,,00266.861600,B2_32,8,0.19936
,,00266.786240,A2_44,14,0.29096
,,00266.967280,B5_12,5,0.0188
,,00266.745040,B5_22,5,0.15712
,,00267.371520,C3_12,13,0.092
,,00267.405200,C3_22,15,0.18056
,,00267.382720,C3_14,25,0.1912
,,00267.380160,C3_24,18,0.11208
,,00267.398720,C3_43,15,0.10224
,,00267.301520,B3_22,11,0.30376
,,00267.817840,B6_24,5,0.0472
,,00267.815280,B6_23,8,0.14128
,,00267.774320,B6_21,12,0.1956
,,00267.923840,B6_41,5,0.21864
,,00268.069680,A2_44,9,0.33168
,,00268.477040,B5_44,10,0.05512
,,00268.012320,B5_12,32,0.78776
,,00268.280160,B5_22,10,0.38376
,,00269.642560,C3_12,6,0.08944
,,00269.655360,C3_24,5,0.1208
,,00269.606240,C3_43,7,0.06592
,,00269.743920,A2_44,9,0.18592
,,00270.030160,D2_21,8,0.1432
,,00270.158640,B2_34,5,0.17664
,,00270.077920,B2_32,8,0.1736
,,00270.162240,B3_22,7,0.12016
,,00271.364160,A2_44,12,0.25104
,,00272.221840,D2_31,5,0.08512
,,00272.230400,B2_11,6,0.07504
,,00272.173440,B2_32,5,0.16448
,,00272.072160,B6_23,8,0.21344
,,00272.284400,D2_21,13,0.24056
,,00272.235680,D2_23,19,0.21104
,,00272.103040,B2_34,5,0.30216
,,00272.470880,C3_12,6,0.0652
,,00272.727040,D2_23,11,0.19664
,,00272.199600,D2_34,30,0.83696
,,00272.682560,C3_22,9,0.29112
,,00273.054160,D2_21,5,0.17232
,,00273.389600,B5_22,7,0.2448
,,00273.530960,D2_21,15,0.28824
,,00273.568560,A2_44,9,0.24288
,,00273.357200,B5_12,16,0.33576
,,00273.743440,A1_41,7,0.16264
,,00274.110640,C5_32,5,0.19272
,,00274.402320,D2_34,7,0.39504
,,00274.802320,B6_23,10,0.19176
,,00274.864320,B6_21,5,0.19712
,,00275.295760,C1_21,8,0.10008
,,00275.329280,C1_22,6,0.0396
,,00275.254720,C1_11,8,0.1548
,,00275.339600,C1_23,7,0.18832
,,00275.249680,C1_42,17,0.31064
,,00275.409120,B3_22,10,0.11768
,,00275.741600,A2_44,14,0.26008
,,00277.034080,D2_34,5,0.12528
,,00277.989120,C3_24,8,0.11056
,,00277.882400,B5_12,16,0.23544
,,00278.002000,B5_44,7,0.02248
,,00277.928960,B5_22,8,0.14608
,,00279.614080,B3_22,13,0.23928
,,00279.709600,B3_42,10,0.1772
,,00280.205600,C3_14,6,0.1504
,,00280.207280,C3_24,6,0.08824
,,00280.235760,C3_22,13,0.32864
,,00280.659120,A1_43,6,0.14128
,,00280.662320,A2_44,11,0.164
,,00281.662880,C3_43,5,0.1592
,,00281.451920,B6_23,12,0.22928
,,00282.211040,B5_12,18,0.31728
,,00282.336960,B5_22,8,0.15368
,,00283.366480,A2_44,6,0.15216
,,00285.225200,B5_12,18,0.37696
,,00285.462960,B5_44,16,0.11936
,,00285.441040,B5_22,8,0.126
,,00286.232480,D2_23,11,0.08744
,,00286.217600,A2_44,7,0.11248
,,00286.238000,A1_43,6,0.16256
,,00288.740720,A5_24,11,0.29704
,,00289.111600,A2_44,13,0.1792
,,00289.649360,B2_32,7,0.1828
,,00290.322720,C3_24,11,0.15376
,,00291.267920,B1_14,17,0.19624
,,00291.772320,A2_44,9,0.09408
,,00292.010320,D5_33,23,0.17344
,,00292.052640,D5_34,14,0.22656
,,00292.016480,D5_43,23,0.26296
,,00291.995520,D5_41,20,0.23016
,,00293.383280,D2_21,9,0.1528
,,00293.364080,B3_22,11,0.15288
,,00295.493920,D5_34,10,0.14512
,,00295.485440,D5_41,14,0.18056
,,00296.896640,A1_41,12,0.33552
,,00297.534080,A2_44,7,0.10904
,,00297.366080,D3_24,5,0.18504
,,00297.341920,A1_41,24,0.32664
,,00297.458080,A1_43,22,0.3644
,,00297.456480,A1_44,8,0.30776
,,00297.941840,A1_43,8,0.28984
,,00298.238880,C3_12,8,0.09728
,,00298.259760,C3_24,9,0.05008
,,00298.406080,C2_41,22,0.12376
,,00298.457040,C2_31,5,0.03184
,,00298.278400,C3_22,6,0.148
,,00298.583680,C3_22,5,0.18336
,,00299.056400,A3_34,9,0.1828
,,00300.726240,B1_31,7,0.07976
,,00300.722240,B1_12,8,0.10648
,,00300.726800,B1_34,5,0.0504
,,00300.738720,B1_32,7,0.03776
,,00300.644080,B1_43,29,0.36128
,,00300.811600,A2_44,19,0.23824
,,00300.517920,B1_14,80,1.34112
,,00302.375120,A2_44,8,0.2396
,,00304.194560,C1_11,8,0.1012
,,00304.257760,C1_42,5,0.05544
,,00304.371120,C3_12,5,0.03328
,,00304.412720,C3_24,7,0.03712
,,00304.760800,D2_21,7,0.1152
,,00304.692320,D2_31,5,0.08416
,,00304.703520,A3_34,14,0.16544
,,00304.562160,B5_12,23,0.19192
,,00304.571360,B5_13,5,0.1052
,,00304.650720,B5_44,9,0.03648
,,00304.570000,B5_22,13,0.1488
,,00304.838720,B1_14,9,0.26064
,,00304.695840,D2_23,19,0.248
,,00306.131040,D2_34,6,0.21192
,,00306.188480,D2_21,20,0.36368
,,00306.762640,B5_42,5,0.09392
,,00306.773840,B5_44,5,0.09456
,,00306.772880,B5_22,6,0.09488
,,00306.758400,B5_12,18,0.18192
,,00308.003760,B5_22,7,0.13032
,,00307.988480,B5_12,16,0.1932
,,00308.435040,C3_12,5,0.11224
,,00308.448240,C3_24,7,0.096
,,00308.701280,D1_22,5,0.07616
,,00308.619280,A2_44,14,0.18064
,,00309.013760,A5_24,5,0.16152
,,00309.213040,B5_12,15,0.27408
,,00309.318800,B5_42,5,0.1184
,,00309.331280,B5_22,5,0.16072
,,00309.944160,D2_23,5,0.0848
,,00309.792720,A3_34,27,0.48784
,,00310.921520,A3_34,6,0.2636
,,00312.276400,A2_44,13,0.17112
,,00312.586720,B3_22,5,0.08456
,,00313.661600,B3_22,8,0.11264
,,00315.094080,A3_34,9,0.13968
,,00315.566480,B5_12,17,0.2952
,,00315.617680,B5_22,7,0.1804
,,00315.818080,D3_24,6,0.12176
,,00317.636000,A2_44,6,0.10456
,,00320.467120,B3_22,14,0.19552
,,00321.351200,C1_11,7,0.07632
,,00321.336320,C1_42,5,0.08384
,,00322.227280,A3_34,13,0.17616
,,00322.759200,B5_12,27,0.35152
,,00322.874080,B5_42,5,0.13344
,,00322.934320,B5_44,15,0.08872
,,00322.827360,B5_22,12,0.21968
,,00323.828080,C3_12,5,0.0348
,,00324.668080,A1_22,5,0.1756
,,00324.858800,A1_41,6,0.10752
,,00325.269040,B3_22,9,0.22792
,,00325.945520,A1_41,10,0.08832
,,00325.939520,A1_12,6,0.15128
,,00325.982480,A1_43,7,0.1328
,,00325.998160,A1_44,5,0.20408
,,00327.785360,D1_22,8,0.10688
,,00327.795920,D1_42,5,0.07208
,,00328.973120,A6_24,5,0.03128
,,00330.388720,B3_22,12,0.06584
,,00331.494640,D3_41,8,0.12944
,,00331.524400,D3_22,6,0.09176
,,00331.496720,D3_33,7,0.13816
,,00331.969920,B1_14,21,0.18848
,,00332.061360,B1_43,5,0.09192
,,00331.489680,D3_24,36,0.98992
,,00332.731920,D1_22,9,0.14768
,,00333.460880,C3_24,8,0.044
,,00333.638720,C2_41,21,0.22048
,,00335.059040,D2_31,7,0.05424
,,00334.818880,B6_23,9,0.09248
,,00334.838640,B6_21,8,0.11488
,,00335.102080,D2_21,8,0.16928
,,00335.060320,D2_23,18,0.18512
,,00334.916080,B6_41,9,0.44376
,,00335.066800,D2_34,13,0.56232
,,00335.824960,C3_12,8,0.05264
,,00335.839600,C3_14,6,0.04848
,,00335.844880,C3_24,7,0.04648
,,00335.883920,C3_22,16,0.25744
,,00337.066800,C3_43,6,0.02424
,,00337.085680,C3_22,13,0.25144
,,00337.808480,B3_22,8,0.04592
,,00337.836880,B3_32,5,0.086
,,00340.080560,C3_12,5,0.05288
,,00340.058000,C3_43,5,0.02
,,00340.113760,C3_22,7,0.12672
,,00340.107360,C3_24,6,0.04768
,,00341.940000,D3_24,5,0.13888
,,00342.490960,A2_44,9,0.2392
,,00342.893040,A2_21,6,0.12376
,,00342.910160,A2_22,8,0.15096
,,00342.913680,A2_33,7,0.05048
,,00342.816960,B6_23,5,0.202
,,00343.351600,C3_43,5,0.01728
,,00343.310800,C3_12,7,0.11904
,,00343.340400,C3_24,9,0.11096
,,00342.882400,A2_44,58,0.7848
,,00343.941280,A2_44,9,0.25264
,,00345.489600,A1_41,12,0.08192
,,00345.748080,B5_42,6,0.10248
,,00345.706240,B5_12,23,0.28864
,,00345.850880,B5_44,11,0.07776
,,00345.788480,B5_22,8,0.13224
,,00346.625440,B3_22,8,0.08304
,,00347.551280,D3_24,37,1.01928
,,00348.539840,D2_21,6,0.20528
,,00350.589120,D1_22,7,0.07784
,,00351.988240,D1_42,20,0.34064
,,00352.937120,B6_23,6,0.1984
,,00352.951120,D1_22,8,0.23184
,,00353.042000,B3_22,8,0.14056
,,00353.588800,C3_14,5,0.03576
,,00353.570800,C3_24,6,0.04248
,,00353.491120,B5_13,6,0.15184
,,00353.493360,B5_24,7,0.07936
,,00353.481280,B5_22,8,0.08848
,,00353.463120,B5_12,27,0.20696
,,00353.509440,B5_44,26,0.16928
,,00353.860960,D3_24,5,0.16256
,,00354.462160,B3_41,8,0.162
,,00354.336880,B3_22,28,0.31976
,,00354.325520,B3_42,18,0.33608
,,00354.758000,D3_24,6,0.15008
,,00354.473840,B3_44,21,0.51848
,,00354.774560,B3_22,24,0.43824
,,00355.778240,D3_24,9,0.1928
,,00355.574640,B3_22,24,0.66576
,,00356.895520,D3_24,8,0.19712
,,00356.472800,B3_22,15,0.50704
,,00357.261120,B1_21,5,0.06016
,,00357.246960,B1_31,9,0.06352
,,00357.266480,B1_12,6,0.05392
,,00357.258560,B1_32,5,0.02208
,,00357.220480,B1_43,30,0.2616
,,00357.354560,B3_22,5,0.10256
,,00357.208160,B1_14,55,0.72864
,,00357.905840,B2_32,6,0.14776
,,00358.072080,B1_14,5,0.1476
,,00357.991440,B2_34,6,0.21016
,,00358.253600,D3_24,7,0.15568
,,00358.493760,B1_14,5,0.20112
,,00358.637520,B5_12,25,0.20016
,,00358.640480,B5_42,5,0.08184
,,00358.708720,B5_44,14,0.03928
,,00358.651040,B5_22,10,0.18968
,,00359.945680,C3_12,5,0.1488
,,00360.041040,C3_24,7,0.11312
,,00360.023920,C3_43,8,0.1292
,,00360.596720,B3_22,22,0.1452
,,00360.561840,B3_42,8,0.14432
,,00361.242160,B6_23,10,0.1456
,,00361.303280,B6_41,7,0.32448
,,00361.840160,B3_22,9,0.25104
,,00362.346320,D3_24,7,0.19448
,,00362.951680,B5_22,6,0.17376
,,00363.179520,B3_22,13,0.1336
,,00362.943600,B5_12,10,0.22544
,,00363.287920,D1_22,5,0.1172
,,00363.344560,A3_34,6,0.09128
,,00364.639840,B2_32,6,0.1096
,,00365.739200,D1_22,12,0.126
,,00365.826640,B3_22,9,0.18704
,,00367.054720,D3_24,7,0.17984
,,00367.701600,B1_14,11,0.22952
,,00368.165920,B3_22,7,0.0824
,,00368.110560,C5_32,7,0.2116
,,00368.730720,D3_41,7,0.1104
,,00368.681360,D3_24,7,0.1608
,,00368.581360,A3_34,6,0.13888
,,00369.568320,C3_12,9,0.09168
,,00369.594080,C3_24,7,0.05688
,,00370.413440,B5_22,6,0.2076
,,00370.418240,B5_12,10,0.26336
,,00370.709120,D1_22,5,0.2492
,,00373.356800,B3_22,12,0.08464
,,00373.705680,C3_12,15,0.1132
,,00373.730240,C3_24,19,0.14144
,,00373.656400,A4_41,5,0.12384
,,00373.787840,C3_22,14,0.18752
,,00373.777360,C3_14,31,0.19704
,,00373.790000,C3_43,13,0.13392
,,00374.104160,C3_12,7,0.2056
,,00374.230320,C3_14,5,0.07672
,,00374.229520,C3_43,9,0.03744
,,00374.186800,C3_24,37,0.6188
,,00374.836640,A4_33,5,0.27488
,,00375.145760,D2_21,5,0.04376
,,00374.712960,C3_22,24,0.55576
,,00375.099520,D5_33,24,0.18872
,,00375.100880,D5_43,12,0.20024
,,00375.056400,D5_41,15,0.1656
,,00375.324160,B5_12,22,0.2852
,,00375.391200,B5_44,10,0.10816
,,00375.440320,B5_22,8,0.09952
,,00376.065840,A2_44,9,0.26208
,,00376.134640,C3_43,13,0.0928
,,00375.954720,A4_33,8,0.24344
,,00376.425840,B2_32,7,0.15352
,,00376.195200,C3_24,22,0.44656
,,00376.207520,C3_12,24,0.66936
,,00376.538480,C3_43,7,0.21048
,,00376.925520,B5_12,12,0.29192
,,00377.432320,A3_34,6,0.12408
,,00377.606640,C3_12,8,0.10344
,,00377.565280,C3_43,21,0.10392
,,00377.843600,C3_12,7,0.13576
,,00377.616640,C3_24,25,0.35368
,,00377.818880,C3_43,15,0.2096
,,00378.074000,B3_22,6,0.17704
,,00377.771520,A4_33,15,0.57472
,,00378.899840,C3_12,7,0.10784
,,00378.883760,C3_24,8,0.12064
,,00378.861760,C3_43,13,0.0884
,,00379.046400,B5_13,5,0.07416
,,00378.938000,B5_12,16,0.2888
,,00379.521360,B1_14,13,0.24776
,,00380.518400,B6_23,7,0.13192
,,00381.895040,A2_22,6,0.07216
,,00381.917520,A2_33,5,0.08336
,,00381.825920,A2_44,26,0.32008
,,00382.937520,A1_41,21,0.16192
,,00382.883040,A1_43,6,0.0828
,,00382.247360,A2_44,25,0.728
,,00384.360080,C3_12,5,0.0532
,,00384.415200,C3_22,8,0.18488
,,00384.429440,C3_24,5,0.10888
,,00384.350000,C3_43,9,0.07376
,,00385.233440,A1_44,5,0.28136
,,00385.422480,B2_32,8,0.21248
,,00385.747520,A3_32,5,0.07952
,,00386.801600,A2_44,6,0.1876
,,00385.705120,A3_34,46,1.38784
,,00387.373760,D2_31,7,0.19288
,,00387.561280,A1_43,5,0.13728
,,00387.392080,A1_44,7,0.32464
,,00387.422640,D2_21,8,0.33456
,,00387.468240,D2_23,20,0.4116
,,00387.540240,A6_24,13,0.1508
,,00388.003760,C3_24,12,0.07088
,,00387.583360,A3_34,10,0.36264
,,00387.923600,D2_21,20,0.55608
,,00388.182160,D2_23,9,0.25488
,,00387.480400,D2_34,44,1.23112
,,00389.407600,D2_34,5,0.26376
,,00389.955360,A2_44,17,0.16176
,,00390.014960,A5_24,5,0.1312
,,00390.039120,D2_34,6,0.38232
,,00391.782400,B3_22,9,0.11784
,,00391.807760,B3_42,10,0.19352
,,00392.922560,A2_44,12,0.20424
,,00393.418880,B6_23,6,0.158
,,00393.448960,A3_34,14,0.23496
,,00393.923600,B5_12,24,0.18544
,,00393.956240,B5_22,9,0.09352
,,00394.311280,C3_12,6,0.09968
,,00394.409840,C3_22,6,0.08608
,,00394.375600,C3_14,5,0.0792
,,00394.362880,C3_24,6,0.134
,,00395.410080,A3_34,7,0.17712
,,00395.526240,C3_43,5,0.19584
,,00396.735680,B5_44,5,0.01688
,,00396.769440,B5_22,7,0.06288
,,00397.070240,B3_22,7,0.03064
,,00396.668320,B5_12,27,0.29544
,,00397.288480,C5_32,5,0.1792
,,00397.962640,B6_23,7,0.19608
,,00399.553760,C3_12,5,0.0508
,,00399.648640,B3_22,14,0.19888
,,00399.471600,A3_34,8,0.17968
,,00401.363360,B1_14,17,0.1704
,,00401.614240,A1_41,5,0.0324
,,00401.503920,A1_43,7,0.13432
,,00401.370160,A1_44,5,0.19048
,,00402.261200,C1_21,9,0.07944
,,00402.223120,C1_11,18,0.11728
,,00402.258080,C1_23,8,0.10168
,,00402.248960,D2_23,8,0.1424
,,00402.248480,C1_22,15,0.1668
,,00402.249680,C1_42,15,0.16352
,,00402.750880,D1_22,5,0.06616
,,00403.724240,C3_24,6,0.078
,,00403.779120,C3_43,6,0.02416
,,00403.698240,A3_34,15,0.12896
,,00406.546960,A1_44,5,0.19864
,,00408.424320,A1_44,5,0.21936
,,00408.318880,B3_22,9,0.15512
,,00408.316800,B3_32,5,0.1092
,,00408.275360,B3_42,6,0.20072
,,00409.944320,C3_24,9,0.1276
,,00410.893920,A1_44,5,0.17528
,,00411.096320,A3_34,12,0.17968
,,00412.653680,B3_22,15,0.21288
,,00412.707040,B3_42,10,0.1744
,,00412.638640,B4_23,14,0.1236
,,00412.590640,B4_43,16,0.13672
,,00412.653440,B4_44,7,0.07632
,,00412.572960,B4_31,7,0.14928
,,00412.836640,B3_44,7,0.13448
,,00412.804480,B5_12,19,0.44
,,00413.005200,B5_22,7,0.17496
,,00413.333920,A1_43,6,0.11424
,,00413.471280,B4_31,6,0.1868
,,00414.079200,B3_22,10,0.1508
,,00415.078400,B6_23,12,0.20872
,,00415.476800,B3_22,9,0.16704
,,00415.188960,B6_41,5,0.21552
,,00415.600000,A2_44,15,0.21472
,,00415.541760,B3_42,5,0.11464
,,00417.224320,A2_44,6,0.14728
,,00417.676880,C2_41,29,0.20944
,,00418.203280,C3_12,5,0.0364
,,00418.228080,C3_24,11,0.13928
,,00418.414640,B2_32,5,0.11944
,,00418.284400,A2_44,5,0.18536
,,00418.563760,A1_41,6,0.0952
,,00418.853520,D1_22,9,0.1532
,,00419.509360,D2_31,5,0.07752
,,00419.584480,D2_21,6,0.12968
,,00419.512320,D2_23,17,0.15984
,,00420.273360,A2_44,13,0.24712
,,00420.586240,C3_43,9,0.38272
,,00420.980960,D3_24,6,0.24648
,,00421.457440,D2_21,10,0.14616
,,00422.771760,B6_23,5,0.08616
,,00423.830080,B3_22,7,0.14752
,,00424.658400,C3_12,10,0.09592
,,00424.712320,C3_22,6,0.1392
,,00424.686080,C3_14,5,0.06704
,,00424.662080,C3_24,7,0.12864
,,00425.517520,B3_22,14,0.23152
,,00426.071120,A1_41,8,0.07544
,,00426.085440,A1_22,6,0.18456
,,00426.487840,B3_22,10,0.29192
,,00427.806320,A1_43,5,0.21224
,,00427.799840,A1_44,5,0.21672
,,00429.106880,B3_22,8,0.20344
,,00429.192400,B6_23,6,0.134
,,00430.208720,C3_22,7,0.06384
,,00430.196640,C3_24,5,0.03072
,,00431.378960,A2_44,23,0.29928
,,00431.824000,A1_12,6,0.12488
,,00431.846640,A1_43,8,0.15912
,,00432.280480,B5_12,25,0.27368
,,00432.260800,B5_42,5,0.1796
,,00432.395120,B5_44,5,0.052
,,00432.288880,B5_22,16,0.16712
,,00433.397280,A2_44,12,0.2164
,,00433.494240,B5_23,6,0.136
,,00433.471680,B5_44,5,0.10976
,,00433.401440,B5_22,9,0.17592
,,00433.474240,B5_13,7,0.19872
,,00433.429760,B5_12,41,0.50752
,,00434.108320,B3_22,18,0.39272
,,00434.534080,B5_12,16,0.28616
,,00434.601520,B5_22,6,0.22008
,,00434.982400,B5_22,5,0.13672
,,00434.924960,B5_12,17,0.41088
,,00435.468480,C1_11,7,0.11296
,,00435.505600,C1_42,13,0.0852
,,00435.506240,C1_22,8,0.14552
,,00435.445520,B2_32,7,0.2588
,,00435.633200,C3_12,6,0.15608
,,00435.646320,C3_24,9,0.17448
,,00435.930000,A1_43,5,0.12376
,,00436.627600,B5_13,5,0.12624
,,00436.684400,B5_24,13,0.12704
,,00436.667840,B5_42,5,0.09824
,,00436.683760,B5_23,12,0.25088
,,00436.638720,B5_22,14,0.35888
,,00436.689440,B5_44,99,0.67056
,,00437.055360,B6_23,7,0.24864
,,00437.409200,D1_22,11,0.07944
,,00436.595280,B5_12,105,0.81632
,,00437.388960,A5_24,8,0.2992
,,00437.720320,B5_23,5,0.162
,,00438.015760,B2_32,6,0.10344
,,00437.839760,B5_22,8,0.2192
,,00437.533040,B5_12,87,0.7556
,,00438.226320,B6_24,5,0.1132
,,00438.174560,B6_21,8,0.11104
,,00438.228640,B6_41,5,0.04656
,,00437.521040,B5_44,74,0.96824
,,00438.176640,B6_23,15,0.26472
,,00438.752880,B5_22,5,0.27008
,,00439.236480,B6_23,6,0.17144
,,00438.406560,B6_41,24,1.1284
,,00439.585360,B5_22,5,0.23704
,,00438.830400,B5_12,96,1.10248
,,00440.050960,B5_12,5,0.0676
,,00440.053120,A1_43,8,0.13416
,,00440.051920,A1_44,6,0.1456
,,00440.672240,B5_12,24,0.36208
,,00441.008160,B6_23,6,0.11208
,,00440.871360,B6_41,6,0.35528
,,00441.748880,B5_12,5,0.19568
,,00441.994160,A2_44,19,0.26456
,,00442.678000,B6_23,7,0.30344
,,00443.324000,B6_23,8,0.37288
,,00444.540160,B5_12,37,0.26512
,,00444.630560,B5_44,6,0.10112
,,00444.566320,B5_22,7,0.14552
,,00445.564960,B3_22,10,0.11408
,,00445.710000,A2_44,12,0.196
,,00446.022160,B5_12,21,0.25224
,,00446.074560,B5_22,7,0.18704
,,00446.432320,B6_23,5,0.17456
,,00447.673280,B5_12,26,0.20736
,,00447.700800,B5_22,9,0.1664
,,00448.707040,A1_41,6,0.11832
,,00448.733920,A1_43,6,0.10784
,,00448.843360,B6_23,11,0.28216
,,00452.185040,B6_23,5,0.11632
,,00452.822880,C3_43,5,0.2056
,,00453.710640,A2_22,6,0.05848
,,00453.717600,A2_33,6,0.03784
,,00454.450800,B2_32,10,0.27112
,,00453.537280,A2_44,73,1.194
,,00455.320160,B3_22,17,0.1812
,,00456.254000,C3_24,8,0.05736
,,00456.417040,C3_24,8,0.08384
,,00458.379600,B3_22,9,0.27032
,,00460.046400,D2_21,6,0.21824
,,00460.987040,B3_22,14,0.12168
,,00461.884400,B6_23,10,0.26144
,,00462.145440,C2_41,18,0.28352
,,00462.601920,B3_22,14,0.26776
,,00462.924960,B2_32,5,0.14072
,,00463.477600,C2_41,5,0.12256
,,00463.219600,A3_34,7,0.26512
,,00463.564080,A1_43,9,0.1788
,,00463.603360,A3_34,13,0.39824
,,00464.365360,B3_22,17,0.12488
,,00464.470960,B3_44,6,0.12296
,,00464.373680,B3_42,12,0.2068
,,00464.818000,B3_22,7,0.25552
,,00465.184080,B3_22,5,0.11552
,,00465.493200,C1_11,6,0.07992
,,00465.510480,C1_23,5,0.08992
,,00465.490320,C1_42,11,0.11144
,,00465.895520,B1_31,11,0.07576
,,00465.917040,B1_12,8,0.09992
,,00465.902480,B1_13,6,0.05824
,,00465.893520,B1_34,6,0.10816
,,00465.924720,B1_32,7,0.0628
,,00465.886960,B1_43,29,0.2624
,,00465.914560,B1_42,5,0.03264
,,00466.195920,B6_23,10,0.34048
,,00467.137840,A2_44,8,0.22992
,,00467.684240,D3_24,6,0.1716
,,00465.875760,B1_14,105,2.2428
,,00468.139120,D1_22,5,0.07536
,,00468.144960,D1_42,5,0.09296
,,00468.454400,B1_14,6,0.2552
,,00468.445920,B2_32,6,0.24856
,,00468.925200,C3_22,8,0.15664
,,00469.010400,B3_42,5,0.10864
,,00469.186960,D2_21,6,0.0668
,,00469.002480,B3_22,15,0.21504
,,00469.490960,D1_22,5,0.08456
,,00469.442480,D1_42,11,0.19976
,,00469.450640,A2_44,11,0.18032
,,00469.553360,B1_14,7,0.1788
,,00471.098800,C3_24,7,0.03152
,,00471.088800,C3_43,6,0.03056
,,00471.095680,C3_12,7,0.08432
,,00471.112720,C3_22,13,0.1352
,,00471.096800,C3_14,10,0.06048
,,00471.304880,D1_22,5,0.14112
,,00472.275600,C3_12,7,0.11216
,,00472.296720,C3_24,11,0.0564
,,00472.217760,C3_43,15,0.08944
,,00472.496560,A3_34,13,0.2368
,,00474.958320,C1_11,5,0.09968
,,00475.040880,C1_42,5,0.07648
,,00475.200800,C3_24,11,0.10968
,,00475.437040,D2_21,6,0.05272
,,00476.506720,A1_41,7,0.0876
,,00476.553440,A1_12,6,0.08904
,,00476.465120,A1_43,6,0.19328
,,00476.443280,A1_44,7,0.21288
,,00478.204240,A2_44,5,0.06088
,,00478.354960,A1_43,5,0.14568
,,00478.395040,A1_44,5,0.15264
,,00481.170880,D3_33,7,0.22048
,,00480.996160,D3_24,40,0.99336
,,00481.908880,A5_24,5,0.12216
,,00482.430720,A2_22,9,0.11984
,,00482.402960,A2_44,26,0.27728
,,00482.863280,D3_24,6,0.21528
,,00482.788640,A2_44,14,0.57984
,,00482.996480,D5_33,29,0.24624
,,00483.050640,D5_34,19,0.2808
,,00482.999280,D5_43,25,0.35688
,,00482.984240,D5_41,14,0.2164
,,00483.363680,D5_33,8,0.21832
,,00483.336160,D5_41,10,0.2356
,,00483.612080,D1_22,6,0.15016
,,00484.774960,B5_12,24,0.3608
,,00485.004720,B5_44,11,0.04872
,,00484.911280,B5_22,9,0.17768
,,00485.619120,C1_42,6,0.07712
,,00485.960240,C3_24,11,0.07264
,,00485.946560,C3_43,7,0.01824
,,00486.035760,A1_43,7,0.1164
,,00486.835840,B2_32,9,0.30264
,,00487.558880,D1_22,7,0.20592
,,00488.016160,A6_23,5,0.10528
,,00488.123920,D2_21,7,0.12544
,,00488.050960,A6_24,5,0.254
,,00488.339280,A1_43,5,0.09696
,,00488.337520,A1_44,5,0.16992
,,00489.652560,A3_34,5,0.08824
,,00489.544080,D2_21,26,0.59648
,,00489.388000,D2_23,28,0.59152
,,00489.556000,D2_34,37,0.77888
,,00490.136160,B3_22,11,0.268
,,00490.402640,B6_23,5,0.04176
,,00490.379840,B6_21,5,0.06696
,,00490.667520,C3_12,7,0.12
,,00490.716640,C3_14,7,0.08864
,,00490.704800,C3_43,6,0.01504
,,00490.804640,C3_22,5,0.16128
,,00490.876800,D2_34,12,0.36984
,,00491.444160,A2_44,6,0.12936
,,00491.403680,D2_34,11,0.52
,,00492.102960,B3_22,9,0.22192
,,00492.313920,C3_24,7,0.19072
,,00492.732160,B5_13,5,0.1312
,,00492.764400,B5_23,8,0.08432
,,00492.740000,B5_42,5,0.0836
,,00492.733760,B5_22,10,0.15624
,,00492.786080,A1_41,8,0.14216
,,00492.804560,D3_24,5,0.14992
,,00492.741360,B5_24,9,0.16344
,,00492.762640,B5_44,36,0.2524
,,00492.775440,B5_11,13,0.5468
,,00492.704240,B5_12,58,0.6984
,,00493.275600,B5_44,14,0.19304
,,00493.519840,B5_12,18,0.47872
,,00494.840320,B3_22,8,0.2804
,,00496.082080,B6_23,6,0.08288
,,00497.557680,A1_44,5,0.24176
,,00498.330960,A5_24,5,0.15808
,,00498.781680,B5_12,48,0.29176
,,00498.845280,B5_11,7,0.30384
,,00498.908720,B5_44,26,0.156
,,00498.805120,B5_22,9,0.2492
,,00500.268400,B3_22,14,0.28096
