Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00275.368960,B5_12,17,0.2664
,,00275.448000,B5_42,6,0.09328
,,00275.524880,B5_44,9,0.03344
,,00275.456720,B5_22,11,0.18072
,,00275.828400,B2_32,10,0.18272
,,00275.822240,C3_24,10,0.20232
,,00275.817120,C3_43,22,0.32176
,,00275.585360,C3_12,28,0.66488
,,00277.461760,B2_32,9,0.2504
,,00277.860560,D2_21,8,0.20024
,,00279.490880,A1_43,7,0.11824
,,00280.753600,C2_41,22,0.31472
,,00282.408880,C3_43,8,0.05904
,,00282.460880,A3_34,6,0.1288
,,00284.127280,D2_21,12,0.14328
,,00284.751840,B5_12,24,0.28472
,,00284.748960,B5_22,12,0.2868
,,00285.808000,C3_22,6,0.1436
,,00286.804240,B1_14,12,0.19872
,,00289.859360,B5_12,16,0.20488
,,00289.934240,B5_44,10,0.06704
,,00289.850400,B5_22,5,0.13984
,,00290.225120,A1_41,12,0.16432
,,00290.185200,A1_43,5,0.1164
,,00290.844640,A1_41,8,0.3264
,,00290.870720,A1_43,15,0.49304
,,00290.993280,A1_44,8,0.32304
,,00291.566640,A1_43,8,0.20864
,,00291.434080,A1_44,5,0.25896
,,00291.630560,B4_31,7,0.114
,,00291.915280,B4_23,5,0.07352
,,00291.681840,B4_43,10,0.28752
,,00291.917600,B4_31,11,0.1652
,,00291.990560,A1_43,10,0.38928
,,00292.267760,B4_31,6,0.20056
,,00293.013680,B3_22,6,0.09272
,,00293.069520,B2_34,5,0.13296
,,00292.960080,B2_32,7,0.238
,,00293.339760,B6_21,5,0.05712
,,00293.817520,D1_42,6,0.0512
,,00295.363120,B6_23,5,0.09128
,,00295.372560,B6_24,7,0.12152
,,00295.366960,B6_21,9,0.08272
,,00296.006400,B2_32,6,0.16592
,,00296.064080,B3_22,8,0.09416
,,00297.227120,B3_22,5,0.02832
,,00299.583520,C3_12,5,0.03928
,,00299.605920,C3_24,10,0.1328
,,00299.519680,B5_12,21,0.3012
,,00299.517520,B5_22,11,0.20632
,,00300.012560,D2_21,5,0.08688
,,00299.774000,D3_24,7,0.18512
,,00299.998720,D2_34,5,0.19176
,,00300.151120,D3_24,8,0.30368
,,00300.742480,A3_34,5,0.0904
,,00301.597360,D2_21,6,0.17272
,,00301.569360,D3_24,11,0.35208
,,00303.922480,B1_31,9,0.058
,,00303.919280,B1_12,9,0.07816
,,00303.932800,B1_34,7,0.13008
,,00303.922800,B1_32,7,0.0652
,,00303.910160,B1_43,26,0.2064
,,00303.922400,B1_42,9,0.048
,,00303.981360,B5_42,5,0.0884
,,00303.981760,B5_13,8,0.2624
,,00304.008000,B5_23,15,0.37976
,,00303.930160,B5_22,15,0.31736
,,00303.871200,B1_14,59,0.93936
,,00303.994080,B5_24,28,0.77392
,,00304.371040,B5_22,11,0.5856
,,00304.806320,D5_33,13,0.18656
,,00304.789520,D5_34,5,0.24968
,,00304.749200,D5_41,14,0.20864
,,00305.003040,B1_14,5,0.20264
,,00303.992000,B5_44,144,1.35176
,,00303.931840,B5_12,164,1.83912
,,00305.447920,B5_44,20,0.41752
,,00306.441760,B5_12,5,0.24256
,,00306.942560,A1_43,8,0.118
,,00307.739840,B1_14,5,0.23208
,,00308.710720,B5_12,9,0.2324
,,00309.134400,A1_41,7,0.10296
,,00309.146320,A1_43,11,0.18512
,,00309.207280,A3_34,10,0.1952
,,00309.509200,B6_23,8,0.1184
,,00309.523840,B6_21,8,0.07232
,,00309.713840,B2_32,12,0.55744
,,00309.538960,A3_34,26,0.77032
,,00311.124800,A1_43,8,0.1156
,,00311.440080,A2_22,5,0.07096
,,00311.306800,A2_44,24,0.2452
,,00311.716960,B5_12,12,0.29288
,,00312.892560,C1_11,10,0.2524
,,00312.887840,C1_22,14,0.20648
,,00312.888880,C1_23,12,0.14568
,,00312.733760,C1_42,15,0.30296
,,00312.876240,C1_21,10,0.28608
,,00314.089520,B5_42,6,0.16128
,,00314.188160,B5_44,7,0.10584
,,00314.036640,B5_22,11,0.23576
,,00314.052800,B5_12,37,0.44
,,00315.073760,C3_14,8,0.08072
,,00315.064080,C3_24,6,0.11736
,,00315.211680,B5_12,21,0.28528
,,00315.283520,B5_13,6,0.20296
,,00315.258080,B5_22,7,0.23952
,,00315.656560,A1_43,5,0.23832
,,00316.782320,D2_31,5,0.03928
,,00316.683600,D2_34,8,0.18048
,,00316.784320,D2_21,19,0.28848
,,00316.966480,B2_32,7,0.17712
,,00316.708960,B3_22,10,0.24016
,,00316.746880,B5_12,26,0.29984
,,00316.723040,B5_22,9,0.22984
,,00317.271840,A2_44,14,0.1632
,,00317.755440,D2_34,5,0.11104
,,00317.769680,D2_21,15,0.28248
,,00318.706400,B5_12,29,0.33424
,,00318.796880,B5_44,7,0.13752
,,00318.769840,B5_22,12,0.21008
,,00319.296960,A1_43,8,0.25512
,,00319.296000,A1_44,6,0.25456
,,00319.206720,A2_44,21,0.19936
,,00319.616560,A6_14,5,0.14816
,,00319.702560,A6_24,7,0.1272
,,00319.697120,D2_34,5,0.28208
,,00319.801600,B5_12,23,0.34592
,,00319.838720,B5_22,6,0.25064
,,00320.484800,B1_42,7,0.09488
,,00320.349920,A6_24,5,0.17856
,,00320.502320,B1_43,13,0.21736
,,00320.750720,D2_21,5,0.13736
,,00320.886800,B3_22,7,0.25696
,,00320.985760,B5_42,7,0.13072
,,00320.986160,B5_22,11,0.1624
,,00320.171760,B1_14,97,1.13848
,,00320.955520,B5_12,28,0.41024
,,00321.573760,D2_21,5,0.10416
,,00322.338400,B3_22,7,0.25352
,,00322.641840,B6_23,11,0.16
,,00322.781440,B5_12,28,0.35016
,,00322.908880,B5_44,5,0.11792
,,00322.819840,B5_22,10,0.11208
,,00323.769040,B5_12,32,0.3696
,,00323.868800,B5_44,6,0.14008
,,00323.847760,B5_22,9,0.1388
,,00324.039680,A2_44,7,0.12728
,,00324.701760,A1_43,6,0.10472
,,00324.908240,B3_41,5,0.114
,,00324.819360,B3_42,13,0.18928
,,00325.112960,B3_42,6,0.14856
,,00325.178000,B2_32,7,0.25816
,,00325.423520,C3_43,8,0.0236
,,00324.783360,B3_22,59,0.88544
,,00326.037760,B3_44,6,0.32328
,,00325.986720,B3_42,18,0.5044
,,00325.858560,B3_22,68,0.888
,,00326.631600,B3_42,6,0.15536
,,00326.914560,B5_44,5,0.04648
,,00326.866720,B5_22,9,0.1788
,,00327.182480,D2_21,9,0.13656
,,00326.840480,B5_12,31,0.31744
,,00327.327680,B3_22,36,0.8164
,,00327.820480,A3_34,13,0.1644
,,00327.905040,B5_22,9,0.14552
,,00327.816480,B5_12,23,0.37432
,,00328.307600,D1_42,6,0.18736
,,00328.289040,B3_22,8,0.24008
,,00328.671760,A4_33,10,0.1956
,,00329.233600,A2_44,8,0.14912
,,00328.941600,B3_22,14,0.53376
,,00329.574320,B5_12,24,0.28632
,,00329.618560,B5_22,10,0.24488
,,00329.808160,B3_22,5,0.17112
,,00331.061360,A1_41,7,0.06864
,,00330.873040,B3_22,5,0.09944
,,00330.885680,A1_43,11,0.34304
,,00331.084560,B3_22,11,0.43616
,,00331.660720,B3_22,7,0.35064
,,00331.863680,A4_33,9,0.1504
,,00332.549680,A1_43,10,0.18544
,,00332.502720,A2_44,13,0.19936
,,00332.957680,B3_22,5,0.2128
,,00334.951200,A4_33,7,0.14816
,,00335.052560,D2_21,12,0.17896
,,00335.043040,D2_34,5,0.14488
,,00336.245120,D1_22,5,0.09728
,,00336.274240,B3_22,7,0.19984
,,00337.840880,A1_43,7,0.11896
,,00337.771760,A5_24,5,0.1672
,,00337.952720,B3_22,7,0.2168
,,00339.827600,A2_44,9,0.13432
,,00341.208880,B6_23,5,0.0892
,,00341.537120,D2_23,17,0.27656
,,00341.856880,B3_22,6,0.03632
,,00341.728400,D2_21,20,0.25448
,,00341.622320,D2_31,15,0.29752
,,00341.998800,D2_23,7,0.10336
,,00342.348400,A1_43,8,0.17224
,,00342.244800,A1_44,8,0.33224
,,00341.729440,D2_34,41,0.87648
,,00342.444880,C5_32,5,0.08472
,,00342.124320,A2_44,36,0.8936
,,00343.117440,D2_23,5,0.05712
,,00343.403040,B1_14,10,0.11328
,,00342.982080,D2_34,26,0.63824
,,00343.758240,D2_34,7,0.3288
,,00343.864720,A6_24,5,0.1088
,,00344.369520,A1_43,7,0.10944
,,00344.332240,A1_44,5,0.16992
,,00344.190240,D2_34,6,0.31496
,,00344.998960,B6_23,8,0.09848
,,00344.996560,B6_21,7,0.13832
,,00345.528480,B6_23,21,0.84064
,,00346.961520,B1_14,6,0.16472
,,00350.495840,C1_11,8,0.08904
,,00351.487120,A1_41,15,0.09368
,,00351.369600,A1_43,5,0.18424
,,00351.700080,A1_22,5,0.14648
,,00351.907520,A5_24,6,0.1332
,,00352.155440,D2_21,10,0.12696
,,00351.897680,C2_41,31,0.34408
,,00353.842560,B3_22,6,0.1252
,,00353.688880,A1_44,9,0.46648
,,00355.335840,B6_21,7,0.14304
,,00356.893680,B3_22,15,0.14496
,,00357.531680,A1_43,9,0.1996
,,00358.751920,A3_34,7,0.1308
,,00360.875120,C3_22,5,0.20536
,,00361.137520,A1_43,8,0.10616
,,00362.417760,B2_32,5,0.06672
,,00362.379840,A2_44,8,0.18384
,,00363.785440,C3_24,8,0.12032
,,00364.371760,A1_43,7,0.12672
,,00364.598000,A3_34,5,0.11488
,,00366.194800,A2_44,8,0.18072
,,00368.136080,D3_24,15,0.46848
,,00369.949920,D3_24,11,0.3484
,,00371.378960,B6_14,5,0.082
,,00371.949840,B2_32,7,0.26592
,,00373.133520,A3_34,5,0.1112
,,00373.644640,B5_13,5,0.19488
,,00373.719440,B5_42,6,0.12512
,,00373.666880,B5_22,14,0.1848
,,00373.889760,C3_22,5,0.25144
,,00373.725680,B5_11,7,0.26272
,,00373.818400,B5_23,5,0.1892
,,00373.712320,B5_24,12,0.2612
,,00374.315440,A1_43,10,0.27152
,,00374.441600,B2_11,9,0.19096
,,00374.460800,B2_34,5,0.18512
,,00374.406880,B2_32,10,0.1904
,,00374.363600,B5_11,5,0.28352
,,00374.187840,B5_24,6,0.21464
,,00374.391520,B5_42,5,0.30712
,,00373.716240,B5_44,87,0.97352
,,00374.376560,B5_22,11,0.35976
,,00374.799040,B3_22,8,0.12192
,,00375.256240,B5_23,6,0.17952
,,00375.560880,B5_23,5,0.17112
,,00375.288480,B5_22,12,0.5024
,,00375.865360,C3_14,6,0.10664
,,00375.906400,C3_24,7,0.06312
,,00374.888640,B5_44,122,1.05832
,,00373.553440,B5_12,227,2.70096
,,00376.157520,B2_32,5,0.2856
,,00376.561840,B3_22,5,0.11248
,,00376.561600,B5_22,6,0.12744
,,00376.566160,B5_12,12,0.33864
,,00378.688480,A1_43,7,0.17656
,,00378.686640,A1_44,5,0.18816
,,00380.317760,A3_34,6,0.12672
,,00380.531680,C5_32,7,0.112
,,00380.906640,A3_34,11,0.4248
,,00382.577840,B5_12,40,0.26736
,,00382.643600,B5_44,12,0.06392
,,00382.606640,B5_22,8,0.16472
,,00384.118240,B4_23,10,0.1324
,,00384.035600,B4_43,18,0.2228
,,00384.170640,B6_23,8,0.16512
,,00384.556480,D2_21,8,0.21
,,00384.208560,B4_31,20,0.47256
,,00386.252160,C3_12,5,0.02648
,,00386.246400,C3_14,5,0.1112
,,00386.242160,C3_24,15,0.1196
,,00386.923520,A1_43,7,0.08072
,,00386.927520,A1_44,5,0.19464
,,00387.529680,B3_22,7,0.02472
,,00388.700960,A3_34,6,0.08664
,,00389.981040,C3_43,8,0.42776
,,00391.096880,B2_34,6,0.17144
,,00390.965040,B2_32,7,0.28128
,,00392.295600,B1_31,10,0.08696
,,00392.330080,B1_12,6,0.05464
,,00392.309440,B1_42,6,0.0828
,,00392.311840,B1_34,6,0.08888
,,00392.302720,B1_43,19,0.1208
,,00392.281840,B1_14,64,0.60544
,,00392.988160,B1_14,5,0.1804
,,00393.053600,A1_43,7,0.23432
,,00392.980480,A1_44,6,0.30544
,,00393.108800,C3_14,5,0.11576
,,00393.103440,C3_24,7,0.09888
,,00394.387600,D5_33,10,0.14424
,,00394.355840,D5_43,8,0.1616
,,00394.342160,D5_41,8,0.21016
,,00395.458240,D1_42,5,0.10296
,,00396.591280,B5_12,12,0.18672
,,00397.010640,B3_22,7,0.03032
,,00399.419520,A1_43,6,0.1056
,,00399.418240,A1_44,5,0.21296
,,00399.539040,A6_24,9,0.23304
,,00399.921440,A6_24,8,0.27704
,,00400.360800,C1_21,12,0.1716
,,00400.362160,C1_11,9,0.1688
,,00400.368560,C1_22,14,0.1728
,,00400.369840,C1_23,8,0.0808
,,00400.369280,C1_42,11,0.14312
,,00401.258560,C3_24,14,0.22552
,,00403.180080,A1_43,5,0.08656
,,00403.217280,C3_24,6,0.0404
,,00403.148720,C3_43,10,0.09688
,,00403.876400,B2_32,9,0.23792
,,00404.235920,B6_23,5,0.21368
,,00404.875760,B1_14,10,0.16736
,,00405.809840,B3_22,12,0.18048
,,00405.800720,B5_11,5,0.23752
,,00405.887680,B5_24,5,0.16624
,,00405.852880,B5_44,30,0.2184
,,00405.705680,B5_22,11,0.24784
,,00405.685360,B5_12,77,0.876
,,00406.757840,B5_12,27,0.45144
,,00407.609200,A1_43,6,0.2472
,,00407.766640,A1_41,9,0.14984
,,00407.810400,A1_22,5,0.19024
,,00408.229040,A1_41,19,0.31848
,,00408.241120,A1_44,7,0.24064
,,00408.610800,A1_44,6,0.1384
,,00408.192720,A1_43,34,0.986
,,00409.186960,B2_32,8,0.19856
,,00409.514400,D3_41,6,0.05344
,,00409.723360,A1_43,5,0.13592
,,00409.968560,C3_24,8,0.06904
,,00410.215040,A1_44,5,0.3004
,,00412.821920,B3_22,6,0.10576
,,00413.094160,B1_14,8,0.16696
,,00414.119360,B6_23,7,0.07512
,,00414.166080,B6_21,8,0.08504
,,00414.571120,A6_24,5,0.15368
,,00415.469360,B1_31,12,0.09064
,,00415.469360,B1_34,8,0.07872
,,00415.474000,B1_32,5,0.04664
,,00415.459760,B1_42,11,0.10608
,,00415.458560,B1_43,19,0.19864
,,00415.272480,B1_14,55,0.75968
,,00419.759600,C1_11,9,0.16184
,,00419.922720,B3_22,11,0.19672
,,00421.599920,B5_12,7,0.1956
,,00421.733280,B5_44,9,0.16152
,,00421.628880,B5_22,7,0.16888
,,00423.038640,A4_33,5,0.0544
,,00423.459360,B6_23,5,0.11768
,,00423.612400,A4_41,6,0.1568
,,00424.114960,C3_24,6,0.04432
,,00424.328400,A3_34,8,0.07152
,,00425.420400,B3_22,7,0.12872
,,00426.139200,A4_33,7,0.2088
,,00426.454000,B5_22,7,0.18176
,,00426.395440,B5_12,26,0.28584
,,00427.056000,C1_11,5,0.1316
,,00427.822880,A5_24,5,0.15904
,,00427.842400,B6_23,6,0.11512
,,00428.369280,C3_43,9,0.02504
,,00428.529040,C3_12,11,0.13856
,,00428.638320,C3_22,5,0.05744
,,00428.625760,C3_14,31,0.224
,,00428.617440,C3_24,19,0.13344
,,00428.621680,C3_43,12,0.05376
,,00428.839120,C3_12,29,0.5224
,,00429.133760,C3_22,6,0.24472
,,00429.034320,C3_14,41,0.45672
,,00429.077520,C3_24,39,0.4872
,,00429.068480,C3_43,29,0.3376
,,00431.629680,C3_12,11,0.2016
,,00431.734640,C3_14,8,0.09288
,,00431.706080,C3_24,6,0.08088
,,00431.610960,C3_43,20,0.15056
,,00432.514800,B3_22,9,0.22336
,,00433.655520,C3_43,8,0.06136
,,00433.659520,B5_12,24,0.30088
,,00433.793360,B5_22,6,0.16736
,,00436.991280,B3_22,6,0.02144
,,00437.084640,B1_14,14,0.17752
,,00438.004000,C3_43,8,0.05272
,,00437.783600,A3_34,8,0.23216
,,00438.022320,C3_24,8,0.12808
,,00438.563200,C3_43,8,0.02576
,,00438.150720,A3_34,20,0.67696
,,00439.527760,B1_14,14,0.1828
,,00440.728080,B5_12,12,0.22848
,,00440.744480,B5_22,7,0.1608
,,00441.480480,B5_12,17,0.27288
,,00441.521120,B5_24,5,0.20112
,,00441.570480,B5_44,23,0.22584
,,00441.630800,B5_22,5,0.03688
,,00443.021760,B6_23,12,0.22024
,,00443.285520,A2_44,18,0.2148
,,00443.493760,B3_22,5,0.11528
,,00445.249200,B3_22,14,0.1676
,,00445.880320,C3_12,6,0.07288
,,00445.937680,C3_14,18,0.10552
,,00445.916720,C3_24,14,0.08456
,,00445.905680,C3_43,13,0.07016
,,00447.623440,C1_42,5,0.07928
,,00448.046960,B3_22,8,0.12568
,,00448.686720,C3_24,13,0.08016
,,00448.671120,C3_43,5,0.01168
,,00449.115040,A2_44,7,0.10232
,,00450.157760,C5_32,6,0.19
,,00450.616720,D2_21,11,0.22112
,,00451.448960,B3_22,7,0.11072
,,00451.945200,A1_41,13,0.06432
,,00451.832240,A1_43,7,0.15584
,,00451.830960,A1_44,6,0.2676
,,00452.507680,C2_31,5,0.04752
,,00452.376560,C2_41,23,0.3192
,,00453.007520,A2_44,11,0.21416
,,00453.016160,B5_12,21,0.26536
,,00453.118400,B5_13,5,0.1396
,,00453.102400,B5_42,5,0.11464
,,00453.185600,B5_44,6,0.126
,,00453.090480,B5_22,11,0.13944
,,00453.511040,A1_43,7,0.16912
,,00453.710000,C3_12,8,0.12144
,,00453.757680,C3_14,6,0.1312
,,00453.713440,C3_24,17,0.12408
,,00453.703920,C3_43,8,0.13024
,,00454.197120,B4_31,6,0.06976
,,00454.338240,B4_23,8,0.10288
,,00454.237520,B4_43,17,0.1912
,,00454.368640,B4_44,8,0.14688
,,00454.385600,B4_31,9,0.19488
,,00455.260240,B3_22,5,0.01952
,,00457.160480,D3_24,7,0.20032
,,00458.624480,D3_24,7,0.19416
,,00458.720640,B3_22,10,0.23
,,00458.936800,B5_12,18,0.20592
,,00458.919440,B5_22,7,0.15624
,,00459.917920,C3_12,6,0.0352
,,00459.937600,C3_24,13,0.08672
,,00460.003520,A6_24,11,0.37792
,,00461.155200,A1_43,7,0.14856
,,00461.098000,A1_44,6,0.20472
,,00462.823520,C5_32,5,0.1372
,,00463.671840,B2_32,10,0.29728
,,00464.054480,B3_44,5,0.1188
,,00463.709360,B3_42,28,0.57688
,,00464.144960,B5_12,17,0.12808
,,00464.143680,B5_13,5,0.208
,,00464.177600,B5_44,13,0.18368
,,00464.158960,B5_22,8,0.1188
,,00464.811680,C3_24,8,0.0836
,,00463.582160,B3_22,88,1.09744
,,00464.852480,C3_14,7,0.06032
,,00465.794080,A1_43,7,0.09032
,,00465.533360,A2_44,5,0.16904
,,00465.520000,B3_42,6,0.17472
,,00464.868960,B3_22,72,1.0624
,,00466.855600,D1_22,5,0.08744
,,00466.336240,B3_22,25,0.91552
,,00467.817840,D2_21,10,0.17704
,,00467.591120,B3_22,11,0.42384
,,00468.197760,B3_22,13,0.56568
,,00469.091440,B2_32,8,0.24544
,,00470.185520,A2_44,18,0.12456
,,00470.155440,B3_22,5,0.0872
,,00470.605440,C3_24,12,0.11504
,,00470.548000,C3_43,14,0.16904
,,00470.757280,B3_22,15,0.45696
,,00470.975040,B6_23,9,0.19944
,,00471.506080,B3_22,5,0.15032
,,00471.804800,D2_31,8,0.1476
,,00471.796480,D2_23,15,0.1336
,,00471.810800,D5_33,8,0.16072
,,00471.815120,D5_34,8,0.18592
,,00471.784400,D5_43,9,0.15416
,,00471.776560,D5_41,12,0.19424
,,00471.835200,D2_21,27,0.63248
,,00472.175680,D2_23,9,0.26264
,,00471.758080,D2_34,39,0.94048
,,00472.831360,D2_21,5,0.12152
,,00472.934960,B3_22,6,0.11864
,,00472.865760,D2_34,7,0.28976
,,00473.271440,C3_24,5,0.03672
,,00473.621520,D2_34,6,0.39144
,,00474.182880,D2_21,5,0.16408
,,00474.104160,D2_31,7,0.22392
,,00474.118640,D2_23,10,0.22656
,,00474.077040,A2_44,8,0.114
,,00474.055760,B3_22,7,0.1756
,,00474.116000,D2_34,25,0.57296
,,00475.159600,B3_22,13,0.16768
,,00475.655680,B5_12,9,0.1664
,,00476.422800,B3_22,6,0.11312
,,00476.494800,D2_23,9,0.28904
,,00476.550880,D2_34,16,0.6532
,,00477.170960,A2_44,11,0.17888
,,00477.499840,B4_31,5,0.12792
,,00478.001680,B3_22,8,0.168
,,00478.727840,B2_32,8,0.16256
,,00478.780720,B5_22,5,0.10912
,,00478.967520,C3_12,5,0.03144
,,00478.980480,C3_24,11,0.11368
,,00478.848400,B5_12,10,0.17496
,,00478.962560,B5_44,10,0.09576
,,00479.748800,B3_22,14,0.19328
,,00480.054240,A2_44,8,0.1136
,,00480.456320,D2_21,5,0.07568
,,00481.460720,D2_21,5,0.1224
,,00482.204640,B3_22,10,0.12288
,,00482.561600,D2_21,7,0.15792
,,00482.970880,A1_43,6,0.14784
,,00483.311360,B2_32,7,0.24328
,,00483.829120,D2_21,8,0.18512
,,00484.877760,A2_44,7,0.14552
,,00485.266400,D2_21,9,0.10112
,,00485.229280,D2_34,5,0.12096
,,00485.358560,C3_22,6,0.2364
,,00485.343120,C3_14,5,0.094
,,00486.124320,B2_32,7,0.14136
,,00489.233440,B5_42,7,0.10848
,,00489.247600,B5_22,9,0.09632
,,00489.237200,B5_12,17,0.18664
,,00490.130720,C2_41,5,0.064
,,00490.149360,A2_44,6,0.17464
,,00490.328720,C2_41,12,0.122
,,00492.342240,A2_44,7,0.21472
,,00494.278320,B2_32,7,0.21072
,,00495.807280,C3_24,12,0.08624
,,00495.791520,C3_43,10,0.05952
,,00495.838080,B2_32,8,0.234
,,00495.931840,A2_44,5,0.15952
,,00496.533600,B2_11,7,0.22104
,,00496.523760,A3_34,7,0.19216
,,00497.062480,A3_34,12,0.43944
,,00498.740000,B5_12,14,0.2832
,,00498.818320,B5_22,7,0.15104
,,00499.512320,A1_43,6,0.22432
,,00499.488240,A2_44,8,0.17248
,,00501.243360,C1_11,6,0.07008
,,00501.272000,C1_22,6,0.06272
,,00501.221040,C1_42,5,0.09192
,,00501.158160,C3_24,7,0.0684
,,00503.952480,A1_43,7,0.12848
,,00503.828080,A2_44,5,0.09432
,,00504.576720,D1_22,8,0.09416
,,00504.573840,D1_42,12,0.19272
,,00505.375360,B3_22,7,0.0336
,,00505.613040,D2_21,10,0.1316
,,00505.588560,A4_33,9,0.24464
,,00505.659920,B6_23,7,0.21136
,,00505.793760,A3_34,6,0.12528
,,00506.967760,A2_44,8,0.18464
,,00509.012880,B5_12,16,0.25448
,,00509.081120,B5_22,9,0.09168
,,00510.133040,C3_12,5,0.12208
,,00510.143680,C3_14,5,0.16952
,,00510.141920,C3_24,13,0.13664
,,00510.277040,C3_43,5,0.018
,,00510.833440,B6_23,5,0.18304
,,00511.116000,B3_22,5,0.04112
,,00512.024800,A2_44,5,0.06624
,,00513.588320,A1_41,7,0.07824
,,00513.449440,A1_43,11,0.30344
,,00513.447760,A1_44,9,0.26264
,,00514.564800,B5_12,18,0.25328
,,00514.633200,B5_13,5,0.12056
,,00514.717120,B5_44,7,0.09368
,,00514.589680,B5_22,7,0.16616
,,00515.041920,A5_24,7,0.21752
,,00515.230080,B6_23,5,0.15368
,,00516.959360,B2_32,11,0.28272
,,00517.608800,C3_24,8,0.11344
,,00517.571920,C3_43,5,0.09896
,,00517.797120,A6_24,14,0.35608
,,00518.777280,B3_22,6,0.02704
,,00521.434240,B5_12,22,0.3092
,,00521.599280,B5_44,8,0.138
,,00522.233760,C1_11,6,0.06408
,,00522.203600,C1_42,8,0.14232
,,00522.818640,A1_43,6,0.13536
,,00523.060160,D1_22,7,0.1048
,,00525.211280,B5_12,16,0.16928
,,00525.251760,B5_22,8,0.1324
,,00525.429200,C3_22,6,0.08464
,,00526.107920,B6_23,7,0.12152
,,00526.373040,B3_22,6,0.10088
,,00526.837200,A5_24,5,0.08344
,,00528.258560,C1_21,15,0.10504
,,00528.275120,C1_22,15,0.11992
,,00528.254000,C1_42,8,0.12488
,,00528.056400,A1_43,7,0.23584
,,00528.054880,A1_44,5,0.23584
,,00528.278240,C1_11,17,0.20072
,,00528.274880,C1_23,18,0.25
,,00529.882640,B5_44,17,0.16144
,,00530.230160,C3_14,11,0.11224
,,00530.207360,C3_43,6,0.076
,,00529.788480,B5_12,24,0.48056
,,00530.223440,C3_24,18,0.21384
,,00530.227600,C5_32,5,0.23032
,,00530.609280,B1_31,8,0.10072
,,00530.556880,B1_43,24,0.20896
,,00530.677600,B1_42,5,0.0484
,,00530.750560,B5_13,7,0.32536
,,00530.772000,B5_44,6,0.15
,,00530.684240,B5_22,11,0.22264
,,00530.656640,B5_12,23,0.54152
,,00531.497040,B6_23,5,0.13488
,,00530.546560,B1_14,112,1.18448
,,00531.836320,A1_43,5,0.14624
,,00532.525600,B1_14,5,0.31664
,,00532.966800,A2_44,11,0.21104
,,00534.537280,B6_23,8,0.07816
,,00534.815680,B3_22,8,0.05992
,,00535.300000,A2_44,7,0.09784
,,00535.199520,B5_12,15,0.19304
,,00535.200800,B5_44,9,0.19008
,,00535.189760,B5_22,8,0.20072
,,00535.038240,D3_24,14,0.59072
,,00535.419120,A6_14,5,0.1232
,,00535.305280,B6_21,9,0.16288
,,00535.283040,B6_24,20,0.52944
,,00535.202160,B6_23,35,0.97472
,,00536.508480,A1_43,8,0.13208
,,00536.523760,A1_41,13,0.12928
,,00536.507360,A1_44,6,0.22776
,,00536.731680,B6_21,7,0.40872
,,00536.808240,D3_24,20,0.54184
,,00537.118720,C3_14,8,0.16024
,,00537.189600,C3_24,7,0.04312
,,00536.505440,B6_23,21,0.7088
,,00536.920880,B6_24,12,0.30632
,,00537.649360,B5_12,17,0.1572
,,00537.637120,B5_22,10,0.1552
,,00538.430400,B5_12,20,0.32584
,,00538.586160,B5_44,15,0.13624
,,00538.507280,B5_22,13,0.21128
,,00539.016640,B6_23,6,0.1128
,,00539.659840,C3_22,5,0.18736
,,00539.704400,D5_33,8,0.1264
,,00539.778560,D5_34,6,0.07952
,,00539.673120,D5_43,11,0.18104
,,00539.675360,D5_41,11,0.16288
,,00540.044640,B3_22,7,0.09248
,,00540.076960,B6_23,7,0.2484
,,00540.488240,A1_44,6,0.32688
,,00541.493600,B5_12,15,0.2852
,,00541.492160,B5_13,5,0.16216
,,00541.516640,B5_22,7,0.14616
,,00542.224640,B5_12,16,0.33208
,,00542.476160,B5_44,10,0.12216
,,00542.203840,B5_22,10,0.30608
,,00543.097760,A1_43,5,0.19528
,,00543.167520,B5_44,10,0.13256
,,00543.039360,B5_22,13,0.27864
,,00543.263120,A1_41,14,0.14312
,,00543.072160,B5_12,28,0.43952
,,00544.044960,A1_44,8,0.42016
,,00544.324160,A1_43,10,0.34136
,,00544.946400,C3_24,10,0.07888
,,00544.830400,A1_44,13,0.65472
,,00545.184240,A1_43,20,0.74856
,,00545.727040,A1_44,5,0.25432
,,00545.798320,B2_32,10,0.25824
,,00546.264240,A1_44,7,0.30088
,,00546.694800,A2_44,16,0.13488
,,00546.784880,B5_22,8,0.0756
,,00546.883280,A1_43,5,0.18912
,,00546.793120,B5_12,13,0.20792
,,00547.584000,A1_43,5,0.13968
,,00547.521200,A1_44,7,0.2004
,,00548.079280,A2_44,6,0.30648
,,00549.093520,A1_43,6,0.2352
,,00550.484960,A2_44,10,0.15472
,,00550.666800,D2_21,9,0.2076
,,00550.621040,D2_34,5,0.12968
,,00550.807520,A1_43,8,0.17248
,,00550.796160,A1_44,6,0.26576
,,00551.616960,B5_12,22,0.2268
,,00551.757520,B5_13,5,0.09112
,,00551.720720,B5_44,16,0.12408
,,00551.625280,B5_22,11,0.1532
,,00551.743920,A1_43,9,0.182
,,00551.758240,A1_44,6,0.16536
,,00552.220880,D5_33,6,0.09336
,,00552.195920,D5_41,10,0.14408
,,00552.865040,A1_43,7,0.17416
,,00552.873600,A1_44,5,0.162
