Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00230.604560,D4_32,5,0.12624
,,00230.562640,D4_21,6,0.12416
,,00230.600960,B6_14,9,0.21512
,,00230.584400,B6_24,9,0.28384
,,00230.588720,B6_23,13,0.45096
,,00230.883680,B6_21,6,0.14384
,,00231.004080,D4_21,11,0.36472
,,00231.692960,A2_44,9,0.20592
,,00232.734960,B6_21,6,0.20032
,,00233.835600,C3_12,7,0.12608
,,00233.901840,C3_22,6,0.09704
,,00233.838240,C3_24,6,0.07664
,,00233.807440,C3_43,7,0.22984
,,00234.426240,A5_13,9,0.3032
,,00234.740000,D3_41,10,0.16784
,,00234.725040,D3_42,19,0.554
,,00234.931920,A5_13,23,0.95976
,,00236.251920,B6_23,5,0.23216
,,00236.556160,D2_21,5,0.12896
,,00236.665520,D3_42,12,0.29712
,,00237.712080,B2_32,5,0.17528
,,00239.148960,D3_42,6,0.2412
,,00239.841200,D4_21,5,0.05664
,,00240.631920,B6_21,9,0.23096
,,00240.719200,B6_23,7,0.27336
,,00241.127920,A1_41,7,0.11472
,,00241.133920,A1_12,7,0.13096
,,00241.855920,D4_43,7,0.09232
,,00241.764480,D4_21,16,0.20416
,,00242.301280,D4_21,10,0.32016
,,00243.416480,B6_23,5,0.25872
,,00245.755040,A3_32,8,0.10416
,,00246.114320,B5_14,5,0.19128
,,00246.106320,B5_12,12,0.19064
,,00246.130240,B5_23,5,0.07872
,,00246.121200,B5_22,7,0.17504
,,00245.543840,A3_34,49,0.96192
,,00247.125200,D2_21,9,0.35504
,,00247.270800,D2_23,21,0.38392
,,00247.707840,D2_34,5,0.27616
,,00248.315840,B3_22,6,0.11232
,,00248.963600,D4_43,11,0.13096
,,00248.937680,D4_21,13,0.17608
,,00249.796320,A4_41,6,0.0376
,,00249.434800,D4_21,10,0.29552
,,00249.794800,A4_33,13,0.39904
,,00250.604720,D4_43,5,0.13848
,,00251.173040,D2_21,6,0.16928
,,00252.262960,C3_12,7,0.09328
,,00252.232800,C3_24,6,0.05176
,,00252.839680,A6_23,5,0.13184
,,00252.778000,A6_24,6,0.178
,,00254.162560,D4_43,18,0.21616
,,00254.301120,D4_32,5,0.07984
,,00254.229520,D4_21,15,0.17776
,,00254.405440,D5_13,12,0.2108
,,00254.562240,D5_34,6,0.08488
,,00254.468240,D5_44,6,0.17664
,,00254.529680,D5_21,9,0.0696
,,00254.518480,C3_43,7,0.32896
,,00254.749280,A4_41,5,0.10744
,,00254.352880,D5_33,38,0.42576
,,00254.470720,D5_43,21,0.24824
,,00254.454800,D5_41,27,0.22304
,,00254.728800,A4_33,10,0.39528
,,00254.430800,D5_12,25,0.67176
,,00255.469200,D5_33,11,0.15856
,,00255.466560,D5_41,8,0.26336
,,00255.531040,D5_12,14,0.45424
,,00256.273200,D4_43,5,0.21544
,,00256.755040,D5_12,6,0.23896
,,00260.437200,C3_12,5,0.15496
,,00260.475840,C3_14,5,0.06024
,,00260.439600,C3_24,6,0.02624
,,00260.264880,D4_43,9,0.20384
,,00260.240160,D4_21,14,0.2112
,,00260.320000,C6_34,5,0.13744
,,00260.411840,C6_41,5,0.0784
,,00260.607920,D3_42,9,0.19288
,,00260.508080,C3_22,10,0.27856
,,00261.923440,C3_12,5,0.13968
,,00261.843360,C3_43,10,0.2704
,,00262.017440,B3_22,7,0.13176
,,00262.025920,B3_32,5,0.12312
,,00261.918480,C3_22,11,0.24168
,,00262.390240,D4_21,16,0.24344
,,00262.478080,D4_43,8,0.20552
,,00262.897200,D4_21,10,0.26104
,,00263.911600,B3_22,15,0.16512
,,00263.908560,B3_42,11,0.15336
,,00264.703520,A2_44,6,0.20816
,,00265.039600,C3_24,11,0.10256
,,00265.022480,C3_43,6,0.04464
,,00265.898000,B5_12,21,0.22248
,,00265.963040,B5_23,6,0.10344
,,00265.877600,B5_22,13,0.24728
,,00266.123200,D4_43,13,0.12936
,,00266.113040,D4_32,5,0.13744
,,00266.019040,D4_21,15,0.23352
,,00266.113360,D5_12,9,0.12624
,,00266.088720,D5_13,16,0.14648
,,00266.075040,D5_33,22,0.1556
,,00266.102640,D5_43,17,0.1644
,,00266.085360,D5_41,8,0.12984
,,00266.635440,B6_23,6,0.2428
,,00267.998720,C3_24,12,0.138
,,00268.062320,B5_12,15,0.116
,,00268.072080,B5_23,5,0.09512
,,00268.092800,B5_22,7,0.07064
,,00268.345920,D5_12,10,0.21704
,,00268.356080,D5_13,12,0.12016
,,00268.366080,D5_33,18,0.13176
,,00268.342320,D5_43,13,0.16832
,,00268.410480,D5_41,6,0.05648
,,00269.381520,B5_12,13,0.1564
,,00269.371760,B5_23,7,0.16656
,,00269.458400,B5_22,5,0.0512
,,00270.649920,D5_12,6,0.13128
,,00270.625440,D5_13,6,0.09704
,,00270.584640,D5_33,7,0.13336
,,00270.650560,D5_43,5,0.1316
,,00270.818560,B5_12,6,0.11416
,,00272.997200,C3_43,17,0.09256
,,00273.130240,A1_41,11,0.15896
,,00273.128160,A1_43,5,0.08496
,,00272.918720,C3_12,27,0.39152
,,00272.997280,C3_22,20,0.27296
,,00272.991200,C3_14,46,0.22808
,,00272.930720,C3_24,32,0.2236
,,00273.410240,C3_12,19,0.65656
,,00273.520320,C3_22,19,0.83136
,,00273.627440,C3_24,45,0.53656
,,00273.619120,C3_43,33,0.53904
,,00274.076720,D4_21,7,0.16632
,,00274.344720,D4_21,10,0.2916
,,00276.003280,D2_21,6,0.19152
,,00277.628000,B3_22,7,0.02864
,,00277.634640,B3_32,6,0.0796
,,00279.756320,A1_41,6,0.08584
,,00280.320480,B1_43,5,0.05336
,,00280.131360,A5_13,11,0.26392
,,00280.133680,B1_14,21,0.2804
,,00280.691840,A5_13,8,0.34512
,,00281.406640,D4_43,12,0.18232
,,00281.413680,D4_32,5,0.15008
,,00281.313920,D4_21,20,0.22792
,,00281.590320,D5_12,8,0.15128
,,00281.590160,D5_13,5,0.11928
,,00281.498880,D5_33,22,0.1864
,,00281.571600,D5_43,11,0.12936
,,00281.612080,D5_41,5,0.0508
,,00282.573440,A4_41,5,0.07896
,,00285.055360,D2_21,5,0.14168
,,00284.417360,A3_34,45,0.9704
,,00285.017840,D4_43,6,0.13616
,,00285.036240,D4_21,7,0.25256
,,00285.838880,A4_33,6,0.24256
,,00287.462000,D5_13,9,0.14656
,,00287.487920,D5_33,22,0.15096
,,00287.504000,D5_43,11,0.09592
,,00287.526560,D5_41,8,0.08976
,,00287.491520,D5_12,7,0.17392
,,00287.604240,A6_23,6,0.13192
,,00287.602160,A6_24,10,0.26648
,,00289.757040,D3_41,5,0.09176
,,00289.750640,D3_32,9,0.24912
,,00289.782720,D3_42,13,0.34416
,,00290.157920,D4_43,8,0.05648
,,00289.920960,D4_21,16,0.36304
,,00290.309360,D3_42,7,0.19456
,,00290.360960,B5_14,8,0.1312
,,00290.431840,B5_42,5,0.08136
,,00290.335600,B5_22,11,0.19464
,,00290.590560,A1_41,19,0.1376
,,00290.313920,B5_12,65,0.5112
,,00290.365520,B5_23,22,0.3648
,,00290.926480,B5_12,18,0.19104
,,00290.413040,B5_44,89,0.54512
,,00290.984160,C3_22,12,0.30904
,,00290.438960,B5_24,25,0.71144
,,00291.338560,B5_12,16,0.41344
,,00291.315360,B5_22,11,0.42264
,,00291.784960,D3_42,9,0.35504
,,00292.139440,B3_22,6,0.08872
,,00292.058320,B3_32,5,0.13424
,,00292.215760,A1_43,9,0.3744
,,00292.215440,A1_44,5,0.25368
,,00292.358640,D2_21,6,0.13544
,,00292.365920,D2_31,7,0.06776
,,00292.256000,D2_23,24,0.27104
,,00292.701440,D2_23,7,0.13464
,,00292.554080,B5_23,6,0.21504
,,00292.699200,D2_34,7,0.44864
,,00292.730560,A3_34,18,0.40584
,,00292.685360,B5_42,7,0.23712
,,00292.663840,B5_44,30,0.46912
,,00293.286960,B3_22,5,0.04968
,,00292.433360,B5_12,93,0.82696
,,00292.349040,B5_22,25,0.85896
,,00294.123920,D4_21,9,0.14248
,,00296.316320,C3_43,8,0.07256
,,00296.037280,A5_13,6,0.14096
,,00296.134160,D6_32,7,0.18112
,,00296.336800,C3_24,8,0.12584
,,00296.735120,A1_12,7,0.15848
,,00296.706720,A1_43,7,0.14552
,,00296.666080,A1_44,7,0.29152
,,00297.470720,B2_32,8,0.2148
,,00297.919680,D4_43,6,0.19832
,,00297.987840,D4_21,7,0.17624
,,00299.190560,C3_12,6,0.1036
,,00299.207440,C3_22,8,0.15064
,,00299.121520,C3_43,5,0.18488
,,00299.547680,C3_22,7,0.18088
,,00301.395920,A2_44,11,0.20656
,,00301.543920,D2_21,7,0.30984
,,00302.010480,D3_42,13,0.26248
,,00303.680000,D2_21,6,0.15864
,,00304.154800,D5_12,5,0.17456
,,00304.147200,D5_13,8,0.13072
,,00304.150640,D5_33,14,0.112
,,00304.154800,D5_43,10,0.1348
,,00304.385120,B5_22,5,0.2516
,,00304.431040,B5_12,12,0.24912
,,00305.039040,B1_14,14,0.13208
,,00305.192320,D3_42,5,0.11224
,,00305.848560,D4_43,9,0.23328
,,00305.880240,D4_21,9,0.13728
,,00306.549760,D4_21,10,0.2052
,,00307.632000,A6_24,5,0.11344
,,00307.754400,A4_33,10,0.26728
,,00307.794640,A4_23,5,0.14488
,,00307.701280,A6_23,5,0.20968
,,00308.820080,A2_42,5,0.05496
,,00308.696240,A2_44,11,0.31968
,,00309.118640,A2_44,5,0.26648
,,00310.372160,B5_23,9,0.21728
,,00310.378560,B5_42,7,0.16904
,,00310.442800,B5_22,9,0.116
,,00310.570000,D3_42,5,0.11408
,,00310.433200,B5_12,39,0.33768
,,00310.442080,B5_24,7,0.2644
,,00310.465760,B5_44,44,0.30848
,,00310.994960,B6_21,6,0.07584
,,00311.144560,D4_43,19,0.21304
,,00311.192640,D4_21,13,0.202
,,00310.998960,B6_23,8,0.21848
,,00311.258400,A4_41,6,0.19944
,,00313.452400,A5_13,8,0.14904
,,00313.749760,D4_21,10,0.3116
,,00314.762880,B3_22,6,0.03448
,,00314.773600,B3_32,5,0.12784
,,00315.266960,D4_43,7,0.16576
,,00315.154640,D4_21,13,0.26208
,,00315.760880,D3_42,8,0.22504
,,00315.670480,D4_21,9,0.23432
,,00316.434080,B3_22,10,0.2068
,,00316.427040,B3_32,5,0.148
,,00316.429520,B3_42,5,0.1796
,,00319.691760,C6_33,6,0.16608
,,00320.933120,C5_13,5,0.14488
,,00321.289680,B5_12,6,0.10944
,,00321.266880,B5_22,5,0.11944
,,00321.209120,B6_21,8,0.14448
,,00321.205040,B6_23,6,0.23928
,,00321.766560,D2_34,11,0.1128
,,00322.074160,D4_43,11,0.17472
,,00321.890960,D4_21,14,0.38224
,,00322.523040,C1_22,8,0.10992
,,00322.513360,C1_11,19,0.20104
,,00322.441440,C1_24,6,0.22136
,,00322.477680,C1_42,13,0.19208
,,00322.731680,B2_32,8,0.23784
,,00323.955200,C3_24,6,0.10256
,,00324.151920,C3_22,8,0.24016
,,00324.709440,A2_44,8,0.26536
,,00324.885760,D4_43,7,0.14864
,,00324.823920,D4_21,14,0.22536
,,00325.200000,C3_43,5,0.19184
,,00325.166080,A2_44,8,0.32512
,,00325.693200,A5_13,8,0.22272
,,00326.765120,A5_13,26,0.956
,,00329.577840,D3_42,8,0.31056
,,00330.108960,A2_44,11,0.42144
,,00331.552960,A2_44,8,0.26896
,,00331.613040,B3_22,10,0.19944
,,00331.616640,B3_42,5,0.16576
,,00332.819680,A5_13,6,0.1676
,,00333.169920,D2_21,9,0.34656
,,00333.219760,D2_31,11,0.36168
,,00333.098240,D2_23,29,0.542
,,00333.226240,A2_44,12,0.40672
,,00333.639120,D2_21,8,0.2696
,,00333.222160,D2_34,32,1.11016
,,00335.171360,D1_33,6,0.09432
,,00335.132640,D1_42,12,0.13864
,,00334.980240,B2_32,11,0.3744
,,00335.391840,D2_34,6,0.0496
,,00335.184560,A2_44,10,0.23368
,,00335.515920,C3_24,6,0.04128
,,00335.511840,C3_22,8,0.1696
,,00335.478320,C3_43,6,0.19104
,,00335.623920,A5_13,6,0.12968
,,00335.671040,A5_24,5,0.19744
,,00335.589360,D1_42,20,0.5072
,,00335.901680,D4_43,17,0.21512
,,00335.759360,D4_21,13,0.3364
,,00336.015440,D2_21,22,0.61992
,,00336.365360,D4_21,11,0.25072
,,00337.275760,D2_34,11,0.2364
,,00339.117920,A2_44,7,0.20072
,,00339.165680,D4_43,5,0.08472
,,00339.132320,D4_21,14,0.2772
,,00339.631200,D4_21,11,0.22216
,,00340.762080,B5_42,5,0.11656
,,00340.757920,B5_23,9,0.30944
,,00340.782800,B5_22,11,0.35336
,,00341.094960,C3_12,12,0.17024
,,00341.203120,C3_22,8,0.08144
,,00341.100880,C3_24,31,0.28
,,00341.229360,C3_43,16,0.06344
,,00340.509120,B5_12,63,0.73304
,,00340.765920,B5_24,15,0.4812
,,00340.696000,B5_44,69,0.52232
,,00341.460960,A2_44,8,0.16552
,,00341.206320,C3_14,27,0.20896
,,00341.504080,C3_12,6,0.14888
,,00342.124400,A1_41,19,0.1992
,,00342.431040,C3_22,9,0.1968
,,00342.364800,C3_14,54,0.37856
,,00342.112320,C3_24,63,0.6856
,,00342.393920,C3_43,45,0.34352
,,00342.247200,C3_12,59,0.76544
,,00342.894560,C3_43,7,0.1736
,,00342.785520,C3_22,9,0.42304
,,00343.122800,D4_43,10,0.21608
,,00343.022800,D4_21,15,0.2456
,,00343.657920,B2_32,6,0.29752
,,00343.800640,C3_22,6,0.22224
,,00343.720400,C3_24,13,0.21432
,,00343.691760,C3_43,25,0.37232
,,00344.549920,C2_41,20,0.19784
,,00344.590800,C2_21,18,0.11008
,,00344.593200,C2_31,7,0.15744
,,00344.598960,C2_22,13,0.20448
,,00344.599760,C2_23,5,0.08296
,,00344.589040,C2_43,11,0.1616
,,00344.589920,C2_44,11,0.15592
,,00344.592320,C2_42,5,0.09584
,,00346.117440,C2_41,9,0.11584
,,00346.148320,C2_22,6,0.22776
,,00346.114160,C2_43,9,0.24536
,,00346.111920,C2_44,8,0.10376
,,00346.288480,B3_22,9,0.17032
,,00346.408640,B3_42,8,0.11456
,,00346.401920,A4_33,8,0.18856
,,00346.992800,A2_44,5,0.13232
,,00347.948080,D2_21,5,0.06848
,,00347.971280,B3_22,9,0.11304
,,00348.022880,B3_42,6,0.064
,,00349.239200,A3_32,8,0.1256
,,00349.223120,A3_43,7,0.0828
,,00349.573280,A2_44,5,0.12488
,,00349.666320,B3_22,13,0.11704
,,00349.819920,A2_44,6,0.22056
,,00349.177600,A3_34,44,0.93656
,,00350.788640,B3_22,10,0.13832
,,00350.868560,B3_32,5,0.0584
,,00350.916320,A3_34,9,0.33256
,,00351.044160,A3_44,5,0.168
,,00352.278160,B3_32,6,0.12232
,,00352.263920,D4_43,15,0.17776
,,00352.295680,D4_32,7,0.17144
,,00352.226320,D4_21,18,0.19808
,,00352.465200,B6_23,15,0.37408
,,00352.587920,B6_21,9,0.12904
,,00352.896480,D4_21,9,0.22824
,,00353.195920,D3_12,5,0.22656
,,00352.966400,D3_42,11,0.4868
,,00353.544320,A6_24,8,0.19248
,,00353.807520,B3_22,9,0.17504
,,00354.050880,D4_43,28,0.5016
,,00354.190800,D4_21,16,0.29408
,,00354.819120,C3_43,7,0.10848
,,00355.066160,A2_44,6,0.12984
,,00354.918000,C3_22,12,0.32184
,,00355.259200,A5_13,8,0.2548
,,00355.828880,A5_13,5,0.12992
,,00356.310400,B3_34,5,0.15928
,,00356.214800,B3_32,7,0.27952
,,00356.204640,D4_43,6,0.21944
,,00356.265440,B3_42,23,0.4652
,,00356.564240,D4_43,6,0.28656
,,00356.686720,D4_21,7,0.15568
,,00356.182320,B3_22,38,0.84728
,,00357.563440,B3_32,5,0.20768
,,00357.522080,B3_22,13,0.4964
,,00358.199600,A2_44,5,0.14048
,,00358.127520,B3_22,8,0.27856
,,00358.714400,B3_22,5,0.19288
,,00359.205120,D4_43,9,0.19008
,,00359.139360,D4_21,14,0.206
,,00359.029280,B3_22,13,0.46232
,,00359.987360,D3_42,14,0.4444
,,00361.032160,A2_44,10,0.2044
,,00361.176320,D6_32,8,0.17608
,,00361.387280,D6_33,5,0.17752
,,00362.461280,D3_42,12,0.22496
,,00363.614720,A3_34,30,0.58088
,,00365.304560,B2_32,8,0.20144
,,00365.594080,D4_43,7,0.11456
,,00365.513920,D4_21,13,0.15048
,,00366.040000,D3_42,8,0.2684
,,00367.622080,D4_21,13,0.1868
,,00367.720880,D4_31,5,0.11304
,,00367.656160,D4_43,17,0.28
,,00367.818800,A5_13,7,0.23592
,,00368.129920,D4_21,7,0.1676
,,00369.091920,B2_32,9,0.2956
,,00369.541520,A2_44,5,0.09352
,,00370.585120,D4_43,9,0.18144
,,00370.533200,D4_21,12,0.17664
,,00371.302800,C4_23,5,0.0696
,,00371.372960,C4_42,6,0.06184
,,00371.316400,C4_41,14,0.15328
,,00372.391600,D4_43,5,0.12752
,,00372.635920,B2_32,6,0.16488
,,00372.861200,A2_44,7,0.13704
,,00372.238400,D4_21,23,0.74128
,,00373.399920,D3_42,5,0.18336
,,00375.350960,C4_41,7,0.11144
,,00375.497440,D4_43,10,0.126
,,00375.354320,D4_21,13,0.25384
,,00376.738000,C3_24,7,0.14944
,,00376.823280,C3_22,5,0.09584
,,00378.080640,B3_22,7,0.07264
,,00380.445280,D3_42,11,0.25944
,,00381.031840,D4_43,50,0.3444
,,00381.093440,D4_32,15,0.11928
,,00381.071920,D4_31,9,0.10568
,,00381.058960,D4_21,38,0.3904
,,00382.633600,D4_43,31,0.41624
,,00381.778320,D4_21,53,1.28888
,,00384.054080,D4_21,8,0.26744
,,00384.979440,D4_21,5,0.19264
,,00386.428480,A2_44,7,0.1448
,,00388.864320,A5_13,8,0.16064
,,00389.218960,D2_21,5,0.17824
,,00388.995120,A2_44,5,0.22504
,,00389.315360,D2_31,7,0.15976
,,00389.324160,D2_34,5,0.24432
,,00389.250160,A5_13,6,0.266
,,00389.254400,D2_23,22,0.52696
,,00389.843280,D2_34,5,0.17664
,,00390.122160,B1_14,23,0.20112
,,00391.170640,C3_24,9,0.04872
,,00391.385280,C3_22,7,0.18752
,,00392.425440,D3_41,7,0.096
,,00392.458960,D3_42,8,0.20304
,,00392.260080,B3_22,13,0.43128
,,00397.023920,B5_23,7,0.08528
,,00397.021680,B5_22,9,0.08752
,,00396.934720,B5_12,18,0.26832
,,00398.226960,B5_12,18,0.26832
,,00398.260000,B5_22,9,0.16968
,,00399.044080,D2_21,5,0.15568
,,00399.682800,B5_12,7,0.16784
,,00399.668720,B5_22,7,0.22928
,,00400.367520,A2_44,10,0.4856
,,00400.888000,B3_32,5,0.0928
,,00401.297360,C3_12,8,0.0496
,,00401.308560,C3_43,15,0.08952
,,00400.928480,B3_22,8,0.25464
,,00401.332080,C3_22,9,0.08456
,,00401.324320,C3_14,22,0.08312
,,00401.112160,C3_24,32,0.29312
,,00402.271840,A1_41,11,0.27072
,,00402.978080,C3_12,7,0.35288
,,00402.916160,C3_24,14,0.28576
,,00404.524400,B6_21,8,0.28704
,,00405.366080,A1_41,7,0.05136
,,00405.316400,A1_12,10,0.17912
,,00405.345280,A1_43,8,0.10704
,,00405.389760,A1_44,5,0.11656
,,00405.906720,A5_13,8,0.19
,,00406.445360,B1_14,15,0.17792
,,00407.003120,B5_12,6,0.16848
,,00407.095600,B5_44,10,0.12384
,,00407.476960,B3_32,6,0.11968
,,00407.613840,D2_21,8,0.18368
,,00407.432880,B3_22,9,0.23712
,,00407.778880,B3_22,5,0.09664
,,00408.417920,B2_31,6,0.11408
,,00409.010560,B5_12,15,0.17664
,,00409.068800,B5_22,8,0.16504
,,00410.003360,D2_21,5,0.13192
,,00410.569680,D4_32,6,0.06408
,,00410.483680,D4_43,19,0.22728
,,00410.479840,D4_21,14,0.19008
,,00410.861680,D4_21,12,0.52
,,00412.013040,B6_21,6,0.1128
,,00411.937440,A2_44,10,0.30696
,,00412.177280,D3_42,5,0.19832
,,00413.679280,D3_42,9,0.2424
,,00414.660880,A5_13,8,0.1996
,,00415.065440,A4_14,5,0.12768
,,00415.055760,A4_33,15,0.36088
,,00415.767520,B6_23,7,0.08848
,,00415.659840,B6_21,11,0.44296
,,00416.038160,B2_32,5,0.12832
,,00417.734880,A4_33,15,0.1632
,,00417.466080,A4_23,9,0.41
,,00417.709440,A4_41,9,0.13
,,00418.066160,A6_24,5,0.23144
,,00418.926640,B6_13,9,0.29424
,,00418.910240,B6_23,17,0.47376
,,00419.073600,B6_24,7,0.32584
,,00418.909520,B6_21,9,0.28864
,,00419.514960,C3_22,7,0.07504
,,00420.234800,B2_31,5,0.03304
,,00420.336880,D3_42,7,0.25936
,,00421.240400,B6_23,8,0.30496
,,00421.312640,B6_21,7,0.14664
,,00421.770640,B2_32,8,0.15272
,,00424.501840,D3_42,7,0.25616
,,00424.873680,C6_34,5,0.16936
,,00427.262720,B5_12,14,0.1996
,,00427.341200,B5_22,6,0.11224
,,00428.121440,B6_23,6,0.2368
,,00428.182640,B6_21,6,0.07312
,,00429.578080,B2_32,8,0.23224
,,00430.101680,C1_21,16,0.11712
,,00430.132000,C1_31,6,0.06424
,,00430.102640,C1_11,35,0.26168
,,00430.111520,C1_22,22,0.26784
,,00430.090080,C1_23,19,0.16616
,,00430.078560,C1_24,7,0.14872
,,00430.040400,C1_43,12,0.22648
,,00430.104000,C1_42,40,0.27696
,,00430.893120,A1_41,13,0.09072
,,00430.905760,A1_12,6,0.16072
,,00431.079440,C1_22,6,0.18984
,,00431.007200,C1_24,7,0.4056
,,00431.578720,C1_23,9,0.1496
,,00431.555680,C1_42,21,0.2504
,,00431.580800,C1_11,19,0.3612
,,00431.908880,D3_42,13,0.39744
,,00433.365520,A1_43,5,0.1656
,,00433.196480,B2_32,6,0.27272
,,00433.476240,B5_14,9,0.1564
,,00433.462400,B5_42,9,0.18288
,,00433.438320,B5_22,14,0.15712
,,00433.497360,B5_23,25,0.33104
,,00433.494320,B5_24,24,0.64608
,,00433.470480,B5_44,73,0.4912
,,00433.460080,B5_12,94,0.80328
,,00434.377920,B5_14,5,0.20048
,,00434.511680,B5_23,6,0.23032
,,00434.384320,B5_12,21,0.56112
,,00434.514000,B5_22,11,0.3876
,,00435.961040,D3_42,6,0.24408
,,00436.354720,B5_23,8,0.36912
,,00436.342000,B5_12,36,0.60544
,,00436.434880,B5_22,14,0.46848
,,00437.227440,B2_31,6,0.13904
,,00437.282640,B2_32,8,0.25232
,,00437.801840,B5_12,8,0.1644
,,00437.780640,B5_22,5,0.17864
,,00438.730720,B5_12,7,0.1808
,,00440.167200,D3_42,5,0.1924
,,00443.084960,B3_22,8,0.05344
,,00443.116320,B3_32,7,0.20544
,,00443.539440,A5_13,10,0.1532
,,00444.092160,B2_32,6,0.23416
,,00444.186560,B6_23,5,0.0708
,,00444.195040,B6_21,7,0.1344
,,00444.423440,B3_41,8,0.11152
,,00444.345600,B3_22,38,0.26328
,,00444.372640,B3_32,5,0.14944
,,00444.356800,B3_42,22,0.20696
,,00444.058880,A5_13,9,0.36032
,,00444.631520,A3_34,5,0.08632
,,00445.062160,D5_13,18,0.20752
,,00445.126160,D5_33,26,0.14456
,,00445.119520,D5_43,21,0.16056
,,00445.135360,D5_41,15,0.11144
,,00445.289520,B3_42,5,0.16176
,,00445.086320,D5_12,20,0.49872
,,00445.514320,A2_44,8,0.20216
,,00445.285280,B3_22,13,0.492
,,00445.890240,B3_22,7,0.27376
,,00446.303920,B3_22,20,0.73168
,,00446.834720,D5_12,12,0.27288
,,00446.890160,D5_13,8,0.17824
,,00446.861360,D5_33,17,0.21144
,,00446.882400,D5_43,7,0.1564
,,00447.151280,B3_22,8,0.4624
,,00449.193680,C3_12,12,0.18496
,,00449.107200,C3_22,9,0.16712
,,00449.185760,C3_14,26,0.13736
,,00449.013520,C3_24,33,0.32656
,,00449.193520,C3_43,11,0.0448
,,00450.133600,A2_44,11,0.23224
,,00450.148240,C3_24,7,0.10776
,,00450.509520,C3_12,5,0.0576
,,00450.386080,C3_24,24,0.25904
,,00450.396320,C3_43,16,0.2476
,,00450.965280,B3_42,5,0.14496
,,00450.961120,B3_22,11,0.2284
,,00451.490160,B5_12,12,0.2216
,,00451.547360,B5_22,6,0.13072
,,00451.649600,B6_23,5,0.12424
,,00452.004000,D3_42,6,0.13128
,,00452.228240,C3_43,5,0.19368
,,00453.430080,D6_33,5,0.10424
,,00453.450720,D6_32,11,0.25008
,,00453.755120,B3_22,7,0.15688
,,00453.732080,A5_13,9,0.25256
,,00453.783840,D6_33,5,0.26496
,,00454.124160,D5_12,6,0.15872
,,00454.109760,D5_13,7,0.16592
,,00454.147920,D5_33,10,0.12592
,,00454.939600,D1_42,6,0.09496
,,00456.019120,A1_41,6,0.06336
,,00456.068880,D5_12,11,0.28744
,,00456.069520,D5_13,15,0.14928
,,00456.081040,D5_33,27,0.15536
,,00456.122320,D5_43,13,0.0732
,,00456.116160,D5_41,11,0.1276
,,00456.315440,D3_42,6,0.19432
,,00456.772160,A6_23,8,0.23288
,,00457.518480,B1_14,17,0.20344
,,00458.143040,C4_41,8,0.20704
,,00458.038640,D5_12,13,0.25616
,,00458.048880,D5_13,9,0.17088
,,00458.077360,D5_33,22,0.15648
,,00458.075040,D5_43,13,0.15336
,,00458.108880,D5_41,9,0.06752
,,00458.552000,B3_22,10,0.13264
,,00458.396240,B3_32,7,0.31672
,,00458.613680,B3_42,5,0.03768
,,00459.173120,C3_22,6,0.08368
,,00459.223760,D6_33,5,0.2352
,,00459.586480,D2_31,5,0.0668
,,00459.490400,D2_23,22,0.368
,,00459.622320,A2_44,11,0.20384
,,00459.627360,D2_21,25,0.50008
,,00459.609360,D2_34,28,0.98776
,,00461.156080,B3_22,5,0.06824
,,00461.122640,A3_32,9,0.20048
,,00461.666720,D5_12,8,0.22824
,,00461.703200,D5_13,6,0.08456
,,00461.710640,D5_33,15,0.1016
,,00461.699200,D5_43,10,0.1616
,,00461.029200,A3_34,54,0.91504
,,00462.030640,D2_34,10,0.32176
,,00462.145920,B3_22,8,0.23536
,,00462.343520,D2_21,9,0.1504
,,00462.407120,C3_22,10,0.21976
,,00462.386000,C3_24,6,0.06736
,,00462.117280,A3_34,8,0.4048
,,00462.853280,D2_34,10,0.1696
,,00463.577040,A5_13,7,0.08072
,,00464.195200,B1_43,16,0.14496
,,00464.036800,D2_34,7,0.30416
,,00464.587040,D1_41,5,0.0524
,,00464.130160,B1_14,50,0.41536
,,00464.564640,D1_31,7,0.09456
,,00464.607120,D1_33,6,0.07528
,,00464.550880,D1_42,20,0.27824
,,00464.497280,D2_21,12,0.35288
,,00465.042080,D1_42,7,0.27592
,,00465.205920,B1_14,50,0.58632
,,00465.420640,B1_43,7,0.318
,,00466.039840,B1_14,16,0.43224
,,00466.473120,D5_13,10,0.08632
,,00466.492400,D5_33,27,0.14528
,,00466.497360,D5_43,18,0.11928
,,00466.483200,D5_41,17,0.12344
,,00466.464800,D5_12,17,0.32248
,,00467.012880,B1_14,8,0.224
,,00467.215600,D4_43,17,0.15464
,,00467.204000,D4_21,17,0.17096
,,00467.240000,D4_32,6,0.18272
,,00467.643920,D4_21,17,0.62744
,,00468.640800,D5_12,6,0.1496
,,00468.578400,D5_13,7,0.13256
,,00468.677600,D5_33,7,0.07152
,,00468.620880,D5_43,7,0.12192
,,00468.765840,B1_14,5,0.18048
,,00469.299520,D2_21,7,0.1628
,,00469.256960,D4_21,12,0.292
,,00469.959760,A4_33,5,0.0772
,,00470.812000,B6_21,5,0.12288
,,00471.782800,A1_41,13,0.29936
,,00471.918800,D2_21,7,0.18048
,,00471.976080,C3_24,6,0.05112
,,00471.983280,C3_22,13,0.27808
,,00472.919360,D5_12,9,0.20584
