Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00539.263920,B5_12,18,0.21416
,,00539.270320,B5_22,11,0.17144
,,00539.560880,D1_42,5,0.1292
,,00540.108160,A2_44,5,0.25936
,,00540.102560,B3_22,8,0.09224
,,00540.466720,C3_12,6,0.13624
,,00540.806880,A2_33,8,0.03512
,,00540.801120,A2_21,8,0.17808
,,00540.749440,A2_22,9,0.20048
,,00540.666080,A2_44,61,0.66936
,,00541.764880,A2_44,6,0.12184
,,00542.318080,D2_23,11,0.1648
,,00542.615760,C3_24,6,0.0316
,,00542.571440,C3_43,8,0.0464
,,00543.096000,A2_44,6,0.22728
,,00544.183600,A2_44,5,0.2756
,,00545.994160,C3_24,7,0.10536
,,00546.095440,C3_22,6,0.13832
,,00546.961840,B2_32,11,0.1964
,,00547.832880,B5_13,5,0.17952
,,00547.960720,B5_11,5,0.13936
,,00547.953600,B5_42,6,0.05416
,,00547.817760,B5_22,18,0.27728
,,00547.866720,B5_23,12,0.44576
,,00547.836720,B5_44,60,0.48232
,,00548.385280,B3_22,8,0.07952
,,00547.866480,B5_24,21,0.69176
,,00548.657280,A2_44,5,0.16568
,,00548.426640,B5_44,31,0.48824
,,00547.846880,B5_12,102,1.35256
,,00548.758000,B5_22,12,0.45608
,,00549.716960,B5_12,57,0.34816
,,00549.873680,B5_23,11,0.15696
,,00549.841200,B5_42,5,0.13288
,,00549.897520,B5_44,31,0.36976
,,00549.841360,B5_22,14,0.35912
,,00550.090240,B6_14,5,0.12576
,,00550.053280,B6_24,5,0.16824
,,00550.008800,B6_21,7,0.16896
,,00550.045920,B6_41,24,0.58984
,,00550.542400,C3_43,5,0.20392
,,00550.020160,B6_23,32,0.97552
,,00550.738160,B6_41,10,0.5212
,,00551.650480,A2_22,5,0.09112
,,00552.042160,A1_43,5,0.07088
,,00551.606400,A2_44,22,0.36256
,,00552.223040,C3_12,5,0.05096
,,00552.250160,C3_24,7,0.05928
,,00552.216720,C3_43,7,0.03048
,,00552.432720,B6_14,6,0.09992
,,00552.361200,B6_13,9,0.23848
,,00552.253200,B6_23,18,0.37664
,,00552.436560,B6_24,7,0.21208
,,00552.402320,B6_21,6,0.08152
,,00552.625600,D4_21,5,0.15864
,,00552.857120,B6_41,5,0.3104
,,00555.024320,B2_11,5,0.108
,,00555.022720,B2_22,5,0.1604
,,00554.947360,B2_32,9,0.29544
,,00555.762240,B2_31,7,0.1852
,,00555.902320,B6_23,6,0.28712
,,00555.970720,B6_41,6,0.3136
,,00556.143680,B2_32,5,0.26176
,,00556.645600,B2_11,7,0.12208
,,00556.547520,B5_12,6,0.13784
,,00556.853120,C3_12,14,0.14888
,,00556.981280,C3_22,6,0.056
,,00556.895280,C3_24,21,0.1644
,,00556.965840,C3_43,9,0.03776
,,00556.950080,C3_14,26,0.2084
,,00557.714080,A1_43,7,0.15408
,,00557.596640,C3_12,6,0.14952
,,00557.635520,C3_24,11,0.23712
,,00557.554800,B6_23,5,0.26488
,,00557.784960,A5_13,6,0.33592
,,00557.921760,B6_23,7,0.2256
,,00558.202080,C3_12,6,0.04768
,,00558.186800,C3_24,15,0.12936
,,00558.173040,C3_43,9,0.06736
,,00558.233680,B2_31,7,0.2376
,,00558.295280,A3_34,9,0.13264
,,00558.420080,C3_24,43,0.45656
,,00558.494800,C3_43,34,0.2856
,,00558.573520,B3_22,10,0.14448
,,00558.524560,C3_12,46,0.57128
,,00558.619680,C3_22,10,0.30304
,,00558.634880,C3_14,50,0.37232
,,00559.231440,C3_12,16,0.52872
,,00559.608240,C3_43,5,0.12432
,,00559.627120,B5_12,23,0.258
,,00559.651600,B5_22,12,0.204
,,00559.655200,D1_42,16,0.31288
,,00560.254320,C3_24,5,0.0284
,,00560.138320,C3_43,18,0.2088
,,00560.260960,D1_42,5,0.17888
,,00559.316800,A3_34,59,1.08368
,,00560.695200,D1_22,13,0.25544
,,00560.682400,A3_34,7,0.26424
,,00562.607360,B5_22,8,0.23624
,,00564.574000,C1_21,5,0.05376
,,00564.585040,C1_43,6,0.03704
,,00564.576480,C1_11,15,0.12848
,,00564.574320,C1_22,15,0.09472
,,00564.576400,C1_23,14,0.11408
,,00564.543760,C1_42,24,0.17744
,,00566.803360,C3_43,9,0.02808
,,00566.942240,D1_22,7,0.19584
,,00566.970240,C3_12,7,0.15904
,,00566.868000,B5_12,21,0.2172
,,00566.880800,B5_22,10,0.11408
,,00567.220080,A6_24,6,0.11224
,,00567.770800,A2_44,8,0.22688
,,00568.118880,B3_22,6,0.03144
,,00568.470400,D2_31,6,0.08288
,,00568.478240,D2_23,15,0.14304
,,00568.491920,D2_21,9,0.21128
,,00568.480080,D2_34,14,0.46752
,,00568.955440,D5_33,9,0.10272
,,00569.002720,D5_43,7,0.1052
,,00568.949680,D5_41,5,0.1212
,,00568.928480,D2_23,8,0.25264
,,00572.199280,A1_43,8,0.18472
,,00572.364320,A1_41,18,0.12808
,,00573.352880,A1_43,9,0.31104
,,00573.729360,A3_34,15,0.16336
,,00573.966320,A1_44,5,0.15992
,,00573.476720,D6_33,12,0.46832
,,00573.765920,D6_32,8,0.2564
,,00574.469200,D1_22,5,0.09448
,,00574.286720,A1_41,21,0.21208
,,00574.299040,A1_12,13,0.24232
,,00574.239920,A1_44,6,0.23312
,,00573.968400,A1_43,32,1.02472
,,00577.542240,A3_34,6,0.11552
,,00579.219680,C3_12,5,0.1208
,,00579.228560,C3_24,8,0.0448
,,00579.207120,C3_43,5,0.04488
,,00581.513120,B3_22,7,0.02968
,,00582.645440,D4_23,6,0.12888
,,00582.685200,D4_32,5,0.06112
,,00582.831920,D2_21,8,0.09392
,,00582.687840,D4_21,10,0.23968
,,00586.150560,A5_13,5,0.17944
,,00587.810640,D5_33,9,0.12816
,,00587.874080,D5_43,5,0.06856
,,00589.346240,A1_43,5,0.1164
,,00590.538960,C1_21,9,0.08224
,,00590.392720,B3_22,5,0.09712
,,00590.558400,C1_11,16,0.11848
,,00590.564080,C1_22,6,0.09112
,,00590.553680,C1_23,14,0.12864
,,00590.546000,C1_42,25,0.22944
,,00592.001120,D3_24,6,0.0872
,,00593.007360,A2_44,5,0.23896
,,00593.007440,B3_22,10,0.16
,,00594.411120,C5_32,9,0.24816
,,00595.210240,B1_31,6,0.06128
,,00595.240000,B1_12,5,0.10064
,,00595.125920,B1_14,32,0.20792
,,00595.150720,B1_43,15,0.1476
,,00595.057440,A2_44,7,0.1504
,,00595.784160,A2_44,6,0.26768
,,00597.211280,B5_12,11,0.12712
,,00597.302720,B5_44,6,0.05824
,,00597.202320,B5_22,9,0.14792

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
