Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00207.434000,B1_31,5,0.0496
,,00207.402080,B1_13,6,0.048
,,00207.422000,B1_32,5,0.03328
,,00207.407280,B1_43,22,0.20752
,,00207.124080,A1_41,18,0.36344
,,00207.763280,B5_12,6,0.11296
,,00207.208400,B1_14,62,0.83352
,,00208.684080,B5_24,19,0.19208
,,00208.685440,B5_42,13,0.14256
,,00208.677600,B5_23,19,0.28352
,,00208.685840,B5_22,24,0.32824
,,00208.675280,B5_44,94,0.95744
,,00209.748160,A2_44,8,0.29424
,,00208.612960,B5_12,143,1.41808
,,00209.858080,B5_23,5,0.11752
,,00209.695440,B5_22,13,0.35968
,,00210.478800,D1_12,5,0.0256
,,00210.317360,D2_21,6,0.17672
,,00210.241360,A6_23,9,0.22448
,,00210.275200,A6_24,5,0.1252
,,00210.439760,D1_42,14,0.24
,,00210.652960,B2_31,5,0.13752
,,00210.633360,B2_32,7,0.30296
,,00210.710000,B5_12,14,0.25952
,,00211.102560,C5_14,5,0.09624
,,00211.011920,C5_13,8,0.1436
,,00211.498720,B5_22,5,0.15072
,,00211.410960,B3_22,14,0.2572
,,00211.545120,B3_32,5,0.15384
,,00211.596400,B3_42,6,0.06184
,,00211.711680,D4_21,6,0.15984
,,00211.490560,B5_12,10,0.2616
,,00211.654400,A2_44,9,0.32872
,,00212.329280,B5_12,8,0.16224
,,00213.136960,B5_12,10,0.33432
,,00214.158000,B3_22,5,0.03928
,,00214.998960,D4_43,15,0.26664
,,00215.156880,D4_21,10,0.15544
,,00216.556160,A2_44,5,0.12336
,,00217.017680,C3_22,9,0.20336
,,00217.275120,A3_34,10,0.23192
,,00219.143760,B5_12,9,0.25616
,,00219.144880,B5_23,5,0.13528
,,00219.645680,D4_43,15,0.13552
,,00219.640320,D4_32,7,0.19296
,,00219.503920,D4_21,23,0.27296
,,00219.641840,D4_31,5,0.11344
,,00220.226080,A2_44,5,0.16976
,,00220.426720,A3_34,16,0.24576
,,00221.068800,B2_32,10,0.25808
,,00220.983120,B6_21,8,0.2488
,,00221.171680,B6_41,7,0.32728
,,00221.554320,B5_12,5,0.23464
,,00222.511200,B3_22,5,0.21688
,,00222.395280,A3_34,9,0.29936
,,00223.687200,A2_44,6,0.20984
,,00223.603280,D3_32,5,0.14408
,,00223.705760,D3_42,8,0.2668
,,00224.064240,D3_12,5,0.14648
,,00224.144160,D3_42,6,0.124
,,00223.976480,B5_12,8,0.17512
,,00223.967280,B5_22,5,0.18816
,,00224.409600,D4_43,19,0.21936
,,00224.378960,D4_21,9,0.12768
,,00225.452560,B3_22,8,0.0368
,,00225.573440,B4_33,6,0.04864
,,00225.558080,B4_23,18,0.21992
,,00225.442880,B4_43,26,0.39312
,,00225.619200,B4_44,5,0.0736
,,00226.672720,A2_44,9,0.21848
,,00229.190480,C3_24,6,0.03376
,,00229.637680,A2_44,5,0.21952
,,00230.192800,D3_42,8,0.37296
,,00230.316480,D4_43,16,0.20704
,,00230.389040,D4_32,5,0.0912
,,00230.351760,D4_21,11,0.11352
,,00231.689200,B3_22,7,0.05552
,,00231.702160,B3_32,5,0.0904
,,00231.848160,B6_23,6,0.15008
,,00231.861840,B6_21,5,0.11512
,,00232.264640,D2_21,10,0.23888
,,00232.653840,D3_42,11,0.44384
,,00234.032400,D2_21,7,0.14032
,,00234.770240,B6_23,9,0.12912
,,00234.952960,D5_12,7,0.07648
,,00234.943600,D5_13,8,0.13408
,,00234.933280,D5_33,17,0.12104
,,00234.962560,D5_43,6,0.07176
,,00234.984800,D5_41,10,0.0452
,,00234.844720,B6_24,6,0.18648
,,00234.823120,B6_21,10,0.17192
,,00235.045520,B6_23,5,0.20848
,,00234.889120,B6_41,24,1.09936
,,00236.664800,D5_12,5,0.0944
,,00236.581920,D5_13,6,0.10456
,,00236.654160,D5_33,9,0.11408
,,00236.676080,D5_43,5,0.12568
,,00237.076160,D4_43,21,0.23784
,,00237.120080,D4_32,6,0.17448
,,00237.029280,D4_21,13,0.25464
,,00237.159120,D4_31,5,0.136
,,00238.099840,B5_14,5,0.13368
,,00238.100960,B5_13,5,0.09528
,,00238.166400,B5_23,11,0.12184
,,00238.105440,B5_42,5,0.10736
,,00238.077360,B5_22,12,0.19384
,,00238.078640,B5_12,47,0.40176
,,00238.171120,B5_24,15,0.45384
,,00238.134160,B5_44,60,0.47784
,,00238.469040,D5_12,5,0.11584
,,00238.416560,D5_13,10,0.09576
,,00238.459600,D5_33,8,0.08752
,,00238.475040,D5_41,6,0.09416
,,00238.598560,B5_12,5,0.20184
,,00239.148960,B2_32,10,0.34048
,,00239.964720,A1_41,10,0.10256
,,00240.241680,B5_12,6,0.20336
,,00240.994480,D4_43,7,0.18048
,,00240.879680,D4_21,11,0.33136
,,00242.057920,A2_44,6,0.1924
,,00242.190080,B1_14,24,0.33872
,,00243.316000,B5_12,8,0.22152
,,00244.171840,A6_24,11,0.21872
,,00244.496320,A6_24,5,0.15168
,,00247.417120,A2_44,11,0.14928
,,00247.437600,D4_32,5,0.18576
,,00247.559760,D4_21,5,0.08968
,,00247.672640,A3_32,7,0.05
,,00247.555680,A3_44,8,0.13464
,,00247.663360,A3_43,9,0.20184
,,00247.583440,D4_43,8,0.19304
,,00247.428000,A5_13,10,0.32176
,,00247.880960,B3_22,10,0.08064
,,00247.889360,B3_42,6,0.10296
,,00247.596000,A3_34,40,0.58024
,,00247.863120,A5_13,16,0.61888
,,00248.532560,A3_34,5,0.152
,,00248.812160,A3_34,9,0.40632
,,00249.381680,A3_34,7,0.23744
,,00250.223760,D2_21,11,0.42152
,,00251.439600,D4_43,8,0.0732
,,00251.246720,D4_21,13,0.24832
,,00251.838880,A5_13,5,0.1044
,,00252.090000,A2_44,6,0.18112
,,00252.037760,D4_21,7,0.17712
,,00252.963920,B2_32,8,0.13144
,,00253.163680,C3_22,6,0.08112
,,00253.798000,B3_22,5,0.12616
,,00258.045920,A2_44,7,0.14864
,,00260.212960,D4_43,21,0.3576
,,00260.264640,D4_32,5,0.17264
,,00260.247600,D4_21,16,0.30696
,,00260.681120,B3_22,9,0.12424
,,00260.706320,B3_32,6,0.10728
,,00260.653440,B3_42,7,0.20408
,,00260.847360,A1_41,10,0.12984
,,00260.820160,D4_21,13,0.39224
,,00261.322160,A2_44,6,0.27392
,,00261.380800,D4_21,7,0.24512
,,00261.839360,D4_21,19,0.53656
,,00262.487280,B1_14,28,0.44744
,,00262.750960,B1_43,5,0.15424
,,00262.704640,B3_22,18,0.23872
,,00262.825680,B3_42,5,0.17856
,,00263.215280,C6_33,8,0.11848
,,00263.112560,C6_34,9,0.19464
,,00264.156080,A2_44,11,0.29136
,,00264.476480,D4_43,6,0.1304
,,00264.523760,D4_21,10,0.17
,,00266.106400,D4_43,17,0.1632
,,00266.028000,D4_21,10,0.26768
,,00266.669760,B3_41,5,0.07816
,,00266.646640,B3_42,12,0.13584
,,00266.642320,B3_22,30,0.27984
,,00267.522400,B3_22,7,0.12824
,,00267.762400,B3_22,41,0.63256
,,00267.886880,B3_32,9,0.34936
,,00267.930800,B3_42,6,0.2892
,,00268.337920,D4_21,10,0.38056
,,00269.031840,B3_22,18,0.66232
,,00269.978640,B3_22,5,0.16992
,,00271.004240,D4_21,6,0.05816
,,00270.982560,B3_22,7,0.40368
,,00271.076880,A3_34,9,0.2372
,,00271.669680,D2_31,5,0.04248
,,00271.653520,D2_23,23,0.20328
,,00271.796800,C4_23,6,0.09024
,,00271.683360,D2_21,20,0.24944
,,00271.782000,C4_42,15,0.33664
,,00271.864400,C4_41,7,0.04552
,,00272.112240,D2_21,6,0.15048
,,00271.581120,D2_34,31,0.81608
,,00272.330560,B3_22,8,0.22704
,,00273.767040,B6_21,8,0.11632
,,00273.786960,B3_22,19,0.27576
,,00273.856240,B3_34,7,0.2248
,,00273.812000,B3_42,16,0.20344
,,00273.923600,D2_21,29,0.43264
,,00273.855200,D2_34,9,0.34496
,,00274.599520,D4_43,9,0.21992
,,00274.530080,D4_21,13,0.20752
,,00274.441440,B6_23,5,0.2644
,,00273.762880,B6_41,28,1.11576
,,00274.976480,A1_22,5,0.29928
,,00275.096240,B3_32,5,0.25752
,,00274.311200,B3_22,44,1.1412
,,00275.361920,B3_34,5,0.23688
,,00275.280720,B3_42,8,0.1236
,,00275.524080,D2_34,7,0.16472
,,00275.771520,B3_42,15,0.2832
,,00276.188400,A2_44,10,0.18248
,,00275.597520,B3_22,39,0.72424
,,00275.964400,B3_32,5,0.20408
,,00276.359920,D4_31,5,0.03632
,,00276.339200,D4_43,24,0.16192
,,00276.337680,D4_32,11,0.20576
,,00276.256800,D4_21,21,0.25264
,,00276.534880,D2_34,6,0.14544
,,00276.676880,D4_21,14,0.5064
,,00277.056720,B3_22,15,0.55208
,,00277.511120,B6_13,5,0.09144
,,00277.436160,B6_23,9,0.24024
,,00277.542800,B6_21,6,0.11912
,,00277.608160,B6_41,7,0.24936
,,00277.884320,B3_22,8,0.34352
,,00278.698400,B3_22,5,0.14096
,,00278.955600,B3_22,9,0.23224
,,00279.056320,D4_21,8,0.12536
,,00279.860560,D5_12,7,0.11832
,,00279.793840,D5_13,9,0.124
,,00279.806240,D5_33,16,0.13144
,,00279.858240,D5_43,14,0.12848
,,00279.867440,D5_41,9,0.0688
,,00280.044000,D2_21,5,0.2228
,,00280.921840,C4_42,6,0.08888
,,00280.871440,C4_21,5,0.16688
,,00280.789840,C4_41,12,0.24096
,,00281.014720,B3_22,11,0.14008
,,00281.438000,D4_43,12,0.19736
,,00281.358240,D4_21,20,0.22472
,,00281.677120,B5_23,5,0.20064
,,00281.709200,D5_13,9,0.14904
,,00281.766960,D5_33,20,0.11744
,,00281.777280,D5_41,13,0.08864
,,00281.755360,D5_12,10,0.15896
,,00281.740880,D5_43,14,0.16392
,,00281.754960,D5_21,5,0.14536
,,00282.889840,A2_44,10,0.24448
,,00283.204160,D5_12,5,0.1928
,,00283.147520,D5_13,9,0.22832
,,00283.338720,D5_33,5,0.06312
,,00283.905520,B5_12,8,0.23208
,,00283.971120,B5_22,6,0.17304
,,00283.559760,D1_42,20,0.61736
,,00284.159200,A1_41,9,0.10088
,,00284.171840,A1_12,6,0.08768
,,00284.138640,C5_13,5,0.06176
,,00284.543920,B3_22,11,0.2196
,,00284.645520,B3_42,6,0.19872
,,00284.929360,A2_44,10,0.27648
,,00287.099040,D4_43,7,0.12272
,,00287.016400,D4_21,10,0.1576
,,00287.194640,D5_12,9,0.16328
,,00287.180720,D5_13,10,0.09328
,,00287.192960,D5_33,15,0.11464
,,00287.191680,D5_43,14,0.116
,,00287.202960,D5_41,13,0.08256
,,00289.118800,D5_12,5,0.13232
,,00289.023520,D5_13,6,0.14456
,,00290.126240,B5_12,13,0.1208
,,00290.092000,B5_42,5,0.09928
,,00290.144240,B5_22,10,0.08992
,,00290.487520,D4_21,11,0.14792
,,00290.601440,D4_43,5,0.09872
,,00290.818320,D5_13,5,0.0668
,,00290.809440,D5_33,5,0.09264
,,00292.646400,D5_33,35,0.2348
,,00292.694160,D5_34,7,0.14112
,,00292.725280,D5_44,7,0.1048
,,00292.671680,D5_21,17,0.124
,,00292.687440,D5_41,28,0.11696
,,00292.687280,D5_13,8,0.2756
,,00292.699760,D5_43,23,0.208
,,00292.656720,D5_12,31,0.80792
,,00293.606080,D5_12,5,0.25232
,,00293.797200,A6_24,8,0.21648
,,00294.247600,C3_24,8,0.08912
,,00294.003360,D5_12,13,0.31544
,,00293.992480,D5_13,10,0.31392
,,00293.983360,D5_33,19,0.17744
,,00293.984160,D5_43,8,0.20336
,,00294.013920,D5_21,10,0.16656
,,00293.973360,D5_41,13,0.20496
,,00294.308080,C3_12,5,0.13928
,,00294.322880,C3_22,16,0.3648
,,00294.460880,D5_12,9,0.4668
,,00295.060560,A2_44,8,0.2356
,,00295.104640,D5_12,13,0.44728
,,00295.897600,D5_12,10,0.4212
,,00296.225040,D5_33,6,0.07816
,,00297.108640,D5_12,10,0.25408
,,00298.069920,D5_12,7,0.20376
,,00298.700400,B6_23,8,0.16376
,,00299.190800,D5_12,11,0.39736
,,00299.314080,D5_33,5,0.14632
,,00299.780800,D4_43,14,0.26512
,,00299.856800,D4_21,14,0.1528
,,00300.309280,D5_12,10,0.3292
,,00300.377600,D5_13,5,0.09688
,,00300.423760,D5_33,5,0.10824
,,00301.626240,A3_34,13,0.19976
,,00301.549760,D5_12,10,0.23904
,,00301.550720,D5_33,6,0.14984
,,00301.576720,D5_43,5,0.12064
,,00302.599440,D5_13,5,0.23832
,,00302.794880,D5_41,6,0.0844
,,00302.857440,B5_12,10,0.21336
,,00302.871120,B5_22,7,0.19904
,,00302.692960,D5_12,12,0.28752
,,00302.737040,D5_33,15,0.20096
,,00303.862480,A2_44,5,0.1268
,,00303.902080,D5_13,10,0.1792
,,00303.959520,D5_33,11,0.15184
,,00303.967920,D5_43,6,0.12008
,,00304.011200,D5_41,5,0.07224
,,00303.939280,D5_12,9,0.2412
,,00305.192560,B2_32,9,0.39192
,,00305.327520,D5_12,10,0.26816
,,00305.319440,D5_13,7,0.13408
,,00305.353520,D5_33,14,0.18536
,,00305.326480,D5_43,7,0.14664
,,00305.750240,D4_21,21,0.14272
,,00305.787440,D4_43,20,0.14352
,,00305.805920,D4_32,10,0.17192
,,00306.188960,D4_21,15,0.46784
,,00308.388480,D2_21,8,0.20784
,,00308.387120,D2_31,6,0.1616
,,00308.336880,D2_23,26,0.33984
,,00308.888080,B2_32,8,0.176
,,00308.798960,A2_44,6,0.13824
,,00308.946240,D4_43,15,0.12184
,,00308.958000,D4_32,6,0.09128
,,00308.897920,D4_21,9,0.10632
,,00308.400800,D2_34,23,0.77704
,,00309.540400,D5_21,5,0.09968
,,00309.206080,D4_21,10,0.49992
,,00309.537680,D5_12,12,0.3224
,,00309.528080,D5_13,9,0.12384
,,00309.530880,D5_33,25,0.1524
,,00309.555280,D5_43,13,0.1124
,,00309.553840,D5_41,10,0.13688
,,00310.579280,B5_12,8,0.19264
,,00310.563200,B5_13,5,0.09088
,,00310.581680,B5_22,8,0.13536
,,00310.864160,D2_34,6,0.06736
,,00310.183040,A3_34,56,0.8348
,,00311.423760,D2_21,22,0.53312
,,00311.908800,B5_42,6,0.15304
,,00311.958880,B5_12,74,0.43424
,,00312.042320,B5_11,5,0.11688
,,00312.031120,B5_23,18,0.26064
,,00312.041200,B5_24,19,0.3088
,,00311.975680,B5_22,15,0.1856
,,00312.383200,A3_34,5,0.1884
,,00311.945200,B5_44,87,0.80376
,,00312.527840,B5_12,58,0.97216
,,00312.714720,B5_22,21,0.76656
,,00314.222480,D4_43,18,0.22048
,,00314.177040,D4_21,12,0.28976
,,00314.401120,B5_23,9,0.21624
,,00314.354720,B5_12,40,0.42296
,,00314.332320,B5_22,12,0.36824
,,00315.444720,D5_12,8,0.11376
,,00315.415680,D5_13,9,0.09664
,,00315.414240,D5_33,17,0.1428
,,00315.446720,D5_43,11,0.08952
,,00315.435920,D5_41,10,0.1056
,,00315.569840,B5_12,13,0.22168
,,00315.608880,B5_22,6,0.21016
,,00316.521040,B5_12,6,0.09392
,,00317.055760,D4_43,5,0.10776
,,00317.565840,D4_21,9,0.29088
,,00318.465280,A1_41,8,0.13624
,,00319.571920,B3_22,14,0.15712
,,00319.574560,B3_34,5,0.15136
,,00319.564960,B3_42,14,0.1492
,,00319.882800,B1_21,5,0.10144
,,00319.894400,B1_31,6,0.1276
,,00319.869200,B1_13,6,0.076
,,00319.837200,B1_14,39,0.37504
,,00319.868240,B1_43,24,0.28288
,,00320.267440,C4_41,5,0.03552
,,00320.204160,D4_21,5,0.05296
,,00320.650800,B1_14,15,0.62488
,,00321.013520,B3_22,19,0.25832
,,00321.138080,B3_32,6,0.18616
,,00321.086000,B3_42,7,0.27
,,00321.697040,D6_33,9,0.22656
,,00321.817840,D6_32,7,0.08832
,,00322.253840,D4_21,15,0.14384
,,00322.083840,A6_24,8,0.22248
,,00322.429360,B3_22,6,0.14656
,,00322.330800,D4_43,12,0.1052
,,00322.335680,D4_32,6,0.11656
,,00324.236960,B5_22,5,0.17504
,,00324.806160,C3_24,9,0.0768
,,00324.823680,C3_12,5,0.1084
,,00325.070080,D3_42,6,0.30056
,,00325.585120,A2_44,5,0.19848
,,00325.664720,D4_21,11,0.10056
,,00325.954000,C3_12,7,0.11072
,,00325.965040,C3_14,5,0.082
,,00325.961680,C3_24,11,0.05816
,,00325.789680,C3_43,10,0.22216
,,00325.986640,C3_22,9,0.16392
,,00327.673840,C3_24,6,0.0476
,,00328.366000,D4_43,6,0.2092
,,00328.202560,D4_21,11,0.29392
,,00328.477520,A2_44,14,0.2292
,,00328.504560,A5_13,10,0.20728
,,00329.125520,A5_13,5,0.17936
,,00329.429760,B6_21,9,0.23536
,,00331.745440,D4_43,12,0.2164
,,00331.809760,D4_32,5,0.1488
,,00331.797680,D4_21,6,0.11168
,,00332.622880,C3_12,5,0.07392
,,00332.665840,C3_22,9,0.1852
,,00332.634640,C3_24,8,0.05824
,,00334.523760,B5_22,7,0.1256
,,00334.452640,B5_12,14,0.20552
,,00336.452400,A5_13,6,0.13288
,,00336.785920,C3_22,5,0.19368
,,00336.824000,C3_24,6,0.10616
,,00337.280240,B1_14,6,0.09504
,,00338.555520,B2_32,8,0.22432
,,00339.377920,B3_32,5,0.11296
,,00339.349200,B3_22,9,0.31368
,,00339.876640,B2_32,6,0.2392
,,00341.312160,B3_22,6,0.19112
,,00341.742240,C3_24,9,0.134
,,00341.726560,C3_43,5,0.01784
,,00341.942160,C3_22,8,0.18328
,,00342.333200,D3_41,11,0.10592
,,00342.348400,D3_22,7,0.07024
,,00342.311680,D3_32,10,0.25232
,,00342.431600,C6_33,7,0.24368
,,00342.349600,D3_42,25,0.6604
,,00343.090560,A2_44,11,0.25976
,,00343.913600,B1_14,27,0.21552
,,00343.795360,C6_13,7,0.28456
,,00343.834400,C6_33,10,0.2756
,,00343.952560,B1_43,23,0.2392
,,00343.993680,D3_42,12,0.24432
,,00344.126720,D4_43,5,0.21912
,,00344.215520,D4_21,9,0.11608
,,00344.544480,B1_14,5,0.13368
,,00345.323520,D1_33,6,0.06016
,,00345.320880,D1_42,8,0.12088
,,00346.190240,A1_43,5,0.08344
,,00347.319520,D4_43,11,0.23416
,,00347.292960,D4_21,13,0.15472
,,00348.383440,A1_41,12,0.1272
,,00348.395040,A1_12,5,0.0848
,,00348.393040,A1_44,5,0.1448
,,00348.980080,B3_22,9,0.09696
,,00349.626480,A1_41,6,0.1148
,,00349.566480,A1_43,6,0.21624
,,00349.638160,A1_44,6,0.25
,,00350.032880,B1_14,32,0.4032
,,00350.264560,B1_43,6,0.13848
,,00350.194880,D3_42,7,0.33112
,,00353.408480,D4_43,8,0.15424
,,00353.434000,D4_32,7,0.11896
,,00353.255440,D4_21,15,0.30304
,,00353.700800,B2_32,8,0.37864
,,00354.677840,B3_22,8,0.15992
,,00354.699120,B3_42,8,0.114
,,00356.136880,A4_33,22,0.56816
,,00357.304800,B4_23,16,0.17336
,,00357.218640,B4_43,29,0.2744
,,00357.345760,B4_44,5,0.072
,,00357.645920,B1_14,32,0.37368
,,00357.870160,B1_43,9,0.18184
,,00358.024400,A2_44,7,0.11944
,,00357.851520,D4_21,7,0.09136
,,00357.730560,B6_23,11,0.29704
,,00357.786960,B6_21,11,0.25792
,,00357.847920,B6_41,8,0.34504
,,00358.102720,B4_43,6,0.33432
,,00359.895600,B2_32,5,0.20192
,,00360.092320,C3_12,14,0.17144
,,00360.220880,C3_22,10,0.17688
,,00360.204240,C3_14,26,0.1576
,,00360.098560,C3_24,29,0.21024
,,00360.214400,C3_43,10,0.0304
,,00360.459040,C3_12,6,0.12928
,,00360.276080,A4_33,15,0.27888
,,00360.213520,A4_23,6,0.20952
,,00361.314800,C3_13,5,0.18616
,,00360.895520,C3_24,64,0.73328
,,00361.286400,C3_43,36,0.2596
,,00361.077280,C3_12,60,0.6784
,,00361.334960,C3_14,47,0.3608
,,00361.584720,A6_23,6,0.19032
,,00361.504000,A6_24,15,0.38856
,,00361.253840,C3_22,19,0.67568
,,00361.855680,C3_12,11,0.30456
,,00362.180320,C3_43,15,0.2136
,,00362.264160,C3_24,14,0.20224
,,00362.438320,B6_23,6,0.13056
,,00362.423040,B6_21,7,0.15096
,,00363.408240,A2_44,6,0.1636
,,00364.714960,B6_21,5,0.11128
,,00365.031680,B6_23,6,0.09456
,,00365.007600,B6_21,6,0.22808
,,00365.085280,B6_41,5,0.19248
,,00365.868400,B3_22,6,0.07008
,,00365.867840,B3_32,6,0.06064
,,00366.051520,A3_34,13,0.13752
,,00366.284320,C5_13,6,0.1068
,,00367.129600,B6_13,8,0.2564
,,00367.058880,B6_21,9,0.14984
,,00367.252000,D4_21,14,0.36512
,,00367.151280,B6_14,7,0.32968
,,00367.051360,B6_23,14,0.49816
,,00367.601440,B3_22,7,0.1516
,,00367.438800,B6_24,6,0.24256
,,00367.886880,D4_21,8,0.24104
,,00367.662720,B6_23,9,0.36504
,,00368.055200,B1_14,16,0.21792
,,00368.492000,A1_41,9,0.05968
,,00368.355600,A1_43,5,0.18216
,,00368.389600,A1_44,5,0.2148
,,00368.439040,B2_31,5,0.09792
,,00368.537280,B2_32,9,0.24968
,,00368.555840,B5_14,7,0.178
,,00368.536080,B5_12,12,0.21992
,,00368.661280,B5_44,8,0.03768
,,00368.555200,B5_22,9,0.16232
,,00368.521840,B6_23,6,0.17904
,,00367.148640,B6_41,39,1.53008
,,00368.845280,B2_11,6,0.2
,,00369.576560,B2_11,6,0.2616
,,00369.681360,B2_34,5,0.25392
,,00369.903840,A2_44,7,0.22632
,,00369.799600,B6_41,5,0.26232
,,00369.726560,B6_23,23,0.71336
,,00370.166800,B6_41,9,0.32792
,,00370.551200,D4_21,5,0.13008
,,00370.915760,B3_42,13,0.14672
,,00371.028800,B3_41,5,0.12176
,,00370.916800,B3_22,25,0.31112
,,00371.463680,B3_22,9,0.17936
,,00371.817440,B6_21,5,0.15104
,,00371.795920,B6_41,6,0.31472
,,00372.699440,B3_22,6,0.18496
,,00373.015920,B3_22,6,0.1084
,,00373.398640,B3_32,5,0.086
,,00373.421280,A1_41,34,0.41296
,,00373.523360,C2_41,12,0.17744
,,00373.235120,B3_22,24,0.50328
,,00373.392320,B3_42,15,0.27904
,,00373.691760,A1_44,5,0.2456
,,00374.522400,A3_34,5,0.12888
,,00375.040320,A1_43,6,0.2924
,,00375.229760,D4_21,14,0.16832
,,00375.277520,D4_43,12,0.21792
,,00375.844480,A2_33,6,0.05056
,,00375.844640,A2_21,9,0.1184
,,00375.824880,A2_44,17,0.1556
,,00375.516800,D4_21,14,0.6012
,,00376.111520,A2_44,9,0.332
,,00376.731600,D4_21,5,0.14248
,,00376.615440,B6_21,5,0.12504
,,00377.214240,B3_22,10,0.1592
,,00377.457200,B5_12,12,0.18032
,,00377.436960,B5_23,7,0.20008
,,00377.503120,B5_44,11,0.06504
,,00377.493120,B5_22,7,0.08304
,,00378.053520,D4_43,7,0.10512
,,00378.020160,D4_21,10,0.20696
,,00380.476720,A2_44,5,0.21728
,,00380.889600,A2_44,5,0.18064
,,00380.885360,D4_21,14,0.56992
,,00381.567840,D3_42,8,0.2248
,,00381.675120,B3_22,11,0.12112
,,00381.678240,B3_32,5,0.09136
,,00383.638480,A2_44,5,0.2276
,,00383.452240,D4_21,12,0.21272
,,00385.225600,B3_22,8,0.11656
,,00385.570160,A2_44,7,0.22672
,,00386.187200,D4_32,5,0.148
,,00386.066640,D4_21,17,0.29856
,,00386.157920,D4_43,14,0.28216
,,00386.260640,A5_13,24,0.8888
,,00387.010640,A2_44,5,0.2068
,,00387.037840,B3_22,10,0.11448
,,00387.630640,A5_13,10,0.4188
,,00388.366400,A5_13,5,0.23744
,,00388.104560,A2_44,12,0.74376
,,00388.560960,D4_43,5,0.1012
,,00388.611680,D4_21,8,0.1068
,,00389.626560,B3_22,12,0.21856
,,00389.773440,B3_32,5,0.05392
,,00389.566400,B5_12,13,0.15496
,,00389.593440,B5_23,5,0.11552
,,00389.587360,B5_22,9,0.0888
,,00390.267680,A2_44,5,0.26472
,,00391.278240,D4_43,7,0.07112
,,00391.280160,D4_32,5,0.11816
,,00391.200640,D4_21,14,0.20288
,,00391.239680,D2_21,13,0.414
,,00391.750560,A2_44,11,0.18464
,,00392.753040,B5_12,16,0.25208
,,00392.910160,B5_13,5,0.0652
,,00392.888160,B5_44,11,0.11984
,,00394.556800,D4_43,13,0.252
,,00394.616640,D4_32,5,0.18648
,,00394.497520,D4_21,12,0.30896
,,00395.162960,B2_31,6,0.09264
,,00395.936320,A2_44,12,0.3652
,,00396.863120,B1_14,34,0.39736
,,00397.069840,B1_43,9,0.11208
,,00398.312720,D4_43,8,0.21744
,,00398.287600,D4_21,8,0.17096
,,00398.731280,A1_41,12,0.11136
,,00398.707040,A1_43,5,0.08328
,,00398.600720,A1_44,6,0.2512
,,00399.480080,C3_24,8,0.04696
,,00399.721360,C3_22,9,0.13928
,,00400.023840,A2_21,5,0.0484
,,00400.016640,A2_42,5,0.08664
,,00400.011120,A2_44,12,0.1884
,,00400.932800,A2_44,5,0.2132
,,00401.952800,D1_42,5,0.06696
,,00402.010960,D5_12,5,0.07288
,,00401.930400,D5_13,6,0.08464
,,00401.975840,D5_33,9,0.10312
,,00401.903680,D4_21,14,0.36448
,,00402.007680,D5_43,5,0.15624
,,00403.356240,B5_12,10,0.17056
,,00403.359360,B5_22,6,0.17568
,,00404.544960,A2_44,5,0.13736
,,00407.258640,A2_44,5,0.22752
,,00408.103840,A3_34,12,0.19088
,,00408.135440,A3_44,5,0.11016
,,00408.747600,A2_44,5,0.29144
,,00410.463440,D1_42,7,0.07864
,,00410.405200,D4_43,11,0.14672
,,00410.434400,D4_32,5,0.07376
,,00410.298960,D4_21,12,0.26528
,,00410.848160,D4_21,9,0.24296
,,00412.569520,D3_42,8,0.212
,,00412.718240,A3_32,6,0.11728
,,00412.694000,A3_43,6,0.15968
,,00412.407200,A3_34,41,0.54088
,,00413.185840,A1_43,5,0.10752
,,00413.303200,A3_34,5,0.14664
,,00414.276560,C3_24,8,0.06056
,,00414.380160,D2_21,5,0.11672
,,00414.260240,A2_44,8,0.2424
,,00414.246800,D4_43,21,0.1776
,,00414.265120,D4_21,14,0.212
,,00415.009440,B2_32,7,0.16944
,,00416.075280,C3_24,6,0.06544
,,00416.387760,D4_43,10,0.16472
,,00416.369360,D4_21,9,0.16864
,,00417.439840,B5_12,14,0.1396
,,00417.511840,B5_44,5,0.07704
,,00417.489680,B5_22,8,0.06976
,,00417.642240,A2_44,7,0.20344
,,00420.776400,C3_24,8,0.0696
,,00420.533360,C3_43,6,0.11856
,,00420.795760,C3_22,5,0.11488
,,00421.720240,A2_44,5,0.19816
,,00424.134400,B3_22,7,0.07576
,,00424.136480,B3_32,5,0.05296
,,00424.428160,D4_21,8,0.19512
,,00427.038480,D4_43,13,0.20536
,,00426.960720,D4_21,14,0.23528
,,00428.581600,A2_44,10,0.17184
,,00431.490800,C3_24,8,0.09256
,,00431.796640,B5_12,12,0.198
,,00431.910080,B5_44,11,0.06784
,,00431.853760,B5_22,5,0.09792
,,00432.081920,C3_22,5,0.10856
,,00432.943520,C1_11,23,0.19128
,,00432.946640,C1_22,10,0.09808
,,00433.019760,C1_23,6,0.09064
,,00432.835120,C1_24,7,0.21512
,,00432.874400,C1_43,6,0.212
,,00432.968400,C1_42,19,0.15248
,,00434.326880,C6_41,6,0.05672
,,00434.316000,C6_33,6,0.10088
,,00436.479680,C3_12,12,0.11624
,,00436.515600,C3_22,8,0.09928
,,00436.429040,C3_24,24,0.1948
,,00436.542480,C3_43,9,0.02856
,,00436.266000,B3_22,7,0.14696
