Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00231.203440,B6_23,5,0.176
,,00231.014160,D1_42,16,0.59704
,,00231.414000,D1_22,11,0.26424
,,00232.656480,D6_32,20,0.17424
,,00232.762240,B1_14,23,0.33056
,,00232.947520,B1_43,5,0.09672
,,00232.984080,A1_41,7,0.05872
,,00232.846000,A1_43,6,0.15688
,,00232.747600,A2_44,15,0.3544
,,00232.879680,A6_23,5,0.07088
,,00232.628320,D6_33,25,0.37592
,,00233.291280,D5_33,5,0.09272
,,00232.898320,A6_24,17,0.4156
,,00233.124080,D6_33,21,0.60752
,,00233.841360,D6_33,15,0.53128
,,00233.990720,D6_32,10,0.26056
,,00234.312160,C3_12,8,0.11768
,,00234.443040,C3_22,5,0.152
,,00234.317280,C3_24,9,0.08992
,,00234.984400,B3_22,8,0.10512
,,00234.985520,B3_32,6,0.10864
,,00236.916640,A2_44,19,0.34664
,,00238.167200,B1_14,16,0.23816
,,00238.367120,B1_43,6,0.07672
,,00238.565040,B3_22,11,0.054
,,00239.398880,B2_31,6,0.09248
,,00239.368320,B2_32,6,0.19496
,,00239.590800,D2_21,8,0.09976
,,00240.027280,D5_33,5,0.06016
,,00241.111120,B3_22,6,0.02584
,,00241.241600,D1_22,7,0.12216
,,00241.950400,B1_14,5,0.12
,,00243.285040,D4_43,6,0.06384
,,00243.254960,D4_32,6,0.08176
,,00243.223680,D4_44,7,0.11224
,,00243.205680,D4_21,8,0.1276
,,00243.717120,A2_44,5,0.15768
,,00243.703520,D4_21,5,0.3072
,,00246.804080,A2_44,10,0.2944
,,00247.043680,B3_22,7,0.04536
,,00247.055120,B3_32,5,0.06528
,,00248.036960,B1_14,21,0.34248
,,00248.045360,A2_44,27,0.51912
,,00248.674800,A2_44,44,0.90568
,,00249.735040,D5_33,5,0.1108
,,00249.937360,D2_21,7,0.10128
,,00249.854320,A2_44,18,0.71544
,,00250.601280,B6_23,10,0.36264
,,00250.698240,B6_41,5,0.28336
,,00251.343040,A2_44,5,0.29584
,,00252.070800,A2_44,10,0.41976
,,00252.635520,A2_44,6,0.24048
,,00253.468800,A1_41,7,0.06872
,,00253.393600,A1_43,8,0.19288
,,00253.389440,A1_44,5,0.21128
,,00253.381040,A2_44,5,0.23072
,,00254.035600,A2_44,8,0.5524
,,00254.688320,A2_44,5,0.24296
,,00255.223600,A5_13,7,0.098
,,00256.570800,A4_33,15,0.30832
,,00256.623840,B5_14,5,0.06856
,,00256.594240,B5_12,19,0.18088
,,00256.574000,B5_22,12,0.1484
,,00257.758080,A4_41,8,0.214
,,00258.029600,B5_12,28,0.3516
,,00257.997360,B5_42,5,0.15904
,,00258.037760,B5_22,13,0.23248
,,00258.408160,D2_21,11,0.32688
,,00258.464720,D2_23,12,0.22936
,,00258.729840,B3_22,8,0.0856
,,00259.122080,D2_21,5,0.14704
,,00258.879280,D2_23,9,0.31208
,,00259.380560,D2_21,13,0.25272
,,00258.525120,D2_34,28,0.93488
,,00259.527040,A2_44,11,0.24112
,,00261.475840,C1_11,19,0.1396
,,00261.441840,C1_22,13,0.12408
,,00261.501360,C1_23,5,0.0364
,,00261.379280,C1_43,6,0.13856
,,00261.458640,C1_42,13,0.1084
,,00261.883040,D4_21,8,0.0828
,,00262.506640,D5_13,5,0.08
,,00263.063360,B2_32,8,0.27664
,,00262.572880,A4_33,32,0.77144
,,00264.176880,B3_22,6,0.1088
,,00264.715440,A4_41,8,0.14608
,,00264.628960,A4_33,13,0.31832
,,00265.081920,B5_13,5,0.06288
,,00265.265920,A1_41,9,0.0596
,,00265.206720,A1_43,9,0.1416
,,00265.204000,A1_44,6,0.17808
,,00265.203520,A2_33,7,0.07584
,,00265.107280,B5_11,5,0.05024
,,00265.093600,B5_23,14,0.18416
,,00265.084240,B5_24,12,0.258
,,00265.069520,B5_42,11,0.15632
,,00265.151600,A2_44,17,0.37016
,,00265.055360,B5_12,85,0.56264
,,00265.092880,B5_44,68,0.42528
,,00265.062000,B5_22,24,0.48288
,,00265.649040,A6_24,6,0.13096
,,00266.163280,B5_44,12,0.18872
,,00265.913840,B5_22,10,0.34624
,,00266.363600,B3_22,8,0.10104
,,00266.399360,B3_32,7,0.13368
,,00265.718400,B5_12,44,0.6864
,,00266.299680,A6_24,5,0.14256
,,00266.814640,B5_12,78,0.55088
,,00266.920000,B5_23,12,0.26928
,,00266.995520,B5_44,45,0.33888
,,00266.971120,B5_22,11,0.23392
,,00267.314720,D2_21,7,0.09384
,,00267.915360,C3_12,9,0.13896
,,00267.975120,C3_14,9,0.10592
,,00268.003200,C3_24,8,0.05896
,,00268.041920,C3_22,6,0.21976
,,00268.692640,A1_43,5,0.05528
,,00268.807120,B5_12,9,0.17248
,,00269.534560,C3_12,8,0.08648
,,00269.558720,C3_14,5,0.02912
,,00269.545120,C3_24,8,0.084
,,00269.487360,C3_43,9,0.04448
,,00269.565120,C3_22,5,0.13168
,,00271.033840,C3_24,6,0.0924
,,00271.026400,C3_22,6,0.17896
,,00271.131280,B4_23,9,0.10768
,,00270.847200,B4_43,27,0.48152
,,00271.392560,B3_22,28,0.44888
,,00271.414000,B3_42,11,0.27688
,,00272.128080,B1_31,14,0.1116
,,00272.161680,B1_12,8,0.08808
,,00272.105760,B1_13,6,0.0588
,,00272.117280,B1_34,5,0.08968
,,00272.131920,B1_43,22,0.20688
,,00272.110400,B3_22,11,0.20136
,,00272.434560,D5_12,5,0.124
,,00272.329120,D5_13,7,0.21552
,,00272.382320,D5_33,7,0.10992
,,00272.424160,D5_43,6,0.10624
,,00272.565920,B3_22,7,0.30912
,,00272.646320,D4_43,10,0.10984
,,00272.600320,D4_32,7,0.12728
,,00272.607520,D4_44,7,0.11144
,,00272.593760,D4_21,20,0.25832
,,00272.070880,B1_14,56,0.87784
,,00273.177040,D4_21,6,0.17064
,,00273.300720,D3_42,7,0.12456
,,00273.485920,B3_22,6,0.12568
,,00274.352080,B3_22,20,0.23976
,,00274.458160,B3_42,9,0.1188
,,00274.920080,A1_43,6,0.12312
,,00275.944960,C4_42,9,0.32696
,,00276.757280,C3_12,6,0.10688
,,00276.783840,C3_24,9,0.0504
,,00277.881680,D2_21,6,0.12288
,,00278.331040,C3_43,7,0.05424
,,00278.353120,C3_12,7,0.07616
,,00278.388080,C3_22,6,0.09344
,,00278.383680,C3_24,5,0.02768
,,00278.325360,B3_22,13,0.17536
,,00279.147920,B5_22,19,0.24344
,,00279.543760,B3_22,9,0.1008
,,00279.472480,B3_32,5,0.14432
,,00279.067120,B5_12,68,0.55152
,,00279.181200,B5_44,43,0.41184
,,00279.495840,B5_24,5,0.176
,,00281.328320,D2_21,8,0.11888
,,00281.316480,D2_34,5,0.0936
,,00282.076560,B3_22,5,0.102
,,00282.213680,B6_23,5,0.08656
,,00282.673120,B1_31,11,0.12656
,,00282.699600,B1_12,6,0.03416
,,00282.579440,B1_14,24,0.2384
,,00282.662720,B1_43,20,0.1296
,,00283.211920,B1_14,5,0.15104
,,00283.588480,B3_22,5,0.07952
,,00283.567760,B3_32,6,0.11352
,,00286.069920,B3_22,12,0.3076
,,00286.422320,D1_42,7,0.07336
,,00286.690640,C3_24,6,0.02816
,,00286.638000,C3_43,6,0.04544
,,00286.894960,D5_13,7,0.07536
,,00286.874880,D5_33,9,0.14824
,,00288.454240,B3_32,5,0.13592
,,00288.299360,B5_12,16,0.20016
,,00288.343280,B5_22,12,0.13696
,,00288.814560,A1_41,7,0.05992
,,00288.812640,A1_12,6,0.06664
,,00288.754080,A1_43,9,0.14024
,,00288.457280,B3_22,9,0.20392
,,00289.732080,C5_13,8,0.19272
,,00289.791200,C5_32,6,0.1808
,,00290.476160,D5_33,6,0.12968
,,00290.673040,A1_43,8,0.15024
,,00290.931920,B1_14,22,0.1772
,,00290.908880,B1_43,10,0.23272
,,00290.999360,C3_43,5,0.10344
,,00291.352800,C3_43,6,0.0192
,,00291.402800,C3_22,7,0.16688
,,00291.377120,C3_14,6,0.0492
,,00291.371600,C3_24,6,0.03232
,,00292.099280,A1_43,8,0.27624
,,00292.223680,D4_21,8,0.12664
,,00292.260240,B1_14,18,0.19144
,,00292.286320,B1_43,8,0.11648
,,00293.302080,A3_34,15,0.17296
,,00293.821760,D5_12,7,0.12824
,,00293.800400,D5_34,10,0.14952
,,00293.760160,D5_43,26,0.29168
,,00293.818880,D5_44,8,0.13112
,,00293.752720,D5_21,16,0.26016
,,00293.777120,D5_41,34,0.32048
,,00293.649280,D5_13,15,0.52216
,,00293.713840,D5_33,41,0.45336
,,00294.694320,A3_34,24,0.55752
,,00296.008880,D2_31,5,0.1328
,,00295.969520,D2_23,29,0.5548
,,00296.545360,D6_33,5,0.31336
,,00296.318480,D2_21,28,0.69624
,,00296.065680,D2_34,36,1.14648
,,00297.199040,D3_42,6,0.1108
,,00297.148560,D2_21,6,0.26256
,,00297.834480,B3_22,15,0.28152
,,00298.018160,B3_32,5,0.07272
,,00298.412640,B1_31,9,0.10832
,,00298.262640,B1_14,29,0.31056
,,00298.402160,B1_43,19,0.13808
,,00298.487680,C3_24,15,0.17056
,,00298.816480,B1_14,12,0.40104
,,00299.967440,B6_23,5,0.1588
,,00300.514240,D2_34,7,0.19552
,,00300.992720,D2_34,6,0.13832
,,00302.356560,D5_33,5,0.18616
,,00302.360080,D5_43,5,0.17192
,,00303.732800,B3_22,12,0.17968
,,00303.749200,B3_42,8,0.16512
,,00304.264480,B1_14,5,0.12768
,,00304.401120,B6_23,5,0.07712
,,00304.501440,B6_41,6,0.32256
,,00304.768000,A3_34,15,0.27264
,,00305.039600,D4_32,5,0.16688
,,00305.045600,D4_21,8,0.18344
,,00305.541520,B3_22,9,0.11688
,,00306.115120,A3_34,17,0.31832
,,00307.652640,B3_22,5,0.14592
,,00307.999440,B1_14,28,0.33744
,,00308.186960,B1_43,8,0.10688
,,00308.646000,B2_31,5,0.10472
,,00308.707200,B2_32,5,0.1816
,,00308.996000,A2_44,5,0.15272
,,00309.080640,D3_32,7,0.05128
,,00308.990000,D3_41,13,0.19848
,,00309.076720,D3_22,9,0.1884
,,00309.689760,A1_41,12,0.1376
,,00310.526560,B2_41,6,0.06024
,,00310.546640,B2_11,9,0.08592
,,00310.506240,B2_32,6,0.138
,,00310.475840,B2_31,9,0.18064
,,00310.482560,B2_34,6,0.2384
,,00310.543760,D3_42,8,0.34032
,,00311.076720,B3_22,6,0.10648
,,00311.784720,B2_31,8,0.184
,,00311.942000,B2_11,7,0.08496
,,00311.825360,B2_32,7,0.21792
,,00312.254880,A1_41,13,0.14024
,,00311.986000,A3_34,10,0.16432
,,00312.258240,A1_12,10,0.2252
,,00312.120240,A1_43,22,0.49096
,,00312.819760,D4_21,7,0.11024
,,00313.316640,A5_13,9,0.29776
,,00313.677840,B2_31,6,0.15872
,,00313.524160,C4_42,7,0.14024
,,00314.087760,D1_22,8,0.07592
,,00314.253120,A3_32,5,0.10136
,,00314.128880,A3_44,5,0.14856
,,00314.922720,D5_13,6,0.0928
,,00314.930080,D5_33,8,0.0872
,,00314.947440,D5_43,8,0.11664
,,00314.932560,D5_41,5,0.08536
,,00315.008240,A1_43,5,0.30632
,,00315.150240,B3_22,9,0.16512
,,00314.177280,A3_34,62,1.23728
,,00315.759520,B1_14,23,0.1916
,,00315.763760,B1_43,7,0.17208
,,00316.468000,D5_33,7,0.12096
,,00316.462240,D5_43,9,0.1576
,,00319.279920,A4_33,6,0.21352
,,00320.119200,C3_12,5,0.10952
,,00320.186400,C3_22,8,0.16176
,,00320.178640,C3_14,5,0.0812
,,00320.142400,C3_24,6,0.03304
,,00320.755040,B3_22,10,0.19184
,,00321.250960,D6_32,13,0.16856
,,00321.961120,D2_21,5,0.0792
,,00321.224160,D6_33,45,0.87432
,,00322.108560,D4_21,5,0.14216
,,00323.750560,B1_31,6,0.0644
,,00323.699280,B1_14,23,0.18056
,,00323.748720,B1_43,7,0.1224
,,00324.335360,C3_24,7,0.062
,,00324.377840,C3_22,5,0.14544
,,00324.349920,C3_14,5,0.05896
,,00324.650080,D5_12,5,0.15128
,,00324.620560,D5_33,8,0.13176
,,00324.675600,D5_43,6,0.08984
,,00324.098960,D6_33,21,0.66392
,,00326.185280,C2_41,25,0.42552
,,00326.199040,C2_21,14,0.28264
,,00326.393200,C2_22,5,0.09864
,,00326.354960,C2_23,6,0.12432
,,00326.397360,C2_33,9,0.13856
,,00327.531840,C2_41,8,0.07464
,,00327.965840,A5_13,8,0.2236
,,00328.920320,A2_44,5,0.15944
,,00330.208320,D5_13,6,0.15008
,,00330.330800,D5_33,7,0.0676
,,00330.202640,D5_12,6,0.24552
,,00330.268240,D5_43,8,0.1592
,,00330.802320,A2_33,6,0.05872
,,00330.620320,A2_44,51,1.23312
,,00332.504080,C3_24,8,0.11408
,,00332.592160,C3_22,6,0.09704
,,00332.554160,C3_43,6,0.1156
,,00332.589760,B6_41,5,0.26424
,,00332.857280,B1_14,20,0.1376
,,00332.899920,B1_43,9,0.1148
,,00333.252960,A6_23,7,0.24848
,,00333.306960,A6_24,8,0.13936
,,00333.783600,D1_42,6,0.08624
,,00333.715680,D1_22,6,0.23184
,,00333.943040,A2_44,21,0.5964
,,00335.281840,D2_21,9,0.08928
,,00335.063280,B3_22,9,0.25728
,,00335.749600,D5_33,5,0.1332
,,00337.484960,B6_23,10,0.2112
,,00337.555200,B6_41,8,0.28024
,,00337.944160,B6_41,6,0.27264
,,00338.444160,C6_33,5,0.04928
,,00338.388320,C6_43,6,0.09896
,,00338.428400,C6_41,5,0.03712
,,00341.424080,D4_21,8,0.04552
,,00341.649360,A2_44,9,0.10432
,,00341.846160,C3_22,5,0.12232
,,00342.033200,D4_21,5,0.11688
,,00342.798960,B3_22,5,0.0724
,,00342.949280,B5_12,10,0.22576
,,00343.096800,B5_44,5,0.05352
,,00343.040800,B5_22,7,0.114
,,00343.834880,A5_13,12,0.18992
,,00345.052160,B1_21,5,0.03432
,,00345.014720,B1_31,7,0.08672
,,00345.048320,B1_12,6,0.04864
,,00345.012480,B1_13,8,0.0628
,,00344.941600,B1_14,44,0.26552
,,00344.994800,B1_43,36,0.25296
,,00345.024000,A2_44,8,0.22088
,,00345.536560,D5_13,5,0.08992
,,00344.267840,A5_13,41,1.59984
,,00345.861600,B1_14,5,0.19384
,,00346.587680,B6_23,6,0.27008
,,00346.666720,D2_21,10,0.2548
,,00348.200480,A2_44,10,0.24184
,,00351.404320,D4_43,14,0.18128
,,00351.388160,D4_32,14,0.12168
,,00351.377920,D4_44,9,0.05712
,,00351.334240,D4_21,27,0.27744
,,00353.230160,D4_43,8,0.11032
,,00353.227120,D4_32,5,0.04664
,,00353.162960,D4_44,8,0.18056
,,00353.169680,D4_21,15,0.17464
,,00354.362240,A4_41,5,0.14176
,,00354.483920,B6_23,11,0.33512
,,00354.860800,A1_43,6,0.12488
,,00355.771280,B1_14,32,0.29248
,,00355.955200,B1_43,10,0.12376
,,00356.541040,D5_13,5,0.05472
,,00356.554960,D5_33,7,0.09048
,,00356.737520,D2_21,7,0.1776
,,00359.271840,B5_12,13,0.2088
,,00359.265760,B5_22,12,0.18976
,,00359.761520,B6_23,12,0.23136
,,00359.867600,B6_41,10,0.4412
,,00360.620480,D5_12,10,0.27512
,,00360.600960,D5_13,5,0.1124
,,00360.664960,D5_33,18,0.1716
,,00360.654800,D5_43,16,0.16064
,,00360.621680,D5_21,10,0.17304
,,00360.651840,D5_41,26,0.14256
,,00361.462880,B5_12,12,0.17992
,,00361.546240,B5_44,12,0.05208
,,00361.491200,B5_22,6,0.11376
,,00361.516320,B5_13,5,0.14128
,,00361.731920,D5_33,10,0.22232
,,00361.709600,D5_43,7,0.27032
,,00361.685360,D5_41,5,0.22544
,,00362.069440,D5_12,6,0.20504
,,00362.198000,D5_13,7,0.12904
,,00362.236400,D5_33,19,0.1376
,,00362.232960,D5_43,17,0.11112
,,00362.198960,D5_21,7,0.23848
,,00362.233920,D5_41,13,0.20768
,,00363.328960,D5_12,5,0.2736
,,00363.403680,B6_14,7,0.16376
,,00363.310160,B6_23,11,0.17712
,,00363.454480,B6_24,5,0.138
,,00363.396960,B6_21,9,0.1688
,,00364.252160,C3_12,8,0.0928
,,00364.279600,C3_14,7,0.07224
,,00364.276480,C3_24,6,0.0288
,,00364.250160,C3_43,9,0.02928
,,00363.390320,B6_41,28,0.8108
,,00364.261600,C3_22,10,0.21496
,,00364.365040,B6_41,5,0.23592
,,00365.512480,B3_22,11,0.12592
,,00365.532400,B3_32,5,0.08224
,,00364.886880,B6_41,8,0.55656
,,00365.648000,C3_12,8,0.11896
,,00365.670800,C3_14,5,0.082
,,00365.670320,C3_24,7,0.0524
,,00365.613280,C3_43,12,0.08664
,,00365.663520,C3_22,18,0.32496
,,00366.811840,C3_12,8,0.17592
,,00366.891600,C3_24,6,0.07272
,,00366.523680,C3_43,15,0.40496
,,00366.878480,C3_22,18,0.3792
,,00367.089520,B3_22,10,0.11768
,,00366.591280,B6_23,29,0.79784
,,00366.566320,B6_41,15,0.81376
,,00367.938720,A1_43,6,0.1836
,,00367.958880,D5_13,8,0.15808
,,00368.007760,D5_33,8,0.1048
,,00368.012960,D5_12,9,0.2112
,,00367.993600,D5_43,6,0.1752
,,00368.469680,B3_22,19,0.17976
,,00368.499680,B3_32,5,0.03336
,,00368.478560,B3_42,9,0.10496
,,00368.783200,A2_44,9,0.29816
,,00369.057200,B3_22,11,0.32824
,,00369.210480,B6_23,8,0.35408
,,00369.262000,B6_41,8,0.35792
,,00369.828720,B3_22,18,0.32376
,,00371.337440,D2_21,5,0.11976
,,00371.408720,A2_44,6,0.12976
,,00371.723600,C3_24,6,0.04328
,,00371.617520,D2_31,17,0.49664
,,00371.557360,D2_23,28,0.43072
,,00371.768880,B3_22,13,0.17184
,,00371.765200,B3_42,8,0.28848
,,00372.420560,D1_42,5,0.1128
,,00371.657840,D2_21,30,0.78608
,,00371.651200,D2_34,40,0.96648
,,00373.248240,B3_22,13,0.18088
,,00373.745120,C3_24,9,0.08184
,,00374.013600,D2_34,9,0.28872
,,00374.424800,D2_34,7,0.36352
,,00374.718640,B3_22,8,0.15064
,,00376.223680,C3_12,5,0.07448
,,00376.254720,C3_24,10,0.06552
,,00376.130160,C3_43,13,0.1532
,,00376.225200,B3_22,6,0.07824
,,00376.257440,C3_22,6,0.17448
,,00376.912320,A2_44,20,0.35016
,,00379.390080,B3_22,12,0.12904
,,00379.405040,B3_32,5,0.0384
,,00380.474800,D2_21,5,0.06128
,,00380.904800,A2_44,12,0.26272
,,00381.412720,B3_22,16,0.2076
,,00381.972320,A6_24,7,0.09352
,,00382.338000,D4_21,6,0.10896
,,00383.084080,B3_22,10,0.204
,,00383.169680,B3_42,5,0.2672
,,00385.289440,A2_44,5,0.14208
,,00386.137120,B1_21,5,0.08936
,,00386.117520,B1_31,9,0.05472
,,00386.154160,B1_12,7,0.13864
,,00386.155520,B1_13,5,0.0236
,,00386.134240,B1_43,28,0.1564
,,00386.022640,B1_14,51,0.54504
,,00386.690880,B1_14,8,0.38616
,,00387.595520,A2_44,9,0.15872
,,00388.259280,B3_32,5,0.13264
,,00388.315760,B3_22,10,0.12888
,,00389.573280,D4_21,6,0.12232
,,00391.664640,C3_12,9,0.1132
,,00391.723360,C3_14,8,0.06544
,,00391.697280,C3_24,8,0.07536
,,00391.543600,C3_43,18,0.2272
,,00391.761120,C3_22,10,0.23704
,,00391.956400,C4_42,11,0.21992
,,00391.914720,B5_12,16,0.30088
,,00392.109040,B5_22,7,0.06136
,,00392.338720,A2_44,11,0.24984
,,00392.501680,B3_22,10,0.16568
,,00392.985440,B6_23,5,0.08616
,,00393.164240,C3_12,11,0.07944
,,00393.226720,C3_22,7,0.15904
,,00393.197600,C3_14,6,0.02616
,,00393.188160,C3_24,9,0.06888
,,00392.948640,C3_43,14,0.2448
,,00395.345600,C5_13,6,0.08888
,,00397.595440,B6_23,9,0.1512
,,00397.632320,B6_21,8,0.13552
,,00397.719680,B6_41,8,0.27712
,,00398.150400,B6_41,11,0.6792
,,00399.107600,A3_34,12,0.15384
,,00399.437440,C3_12,6,0.11864
,,00399.447840,C3_24,8,0.07
,,00402.559040,D1_22,5,0.06
,,00402.555520,D1_42,6,0.10136
,,00402.793600,B3_22,16,0.16888
,,00403.155920,C3_12,16,0.12576
,,00403.190240,C3_22,15,0.20752
,,00403.167840,C3_14,34,0.16816
,,00403.148720,C3_24,23,0.15336
,,00403.137440,C3_43,22,0.09376
,,00403.677600,D5_13,6,0.07928
,,00403.705200,D5_43,6,0.10688
,,00403.461520,C3_12,28,0.572
,,00404.305520,D1_42,9,0.33432
,,00403.902800,C3_22,23,0.63912
,,00403.798560,C3_24,58,0.99856
,,00404.290800,C3_43,37,0.50624
,,00404.766320,D1_42,6,0.23936
,,00404.818800,B3_22,10,0.17032
,,00405.048400,B6_21,5,0.17376
,,00405.363520,C3_43,24,0.2328
,,00405.457520,C3_14,46,0.30528
,,00405.296480,C3_24,45,0.5224
,,00405.838000,B2_31,5,0.10728
,,00405.306560,C3_12,53,0.78976
,,00405.899120,B2_32,9,0.25896
,,00406.634000,D1_22,12,0.11568
,,00406.658960,A1_41,5,0.06808
,,00406.672480,A1_43,8,0.10544
,,00408.517280,D3_42,5,0.05936
,,00410.969920,A2_44,5,0.12352
,,00411.418240,D5_33,14,0.15368
,,00411.431360,D5_43,8,0.12376
,,00411.396320,D5_21,6,0.14992
,,00411.442800,D5_41,15,0.14848
,,00411.498800,D5_12,6,0.19352
,,00412.121840,B3_22,9,0.10224
,,00412.980400,D2_21,7,0.10056
,,00413.226160,D4_21,5,0.10208
,,00413.713440,D5_12,5,0.08752
,,00413.660960,D5_13,10,0.1056
,,00413.710880,D5_33,18,0.12832
,,00413.704880,D5_43,12,0.11048
,,00413.726800,D5_41,7,0.09064
,,00414.781600,A2_44,14,0.13288
,,00415.765760,B1_31,11,0.04368
,,00415.758240,B1_12,14,0.0908
,,00415.745520,B1_13,7,0.12864
,,00415.732960,B1_43,31,0.24336
,,00415.691840,B1_14,54,0.80104
,,00416.679360,B6_23,5,0.1224
,,00416.552400,B6_41,8,0.30216
,,00416.800560,B1_14,5,0.248
,,00416.825360,B4_23,18,0.21544
,,00416.745520,B4_43,33,0.39392
,,00416.812720,B5_12,20,0.24192
,,00416.811600,B5_13,5,0.12936
,,00416.855440,B5_23,5,0.13048
,,00416.916000,B5_44,5,0.0504
,,00416.828560,B5_22,9,0.13104
,,00417.753200,B4_43,5,0.1092
,,00417.874080,A1_43,5,0.10696
,,00417.972480,B5_12,7,0.128
,,00417.920080,A1_41,29,0.35496
,,00419.748160,A1_41,16,0.15328
,,00419.774640,A1_12,9,0.14736
,,00419.752000,A1_43,12,0.14832
,,00420.017840,A1_43,6,0.14272
,,00423.463520,B5_12,7,0.15408
,,00423.531040,B5_44,7,0.0412
,,00423.431360,B5_22,6,0.10896
,,00424.797280,A5_13,6,0.10096
,,00424.751520,B1_14,16,0.22744
,,00425.050560,C3_24,7,0.03752
,,00425.052560,C3_12,7,0.15256
,,00425.441680,A5_13,6,0.18448
,,00425.605360,D5_33,10,0.11664
,,00425.652640,D5_41,11,0.1992
,,00427.092080,A5_13,6,0.11744
,,00427.223600,D5_13,5,0.07504
,,00427.262960,D5_33,7,0.11464
,,00428.284960,D3_41,8,0.204
,,00428.298240,D3_22,8,0.15416
,,00428.275680,D3_32,9,0.34632
,,00428.405760,D3_42,10,0.17728
,,00429.399920,B3_22,11,0.20592
,,00430.357360,B1_14,17,0.37416
,,00432.225200,B5_12,17,0.16784
,,00432.216720,B5_13,6,0.15984
,,00432.234400,B5_42,5,0.10752
,,00432.172480,B5_22,11,0.20664
,,00433.548000,B5_12,7,0.14424
,,00433.536800,B5_22,8,0.15656
,,00434.440080,B5_13,5,0.16584
,,00434.573520,B5_23,13,0.23984
,,00434.583440,B5_24,12,0.21528
,,00434.563440,B5_42,6,0.1252
,,00434.513920,B5_44,85,0.55784
,,00434.468800,B5_22,25,0.58576
,,00434.475840,B5_12,94,0.72552
,,00434.860720,B6_23,13,0.3224
,,00435.299920,B5_22,6,0.3112
,,00435.643920,B5_23,5,0.08216
,,00435.840960,B5_22,8,0.24536
,,00435.971120,B5_23,8,0.21464
,,00435.464720,B5_12,113,1.00824
,,00435.908400,B5_44,45,0.5488
,,00436.323600,D6_33,8,0.11928
,,00437.251520,C1_21,10,0.11776
,,00437.236400,C1_23,19,0.10208
,,00437.179920,C1_43,6,0.15656
,,00436.910320,B5_22,6,0.26744
,,00436.709040,D6_33,8,0.46304
,,00437.221360,C1_11,31,0.24768
,,00437.244800,C1_22,17,0.156
,,00437.245840,C1_42,44,0.30832
,,00437.500000,B6_23,6,0.14096
,,00437.719680,B5_22,5,0.14152
,,00437.926720,A1_41,6,0.02928
,,00437.922960,A1_43,6,0.13024
,,00437.735200,B5_12,13,0.34216
,,00438.327680,C1_11,8,0.16464
,,00438.342000,C1_42,7,0.10304
,,00438.872160,B5_12,8,0.14808
,,00439.942080,B2_31,8,0.11472
,,00439.930160,B2_32,10,0.15712
,,00441.184000,B1_31,11,0.10616
,,00441.202400,B1_12,6,0.09376
,,00441.112800,B1_14,35,0.26784
,,00441.184480,B1_43,21,0.14544
,,00441.313920,D5_12,5,0.06896
,,00441.267840,D5_13,9,0.12744
,,00441.340800,D5_33,5,0.06384
,,00441.299920,D5_43,8,0.13752
,,00441.526880,B1_14,9,0.46688
,,00441.998640,B2_32,8,0.2624
,,00442.924960,B1_14,5,0.06784
,,00443.234160,D2_31,6,0.10416
,,00443.218720,D2_21,12,0.25256
,,00443.261680,D2_23,25,0.29976
,,00443.245760,D2_34,36,1.05024
,,00445.076400,D2_21,5,0.13136
,,00444.954000,D2_23,10,0.276
,,00445.095520,D2_34,10,0.47632
,,00446.122800,B2_32,6,0.12056
,,00446.621680,D2_21,6,0.2524
,,00446.825360,D4_43,5,0.072
,,00446.815280,D4_44,6,0.06888
,,00446.743040,D4_21,11,0.12016
,,00447.594880,D2_34,7,0.18272
,,00447.511600,D2_21,28,0.47456
,,00448.634800,B2_31,5,0.14768
,,00448.634400,B2_32,9,0.23504
,,00449.706320,B1_43,8,0.17592
,,00449.572800,A2_44,15,0.21808
,,00449.689120,B1_14,24,0.22352
,,00449.980960,D6_32,16,0.1936
,,00450.308880,B5_12,23,0.17872
,,00450.316000,B5_22,10,0.10512
,,00450.265120,D5_13,5,0.14224
,,00449.928560,D6_33,31,0.72984
,,00450.766240,D6_33,6,0.13224
,,00450.832800,D4_21,5,0.16144
,,00450.810160,A6_24,7,0.16304
,,00450.900640,A3_34,17,0.2652
,,00451.050320,D6_33,6,0.19944
,,00453.350480,B2_32,7,0.35848
,,00453.849920,B2_31,6,0.10296
,,00455.723600,B2_41,7,0.08448
,,00455.548400,B2_31,10,0.2468
,,00455.755200,B2_11,9,0.12904
,,00455.703760,B2_32,10,0.17744
,,00455.906880,B2_31,6,0.18528
,,00455.912960,D4_21,8,0.10968
,,00455.984480,B2_32,6,0.20776
,,00456.188240,B3_22,12,0.1736
,,00456.196880,B3_32,6,0.13704
,,00456.573120,B6_23,9,0.21208
,,00456.986080,B2_31,9,0.20232
,,00456.844080,B2_32,8,0.38896
,,00457.331440,B3_22,17,0.22912
,,00457.275120,A5_13,9,0.15608
,,00457.612480,D5_13,5,0.13512
,,00457.665520,D5_43,10,0.13952
,,00457.994000,D2_21,5,0.04744
,,00457.505920,D5_33,23,0.46408
,,00457.716000,D5_41,17,0.22784
,,00458.169920,B2_31,6,0.11936
,,00458.025600,D5_12,10,0.44784
,,00458.751440,A4_41,8,0.07248
,,00458.586480,B6_21,6,0.22128
,,00458.783040,A4_33,17,0.3668
,,00459.153520,B5_12,13,0.14536
,,00459.192880,B5_44,7,0.01832
