Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00261.184800,C3_22,5,0.22536
,,00261.291120,A3_34,9,0.2132
,,00261.764960,A3_34,10,0.42528
,,00262.300160,A3_34,6,0.09752
,,00262.822240,B3_22,16,0.22968
,,00262.732560,B3_42,12,0.41848
,,00264.351360,D2_21,7,0.21328
,,00264.701360,B6_23,7,0.16248
,,00265.285040,C3_12,15,0.10328
,,00265.268640,C3_43,9,0.1036
,,00265.350000,C3_22,5,0.08064
,,00265.289840,C3_14,22,0.18984
,,00265.285920,C3_24,22,0.18736
,,00265.883440,C3_43,10,0.11152
,,00266.022480,C3_12,6,0.28064
,,00265.903360,C3_24,47,0.63352
,,00266.149840,C3_43,22,0.382
,,00266.345120,B3_22,14,0.23496
,,00266.236480,B3_32,7,0.2636
,,00266.551760,B6_23,7,0.07608
,,00266.609840,B6_24,5,0.13448
,,00266.558800,B6_21,9,0.10672
,,00266.791280,C3_43,5,0.11168
,,00267.422880,A2_44,9,0.15312
,,00267.385040,B6_23,5,0.20312
,,00267.720160,C3_12,50,0.40624
,,00267.766160,C3_14,42,0.29976
,,00267.730960,C3_24,32,0.34744
,,00267.671600,C3_43,28,0.29496
,,00267.727040,B6_23,9,0.22384
,,00268.483120,A1_43,9,0.12784
,,00268.482000,A1_44,6,0.2172
,,00268.749280,C3_43,14,0.1736
,,00268.250560,C3_12,66,1.168
,,00269.104880,C3_14,36,0.36408
,,00268.692720,C3_24,44,0.74544
,,00269.027040,C3_43,26,0.4728
,,00269.489600,B5_12,23,0.27856
,,00269.491840,B5_13,5,0.2048
,,00269.559920,B5_44,14,0.16024
,,00269.488880,B5_22,10,0.21224
,,00269.570560,C3_12,19,0.48336
,,00269.846480,B3_22,6,0.06648
,,00269.822880,B5_44,5,0.08128
,,00270.054080,B3_22,6,0.12424
,,00272.494880,B3_22,7,0.1332
,,00272.734320,B3_22,7,0.14576
,,00272.877920,A1_41,5,0.05808
,,00272.873280,A1_22,8,0.28256
,,00273.211040,A1_41,17,0.44896
,,00273.562720,A1_44,14,0.39248
,,00273.538640,A1_43,33,0.80408
,,00274.076880,A1_44,5,0.164
,,00274.492240,A1_44,7,0.3584
,,00275.844800,C3_14,5,0.04024
,,00275.807600,C3_43,11,0.05904
,,00276.131680,A1_43,8,0.32568
,,00276.385920,D2_11,5,0.11384
,,00277.097280,A1_44,5,0.21968
,,00277.331680,B3_22,16,0.31768
,,00278.836240,C3_12,5,0.22704
,,00280.776320,A2_44,6,0.12376
,,00283.364320,B3_22,8,0.07352
,,00285.965200,B6_23,7,0.33872
,,00289.475520,C3_12,6,0.16768
,,00289.517120,C3_14,7,0.1232
,,00289.879520,B6_23,6,0.10424
,,00289.913680,B6_24,6,0.0976
,,00289.888480,B6_21,8,0.11288
,,00290.541680,B6_23,6,0.21032
,,00290.869920,B6_23,21,0.51152
,,00291.395200,D5_33,8,0.13784
,,00291.378080,D5_43,5,0.1204
,,00291.402800,D5_41,5,0.12824
,,00293.899040,A1_43,5,0.17528
,,00293.788320,A1_44,5,0.25288
,,00295.237200,B1_31,10,0.06584
,,00295.268320,B1_13,6,0.0492
,,00295.265600,B1_34,5,0.0976
,,00295.263280,B1_32,6,0.02632
,,00295.246400,B1_42,8,0.0636
,,00295.227760,B1_43,21,0.18048
,,00295.214240,B1_14,77,1.00016
,,00296.700560,B1_14,6,0.28464
,,00297.174720,C3_12,5,0.1168
,,00297.242800,C3_24,7,0.05624
,,00298.304320,B5_12,5,0.07824
,,00299.177360,D2_21,7,0.12712
,,00299.146320,D2_23,8,0.09656
,,00299.140480,D2_34,15,0.46656
,,00301.049200,D1_22,5,0.06696
,,00302.856560,A1_43,7,0.13608
,,00302.783680,A1_44,6,0.20704
,,00302.714800,B6_23,5,0.1864
,,00306.088400,B3_22,18,0.3812
,,00308.657120,D2_21,5,0.06688
,,00308.935600,B3_22,12,0.1704
,,00309.468720,D1_11,5,0.11976
,,00309.514000,D1_42,14,0.34392
,,00310.041040,A1_43,6,0.10056
,,00310.515040,B1_43,6,0.088
,,00310.688640,D1_22,6,0.2056
,,00310.418960,B1_14,29,0.29
,,00314.165600,B6_23,8,0.22008
,,00314.764080,A1_41,15,0.116
,,00314.532800,A1_43,7,0.27208
,,00315.321600,A1_43,5,0.18384
,,00315.916320,C1_21,19,0.16512
,,00315.930960,C1_11,12,0.12216
,,00315.927440,C1_22,20,0.15752
,,00315.846560,C1_23,12,0.1868
,,00315.955680,C1_43,7,0.13048
,,00315.919680,C1_42,13,0.2492
,,00316.047360,B5_12,19,0.28864
,,00316.285040,B5_44,17,0.10328
,,00316.136480,B5_22,10,0.2012
,,00316.644880,B5_23,8,0.16784
,,00316.639120,B5_24,16,0.25408
,,00316.500960,B5_22,20,0.368
,,00316.485840,B5_12,114,0.84912
,,00316.489040,B5_44,85,0.88992
,,00317.373840,B1_14,5,0.1548
,,00317.303520,B3_22,21,0.28824
,,00317.700880,B5_22,6,0.16216
,,00317.964240,B5_22,5,0.18088
,,00317.435200,B5_12,73,0.76376
,,00317.656080,B5_44,34,0.51008
,,00318.669040,B5_12,94,0.97288
,,00319.244880,B5_22,8,0.24376
,,00319.135600,B5_44,57,0.62888
,,00319.729200,A1_44,5,0.23376
,,00320.875520,A2_44,8,0.12808
,,00323.026800,B3_22,9,0.1464
,,00323.460000,D2_21,8,0.14976
,,00323.806480,A2_44,11,0.18048
,,00324.241440,B5_12,18,0.43424
,,00325.676320,B5_22,8,0.21368
,,00325.651280,B5_12,23,0.25352
,,00327.102720,B5_12,22,0.20184
,,00327.122240,B5_22,6,0.07368
,,00327.067840,B6_23,5,0.10696
,,00328.990800,B5_12,14,0.20752
,,00330.203760,B3_22,11,0.13808
,,00331.841040,A6_14,5,0.11408
,,00331.837840,A6_24,6,0.12256
,,00332.113920,A6_24,5,0.09704
,,00332.645120,A1_43,6,0.13672
,,00332.577600,A1_44,6,0.1688
,,00332.728880,D2_34,6,0.28256
,,00332.814800,A3_34,6,0.11232
,,00333.207200,B3_22,13,0.134
,,00333.288000,B4_23,6,0.0404
,,00333.229440,B4_43,20,0.1228
,,00333.261280,B4_44,9,0.07184
,,00333.125440,B4_31,7,0.22328
,,00333.569680,B4_31,6,0.18592
,,00334.505280,C1_11,6,0.11576
,,00334.477920,C1_23,12,0.12784
,,00334.500480,C1_42,11,0.13584
,,00334.510960,C1_21,14,0.19504
,,00334.513920,C1_22,14,0.1764
,,00336.647840,A1_43,6,0.28136
,,00339.068080,B3_22,9,0.08504
,,00339.414000,D2_21,5,0.2256
,,00339.263360,B3_22,8,0.17328
,,00342.942320,B3_42,14,0.19376
,,00342.989920,B3_44,7,0.18472
,,00343.630320,B3_32,8,0.238
,,00342.919840,B3_22,75,1.11808
,,00343.574640,B3_42,12,0.43152
,,00344.894400,B6_23,9,0.11
,,00344.901200,B6_21,7,0.1224
,,00344.292960,B3_22,53,1.03672
,,00345.457040,D1_42,8,0.22272
,,00345.413360,A1_43,10,0.42376
,,00345.600960,B3_22,16,0.45376
,,00346.209200,B3_22,18,0.68584
,,00347.205360,B3_22,21,0.7816
,,00348.019120,B2_32,5,0.20536
,,00347.987840,A4_33,12,0.23928
,,00348.662720,B2_34,7,0.30968
,,00348.865040,B2_32,6,0.21736
,,00349.102720,C1_21,12,0.16584
,,00349.118000,C1_11,8,0.0536
,,00349.121520,C1_22,10,0.0844
,,00349.137360,C1_23,8,0.08272
,,00349.129840,C1_42,7,0.08352
,,00349.163200,A1_41,7,0.06024
,,00348.999040,B3_22,6,0.20896
,,00349.148000,A1_22,9,0.34408
,,00349.667440,A3_34,6,0.06384
,,00349.600240,A1_41,10,0.3536
,,00349.927360,B2_11,9,0.12632
,,00350.182960,D2_21,5,0.12784
,,00350.006560,C3_22,7,0.35792
,,00349.880080,A1_44,17,0.61376
,,00349.887280,A1_43,23,0.87384
,,00350.644160,B3_22,20,0.2
,,00350.994800,A1_43,6,0.09792
,,00351.042560,A1_44,5,0.1852
,,00351.787840,A1_44,9,0.5416
,,00352.116320,B3_22,15,0.23296
,,00353.227120,B3_22,6,0.17408
,,00353.526720,B4_44,7,0.05336
,,00353.542800,B4_31,6,0.06328
,,00353.520640,B4_43,15,0.1916
,,00353.690960,B3_22,13,0.2108
,,00353.856480,B4_31,5,0.17064
,,00354.340160,B3_22,5,0.09832
,,00354.549680,B3_22,14,0.21048
,,00354.551200,B3_42,7,0.13512
,,00354.906720,B3_22,13,0.41232
,,00355.433040,B3_22,5,0.07304
,,00355.754080,B3_32,6,0.28424
,,00356.025760,B3_22,20,0.61608
,,00356.799040,B5_42,6,0.14104
,,00356.793200,B5_22,12,0.15968
,,00356.846880,B3_22,10,0.36072
,,00356.778160,B5_12,61,0.53744
,,00356.914640,B5_24,12,0.28056
,,00356.826720,B5_44,57,0.54688
,,00357.933360,A4_33,9,0.20664
,,00358.091920,A4_41,5,0.1524
,,00357.806800,B3_22,64,1.596
,,00359.551760,D2_34,6,0.30448
,,00360.320560,D1_11,5,0.11648
,,00360.536240,C3_43,9,0.0304
,,00360.587520,C3_24,5,0.07768
,,00360.048960,B3_22,29,0.82864
,,00361.188000,B3_22,7,0.17792
,,00361.188320,B5_12,14,0.18888
,,00361.386400,C2_41,15,0.2412
,,00361.498320,C2_21,6,0.04152
,,00361.506480,B3_22,13,0.32224
,,00362.402000,B3_22,7,0.09888
,,00363.065440,B3_22,11,0.26784
,,00364.012160,B3_22,17,0.24808
,,00365.101280,B2_32,5,0.23896
,,00365.588880,B3_22,18,0.34144
,,00366.427280,A1_43,6,0.13952
,,00367.768000,D2_21,5,0.07904
,,00368.659200,D3_24,7,0.09048
,,00369.081280,D2_31,18,0.28368
,,00369.244240,B3_22,9,0.15008
,,00369.049920,D2_23,20,0.398
,,00369.125360,D2_21,28,0.6712
,,00369.605440,D2_23,12,0.25528
,,00368.852480,D2_34,46,1.02336
,,00369.922080,D2_21,6,0.22752
,,00370.229200,A3_32,5,0.05512
,,00370.298960,A2_44,14,0.13968
,,00370.156240,A3_34,25,0.82912
,,00372.659440,C3_12,8,0.13672
,,00372.704400,C3_14,7,0.0628
,,00372.683680,C3_24,16,0.14368
,,00374.169600,A2_44,10,0.19768
,,00377.706000,A2_44,12,0.24352
,,00378.141680,C3_24,15,0.12816
,,00378.438240,D2_21,6,0.2972
,,00379.083040,B6_23,15,0.25632
,,00379.947200,A2_44,11,0.20792
,,00381.000800,D2_21,10,0.15384
,,00381.151840,C3_43,5,0.01376
,,00381.236400,A1_43,7,0.18144
,,00382.097040,A3_34,5,0.05816
,,00382.793680,B3_22,11,0.16592
,,00383.669920,A3_34,5,0.1692
,,00384.580960,B6_23,10,0.18736
,,00384.722240,A2_44,9,0.22672
,,00385.326560,A3_34,6,0.1344
,,00387.355760,A1_43,5,0.13384
,,00388.101200,C3_24,8,0.054
,,00388.349040,A2_44,7,0.13536
,,00389.114880,C3_43,5,0.29728
,,00393.527520,B6_23,7,0.07632
,,00393.990480,A2_44,5,0.1012
,,00394.897360,D2_21,8,0.19992
,,00395.919280,A2_44,6,0.118
,,00397.396800,B5_12,17,0.17032
,,00397.445840,B5_44,9,0.09664
,,00397.400080,B5_22,14,0.17168
,,00398.355360,B6_23,9,0.254
,,00399.252320,D5_34,5,0.04984
,,00400.364400,A2_44,12,0.27336
,,00401.917600,C3_24,11,0.06656
,,00402.283040,C3_22,5,0.18888
,,00404.210480,A2_44,5,0.15176
,,00404.421760,D2_21,10,0.15576
,,00405.130800,A1_43,7,0.12512
,,00405.052000,A1_44,6,0.2288
,,00407.968000,C3_12,13,0.16536
,,00407.965120,C3_24,20,0.12608
,,00407.952720,C3_43,9,0.04304
,,00407.977200,C3_14,24,0.17896
,,00408.495440,A2_44,5,0.11624
,,00408.403200,C3_43,21,0.24304
,,00408.302240,C3_12,25,0.74728
,,00408.734720,C3_14,12,0.34096
,,00408.481360,C3_24,41,0.45128
,,00409.060160,A1_43,6,0.11808
,,00409.048000,A1_44,6,0.19328
,,00409.916000,A2_44,7,0.0996
,,00409.766080,C3_43,35,0.2848
,,00409.946720,C3_14,43,0.3684
,,00409.887120,C3_24,42,0.40648
,,00409.914240,C3_12,61,0.99448
,,00410.989440,B5_12,24,0.31488
,,00411.134080,B5_44,5,0.04624
,,00411.075200,B5_22,5,0.08088
,,00411.415920,D1_42,13,0.34552
,,00412.575840,C3_43,6,0.1272
,,00412.833280,A2_44,9,0.1164
,,00413.626000,D2_21,7,0.1152
,,00414.343040,C3_43,6,0.04024
,,00414.358960,A1_43,7,0.29136
,,00415.402000,C3_43,10,0.11248
,,00417.407360,A2_44,6,0.20176
,,00419.295280,C3_43,7,0.01968
,,00420.765120,D1_22,7,0.09528
,,00420.786080,A1_44,7,0.32112
,,00421.133680,C3_24,9,0.08496
,,00421.113040,C3_43,6,0.12344
,,00422.282880,B5_42,5,0.06984
,,00422.296880,B5_22,8,0.09864
,,00422.274560,B5_12,21,0.22912
,,00422.273600,B5_13,6,0.17448
,,00422.780720,D2_21,9,0.15992
,,00423.755680,D1_22,5,0.1096
,,00423.990000,B6_23,5,0.12208
,,00426.460880,A1_41,5,0.0952
,,00426.423760,A1_43,7,0.15112
,,00426.405040,A1_44,6,0.17968
,,00426.885680,C1_11,7,0.09952
,,00426.968720,C1_22,5,0.0448
,,00426.947920,C1_23,5,0.05944
,,00427.306400,A4_33,7,0.07448
,,00428.148720,A2_44,5,0.03928
,,00429.488560,D2_21,7,0.11992
,,00430.789840,A2_44,8,0.11776
,,00430.878080,B5_12,9,0.19816
,,00430.901680,B5_22,6,0.06016
,,00431.200400,C3_43,5,0.05144
,,00434.627120,A6_24,5,0.18224
,,00435.417760,C3_12,6,0.05368
,,00435.464960,C3_24,11,0.1284
,,00435.449920,C3_43,6,0.1268
,,00435.770720,A1_43,8,0.14016
,,00435.766560,A1_44,5,0.15568
,,00436.199760,D1_42,10,0.14104
,,00436.416160,A2_44,8,0.20752
,,00436.347200,B3_22,9,0.1288
,,00436.694080,D2_21,6,0.12616
,,00437.177280,B6_23,6,0.11288
,,00437.701280,A2_44,8,0.176
,,00437.642800,B3_22,5,0.03416
,,00438.679280,B3_22,7,0.15616
,,00439.462160,A2_44,12,0.11144
,,00439.720880,A2_44,10,0.39728
,,00440.305440,A2_44,5,0.1792
,,00443.066480,B5_12,8,0.08072
,,00443.074800,B5_22,6,0.08456
,,00444.032800,A1_43,7,0.17448
,,00444.030960,A1_44,5,0.23232
,,00444.047920,B5_12,9,0.18168
,,00444.048640,B5_22,9,0.17408
,,00445.047440,C3_24,9,0.06384
,,00445.003600,C3_43,12,0.04512
,,00445.478960,B3_22,7,0.11184
,,00445.772720,B3_22,9,0.20096
,,00446.260800,C3_13,5,0.2392
,,00448.137760,C1_11,7,0.14128
,,00448.186080,C1_23,5,0.0576
,,00450.257760,A1_41,6,0.04016
,,00450.198400,A1_43,8,0.122
,,00450.159120,A1_44,7,0.23576
,,00451.696400,C3_24,6,0.04536
,,00451.636400,C3_43,5,0.04992
,,00453.785760,A2_22,5,0.08504
,,00453.793760,A2_44,12,0.33432
,,00454.231280,A1_43,6,0.20416
,,00454.158880,A1_44,7,0.26504
,,00455.651440,B3_22,18,0.16144
,,00457.442400,A4_33,7,0.08232
,,00457.583600,D2_21,13,0.1552
,,00457.608240,B6_23,12,0.14256
,,00457.618880,B6_21,16,0.214
,,00457.871120,C3_14,5,0.1328
,,00457.883680,C3_24,6,0.05512
,,00457.646640,B6_24,26,0.78752
,,00458.680720,A1_44,7,0.21688
,,00457.866240,B6_23,28,0.97912
,,00458.683200,A1_43,9,0.24704
,,00459.330000,B6_23,6,0.17736
,,00459.941280,A1_43,5,0.12104
,,00460.128560,A1_41,6,0.1076
,,00460.155920,A1_22,5,0.15904
,,00460.427840,A1_41,12,0.35504
,,00460.227360,B6_23,22,0.45824
,,00460.635040,A1_44,13,0.39008
,,00460.942160,C3_43,10,0.0304
,,00460.609360,B6_24,12,0.42496
,,00460.844320,B6_23,8,0.35672
,,00460.673040,A1_43,30,0.8384
,,00461.917040,A1_43,5,0.23872
,,00463.823440,B5_12,21,0.23488
,,00463.872080,B5_13,6,0.17136
,,00463.939840,B5_24,5,0.07512
,,00463.864880,B5_22,12,0.1892
,,00463.901920,B5_44,22,0.25288
,,00464.535680,A2_44,6,0.07568
,,00467.001440,B2_11,5,0.03912
,,00466.874720,B2_32,5,0.21832
,,00467.168160,A1_43,9,0.15224
,,00466.983760,A1_44,5,0.22904
,,00467.665040,B3_22,6,0.05672
,,00467.825360,B3_22,6,0.07776
,,00467.841520,B5_13,5,0.1708
,,00467.858640,B5_11,6,0.19536
,,00467.854800,B5_24,7,0.13432
,,00467.818640,B5_22,14,0.15408
,,00467.899120,B2_34,10,0.45968
,,00468.351280,B2_11,7,0.18536
,,00468.235680,B5_23,8,0.29736
,,00467.817120,B5_12,113,1.04728
,,00468.410960,B5_24,9,0.24528
,,00468.312480,B5_22,19,0.58592
,,00467.879680,B5_44,150,1.26856
,,00468.970960,B5_12,11,0.19128
,,00469.568880,B5_11,5,0.24552
,,00469.629600,B5_44,8,0.1848
,,00469.428400,B5_22,17,0.45168
,,00469.812720,A1_43,6,0.21976
,,00469.912480,A3_34,8,0.1064
,,00469.483520,B5_12,34,0.5224
,,00469.958320,B3_22,6,0.21232
,,00470.152320,A3_34,18,0.6856
,,00472.300960,B5_12,6,0.07464
,,00472.353680,D2_21,6,0.20312
,,00475.739520,A6_24,10,0.2368
,,00476.380800,B5_12,6,0.27768
,,00476.602560,B5_22,5,0.24072
,,00477.260240,B5_12,38,0.38936
,,00477.424160,B5_42,6,0.10088
,,00477.444800,B5_44,13,0.09984
,,00477.368400,B5_22,9,0.13672
,,00478.459920,B5_12,7,0.11808
,,00479.563440,B5_12,19,0.266
,,00480.224960,D2_21,7,0.14528
,,00480.201440,D2_34,5,0.15328
,,00480.390880,B3_22,6,0.02272
,,00480.429520,B5_12,11,0.20304
,,00481.243200,B5_22,12,0.23952
,,00481.626960,B1_31,12,0.09072
,,00481.636400,B1_12,9,0.06288
,,00481.628160,B1_34,6,0.06264
,,00481.635040,B1_32,5,0.04256
,,00481.610320,B1_43,11,0.08264
,,00481.625840,B1_42,7,0.04672
,,00481.212800,B5_12,32,0.4608
,,00481.941920,D3_41,7,0.10096
,,00481.875600,B3_22,12,0.11912
,,00482.117120,D5_33,5,0.17632
,,00482.048320,D5_43,11,0.1468
,,00482.060960,D5_41,6,0.1696
,,00482.366000,B5_12,22,0.248
,,00482.391200,B5_22,6,0.09448
,,00481.585040,B1_14,94,1.3092
,,00482.433520,D3_24,13,0.40472
,,00483.125360,B1_14,10,0.43648
,,00483.559120,B5_42,5,0.08
,,00483.572240,B5_12,24,0.26976
,,00483.596400,B5_22,8,0.10856
,,00484.262080,D2_21,6,0.10528
,,00484.469520,B5_12,27,0.32632
,,00485.354000,B5_22,11,0.14456
,,00485.341200,B5_12,24,0.35624
,,00486.141040,B5_22,7,0.21288
,,00486.527120,B5_44,5,0.07688
,,00486.709760,B5_44,5,0.05336
,,00486.569120,B5_22,7,0.23104
,,00486.919360,B5_22,5,0.14192
,,00486.191600,B5_12,37,1.02312
,,00487.624320,B5_12,16,0.32992
,,00487.619760,B5_22,10,0.43088
,,00488.520720,D1_22,5,0.11792
,,00488.780400,D2_21,6,0.11408
,,00488.427280,B5_12,26,0.4116
,,00488.500480,B5_22,7,0.19032
,,00489.878720,B5_22,6,0.1228
,,00489.872480,B5_12,25,0.32112
,,00491.251840,B5_12,27,0.39528
,,00491.307920,B5_44,13,0.13088
,,00491.256240,B5_22,11,0.1916
,,00491.762800,D2_21,9,0.1392
,,00492.090960,B5_12,26,0.4568
,,00492.148080,B5_22,11,0.38
,,00492.524160,B5_44,26,0.42808
,,00492.662720,B5_22,8,0.29176
,,00493.096160,B5_22,5,0.19072
,,00492.778160,B5_12,27,0.69248
,,00493.208320,B5_24,5,0.30624
,,00493.130320,B5_44,25,0.4764
,,00493.960000,B6_23,7,0.07944
,,00494.333360,B1_14,5,0.11608
,,00494.794880,A1_41,5,0.03016
,,00494.560960,B5_12,33,0.31016
,,00494.668560,B5_44,8,0.06272
,,00494.565600,B5_22,10,0.14448
,,00494.655040,A1_43,10,0.26096
,,00494.766000,A1_44,6,0.14784
,,00494.985760,A2_44,7,0.12824
,,00496.149120,B5_44,10,0.08136
,,00496.112400,B5_22,11,0.192
,,00496.069200,B5_12,37,0.38624
,,00497.107360,C2_31,5,0.03064
,,00497.110400,C2_42,6,0.03656
,,00497.036640,C2_41,26,0.17136
,,00497.633760,B5_44,6,0.16696
,,00497.660720,B5_22,6,0.15744
,,00497.977920,B1_43,12,0.13616
,,00497.648080,B5_12,32,0.29048
,,00497.910960,B1_14,43,0.3996
,,00498.171600,C3_13,5,0.18096
,,00498.444640,B1_14,52,0.65816
,,00499.233920,B5_12,31,0.3044
,,00499.280640,B5_42,5,0.13296
,,00499.326720,B5_44,7,0.1272
,,00499.245760,B5_22,9,0.16408
,,00499.685200,B3_22,20,0.17184
,,00500.493600,D2_21,7,0.16552
,,00501.591040,B1_14,6,0.14536
,,00501.942320,B3_44,6,0.13264
,,00501.390320,B3_42,44,0.69
,,00501.337920,B3_22,91,0.92432
,,00503.358160,B3_44,7,0.1676
,,00503.180080,B3_42,18,0.41792
,,00502.604000,B3_22,61,1.06504
,,00503.938080,A2_44,12,0.292
,,00504.922880,D2_21,11,0.164
,,00504.145440,B3_22,29,0.96328
,,00505.067520,D3_24,8,0.2244
,,00505.394560,B3_22,21,0.8112
,,00506.435680,B3_22,6,0.17192
,,00506.934240,C3_14,6,0.07432
,,00506.891840,C3_24,12,0.11344
,,00507.101920,B3_22,5,0.15384
,,00507.249040,D3_24,5,0.16504
,,00507.585840,A2_44,8,0.1952
,,00507.551840,B3_22,15,0.4952
,,00508.559200,B3_22,5,0.17936
,,00509.308480,B3_22,13,0.60248
,,00510.450480,C3_12,5,0.05168
,,00510.453920,C3_24,7,0.0776
,,00510.371840,C3_43,10,0.13464
,,00510.615200,A6_14,5,0.22448
,,00511.353440,B3_22,6,0.22904
,,00512.259840,B3_22,22,0.20336
,,00513.749920,A1_41,6,0.06312
,,00513.674400,A1_43,6,0.14008
,,00513.683440,A1_44,5,0.20184
,,00513.617760,B2_32,6,0.234
,,00513.632880,D3_24,6,0.15616
,,00513.468720,B3_22,19,0.2176
,,00514.416480,C3_12,5,0.10824
,,00514.429760,C3_14,7,0.1132
,,00514.419920,C3_24,13,0.12816
,,00514.945600,B3_22,28,0.38192
,,00515.883680,A1_43,8,0.15992
,,00516.609840,B5_12,14,0.1436
,,00516.610160,B5_44,9,0.23088
,,00516.612160,B5_22,10,0.16816
,,00517.029600,C3_12,6,0.03616
,,00517.042640,C3_14,5,0.03656
,,00517.024240,C3_24,13,0.09392
,,00517.011440,C3_43,5,0.0136
,,00517.170320,B3_22,15,0.21704
,,00519.089200,D2_21,11,0.28296
,,00520.061920,C3_24,9,0.0788
,,00520.068160,C3_43,5,0.01952
,,00520.038080,C3_12,5,0.12352
,,00522.083760,B3_22,11,0.21224
,,00523.200560,C3_24,5,0.03728
,,00524.774480,D1_42,8,0.12288
,,00524.732080,B3_22,11,0.1748
,,00526.500080,D2_31,14,0.13904
,,00526.513760,D2_23,15,0.16648
,,00526.530400,D2_21,24,0.38856
,,00526.859920,D2_23,10,0.22144
,,00526.490880,D2_34,37,0.75472
,,00526.934400,A2_44,9,0.218
,,00527.495040,A3_34,5,0.1028
,,00527.056960,D2_21,24,0.72728
,,00527.594480,D2_34,7,0.17768
,,00528.073120,C3_24,12,0.05648
,,00528.054560,C3_43,5,0.0304
,,00528.086880,C3_14,8,0.06952
,,00528.340880,D2_34,7,0.4324
,,00529.257680,B2_32,5,0.08344
,,00529.953040,B1_31,6,0.0852
,,00529.965600,B1_12,7,0.15368
,,00529.948720,B1_34,7,0.10008
,,00529.952000,B1_43,18,0.19624
,,00529.954640,B1_42,7,0.07152
,,00529.912000,B1_14,51,0.7104
,,00531.475280,C3_24,12,0.07224
,,00533.520240,A1_43,6,0.07824
,,00533.905200,C3_24,11,0.08648
,,00534.266640,C1_21,16,0.08096
,,00534.296400,C1_31,6,0.05352
,,00534.277840,C1_22,13,0.09
,,00534.291920,C1_43,7,0.06896
,,00534.288000,C1_42,9,0.10992
,,00534.497840,D1_11,5,0.07136
,,00534.274240,C1_11,19,0.15144
,,00534.292880,C1_23,16,0.14944
,,00534.619760,D2_21,6,0.23048
,,00537.332720,A1_41,13,0.11768
,,00537.319120,A1_22,6,0.17816
,,00538.038800,A1_43,19,0.53752
,,00538.512000,C3_43,7,0.03288
,,00538.073520,A1_44,19,0.60504
,,00538.869120,A1_43,14,0.46296
,,00538.975200,A1_44,9,0.38952
,,00539.014400,D2_21,8,0.20728
,,00539.594320,B4_44,7,0.0396
,,00539.580480,B4_23,8,0.08704
,,00539.535280,B4_43,15,0.13264
,,00539.485440,B4_31,11,0.17144
,,00540.136640,C3_24,9,0.11112
,,00539.934400,B4_31,8,0.3364
,,00540.298960,A2_44,5,0.1888
,,00540.669920,A1_44,5,0.20824
,,00540.793920,C3_12,17,0.26288
,,00540.809600,C3_13,5,0.17576
,,00540.841360,C3_22,6,0.1
,,00540.814000,C3_14,32,0.15384
,,00540.793120,C3_24,30,0.20128
,,00540.713280,C3_43,20,0.20448
,,00541.276400,C3_12,20,0.38
,,00541.382320,C3_14,20,0.4336
,,00541.499840,C3_43,32,0.27832
,,00541.369760,C3_24,48,0.55168
,,00541.959360,A3_34,7,0.09304
,,00542.478400,C3_14,32,0.33704
,,00542.237440,C3_24,44,0.48656
,,00542.152720,C3_43,38,0.60528
,,00542.302880,C3_12,84,1.38584
,,00543.414160,C3_24,16,0.37544
,,00543.416800,C3_43,19,0.3568
,,00543.880240,C3_12,6,0.16736
,,00544.689280,C3_43,8,0.31792
,,00546.643200,B3_22,16,0.12384
,,00546.653680,B3_42,6,0.18056
,,00548.761520,C3_43,10,0.09072
,,00549.681680,D2_21,5,0.09488
,,00549.603760,D2_31,7,0.22536
,,00549.597280,D2_23,10,0.10944
,,00549.676240,D2_34,10,0.34616
,,00551.102800,A2_44,7,0.11368
,,00551.294240,D2_21,17,0.27224
,,00551.467040,C3_43,7,0.0916
,,00553.299520,A2_44,6,0.11168
,,00553.488640,C3_24,6,0.03488
,,00553.373600,C3_43,20,0.1564
,,00560.274320,A1_41,7,0.0932
,,00560.148480,A1_43,10,0.20296
,,00560.146800,A1_44,8,0.27584
,,00563.318480,D2_21,7,0.12344
,,00563.423760,B2_32,6,0.13552
,,00563.950080,A2_44,6,0.06968
,,00564.181280,C3_43,6,0.08304
,,00565.207680,B2_32,10,0.24136
,,00566.429680,A1_43,5,0.1508
,,00566.964160,B2_11,8,0.13664
,,00566.849040,B2_34,5,0.23912
,,00567.174640,A4_33,5,0.07112
,,00568.699280,C3_43,5,0.0976
,,00568.796320,C3_24,13,0.10512
,,00569.618880,B3_22,16,0.17184
,,00569.866160,B6_23,8,0.13752
,,00569.864000,B6_21,5,0.15192
,,00572.803440,A1_43,9,0.30408
,,00572.817040,A1_44,8,0.32048
,,00574.290880,D3_41,7,0.0732
,,00574.882960,D3_24,6,0.25896
,,00576.690000,B5_12,5,0.03552
,,00576.853760,B3_32,5,0.12672
,,00577.438160,C3_24,13,0.13408
,,00577.817200,B1_14,18,0.19608
,,00578.601760,A1_43,8,0.18008
,,00578.593760,A1_44,6,0.2584
,,00579.663840,A3_34,11,0.13832
,,00581.118000,A3_34,6,0.17136
,,00582.032000,B2_32,9,0.31376
,,00583.850960,D2_23,18,0.40336
,,00583.986560,D2_21,25,0.55392
,,00583.951920,D2_31,23,0.51816
,,00584.387520,D2_23,8,0.1492
,,00584.325520,C3_13,5,0.25456
