Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00262.031040,A2_44,6,0.09784
,,00262.693040,A3_34,6,0.118
,,00263.093200,A1_43,9,0.23064
,,00263.428960,A2_44,5,0.14344
,,00264.998640,A2_44,8,0.18896
,,00265.417520,B5_12,15,0.21376
,,00265.545920,B5_44,5,0.01072
,,00265.472400,B5_22,9,0.10208
,,00265.666000,C3_43,10,0.06256
,,00266.747040,B5_12,13,0.21864
,,00267.103040,B3_22,12,0.16232
,,00268.693440,A1_41,13,0.15472
,,00268.648000,A1_43,7,0.20368
,,00268.852480,A1_22,5,0.17384
,,00268.982800,B3_22,14,0.20296
,,00269.157760,A1_41,22,0.36328
,,00269.451920,A1_12,5,0.0996
,,00269.356960,A1_44,8,0.25008
,,00269.128320,A1_43,45,0.9368
,,00269.803600,B5_12,7,0.15256
,,00270.375360,A1_43,7,0.352
,,00270.836720,C3_43,5,0.0556
,,00270.795040,C3_24,10,0.18528
,,00271.015680,B3_22,13,0.16024
,,00272.966240,A1_43,9,0.32976
,,00274.028000,A2_44,7,0.12272
,,00274.210480,A1_43,11,0.37456
,,00275.175200,D1_42,5,0.078
,,00275.794960,D2_21,7,0.08904
,,00276.001520,D1_42,6,0.13608
,,00275.989680,D1_22,6,0.2548
,,00276.158720,B3_22,9,0.10104
,,00276.765040,A4_33,9,0.15624
,,00277.289520,A3_32,5,0.09352
,,00277.404080,A4_33,5,0.19128
,,00277.448720,A4_41,6,0.16896
,,00277.216080,A3_34,23,0.56416
,,00277.899360,A3_34,7,0.376
,,00278.269600,B5_12,17,0.26272
,,00278.318880,B5_42,6,0.15192
,,00278.422800,B5_44,8,0.0612
,,00278.366080,B5_22,9,0.14248
,,00278.999200,C5_32,6,0.17896
,,00279.536960,A4_33,16,0.54376
,,00280.267760,B5_12,11,0.1336
,,00280.300000,B5_22,8,0.10048
,,00281.752320,B3_22,5,0.0352
,,00281.988720,B5_12,13,0.22032
,,00282.071600,B5_42,5,0.12168
,,00282.146800,B5_44,7,0.05912
,,00282.081440,B5_22,7,0.12888
,,00282.713120,A2_44,5,0.16056
,,00283.791200,D3_24,5,0.13112
,,00285.140800,A3_34,9,0.10048
,,00285.647360,C2_41,16,0.1904
,,00285.849920,B3_22,13,0.12512
,,00287.261040,B3_22,10,0.2256
,,00287.821040,D5_33,15,0.22808
,,00287.825360,D5_34,11,0.22832
,,00287.789200,D5_43,11,0.1688
,,00287.773520,D5_41,11,0.23056
,,00289.286400,C3_24,10,0.07736
,,00289.285600,C3_43,6,0.03056
,,00289.171040,A3_34,14,0.12616
,,00289.355200,A2_44,14,0.22136
,,00289.236240,C5_32,6,0.18088
,,00290.523760,A1_12,5,0.08736
,,00290.416560,A1_43,11,0.22936
,,00290.553040,A1_44,5,0.09128
,,00290.159600,B6_23,11,0.3244
,,00294.498880,A2_44,11,0.18872
,,00294.760640,C3_24,5,0.03096
,,00294.745200,C3_43,5,0.03488
,,00295.148000,D2_21,6,0.1792
,,00295.009520,B5_12,15,0.31504
,,00295.178960,B5_44,6,0.064
,,00295.127200,B5_22,8,0.18536
,,00295.478640,B6_23,10,0.1396
,,00296.120000,A3_34,6,0.10256
,,00296.414400,A2_44,49,0.95808
,,00297.728160,B3_22,13,0.18272
,,00297.714960,B3_32,5,0.21176
,,00300.461840,D1_22,5,0.04744
,,00300.507360,A1_41,7,0.08904
,,00300.333520,B3_22,7,0.09232
,,00300.311840,A1_43,10,0.3384
,,00301.035680,B5_13,9,0.10984
,,00301.038880,B5_42,8,0.07856
,,00301.054000,B5_11,8,0.32056
,,00301.068000,B5_23,10,0.32936
,,00301.015440,B5_22,14,0.1428
,,00301.404800,B3_22,9,0.16064
,,00301.039440,B5_24,25,0.58128
,,00301.051920,B5_44,44,0.35864
,,00301.008240,B5_12,65,0.79272
,,00301.561840,B5_44,22,0.23904
,,00301.976480,B5_12,7,0.22512
,,00302.302560,B5_12,8,0.30464
,,00302.321920,B5_44,7,0.1116
,,00302.833120,B5_13,6,0.20744
,,00302.963040,B5_44,23,0.16664
,,00302.831680,B5_12,39,0.38392
,,00302.856800,B5_22,12,0.31088
,,00303.558240,A6_24,9,0.21232
,,00305.978720,C3_14,5,0.08576
,,00305.809200,A3_34,9,0.11072
,,00306.014560,B3_22,23,0.14496
,,00306.029600,B3_42,15,0.38568
,,00306.981600,C3_43,6,0.32528
,,00306.710400,B3_22,25,0.64152
,,00307.480080,B3_22,13,0.30824
,,00308.013840,D1_22,7,0.05216
,,00308.854080,A1_43,8,0.12296
,,00309.053200,B3_22,11,0.28352
,,00309.421120,B2_32,9,0.18728
,,00310.095600,B3_22,5,0.08528
,,00310.539520,B5_44,11,0.06416
,,00310.404400,B5_12,20,0.2984
,,00310.436080,B5_22,8,0.26624
,,00311.772720,D1_22,5,0.07656
,,00311.691040,B3_22,17,0.18448
,,00311.676800,B3_32,5,0.08344
,,00311.627840,B3_42,8,0.0808
,,00311.985760,C3_14,5,0.03296
,,00311.967520,C3_24,5,0.05608
,,00312.269600,A3_34,7,0.05168
,,00312.776960,B5_22,6,0.07712
,,00312.850160,B3_22,5,0.06432
,,00312.750720,B5_12,21,0.2216
,,00313.778720,D2_21,8,0.25872
,,00313.907120,B3_42,6,0.22624
,,00314.085680,B3_22,12,0.11472
,,00314.066080,A3_34,5,0.08576
,,00315.090800,D2_21,5,0.10328
,,00315.747360,A1_22,6,0.1348
,,00315.932560,B1_31,18,0.15512
,,00315.983520,B1_12,7,0.07728
,,00315.751040,A1_41,6,0.15312
,,00315.881920,B1_43,22,0.2836
,,00316.488960,C3_14,6,0.10072
,,00316.349040,C3_43,5,0.09152
,,00315.834080,B1_14,120,1.4248
,,00317.271840,A1_41,8,0.11768
,,00317.327680,A1_43,6,0.15776
,,00318.035520,A2_44,5,0.11392
,,00319.095920,D2_21,7,0.12808
,,00319.825360,B5_12,19,0.21904
,,00319.903920,B5_22,6,0.10832
,,00322.184000,B3_22,10,0.16992
,,00323.677120,A2_44,25,0.26288
,,00323.967440,B3_22,8,0.1384
,,00324.248160,A6_24,8,0.17208
,,00324.965840,C1_21,6,0.05312
,,00324.992160,C1_11,8,0.06712
,,00324.980960,C1_22,7,0.10224
,,00324.951360,C1_42,6,0.11784
,,00324.703440,A1_43,6,0.30176
,,00324.908080,D2_21,8,0.1684
,,00325.045360,B4_23,10,0.07712
,,00325.057040,B4_44,6,0.0464
,,00324.950000,B4_31,14,0.17552
,,00324.978480,C1_23,10,0.18816
,,00324.962880,B4_43,15,0.30056
,,00325.119680,B6_23,7,0.14312
,,00325.228400,B6_24,5,0.08688
,,00325.240080,B6_21,6,0.0368
,,00325.319680,B4_31,9,0.31224
,,00325.330800,B5_12,14,0.20472
,,00325.342000,B5_22,7,0.12984
,,00326.524240,B5_12,16,0.1908
,,00326.522960,B5_42,5,0.12776
,,00326.644560,B5_44,6,0.07936
,,00326.552400,B5_22,8,0.16496
,,00327.171680,C3_12,5,0.08272
,,00327.167440,C3_14,7,0.07472
,,00327.149840,C3_24,16,0.13536
,,00327.125520,C3_43,11,0.1084
,,00327.179520,A2_44,38,1.01712
,,00329.254320,A1_43,9,0.13864
,,00329.309760,D1_22,6,0.16832
,,00332.188400,A2_44,5,0.14256
,,00332.465120,C3_24,9,0.09328
,,00332.466000,C3_43,5,0.02896
,,00332.542000,B3_22,13,0.15688
,,00333.539680,A4_33,14,0.21968
,,00334.428960,A2_44,10,0.27336
,,00334.590720,A4_33,5,0.21824
,,00334.359600,A4_41,8,0.47816
,,00334.707120,D2_21,5,0.23168
,,00334.663040,D2_34,5,0.28552
,,00335.476720,C1_11,9,0.14272
,,00335.562720,C1_23,5,0.05368
,,00335.526000,C1_42,11,0.11096
,,00335.514800,C1_22,9,0.18392
,,00336.067840,A1_43,6,0.1324
,,00336.619440,B1_14,9,0.10648
,,00336.656720,B1_43,5,0.04896
,,00338.134080,B5_12,22,0.19512
,,00338.186400,B5_44,9,0.08312
,,00338.145280,B5_22,10,0.14368
,,00338.826960,B2_32,8,0.17376
,,00339.129600,B4_43,5,0.12776
,,00339.133920,B4_31,7,0.08464
,,00339.671440,A2_44,7,0.09672
,,00339.821040,B5_44,6,0.07552
,,00339.693280,B5_22,6,0.14248
,,00339.654640,B5_12,15,0.27608
,,00341.085600,D2_21,5,0.08984
,,00342.028960,A2_44,6,0.09296
,,00342.241040,C3_24,6,0.0916
,,00342.447200,A4_33,7,0.27952
,,00344.816800,B6_23,6,0.16048
,,00346.859040,C3_43,5,0.16632
,,00346.867840,B5_42,5,0.21384
,,00347.057920,B5_44,7,0.04064
,,00346.989600,B5_12,17,0.19
,,00346.983040,B5_22,9,0.174
,,00347.403120,A2_44,6,0.1876
,,00347.533040,A1_43,13,0.45336
,,00348.056240,C2_41,17,0.23224
,,00349.406720,C3_43,10,0.10192
,,00351.591920,D1_22,7,0.17832
,,00352.480080,B6_23,10,0.16728
,,00352.690960,D1_42,5,0.11536
,,00352.691440,A2_22,8,0.09872
,,00352.614480,A2_44,18,0.26904
,,00353.034960,A2_44,6,0.24824
,,00353.638800,C1_42,8,0.09752
,,00353.439280,A2_44,12,0.34736
,,00354.065920,B5_12,24,0.20008
,,00354.111040,B5_24,6,0.0716
,,00354.080320,B5_42,7,0.1316
,,00354.122240,B5_44,22,0.1084
,,00354.076400,B5_22,10,0.18648
,,00356.002000,A1_41,5,0.05208
,,00355.859680,A1_43,11,0.27928
,,00355.760960,B6_23,5,0.2224
,,00356.337040,B5_12,9,0.15432
,,00356.337520,B5_22,6,0.08456
,,00357.393200,B2_32,10,0.21248
,,00357.792640,A3_34,7,0.076
,,00360.787680,A1_41,11,0.08328
,,00360.705920,A1_12,5,0.14512
,,00360.698080,A1_43,7,0.14176
,,00360.731360,C5_32,6,0.12336
,,00361.093280,B5_12,11,0.2048
,,00361.131200,B5_22,8,0.1968
,,00361.271280,A1_43,8,0.19352
,,00361.951120,D2_21,5,0.12064
,,00361.836560,D2_34,5,0.2012
,,00361.922640,B3_22,11,0.14864
,,00361.791040,A4_33,7,0.13144
,,00362.474160,D1_22,6,0.1548
,,00362.342160,C3_14,5,0.09872
,,00362.378880,C3_24,11,0.0524
,,00362.322560,C3_43,7,0.1392
,,00362.308480,A4_33,9,0.40816
,,00363.586160,B3_22,5,0.02608
,,00363.946480,D1_22,7,0.09216
,,00363.842560,D5_33,13,0.14304
,,00363.867760,D5_34,5,0.10376
,,00363.806960,D5_43,8,0.13904
,,00363.803040,D5_41,16,0.25408
,,00363.416160,A3_34,39,0.9312
,,00364.736160,A6_24,11,0.40336
,,00365.250080,D1_22,6,0.04896
,,00365.695600,A1_43,5,0.10048
,,00365.594480,A1_44,5,0.198
,,00366.092320,B3_22,12,0.19376
,,00366.205520,B3_42,8,0.17368
,,00366.677920,B3_22,6,0.15744
,,00367.239840,C3_43,5,0.26792
,,00367.729360,A1_43,5,0.07768
,,00368.280240,C3_14,5,0.06864
,,00368.260960,C3_24,6,0.04312
,,00369.591600,B3_22,5,0.1224
,,00370.849600,A1_43,5,0.06528
,,00370.939440,B3_22,5,0.04736
,,00371.527920,C5_32,8,0.26832
,,00371.941280,B1_14,16,0.16496
,,00371.959440,B1_43,6,0.154
,,00372.682400,D2_23,23,0.27744
,,00372.797120,B3_22,10,0.16144
,,00372.609120,B3_32,6,0.30752
,,00373.204560,D2_23,9,0.18792
,,00372.720240,D2_21,36,0.7464
,,00372.751520,D2_34,51,1.21704
,,00374.597040,A1_43,10,0.23152
,,00374.638400,D2_21,5,0.1276
,,00374.580800,D2_31,6,0.18408
,,00374.597680,D2_23,5,0.08152
,,00374.529200,A3_34,5,0.1396
,,00374.354320,D2_34,30,0.88544
,,00376.241360,B5_12,15,0.12616
,,00376.321600,B5_44,10,0.04152
,,00376.254960,B5_22,9,0.08368
,,00376.950560,C3_24,6,0.02808
,,00377.267840,A6_14,5,0.1956
,,00377.358800,B6_23,9,0.1856
,,00378.076640,B3_22,9,0.11672
,,00378.289680,A1_43,9,0.33632
,,00378.425520,A1_44,5,0.19104
,,00378.146960,C3_22,8,0.36496
,,00378.684560,C5_32,5,0.13696
,,00379.506560,C3_43,5,0.10216
,,00380.773360,B1_14,17,0.13352
,,00380.890480,D2_21,5,0.10528
,,00383.874640,B3_22,12,0.16504
,,00384.012880,A3_34,5,0.17656
,,00384.187360,B5_12,7,0.10496
,,00384.202960,B5_22,5,0.10264
,,00384.901440,A4_33,10,0.31432
,,00386.284720,A1_41,5,0.05112
,,00386.261440,A1_43,8,0.14992
,,00387.143520,B3_22,15,0.2788
,,00387.878240,A2_44,9,0.08416
,,00389.449600,A1_43,8,0.15968
,,00389.441520,A1_44,6,0.16632
,,00390.788080,C3_14,6,0.0832
,,00390.758720,C3_24,11,0.06688
,,00390.749280,C3_43,5,0.0136
,,00390.908240,B5_12,19,0.1884
,,00390.947440,B5_44,9,0.08232
,,00390.923840,B5_22,9,0.11448
,,00391.125920,B6_23,8,0.16104
,,00391.351280,B2_32,5,0.1664
,,00392.014160,C3_24,8,0.1764
,,00392.021440,C3_43,7,0.16192
,,00392.875440,B3_22,10,0.08088
,,00392.860960,B5_12,19,0.26864
,,00392.921120,B5_22,6,0.1024
,,00393.353200,A1_41,14,0.15408
,,00393.346000,A1_43,8,0.28248
,,00393.882720,A1_41,12,0.31992
,,00394.178400,A1_12,9,0.18112
,,00393.990240,A1_44,11,0.31696
,,00394.663680,C1_21,14,0.1308
,,00394.670560,C1_11,16,0.12448
,,00394.668960,C1_22,18,0.19576
,,00394.660960,C1_23,19,0.14272
,,00394.684480,C1_43,6,0.056
,,00394.657760,C1_42,19,0.16792
,,00393.824320,A1_43,60,1.49784
,,00394.981920,A1_44,5,0.244
,,00395.565440,A1_43,7,0.19864
,,00395.374560,A1_44,8,0.28944
,,00396.146320,A1_44,5,0.25048
,,00397.298400,A1_44,5,0.18232
,,00397.390560,C3_22,5,0.13448
,,00397.706880,D3_41,8,0.13928
,,00397.702560,D3_33,7,0.11176
,,00397.676480,D3_24,18,0.56464
,,00398.738560,A2_22,5,0.0508
,,00398.756800,A2_33,7,0.02672
,,00398.715280,A2_44,23,0.43448
,,00400.073760,B2_34,5,0.22384
,,00400.003520,B2_32,10,0.25984
,,00400.627920,C3_43,5,0.0272
,,00400.866000,B6_23,5,0.16552
,,00401.157440,B2_11,5,0.12344
,,00401.024720,B2_32,8,0.21496
,,00401.173120,B2_34,8,0.33736
,,00402.507920,A2_44,7,0.24504
,,00405.907520,B3_22,12,0.2364
,,00406.255120,C3_24,14,0.12376
,,00406.244960,C3_43,14,0.0576
,,00406.258720,C3_12,17,0.17384
,,00406.279600,C3_22,8,0.12512
,,00406.557920,C3_12,12,0.22128
,,00406.256400,C3_14,42,0.56112
,,00406.745840,C3_43,8,0.13584
,,00406.749040,D3_24,16,0.3652
,,00407.047600,C3_43,5,0.07568
,,00406.886640,C3_12,14,0.26672
,,00406.930560,C3_22,7,0.24336
,,00406.803280,C3_24,34,0.41528
,,00407.171760,C3_11,6,0.2652
,,00407.390080,C3_22,6,0.22648
,,00407.512160,B5_42,7,0.12648
,,00407.513760,A2_44,5,0.17336
,,00407.502720,B5_12,27,0.21472
,,00407.531680,B5_22,10,0.13224
,,00408.244000,C3_12,46,0.58672
,,00408.362080,C3_24,41,0.5284
,,00408.277600,C3_43,41,0.41264
,,00408.524160,C3_14,49,0.4628
,,00409.358720,B5_22,13,0.19552
,,00409.434000,B5_11,6,0.23752
,,00409.401440,B5_24,11,0.28632
,,00409.713200,C3_22,5,0.20768
,,00409.387760,C3_24,28,0.63592
,,00409.537280,C3_43,33,0.48104
,,00409.686880,B5_23,16,0.3356
,,00409.924880,B5_24,9,0.23248
,,00409.926880,B5_22,14,0.24632
,,00408.960880,C3_12,47,1.47104
,,00409.352800,B5_12,147,1.25544
,,00409.411520,B5_44,116,1.01072
,,00410.934480,A2_44,12,0.15544
,,00410.801520,B5_12,13,0.25632
,,00410.675840,B5_22,8,0.26296
,,00411.295360,B5_12,8,0.39456
,,00412.116800,B3_22,5,0.01776
,,00411.813760,B6_23,8,0.186
,,00412.284080,B3_22,7,0.09424
,,00412.288000,B5_12,10,0.1704
,,00412.399280,A1_43,6,0.26352
,,00412.565120,D3_24,6,0.1872
,,00412.974640,B5_12,6,0.17656
,,00413.537520,B5_12,7,0.23272
,,00414.611280,B5_12,7,0.21704
,,00416.997440,A1_41,7,0.0776
,,00417.795280,C3_43,5,0.07112
,,00418.200480,A1_41,9,0.1396
,,00418.241920,A1_12,5,0.12752
,,00418.059280,A2_44,17,0.19968
,,00418.250960,A1_43,8,0.20952
,,00418.251840,A1_44,5,0.1512
,,00418.310640,C3_14,11,0.1572
,,00418.302880,C3_24,15,0.15536
,,00418.262560,C3_43,18,0.14896
,,00418.265360,B3_22,12,0.20592
,,00420.233840,C3_24,7,0.07864
,,00420.124320,C3_43,16,0.12816
,,00420.102640,B6_23,8,0.20808
,,00420.612800,C5_32,8,0.288
,,00422.443680,B3_22,11,0.1268
,,00422.384880,B5_22,10,0.2076
,,00422.422720,B5_12,33,0.29784
,,00422.532240,D5_33,9,0.18088
,,00422.499920,D5_43,6,0.24232
,,00422.480320,D5_41,15,0.19528
,,00423.421280,B5_12,13,0.33736
,,00424.517600,A2_44,5,0.11968
,,00425.028480,A3_34,16,0.3968
,,00425.536960,A3_34,16,0.29632
,,00425.338080,B5_12,9,0.39072
,,00425.962240,A3_34,7,0.1368
,,00426.147360,A2_44,6,0.11216
,,00426.690320,B3_22,8,0.10688
,,00427.888400,B5_22,6,0.3176
,,00428.464560,B1_14,20,0.16256
,,00428.475440,B1_43,7,0.11336
,,00429.687280,B5_11,5,0.20904
,,00429.658240,B5_44,24,0.2268
,,00429.648400,B5_22,15,0.204
,,00429.618240,B5_12,48,0.39208
,,00429.669040,B5_24,14,0.31672
,,00430.022000,B1_14,25,0.26176
,,00430.422320,C1_11,7,0.0972
,,00430.433520,C1_22,5,0.07288
,,00430.463600,C1_23,6,0.06872
,,00430.431600,C1_42,7,0.07112
,,00430.286480,D3_24,5,0.12144
,,00430.227280,B3_22,10,0.18056
,,00434.478400,A2_44,6,0.12336
,,00435.772400,D1_22,6,0.10792
,,00436.450640,D3_24,6,0.13616
,,00436.436880,B3_22,9,0.17672
,,00436.799840,B1_14,20,0.18944
,,00436.845200,B1_43,8,0.11136
,,00438.164160,B6_23,11,0.18952
,,00438.261200,B6_24,5,0.09976
,,00438.160560,B6_21,12,0.18984
,,00438.269520,B6_41,6,0.13256
,,00438.700880,D2_21,7,0.20152
,,00439.049760,A2_44,10,0.14232
,,00438.754000,B6_23,30,0.94464
,,00439.829440,B1_14,10,0.16776
,,00440.262000,C1_11,6,0.14776
,,00440.676880,B6_24,9,0.17168
,,00440.723600,B6_21,7,0.13312
,,00440.702880,B6_14,9,0.24408
,,00440.403280,B6_23,23,0.51208
,,00440.994320,A2_44,13,0.27264
,,00441.330640,A3_34,10,0.16648
,,00441.465840,B3_22,15,0.26464
,,00441.545840,A2_44,26,0.4624
,,00442.112160,A2_44,9,0.37392
,,00442.748880,C3_14,5,0.0688
,,00442.720240,C3_24,8,0.0788
,,00442.709280,C3_43,10,0.086
,,00442.662480,B6_23,6,0.21496
,,00443.600000,C3_43,5,0.24616
,,00444.131360,B1_14,8,0.12976
,,00444.207440,B4_23,7,0.05424
,,00444.067360,B4_43,10,0.17088
,,00444.215680,B4_44,5,0.0336
,,00444.047440,B4_31,11,0.23984
,,00444.449120,B4_31,9,0.27968
,,00444.937600,D1_22,5,0.10792
,,00445.252320,A4_33,7,0.1128
,,00445.272320,A1_43,11,0.24392
,,00445.293280,A1_44,6,0.222
,,00446.374800,B6_23,11,0.29848
,,00447.095600,B3_22,6,0.20872
,,00447.086080,A5_24,6,0.0956
,,00447.462960,A3_34,6,0.15104
,,00448.219760,B5_44,12,0.06464
,,00448.111440,B5_22,12,0.2528
,,00448.117440,B5_12,17,0.2944
,,00449.048080,B3_22,11,0.16368
,,00450.266560,B1_31,6,0.10072
,,00450.232000,B1_43,8,0.13944
,,00450.227440,B1_14,30,0.2484
,,00450.279440,A2_44,17,0.23064
,,00452.536960,D1_11,5,0.0628
,,00452.539360,D1_22,5,0.0908
,,00453.834560,A5_24,6,0.1632
,,00454.117200,D1_22,5,0.06128
,,00454.166480,A1_41,5,0.1232
,,00454.013840,A1_43,12,0.3096
,,00454.012720,A1_44,6,0.30136
,,00455.460400,B1_14,25,0.22288
,,00455.526640,B1_43,6,0.13248
,,00456.267200,D2_31,9,0.0984
,,00456.260000,D2_23,15,0.12464
,,00456.276800,D2_21,18,0.25032
,,00456.769600,D2_23,7,0.16728
,,00456.298960,D2_34,29,0.69728
,,00457.101680,A2_44,6,0.18
,,00457.395520,D2_31,7,0.15296
,,00457.079040,B2_32,10,0.42488
,,00457.598720,B4_31,5,0.05376
,,00457.445520,D2_21,23,0.47096
,,00457.374080,D2_34,33,0.76
,,00458.603920,D2_34,6,0.27456
,,00460.416160,D1_42,9,0.12968
,,00463.554400,B1_14,5,0.12656
,,00463.904800,B3_22,11,0.05864
,,00465.250320,A1_43,5,0.07504
,,00465.342160,B3_22,5,0.03912
,,00466.131920,B3_22,8,0.14088
,,00466.320880,C1_21,12,0.08736
,,00466.314960,C1_11,12,0.15408
,,00466.311760,C1_22,15,0.15352
,,00466.304800,C1_23,7,0.10024
,,00466.302160,C1_42,15,0.18632
,,00467.389680,B5_24,10,0.23896
,,00467.400800,B5_42,6,0.0584
,,00467.397280,B5_22,12,0.2012
,,00467.412720,B5_11,8,0.25888
,,00467.423200,B5_44,29,0.24976
,,00467.368160,B5_12,54,0.71512
,,00467.742640,B5_24,9,0.2492
,,00467.919200,B5_44,17,0.17368
,,00468.395600,B5_13,5,0.1912
,,00468.394480,B5_22,10,0.13432
,,00468.600560,B3_22,5,0.1384
,,00468.890800,B1_31,10,0.13928
,,00468.936880,B1_12,5,0.10216
,,00468.944640,B1_32,7,0.07024
,,00468.877280,B1_43,19,0.19976
,,00468.284400,B5_12,64,0.6612
,,00468.816160,B1_14,54,0.73088
,,00469.648880,B1_14,21,0.44888
,,00470.508560,C3_24,12,0.11008
,,00470.569360,B1_14,8,0.34544
,,00470.614000,C5_32,7,0.33152
,,00471.058080,B3_22,16,0.21736
,,00472.311120,B3_32,6,0.2368
,,00472.248320,B3_22,11,0.4288
,,00472.734400,B5_22,7,0.14968
,,00472.720720,B5_12,16,0.20272
,,00473.087520,B1_14,8,0.152
,,00473.448160,A1_43,11,0.35896
,,00473.492320,A1_44,6,0.31264
,,00475.855200,B1_31,5,0.03464
,,00475.865200,B1_12,7,0.05168
,,00475.845760,B1_34,5,0.09096
,,00475.859760,B1_32,6,0.0456
,,00475.833360,B1_43,15,0.19144
,,00475.814080,B1_42,11,0.09824
,,00475.506960,B1_14,83,1.07672
,,00476.834880,B1_14,6,0.11632
,,00477.519280,D1_22,5,0.08504
,,00477.261840,B1_14,7,0.29632
,,00477.374800,A1_43,7,0.28344
,,00477.506720,A4_33,6,0.31216
,,00477.895280,B1_14,9,0.39992
,,00479.204960,A2_44,8,0.22976
,,00479.517920,A4_33,7,0.21472
,,00479.876400,A5_24,5,0.14504
,,00480.101040,B1_14,9,0.25008
,,00481.003840,B1_14,5,0.2148
,,00481.114480,A5_24,7,0.22992
,,00483.779200,B3_22,9,0.1908
,,00484.232400,D5_33,14,0.1252
,,00484.168160,D5_41,16,0.22968
,,00484.251360,D5_34,5,0.1588
,,00484.191360,D5_43,16,0.30072
,,00484.989520,C3_24,10,0.062
,,00484.916080,C3_43,6,0.07472
,,00486.176400,B3_22,10,0.25888
,,00486.733360,C3_24,14,0.12088
,,00486.947600,A1_43,11,0.36816
,,00487.039280,A1_44,6,0.22248
,,00487.083760,D2_21,7,0.08904
,,00488.550400,C3_43,7,0.3472
,,00488.537920,C5_32,7,0.1864
,,00490.310160,B5_12,20,0.23928
,,00490.443840,B5_24,6,0.03816
,,00490.448880,B5_44,18,0.0924
,,00490.326000,B5_22,9,0.22392
,,00490.739040,A1_43,5,0.16832
,,00491.407280,B3_22,8,0.16192
,,00492.049040,B5_42,5,0.082
,,00492.053920,B5_12,15,0.13848
,,00492.053680,B5_22,8,0.13912
,,00493.758880,B3_22,11,0.11728
,,00495.270800,B3_22,9,0.18128
,,00497.727760,A1_43,5,0.15504
,,00498.189040,C3_24,6,0.10472
,,00499.160080,B5_12,14,0.14752
,,00499.160560,B5_13,5,0.17864
,,00499.223120,B5_44,10,0.0644
,,00499.173280,B5_22,7,0.11888
,,00501.015120,B4_31,5,0.13768
,,00502.272560,B5_42,9,0.11864
,,00502.325040,D3_41,6,0.10216
,,00502.265040,B5_13,8,0.20744
,,00502.315440,B5_11,5,0.13904
,,00502.268880,B5_22,11,0.13712
,,00502.249600,B5_12,52,0.63944
,,00502.284240,B5_24,16,0.54616
,,00502.317680,B5_44,43,0.37072
,,00502.850160,B5_44,9,0.22848
,,00502.368080,D3_24,23,0.79384
,,00503.819520,D1_22,5,0.07416
,,00503.698000,A1_41,9,0.09112
,,00503.500880,A1_43,6,0.21544
,,00504.027520,A1_12,7,0.18712
,,00504.099760,A1_41,19,0.35128
,,00504.441600,A1_12,7,0.16168
,,00504.214960,A1_44,9,0.25064
,,00504.123360,D3_24,16,0.35768
,,00504.022880,A1_43,38,0.94632
,,00505.122560,C3_24,5,0.0448
,,00505.466560,A1_44,5,0.18864
,,00506.079760,B3_22,10,0.17576
,,00506.655440,D5_33,13,0.1716
,,00506.707520,D5_34,5,0.0888
,,00506.537120,D5_43,12,0.31752
,,00506.607760,D5_41,18,0.32424
,,00507.702080,B3_22,13,0.16936
,,00509.253120,A2_44,8,0.22744
,,00511.065120,B1_12,8,0.06792
,,00511.054000,B1_34,8,0.05304
,,00511.042960,B1_42,11,0.07088
,,00511.048640,B1_31,9,0.11664
,,00511.040800,B1_43,20,0.212
,,00511.254400,A1_43,7,0.22824
,,00511.181840,B5_12,8,0.29184
,,00511.024640,B1_14,63,0.97168
,,00511.822240,B2_32,9,0.192
,,00513.331920,D1_11,5,0.08264
,,00514.686160,A1_43,5,0.18152
,,00515.553440,B5_12,10,0.19888
,,00515.636880,B5_24,6,0.09376
,,00515.669280,B5_44,15,0.0996
,,00515.581600,B5_22,7,0.17704
,,00515.947840,B5_12,15,0.16032
,,00515.884560,B5_22,7,0.1924
,,00516.135360,D2_21,7,0.21504
,,00516.130560,D2_31,5,0.07792
,,00516.077280,D2_23,15,0.20608
,,00516.059600,D2_32,5,0.11648
,,00516.424080,C1_11,5,0.11912
,,00516.504960,C1_42,5,0.07176
,,00516.419600,A3_42,7,0.1656
,,00516.119360,D2_34,20,0.57176
,,00516.280880,A3_34,19,0.47184
,,00516.874400,A3_34,11,0.45592
,,00517.448720,A3_34,5,0.2312
,,00517.907520,B2_32,7,0.31624
,,00520.062000,C3_43,8,0.41352
,,00520.863280,B3_22,12,0.20352
,,00521.262000,A1_43,5,0.13232
,,00521.938240,B3_22,12,0.30888
,,00522.040480,B3_32,5,0.15576
,,00522.380880,D2_21,8,0.10048
,,00523.079120,A3_34,13,0.208
,,00523.177200,B3_22,14,0.23736
,,00523.172640,B3_32,6,0.31808
,,00524.120960,C2_41,26,0.16664
,,00525.930320,B3_22,20,0.19016
,,00525.811920,A6_24,6,0.16976
,,00526.378080,C3_43,8,0.02944
,,00526.711680,A2_44,5,0.1108
,,00527.630160,B3_22,5,0.12808
,,00528.172640,A3_34,9,0.15648
,,00528.186400,B3_22,16,0.254
,,00528.396560,B5_12,11,0.16416
,,00528.439200,B5_44,9,0.16784
,,00528.412320,B5_22,10,0.218
,,00528.395920,A1_43,10,0.2596
,,00529.783200,B3_22,15,0.28704
,,00530.977680,D1_22,5,0.06448
,,00531.803520,B3_22,9,0.38088
