Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00271.472800,B5_13,5,0.11216
,,00271.516480,B5_11,6,0.21568
,,00271.496080,B5_24,7,0.2952
,,00271.499120,B5_44,36,0.24568
,,00271.469600,B5_22,14,0.2168
,,00271.374320,B5_12,74,0.71048
,,00272.566320,B5_12,10,0.3056
,,00272.542880,B5_22,8,0.33104
,,00273.144880,C1_21,17,0.0872
,,00273.159920,C1_11,20,0.14728
,,00273.162320,C1_22,16,0.12128
,,00273.151120,C1_23,23,0.16136
,,00273.163280,C1_43,6,0.10912
,,00273.118240,C1_42,18,0.19448
,,00274.159360,D2_21,11,0.24552
,,00274.702800,A1_43,5,0.07448
,,00274.673680,A1_44,5,0.10216
,,00275.276560,D2_21,6,0.106
,,00276.376400,C3_24,5,0.07072
,,00276.221840,B5_22,5,0.2656
,,00277.276880,A1_43,7,0.15536
,,00277.717600,B1_31,8,0.17056
,,00277.741280,B1_42,5,0.15304
,,00277.753520,B1_43,27,0.51568
,,00277.656880,B1_14,88,0.9236
,,00279.319760,C3_43,7,0.03192
,,00279.333200,C3_24,15,0.14
,,00280.295680,B3_22,8,0.08128
,,00280.876720,D2_21,5,0.13376
,,00280.815760,D2_23,20,0.25856
,,00281.086880,B3_22,7,0.24768
,,00281.239360,A1_43,11,0.4332
,,00280.872080,D2_34,18,0.78176
,,00281.999920,B3_41,7,0.1488
,,00281.974560,B3_44,7,0.06472
,,00281.877200,B3_42,24,0.33112
,,00282.516880,A5_24,5,0.08072
,,00281.800480,B3_22,84,0.9812
,,00283.561440,C3_24,14,0.20936
,,00283.614080,C3_43,7,0.09584
,,00284.340400,A1_41,5,0.08592
,,00284.348240,A1_43,5,0.06872
,,00282.892400,B3_22,70,1.98984
,,00285.286080,B3_42,13,0.33616
,,00285.342480,B3_22,21,0.3468
,,00286.760240,B6_23,9,0.21664
,,00286.803280,B6_41,8,0.32696
,,00288.041840,D2_21,8,0.08072
,,00288.358800,A1_44,5,0.15656
,,00289.399360,B3_22,9,0.15736
,,00291.851440,C3_43,6,0.27816
,,00292.285680,B3_22,5,0.0628
,,00292.009840,A5_24,7,0.2456
,,00292.538640,C1_11,6,0.06248
,,00292.540800,C1_42,10,0.0936
,,00292.475280,B3_22,6,0.13232
,,00292.559840,C1_22,7,0.09336
,,00292.750560,A1_41,14,0.13592
,,00293.334240,B3_22,7,0.18976
,,00293.315760,A1_43,11,0.37824
,,00294.108000,A1_43,8,0.24512
,,00294.745280,A1_43,5,0.09448
,,00295.001280,B3_22,10,0.23184
,,00295.521280,D1_42,8,0.21176
,,00296.200480,D2_23,9,0.18768
,,00296.336800,A1_41,5,0.08704
,,00296.254000,A1_12,7,0.14872
,,00296.303200,A1_43,17,0.31216
,,00296.299520,A1_44,5,0.17176
,,00296.765120,B1_14,13,0.18384
,,00297.238160,A1_43,7,0.19192
,,00297.988320,A3_34,5,0.09104
,,00298.486000,B2_32,8,0.3448
,,00298.787920,A1_43,5,0.11376
,,00298.921120,A5_24,5,0.14912
,,00300.570080,D2_21,5,0.25
,,00301.301600,B1_32,6,0.05952
,,00301.275520,B1_42,10,0.08968
,,00301.300320,B1_31,15,0.10656
,,00301.265760,B1_43,26,0.25936
,,00301.209280,B1_14,53,0.56264
,,00302.177840,B1_14,7,0.27064
,,00302.469040,C3_14,6,0.09016
,,00302.441120,C3_24,11,0.1196
,,00302.515600,B5_42,6,0.07464
,,00302.521200,B5_11,6,0.16312
,,00302.499360,B5_22,13,0.15768
,,00302.555280,B5_44,40,0.53776
,,00302.551600,B5_24,16,0.59864
,,00303.195200,B5_44,9,0.24392
,,00303.381280,B5_22,13,0.42392
,,00303.859200,C3_12,14,0.19304
,,00303.872560,C3_22,5,0.04584
,,00303.868080,C3_14,38,0.22936
,,00303.864880,C3_24,19,0.1788
,,00303.770480,C3_43,17,0.20144
,,00303.563040,B5_11,7,0.44512
,,00302.480960,B5_12,148,1.87192
,,00304.165520,C3_12,31,0.6508
,,00304.766480,C3_22,6,0.12984
,,00304.569360,C3_24,28,0.32776
,,00304.552320,C3_43,12,0.14
,,00305.646640,C3_12,40,0.45784
,,00305.769520,C3_14,50,0.37504
,,00305.573600,C3_24,49,0.54192
,,00305.548400,C3_43,41,0.44592
,,00306.588960,D2_23,11,0.18016
,,00306.859760,C3_22,5,0.2364
,,00306.736640,C3_12,16,0.43912
,,00306.797200,C3_24,27,0.47152
,,00306.765520,C3_43,33,0.45072
,,00307.893600,D1_22,6,0.07904
,,00309.203680,A3_34,9,0.1444
,,00309.611680,B4_23,7,0.06792
,,00309.503840,B4_43,21,0.19248
,,00309.407200,B4_31,18,0.62824
,,00310.249040,B1_14,37,0.35472
,,00310.333600,B1_43,14,0.18328
,,00310.675040,D2_31,10,0.20488
,,00310.514880,D2_23,13,0.32056
,,00310.512560,A2_44,13,0.17248
,,00310.650080,D2_21,23,0.36424
,,00310.891040,B1_14,5,0.26656
,,00310.601520,D2_34,43,0.78904
,,00311.198160,A3_32,8,0.18448
,,00311.410160,C3_43,8,0.10448
,,00311.071920,A3_34,22,0.41792
,,00311.528800,C3_22,6,0.13704
,,00311.591040,A3_34,19,0.48328
,,00312.702320,C3_22,7,0.13896
,,00312.187680,D2_34,12,0.71264
,,00312.835680,D5_34,12,0.28208
,,00312.793520,D5_43,14,0.31344
,,00312.810160,D5_33,22,0.34184
,,00312.778880,D5_41,21,0.4236
,,00313.771040,C3_43,11,0.11456
,,00313.994720,C3_22,8,0.13136
,,00314.686720,B2_32,7,0.232
,,00315.360640,D1_42,6,0.03288
,,00315.194880,C1_21,18,0.12496
,,00315.186160,C1_11,13,0.1688
,,00315.212160,C1_22,13,0.07192
,,00315.217120,C1_43,5,0.0544
,,00315.199680,C1_42,19,0.16568
,,00314.988320,A1_43,10,0.31736
,,00315.085360,B5_12,19,0.25064
,,00315.187600,B5_44,13,0.074
,,00315.117920,B5_22,7,0.1608
,,00315.205680,C1_23,17,0.2212
,,00315.701840,C3_22,8,0.12144
,,00315.526320,C3_43,10,0.15592
,,00316.686320,A2_44,22,0.31152
,,00318.517680,A1_43,11,0.3068
,,00318.773600,B5_12,12,0.21568
,,00318.798800,B5_22,5,0.1036
,,00320.279200,A2_44,7,0.12072
,,00322.114720,B6_23,7,0.12472
,,00322.162800,B6_21,5,0.09264
,,00322.931920,A2_44,11,0.14864
,,00322.761360,B6_24,10,0.3716
,,00322.715200,B6_23,18,0.54304
,,00322.714160,B6_41,15,0.494
,,00323.385440,B6_23,7,0.26496
,,00323.546880,B6_41,8,0.33944
,,00323.812240,B6_23,8,0.21848
,,00324.082720,A1_43,5,0.16072
,,00324.661600,A2_44,12,0.13944
,,00324.571040,A5_24,5,0.07904
,,00324.917040,A3_34,9,0.14624
,,00325.649360,A1_43,5,0.1196
,,00325.648480,A1_44,5,0.19928
,,00325.834240,B5_12,15,0.14264
,,00325.880480,B5_22,6,0.1168
,,00326.034320,B3_22,8,0.1608
,,00327.023920,A2_44,5,0.10072
,,00329.311760,A2_44,10,0.24416
,,00330.242800,A1_41,7,0.08288
,,00330.180800,A1_43,6,0.13496
,,00331.669920,A1_41,8,0.08984
,,00331.700560,A1_12,6,0.0988
,,00331.643920,A1_44,6,0.17064
,,00331.645280,A1_43,15,0.33008
,,00332.491200,A1_43,11,0.33888
,,00332.735280,A2_44,6,0.06768
,,00333.806560,C1_11,8,0.07464
,,00333.807760,C1_21,7,0.10712
,,00333.820880,C1_22,10,0.14032
,,00333.818160,C1_23,11,0.09336
,,00333.830720,C1_42,9,0.11584
,,00333.917280,A2_44,5,0.12104
,,00334.550800,B2_32,5,0.0924
,,00334.517680,B2_34,5,0.14904
,,00335.391840,A2_44,11,0.20368
,,00335.475680,B5_12,10,0.28208
,,00335.572640,B5_44,10,0.10512
,,00335.518880,B5_22,6,0.20808
,,00336.279600,B2_34,7,0.16552
,,00336.753760,D3_24,6,0.10624
,,00336.982400,C3_14,7,0.05648
,,00336.979440,C3_24,9,0.04968
,,00337.609200,A2_44,11,0.24088
,,00339.900720,A2_44,6,0.19048
,,00340.242560,A1_43,6,0.14616
,,00340.128640,B3_22,13,0.26392
,,00340.304960,A1_41,5,0.1052
,,00341.529920,D2_21,12,0.178
,,00341.600000,A3_34,7,0.11568
,,00342.178720,B1_31,7,0.09144
,,00342.221840,B1_12,6,0.0812
,,00342.222400,B1_32,6,0.12464
,,00342.190240,B1_43,34,0.17096
,,00342.195600,B1_42,7,0.07296
,,00342.706480,A2_44,7,0.094
,,00342.162960,B1_14,70,1.28864
,,00343.796160,B5_12,11,0.07752
,,00343.844720,B5_22,6,0.1196
,,00344.103040,A5_24,5,0.19104
,,00345.066640,B2_34,5,0.14272
,,00345.056160,B2_32,10,0.21448
,,00345.544320,D1_22,7,0.06592
,,00346.693200,D2_21,5,0.07784
,,00348.420880,C1_11,6,0.17024
,,00349.144960,A2_44,6,0.12952
,,00350.592320,A1_43,9,0.19952
,,00350.583120,A1_44,6,0.18352
,,00352.704320,B5_12,18,0.18464
,,00352.720160,B5_22,7,0.11424
,,00353.075280,B1_14,13,0.13736
,,00353.089920,B1_43,9,0.09504
,,00354.161680,A4_33,5,0.26072
,,00354.483760,A1_43,5,0.27288
,,00355.620640,C2_41,30,0.28544
,,00356.315840,A4_33,17,0.64016
,,00357.632880,D5_43,15,0.24712
,,00357.644320,D5_33,20,0.42112
,,00357.677360,D5_34,13,0.34304
,,00357.634560,D5_41,15,0.2872
,,00358.393200,B1_14,9,0.16272
,,00359.185840,B2_32,6,0.2108
,,00361.091280,B2_32,7,0.24544
,,00361.545600,A2_44,11,0.14432
,,00363.030240,B6_23,7,0.15672
,,00363.864720,D2_21,12,0.214
,,00363.822480,D2_34,5,0.20904
,,00364.319840,A1_43,5,0.16008
,,00364.734000,B5_22,10,0.15344
,,00364.796880,B5_12,16,0.1308
,,00364.821520,B5_44,15,0.11128
,,00365.367600,D3_41,6,0.0696
,,00365.387600,D3_24,24,0.66616
,,00366.068480,A2_44,6,0.23512
,,00366.132320,A6_24,5,0.23792
,,00365.993840,B2_32,9,0.44488
,,00366.775120,C5_32,13,0.30112
,,00367.128960,D3_24,6,0.16504
,,00367.080960,B5_12,22,0.2048
,,00367.158880,B5_44,15,0.0728
,,00367.115760,B5_22,9,0.12408
,,00367.489520,B3_22,12,0.21976
,,00367.892720,B2_32,9,0.24832
,,00368.160640,A3_34,6,0.08672
,,00370.061120,B3_22,8,0.06744
,,00370.101840,B2_32,7,0.29896
,,00370.591760,A1_43,7,0.08968
,,00370.467520,A1_44,5,0.20056
,,00370.929360,B2_11,6,0.19704
,,00370.871760,B6_23,7,0.20224
,,00371.674000,B2_32,8,0.37584
,,00373.275920,B1_14,16,0.14544
,,00373.289680,B1_43,8,0.13
,,00374.836720,B5_22,11,0.23376
,,00374.841920,B5_12,19,0.32368
,,00375.966000,B5_12,10,0.1824
,,00375.970880,B5_42,5,0.08504
,,00375.965760,B5_22,8,0.1836
,,00376.119360,B5_44,19,0.05288
,,00376.496160,D1_22,5,0.04816
,,00376.269120,B3_22,11,0.15192
,,00376.593920,A1_43,5,0.20976
,,00376.710320,B5_12,11,0.3304
,,00376.831360,B5_22,5,0.09376
,,00377.213760,C3_12,8,0.1272
,,00377.220800,C3_24,24,0.14088
,,00377.228880,C3_43,14,0.09976
,,00377.261760,C3_22,10,0.22888
,,00377.240640,C3_14,22,0.1768
,,00377.935200,D2_31,8,0.15656
,,00377.937040,D2_23,18,0.13936
,,00377.990160,D2_21,15,0.24592
,,00377.937680,D2_34,23,0.6608
,,00378.545760,D2_23,8,0.16504
,,00378.880880,A2_44,10,0.17944
,,00378.859440,C3_24,15,0.22128
,,00378.854080,A5_24,5,0.15648
,,00379.331440,A1_41,6,0.03096
,,00379.206400,A1_43,7,0.18536
,,00379.176640,A1_44,6,0.21384
,,00379.089760,D2_31,6,0.14912
,,00378.921360,B3_22,8,0.27368
,,00379.089840,D2_21,18,0.49856
,,00379.080080,D2_34,12,0.364
,,00379.739120,D2_21,5,0.09728
,,00379.919200,D3_24,5,0.18856
,,00380.917600,D3_24,5,0.09728
,,00382.111520,D1_22,5,0.0612
,,00382.465280,B3_22,7,0.0684
,,00382.468080,B5_12,9,0.09768
,,00382.490960,B5_22,7,0.11648
,,00382.672320,B1_31,5,0.08296
,,00382.633040,B1_14,21,0.138
,,00382.689920,B1_43,9,0.08456
,,00382.929600,B3_22,5,0.12768
,,00382.866400,A3_34,6,0.12448
,,00383.540640,B3_22,10,0.16888
,,00384.689120,A2_44,9,0.1916
,,00387.083600,B5_12,7,0.19376
,,00387.306880,B5_44,6,0.05816
,,00387.128800,B5_22,5,0.09824
,,00387.489520,B3_22,20,0.23456
,,00388.458640,B1_31,15,0.09808
,,00388.500560,B1_12,7,0.0876
,,00388.454960,B1_43,28,0.14816
,,00388.451440,B1_42,10,0.07896
,,00388.683760,B5_12,13,0.09368
,,00388.688720,B5_22,6,0.13368
,,00388.424800,B1_14,58,0.75384
,,00389.098480,B6_23,7,0.15912
,,00389.510240,A1_43,6,0.08536
,,00390.458720,B3_22,6,0.0912
,,00390.960880,D1_42,8,0.18016
,,00391.011120,D1_22,5,0.15216
,,00391.603280,D1_22,16,0.52088
,,00392.595920,C3_24,8,0.04952
,,00393.605600,B3_22,11,0.13896
,,00394.118320,B3_22,5,0.18864
,,00394.415120,B3_22,7,0.10888
,,00394.462800,B5_22,11,0.15368
,,00394.589440,A1_43,5,0.0976
,,00394.439920,B5_12,20,0.23072
,,00398.515280,B1_14,19,0.30744
,,00398.851280,B3_22,10,0.15936
,,00401.528000,A3_34,7,0.24608
,,00401.979360,B5_22,9,0.15504
,,00402.136880,C3_24,11,0.08504
,,00401.946560,B5_12,11,0.2772
,,00403.153280,A3_34,33,0.95744
,,00404.210480,C1_21,6,0.04832
,,00404.179360,C1_11,8,0.1428
,,00404.200720,C1_22,8,0.10608
,,00404.205040,C1_42,10,0.07736
,,00404.426800,B6_23,5,0.04024
,,00404.740800,A1_43,5,0.11992
,,00406.393040,B6_23,5,0.10912
,,00408.204640,B3_22,7,0.17728
,,00409.611760,A1_41,5,0.08688
,,00409.534240,A1_43,13,0.17288
,,00410.355600,B3_22,8,0.09152
,,00411.219360,B5_44,9,0.10384
,,00411.136080,B5_22,10,0.17904
,,00411.072960,B5_12,21,0.34024
,,00412.860160,B5_12,10,0.23632
,,00412.916240,B5_22,6,0.1316
,,00413.108880,C3_24,8,0.04728
,,00413.452240,A4_33,5,0.1376
,,00413.486320,A2_44,18,0.18496
,,00413.740080,C2_41,20,0.29312
,,00414.139680,A1_43,8,0.21128
,,00414.465440,B5_22,6,0.14136
,,00414.673360,D1_22,7,0.15448
,,00414.431440,B5_12,14,0.30272
,,00414.568160,B5_44,8,0.0964
,,00415.152640,C3_43,5,0.1228
,,00415.338640,C3_14,5,0.07192
,,00415.289200,C3_22,15,0.36664
,,00416.283040,C3_24,9,0.0596
,,00416.256000,C3_43,9,0.0248
,,00417.341360,A1_43,7,0.14888
,,00418.049040,A1_41,22,0.27616
,,00418.032160,A1_44,7,0.31696
,,00418.022720,A1_12,10,0.40472
,,00417.959120,A1_43,25,0.59136
,,00418.546720,D5_33,14,0.13392
,,00418.607920,D5_34,7,0.17496
,,00418.526640,D5_43,16,0.32384
,,00418.490080,D5_41,15,0.24448
,,00418.815680,A1_43,7,0.21336
,,00419.599440,A3_34,11,0.112
,,00419.265600,A1_43,21,0.72448
,,00420.224160,C3_24,5,0.04496
,,00420.358960,C3_43,6,0.03424
,,00420.350240,C1_11,6,0.06504
,,00420.379680,C1_22,8,0.11576
,,00420.370880,C1_42,9,0.05656
,,00420.421280,B3_22,12,0.21768
,,00420.597360,C3_22,6,0.192
,,00421.280960,B5_12,20,0.36896
,,00421.472000,B5_22,9,0.15184
,,00421.295920,C5_32,8,0.11096
,,00421.710960,A2_44,18,0.1692
,,00422.635520,B4_13,5,0.0252
,,00422.631520,B4_23,5,0.04944
,,00422.621200,B4_43,12,0.06024
,,00422.634720,B4_44,5,0.038
,,00422.496800,B4_31,11,0.20216
,,00423.799120,D2_21,5,0.06576
,,00423.609360,B4_43,5,0.14632
,,00423.501040,B4_31,9,0.23056
,,00424.196400,B2_32,6,0.16232
,,00424.338080,C3_14,6,0.04416
,,00424.240720,A2_44,12,0.16184
,,00424.383520,C3_22,8,0.16552
,,00424.337280,C3_24,5,0.11088
,,00425.648720,B3_22,6,0.13168
,,00425.842240,A2_44,7,0.10952
,,00426.857920,A1_43,5,0.1764
,,00427.390160,A2_44,8,0.18312
,,00427.229680,C3_43,6,0.25632
,,00429.171040,B5_42,6,0.13336
,,00429.120480,B5_22,12,0.22904
,,00429.298560,B5_11,7,0.30024
,,00429.275760,B5_23,10,0.23768
,,00429.251360,B5_44,29,0.26048
,,00429.743760,A2_44,12,0.242
,,00429.264720,B5_24,21,0.68088
,,00430.160720,B5_23,5,0.16752
,,00430.020640,B5_42,6,0.25488
,,00429.926240,B5_22,14,0.35312
,,00430.274080,D2_21,5,0.16736
,,00429.711280,B5_44,91,0.75712
,,00429.095520,B5_12,139,1.61224
,,00430.953040,B5_12,31,0.37952
,,00431.043280,B5_22,9,0.2908
,,00431.678000,A2_22,6,0.1388
,,00431.510160,A2_44,48,0.5936
,,00432.006400,B5_12,34,0.49032
,,00432.048080,B5_22,10,0.3584
,,00433.110080,A2_44,6,0.22032
,,00436.173280,C3_14,5,0.064
,,00436.184560,C3_24,6,0.02952
,,00436.973760,B1_31,7,0.0728
,,00436.884800,B1_14,27,0.2252
,,00436.941360,B1_43,11,0.11864
,,00438.910560,C3_24,11,0.14232
,,00438.888160,C3_43,7,0.0216
,,00440.575680,B5_12,17,0.21024
,,00440.588640,B5_22,8,0.1284
,,00441.097600,A5_24,5,0.08144
,,00442.274160,C3_24,5,0.078
,,00442.242960,B1_14,17,0.20104
,,00442.359920,B1_43,5,0.05688
,,00442.731600,B5_12,15,0.22824
,,00442.744880,B5_22,6,0.15928
,,00443.249120,B6_23,8,0.11696
,,00443.289040,B6_21,6,0.06128
,,00443.517200,B3_32,5,0.09176
,,00443.686240,D2_21,6,0.17032
,,00443.502160,B3_22,5,0.16152
,,00443.556560,B6_41,7,0.34504
,,00444.145520,B6_23,5,0.13736
,,00444.349920,B1_14,18,0.21488
,,00444.026240,B6_41,9,0.38272
,,00444.670720,B6_23,5,0.13008
,,00444.701200,B6_41,6,0.27144
,,00447.299280,B6_24,5,0.10064
,,00447.269840,B6_23,9,0.13216
,,00447.258480,B6_21,7,0.17016
,,00447.306400,B6_41,8,0.17288
,,00447.979280,C3_14,5,0.0944
,,00447.992320,C3_24,8,0.10312
,,00447.891360,C3_43,6,0.14264
,,00449.159920,C1_11,5,0.11272
,,00449.234640,C1_42,5,0.07072
,,00449.267200,B2_32,13,0.34984
,,00449.453120,B5_22,8,0.114
,,00449.424160,B5_12,18,0.2696
,,00450.433920,D2_21,6,0.12624
,,00450.537920,A2_22,7,0.07256
,,00450.490480,A2_44,16,0.18008
,,00450.840800,B6_23,5,0.11152
,,00450.754080,B6_41,5,0.23864
,,00451.296080,A2_44,6,0.20368
,,00452.049600,B3_42,5,0.04808
,,00452.061040,B3_22,13,0.10832
,,00453.038480,B3_22,6,0.12864
,,00453.507280,B3_22,10,0.2764
,,00454.500160,C3_43,18,0.07104
,,00454.514560,C3_14,10,0.16272
,,00454.512960,C3_24,16,0.14632
,,00456.384400,B3_22,13,0.23
,,00456.759280,A1_41,9,0.12392
,,00457.933120,A1_41,9,0.1024
,,00457.970960,A1_12,6,0.1292
,,00457.928320,A1_44,7,0.21736
,,00457.812640,D2_21,7,0.10592
,,00457.929440,A1_43,14,0.32904
,,00458.295280,A5_24,6,0.34336
,,00458.385040,B6_23,5,0.2012
,,00459.199440,D2_21,6,0.08488
,,00460.025520,B5_12,20,0.2908
,,00460.039360,B5_22,10,0.25304
,,00461.267840,D1_11,6,0.0588
,,00461.287280,D1_42,12,0.22592
,,00461.351760,A6_24,6,0.11152
,,00461.605200,B1_14,22,0.23288
,,00461.679040,B1_43,8,0.08464
,,00461.911600,C3_22,7,0.20184
,,00461.833840,C3_24,9,0.10592
,,00462.399600,B2_32,8,0.27056
,,00462.561360,B6_23,7,0.21392
,,00464.887120,A3_34,5,0.15752
,,00466.995120,A2_22,6,0.06424
,,00466.998560,A2_33,5,0.0544
,,00466.954160,A2_44,16,0.17096
,,00467.198480,C3_22,6,0.17656
,,00467.129120,C3_14,11,0.06448
,,00467.110240,C3_24,10,0.08456
,,00467.088640,C3_43,11,0.09472
,,00467.404800,A1_41,6,0.04768
,,00467.273280,A2_44,5,0.17248
,,00467.810160,A2_44,12,0.3208
,,00468.692960,B5_12,11,0.15608
,,00468.765280,B5_44,11,0.06328
,,00468.712960,B5_22,7,0.14552
,,00469.735360,B1_31,12,0.14968
,,00469.727920,B1_12,6,0.07568
,,00469.742560,B1_32,7,0.03576
,,00469.717920,B1_42,7,0.0816
,,00469.732000,B1_43,26,0.21144
,,00469.837520,C3_43,6,0.21856
,,00469.469920,B1_14,91,0.93712
,,00470.508480,B3_22,17,0.2936
,,00470.585280,B1_14,15,0.58624
,,00471.286880,B1_14,6,0.34584
,,00472.549200,A4_33,21,0.49496
,,00473.494560,B1_14,7,0.26896
,,00473.678480,B3_41,7,0.15968
,,00473.650720,B3_22,29,0.16392
,,00473.645600,B3_42,11,0.13448
,,00473.962400,B3_22,5,0.11224
,,00473.904160,B3_42,5,0.19232
,,00474.959280,B3_44,7,0.2104
,,00474.834160,B3_42,18,0.39112
,,00474.266400,B3_22,78,1.14616
,,00475.716480,B6_23,10,0.1544
,,00476.412640,C1_21,19,0.12896
,,00476.409600,C1_11,22,0.142
,,00476.424080,C1_22,19,0.17264
,,00476.426720,C1_23,18,0.13672
,,00476.434640,C1_42,19,0.19856
,,00476.457040,C1_43,9,0.19976
,,00476.410720,A4_33,12,0.28072
,,00477.278240,B2_32,10,0.18576
,,00477.807360,C3_24,6,0.07632
,,00475.953920,B3_22,55,1.76576
,,00477.555040,D5_33,19,0.25168
,,00477.565600,D5_43,13,0.17232
,,00477.556800,D5_41,14,0.20352
,,00477.825920,B3_22,9,0.28208
,,00477.638480,D5_34,14,0.27184
,,00478.263280,B3_22,6,0.18464
,,00478.654880,B5_12,14,0.14792
,,00478.723360,B5_44,6,0.07384
,,00478.665760,B5_22,9,0.13816
,,00478.919680,B2_32,10,0.28624
,,00479.271760,C3_22,8,0.20152
,,00479.127600,B3_22,14,0.3568
,,00479.683920,D2_21,11,0.33944
,,00479.686400,D2_23,19,0.29328
,,00479.740320,B3_22,14,0.5456
,,00480.196240,C5_32,7,0.18152
,,00479.665200,D2_34,36,0.96352
,,00480.374800,D3_41,5,0.10432
,,00480.417120,D3_33,6,0.13624
,,00480.446160,D2_23,9,0.27544
,,00480.375440,D3_24,11,0.29464
,,00480.157840,D2_21,31,0.78216
,,00480.779840,D3_24,13,0.45992
,,00481.415680,D2_34,7,0.5032
,,00482.150800,C3_12,10,0.05888
,,00482.168000,C3_22,11,0.10856
,,00482.142400,C3_14,28,0.21448
,,00482.130560,C3_24,17,0.07536
,,00482.116720,C3_43,18,0.07608
,,00482.338880,B3_22,5,0.11936
,,00482.266160,D3_24,21,0.59592
,,00482.788880,B2_32,7,0.22112
,,00482.815040,C3_24,18,0.22784
,,00483.151600,C3_24,8,0.16848
,,00483.029680,C3_43,14,0.2644
,,00483.114880,C3_22,10,0.31448
,,00483.551920,B2_34,9,0.4676
,,00484.241600,C3_43,22,0.15672
,,00484.547760,C3_13,5,0.19984
,,00484.595680,C3_22,7,0.07928
,,00484.263280,C3_24,50,0.59344
,,00484.512640,C3_43,22,0.2652
,,00484.942080,B2_11,6,0.11328
,,00484.799600,B2_32,5,0.14176
,,00484.543520,C3_14,60,0.52056
,,00484.961040,C3_24,5,0.15184
,,00484.987520,B2_34,5,0.16504
,,00484.440080,C3_12,76,1.15472
,,00485.908000,C3_43,7,0.04112
,,00485.851440,B3_22,12,0.20192
,,00486.438160,D3_24,8,0.158
,,00486.627840,B6_23,6,0.10504
,,00487.537840,C3_43,17,0.15928
,,00487.716560,D2_21,11,0.19224
,,00487.939680,C5_32,6,0.14832
,,00488.332960,C3_43,9,0.07448
,,00489.302640,D3_24,8,0.15976
,,00490.556080,C3_22,5,0.09536
,,00490.899680,A5_24,5,0.18752
,,00491.211200,D3_24,5,0.17624
,,00491.683920,C3_24,5,0.126
,,00491.652560,C3_43,8,0.0304
,,00491.833520,C3_22,8,0.23432
,,00492.192000,B5_12,14,0.18648
,,00492.190240,B5_22,5,0.17848
,,00492.410720,A3_34,5,0.07456
,,00493.132320,C3_43,10,0.122
,,00495.222960,C3_43,10,0.028
,,00495.716720,D2_23,8,0.08712
,,00497.080000,D1_42,6,0.1188
,,00497.973840,A1_43,7,0.19024
,,00499.638000,D3_24,5,0.23736
,,00500.880320,B1_14,7,0.18712
,,00500.803760,B2_34,5,0.16368
,,00500.775680,B2_32,5,0.16304
,,00501.252000,D1_22,5,0.02768
,,00502.062560,D2_21,9,0.21352
,,00504.688720,D2_21,5,0.08344
,,00504.762400,A1_43,9,0.34912
,,00506.925040,D3_24,6,0.20904
,,00508.030560,B5_12,18,0.2276
,,00508.038960,B5_22,11,0.19008
,,00509.624080,A1_43,7,0.17328
,,00509.622800,A1_44,5,0.1496
,,00509.811520,A2_44,12,0.18128
,,00511.787520,A1_43,5,0.16296
,,00512.458800,D1_42,11,0.14984
,,00514.258000,D3_24,5,0.15728
,,00517.405760,B5_13,6,0.12176
,,00517.472640,B5_24,7,0.05824
,,00517.417120,B5_42,5,0.14328
,,00517.415760,B5_22,14,0.18232
,,00517.395600,B5_12,30,0.30952
,,00517.481840,B5_44,33,0.20624
,,00517.884080,A3_34,7,0.09856
,,00518.250880,B5_22,9,0.18088
,,00518.281120,B5_12,26,0.5576
,,00519.125040,B5_12,7,0.15016
,,00519.280880,A3_32,9,0.23824
,,00519.160240,A3_34,31,0.49656
,,00520.080480,C3_14,7,0.01904
,,00519.925120,C3_24,22,0.2116
,,00520.065680,C3_43,8,0.0296
,,00519.774640,A3_34,10,0.2912
,,00523.266000,D2_21,6,0.10824
,,00523.232720,D2_34,5,0.14072
,,00523.163520,A1_43,7,0.26752
,,00523.937440,A2_44,11,0.15256
,,00524.488160,B5_44,14,0.1096
,,00524.152960,B5_22,11,0.32376
,,00524.264320,B5_12,75,0.87008
,,00524.726880,B5_44,22,0.26368
,,00526.061760,A1_41,5,0.08192
,,00525.901920,A1_44,7,0.23064
,,00525.776160,D5_33,18,0.23824
,,00525.871360,D5_34,11,0.19944
,,00525.773280,D5_43,16,0.29008
,,00525.745120,D5_41,13,0.23488
,,00525.903760,A1_43,11,0.2632
,,00526.074640,A5_24,5,0.11784
,,00525.955360,B5_12,10,0.30696
,,00525.953920,B5_22,6,0.23504
,,00526.540000,B6_23,5,0.15392
,,00526.501280,B6_41,5,0.222
,,00528.693200,A3_34,5,0.1116
,,00529.754720,C3_24,11,0.07128
,,00531.063120,A3_34,9,0.12744
,,00532.589120,B5_44,6,0.01832
,,00532.515600,B5_22,9,0.128
,,00532.759920,A1_43,6,0.13776
,,00532.487200,B5_12,22,0.21432
,,00534.946400,B6_23,9,0.22656
,,00535.821840,B5_12,20,0.22952
,,00535.827680,B5_22,10,0.13464
,,00536.076960,A3_34,5,0.12608
,,00537.206480,D1_22,5,0.06792
,,00537.411120,A2_44,6,0.09752
,,00537.605040,A3_34,6,0.12592
,,00540.648080,B5_12,16,0.21552
,,00542.329920,A1_41,7,0.06648
,,00542.381360,C3_43,5,0.01272
,,00542.254880,A1_43,10,0.21736
,,00542.250960,A1_44,6,0.15928
,,00542.386000,C3_14,5,0.08256
,,00542.398720,C3_24,6,0.0716
