Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00409.013040,A2_21,8,0.11824
,,00409.016960,A2_33,6,0.08112
,,00408.956080,A2_44,20,0.2584
,,00409.666160,A2_44,13,0.48256
,,00410.541920,B6_23,7,0.15984
,,00411.551040,D5_12,5,0.1292
,,00411.578880,D5_13,5,0.10096
,,00411.597280,D5_33,7,0.07744
,,00411.585360,D5_43,8,0.1884
,,00411.918080,C3_24,10,0.1576
,,00412.288080,A1_43,6,0.09136
,,00412.320000,A1_41,12,0.08896
,,00412.345040,A1_12,5,0.07024
,,00412.270400,A1_44,5,0.18624
,,00412.744960,D2_21,18,0.39864
,,00412.710160,D4_21,11,0.28416
,,00413.070560,D5_12,6,0.11752
,,00413.095680,D5_33,5,0.05624
,,00413.045200,D5_43,8,0.20624
,,00414.168080,B5_12,9,0.17824
,,00414.198160,B5_44,5,0.118
,,00415.055920,C3_24,6,0.0472
,,00415.211760,A2_44,8,0.3236
,,00416.766480,A2_44,6,0.29168
,,00417.009120,D4_21,5,0.12688
,,00417.257280,B6_23,10,0.28312
,,00417.575200,A2_44,21,0.26168
,,00417.327360,B6_41,12,0.56272
,,00419.092560,C1_11,11,0.16944
,,00419.078640,C1_22,10,0.218
,,00419.060640,C1_43,7,0.13136
,,00419.064480,C1_42,5,0.10744
,,00419.191680,A2_44,16,0.25232
,,00419.461040,D6_33,9,0.17504
,,00419.786640,D4_44,7,0.04728
,,00419.573200,D6_32,10,0.28584
,,00419.791520,D4_43,13,0.12584
,,00419.801680,D4_32,10,0.14
,,00419.926800,B5_12,13,0.12664
,,00419.935360,B5_22,6,0.09008
,,00420.238080,C1_21,9,0.05808
,,00420.213920,C1_22,15,0.12832
,,00420.182160,C1_43,9,0.19776
,,00419.739680,D4_21,34,0.43864
,,00419.910960,D6_33,7,0.27232
,,00420.236400,C1_11,41,0.28072
,,00420.224240,C1_23,22,0.2048
,,00420.221440,C1_42,48,0.35248
,,00420.297600,D4_21,10,0.37272
,,00421.387440,D4_43,8,0.10032
,,00421.165040,D4_44,11,0.32552
,,00421.199840,D4_21,19,0.33624
,,00421.942080,C1_11,14,0.20288
,,00421.940960,C1_23,10,0.14016
,,00421.932880,C1_42,26,0.224
,,00422.314800,A3_34,13,0.11672
,,00424.764960,B2_41,5,0.09616
,,00424.630080,B2_31,7,0.2196
,,00424.669680,B2_32,7,0.1232
,,00424.462400,D5_33,23,0.37496
,,00424.657840,D5_34,5,0.07336
,,00424.648000,D5_43,9,0.12872
,,00424.640800,D5_21,8,0.09496
,,00424.535200,D5_41,21,0.34024
,,00424.792400,B2_34,5,0.14528
,,00424.691520,D5_12,30,0.91448
,,00425.250720,D5_13,13,0.24312
,,00425.103200,D5_33,24,0.44336
,,00425.319200,D5_43,14,0.23824
,,00425.277040,D5_41,11,0.19592
,,00426.031520,A1_41,9,0.09376
,,00425.554640,B2_31,14,0.52424
,,00425.849760,B2_11,9,0.2408
,,00425.527600,B2_32,9,0.552
,,00425.918320,C3_22,8,0.20496
,,00426.246480,A2_44,19,0.17088
,,00427.042800,C3_12,8,0.1036
,,00426.954560,C3_43,13,0.14216
,,00427.074000,C3_22,7,0.18984
,,00427.101920,C3_24,7,0.08856
,,00426.994400,B2_31,14,0.46024
,,00427.523760,B2_11,6,0.20992
,,00428.783200,B2_31,11,0.30064
,,00429.324240,D2_21,8,0.12776
,,00429.249200,D2_23,18,0.278
,,00429.339280,D2_34,6,0.232
,,00429.184640,A6_24,10,0.33512
,,00429.919040,A4_41,7,0.1568
,,00430.013600,D5_33,5,0.08744
,,00429.958240,D5_43,5,0.1256
,,00430.170240,D2_34,8,0.212
,,00430.044160,B2_31,8,0.21624
,,00430.224080,C3_24,9,0.07992
,,00430.527840,D2_21,24,0.3144
,,00430.480560,B6_41,6,0.2904
,,00430.544560,D2_34,13,0.43768
,,00431.220400,A3_32,8,0.14792
,,00431.139520,A3_34,45,0.68912
,,00431.950160,A3_34,11,0.24528
,,00432.962000,A2_44,13,0.23344
,,00432.888800,A3_34,15,0.35456
,,00433.845920,D2_34,8,0.22432
,,00434.650720,A2_44,6,0.24272
,,00435.492160,D5_12,7,0.15656
,,00435.569200,D5_33,5,0.08816
,,00435.570880,D5_43,5,0.08768
,,00436.700400,A2_44,9,0.25776
,,00436.731680,B6_23,13,0.3112
,,00436.793200,B6_41,11,0.39856
,,00439.249360,A2_44,10,0.21888
,,00439.533200,D5_41,5,0.10504
,,00439.496160,D5_33,9,0.20304
,,00440.464880,C3_24,6,0.03768
,,00441.154480,D6_33,5,0.19192
,,00441.894560,B3_22,6,0.13184
,,00442.676400,C3_24,8,0.09512
,,00442.630640,D5_12,5,0.18688
,,00443.192560,A2_44,14,0.17328
,,00443.963520,A3_34,20,0.21656
,,00444.724560,D1_42,7,0.09832
,,00445.483760,C6_33,7,0.07616
,,00445.443120,C6_34,6,0.10184
,,00445.506560,C6_41,7,0.05016
,,00445.484880,A2_44,8,0.19696
,,00446.704400,C6_13,6,0.17896
,,00448.010960,A3_34,6,0.23352
,,00450.375520,B6_41,5,0.25816
,,00450.891440,A4_41,7,0.09904
,,00451.090720,A5_13,7,0.0988
,,00451.459520,D5_13,6,0.11784
,,00451.482400,D5_33,6,0.10736
,,00451.245120,B6_21,15,0.16912
,,00451.361360,B6_14,11,0.31432
,,00451.354400,B6_24,12,0.36824
,,00451.181520,B6_23,36,0.95488
,,00451.239200,B6_41,35,1.09856
,,00453.000480,B6_14,6,0.1588
,,00452.557920,B6_23,31,0.82504
,,00453.054240,B6_24,8,0.32672
,,00452.980240,B6_21,6,0.30272
,,00452.956560,B6_41,14,0.50272
,,00453.522480,B6_23,5,0.316
,,00454.138480,D4_32,9,0.1948
,,00454.170480,D4_44,7,0.05984
,,00454.173120,D4_21,13,0.09528
,,00454.725600,A4_41,5,0.10688
,,00454.557040,D4_21,7,0.31696
,,00454.699200,A4_33,27,0.50184
,,00454.932560,B6_41,6,0.28712
,,00455.389840,B6_23,5,0.26632
,,00456.070000,D6_33,5,0.14552
,,00456.647680,A1_41,11,0.10552
,,00456.563600,A1_43,9,0.18888
,,00456.514400,A4_41,7,0.19008
,,00457.249680,B5_12,17,0.11896
,,00457.244880,B5_42,5,0.09536
,,00457.292240,B5_44,5,0.04544
,,00457.212320,B5_22,8,0.15808
,,00458.009280,A4_41,5,0.07944
,,00457.930160,A4_33,23,0.43928
,,00458.067840,D5_33,9,0.17904
,,00458.076880,D5_21,6,0.10896
,,00458.056800,D5_41,13,0.17384
,,00458.170640,D5_12,8,0.35008
,,00458.258560,D6_32,9,0.21032
,,00458.202080,D6_33,31,1.13568
,,00459.714000,C3_12,12,0.03784
,,00459.729840,C3_22,10,0.06512
,,00459.630880,C3_24,21,0.14776
,,00459.715440,C3_43,11,0.0392
,,00459.724320,C3_14,23,0.20728
,,00460.141200,B3_22,7,0.1904
,,00460.146320,B3_42,6,0.1308
,,00460.577280,C3_22,7,0.10376
,,00460.352080,C3_24,35,0.40576
,,00460.380160,C3_43,19,0.35768
,,00460.560320,A4_33,5,0.104
,,00460.439920,C3_12,12,0.53352
,,00461.085840,C3_14,9,0.10296
,,00460.924240,C3_24,22,0.30568
,,00460.917440,C3_43,33,0.28624
,,00461.021360,A4_33,5,0.1844
,,00461.079200,C3_12,16,0.50192
,,00460.786240,C3_22,17,0.6372
,,00461.326880,A4_33,12,0.35024
,,00462.499280,D2_21,7,0.10472
,,00462.500640,C3_43,5,0.04496
,,00463.437280,C3_43,5,0.22688
,,00465.028880,B4_23,16,0.17008
,,00464.990800,B4_43,33,0.2904
,,00465.079360,B4_44,7,0.08448
,,00466.038080,B4_43,5,0.07928
,,00468.444720,A2_44,14,0.28952
,,00469.022240,B5_12,12,0.17288
,,00468.963600,B5_22,8,0.21008
,,00470.525120,A6_24,6,0.23216
,,00471.546800,D5_33,8,0.08328
,,00471.543440,D5_12,6,0.1152
,,00471.542800,D5_13,7,0.1136
,,00471.561760,D5_43,7,0.12792
,,00474.566160,B1_31,10,0.10152
,,00474.571840,B1_12,9,0.15656
,,00474.503120,B1_43,27,0.28184
,,00474.744160,D4_21,7,0.08728
,,00474.432400,B1_14,66,0.82784
,,00475.108720,A2_44,18,0.3456
,,00475.666800,B3_22,7,0.12152
,,00476.567840,A1_43,7,0.11208
,,00476.927520,B3_41,5,0.19456
,,00476.861840,B3_42,10,0.10128
,,00476.864480,B3_22,42,0.40888
,,00477.293760,A2_44,11,0.1908
,,00477.520240,C3_24,8,0.1152
,,00477.592400,C3_12,5,0.06896
,,00477.344800,B3_44,8,0.33408
,,00477.682400,B3_22,72,1.4044
,,00478.869680,B3_42,5,0.04584
,,00479.575360,B3_22,10,0.37024
,,00480.064800,B3_22,5,0.18144
,,00480.844000,D2_31,6,0.17088
,,00480.821360,D2_21,14,0.3316
,,00480.807760,D2_23,22,0.36664
,,00480.763600,D2_34,28,0.88976
,,00483.576480,B1_14,32,0.26192
,,00483.571520,B1_43,16,0.2752
,,00483.615840,D5_43,5,0.16888
,,00483.733760,A2_44,7,0.25128
,,00485.104240,C2_41,27,0.25544
,,00485.065680,C2_21,17,0.21336
,,00485.202320,C2_31,6,0.10664
,,00485.210400,C2_22,5,0.0564
,,00485.209680,C2_23,8,0.0528
,,00485.175600,C2_33,8,0.1028
,,00485.169520,C2_43,5,0.05448
,,00485.829440,A2_44,12,0.30344
,,00486.197680,C2_41,6,0.08248
,,00487.854400,D5_12,5,0.14752
,,00487.912160,D5_13,5,0.08312
,,00487.928960,D5_33,5,0.04552
,,00488.042240,D2_21,8,0.34216
,,00488.236400,C3_12,6,0.07088
,,00488.286720,C3_22,6,0.05232
,,00488.665680,B1_43,16,0.13888
,,00488.607280,B1_14,34,0.40224
,,00489.158240,B3_22,13,0.13528
,,00489.303120,A2_44,9,0.19456
,,00489.318160,B1_14,7,0.41528
,,00490.165040,D2_21,7,0.15704
,,00492.098480,B1_14,11,0.26568
,,00492.204720,C6_41,5,0.04992
,,00492.646400,A5_13,9,0.22944
,,00492.935600,A1_41,30,0.27648
,,00493.703280,C3_12,8,0.11176
,,00493.713840,C3_24,8,0.04384
,,00493.840000,A1_43,17,0.4516
,,00494.918720,B3_22,13,0.17008
,,00494.971760,B3_42,6,0.1048
,,00494.848960,B5_14,7,0.18264
,,00494.820880,B5_12,11,0.19872
,,00494.823440,B5_13,5,0.11624
,,00494.936640,B5_44,10,0.06232
,,00494.852800,B5_22,6,0.11392
,,00496.055520,D5_13,7,0.1084
,,00496.079760,D5_33,5,0.10848
,,00496.333520,A2_44,8,0.18992
,,00497.810560,D2_21,7,0.09968
,,00498.101600,B5_12,11,0.17632
,,00498.136400,B5_13,5,0.10728
,,00498.150640,B5_44,5,0.08672
,,00498.148000,B5_22,7,0.10664
,,00499.164640,B1_31,6,0.04896
,,00499.050000,B1_14,34,0.31152
,,00499.161840,B1_43,11,0.1088
,,00499.200560,D5_13,5,0.07872
,,00499.179280,D5_33,6,0.11536
,,00499.218240,D5_43,7,0.10608
,,00499.468080,D2_21,5,0.17512
,,00499.752800,D1_42,7,0.12768
,,00500.024800,C3_43,9,0.08904
,,00499.962640,B1_14,6,0.19056
,,00500.117760,C3_14,10,0.15608
,,00500.113360,C3_24,18,0.15624
,,00500.192640,D1_42,9,0.24328
,,00500.537280,A2_44,7,0.12408
,,00501.927440,B5_12,6,0.1344
,,00502.045600,B5_44,5,0.02792
,,00504.509360,D5_43,5,0.12504
,,00504.584160,D5_33,5,0.08672
,,00505.617440,D5_12,5,0.19192
,,00505.707280,D5_13,6,0.12416
,,00505.712880,D5_33,8,0.13744
,,00506.010880,A2_44,5,0.12472
,,00505.839440,A6_23,6,0.10968
,,00505.861840,A6_24,7,0.2712
,,00506.910720,D2_21,6,0.17416
,,00506.886320,C3_24,5,0.01512
,,00509.432080,A2_44,10,0.33096
,,00509.616320,D5_33,13,0.22744
,,00509.723200,D5_43,7,0.14352
,,00509.691760,D5_21,8,0.13904
,,00509.698320,D5_41,15,0.15256
,,00510.074000,A3_34,12,0.09016
,,00510.370320,D5_13,10,0.20936
,,00509.785440,D5_12,34,1.09184
,,00510.339520,D5_33,28,0.44016
,,00510.442080,D5_43,10,0.23272
,,00510.431280,D5_41,14,0.2484
,,00511.564320,B5_12,16,0.23
,,00511.573280,B5_22,10,0.18728
,,00512.110000,B3_22,5,0.01984
,,00513.065120,A5_13,5,0.12368
,,00513.733600,A2_33,5,0.08912
,,00513.757280,A2_42,5,0.0412
,,00514.241440,B5_13,5,0.10752
,,00514.254960,B5_44,14,0.14368
,,00514.251920,B5_22,6,0.0976
,,00514.222560,B5_12,15,0.18904
,,00513.576320,A2_44,50,1.23232
,,00514.623600,D5_12,5,0.09704
,,00514.618880,D5_13,5,0.08512
,,00514.525440,D5_33,6,0.2192
,,00516.535600,B5_12,10,0.20496
,,00517.357200,D5_12,5,0.09672
,,00517.325120,D5_33,7,0.13352
,,00517.362560,D5_43,9,0.12208
,,00518.258960,C3_24,6,0.03984
,,00518.592320,D5_33,8,0.19224
,,00518.832320,A2_44,8,0.32456
,,00520.006640,D4_21,10,0.11912
,,00520.055120,A2_44,5,0.25784
,,00520.502320,D4_21,5,0.17712
,,00520.763520,B3_22,11,0.18952
,,00520.976800,D6_33,5,0.12176
,,00520.696640,A2_44,10,0.46432
,,00522.157920,D5_12,5,0.1724
,,00522.146400,D5_33,8,0.20792
,,00522.185680,D5_43,6,0.15912
,,00523.245280,A3_23,5,0.08416
,,00523.235280,A3_43,8,0.0508
,,00523.048720,A3_34,43,0.54288
,,00523.697920,A3_34,11,0.3136
,,00524.180560,A3_34,10,0.39752
,,00524.875520,D5_12,5,0.12736
,,00524.876240,D5_33,8,0.14408
,,00524.911360,D5_43,5,0.14328
,,00524.905840,D5_41,5,0.06976
,,00525.694160,A2_44,6,0.13664
,,00526.842560,D5_41,8,0.0476
,,00526.846880,D5_12,5,0.07232
,,00526.838880,D5_33,8,0.0788
,,00526.847360,D5_43,10,0.10856
,,00527.117360,D2_21,11,0.32456
,,00527.105440,D2_31,10,0.29568
,,00527.047360,D2_23,26,0.35424
,,00527.587440,D2_21,6,0.25384
,,00527.142560,D2_34,26,0.7796
,,00527.983360,A2_44,5,0.13288
,,00528.272560,D5_33,6,0.06544
,,00528.282240,D5_43,7,0.0964
,,00528.288880,D5_41,5,0.06848
,,00528.282320,D5_12,7,0.2456
,,00528.957920,D2_34,6,0.18184
,,00529.347360,D4_43,5,0.13144
,,00529.373680,D4_32,9,0.15968
,,00529.374400,D4_21,10,0.08288
,,00529.355520,D4_31,5,0.07984
,,00530.182960,A2_44,5,0.13336
,,00530.101520,D4_21,7,0.30104
,,00531.048800,D2_21,6,0.20168
,,00531.493120,C1_21,14,0.11144
,,00531.472720,C1_22,16,0.09536
,,00531.478080,C1_11,32,0.2172
,,00531.488720,C1_23,21,0.17192
,,00531.358960,C1_43,12,0.33712
,,00531.467440,C1_42,45,0.31904
,,00532.210880,D4_21,6,0.11848
,,00532.818000,C3_24,8,0.05448
,,00532.997600,C1_23,5,0.02584
,,00533.013920,C1_11,9,0.21736
,,00532.985920,C1_42,26,0.29744
,,00533.022320,D2_21,14,0.14936
,,00534.636000,B3_34,5,0.15112
,,00534.617360,B3_32,6,0.14536
,,00534.587920,B3_42,11,0.17608
,,00534.800800,A2_44,18,0.34824
,,00534.589600,B3_22,16,0.32344
,,00535.805680,B5_11,5,0.0848
,,00535.997120,C3_43,5,0.01408
,,00535.739840,B5_23,18,0.31
,,00535.800160,B5_24,13,0.14752
,,00535.798400,B5_42,8,0.1756
,,00535.686560,B5_22,19,0.43816
,,00535.656880,B5_44,91,0.73672
,,00536.058800,D5_12,5,0.12672
,,00536.385600,D2_21,6,0.18704
,,00535.696880,B5_12,89,0.79688
,,00536.887760,B5_23,7,0.224
,,00536.795920,B5_44,13,0.24616
,,00536.792080,B5_22,10,0.20776
,,00537.227440,D4_21,9,0.16008
,,00536.629360,B5_12,65,0.58024
,,00537.640080,B5_12,12,0.25448
,,00538.911840,A2_44,5,0.09456
,,00539.173440,B5_14,5,0.1004
,,00539.078400,B5_12,44,0.29768
,,00539.137280,B5_23,5,0.136
,,00539.174880,B5_44,5,0.15296
,,00539.698240,A3_34,9,0.18536
,,00540.692160,B6_23,6,0.14896
,,00540.833760,B6_41,6,0.31328
,,00541.468320,D4_21,6,0.10464
,,00542.474960,A1_43,11,0.30608
,,00542.759520,A1_41,19,0.2264
,,00543.968720,A2_44,7,0.15616
,,00544.552320,A1_41,17,0.12096
,,00544.560400,A1_12,9,0.18432
,,00544.510400,A1_43,12,0.222
,,00545.339520,D4_21,9,0.12328
,,00545.585600,A1_43,5,0.16976
,,00546.642560,B6_41,5,0.31472
,,00547.102800,C3_43,8,0.2804
,,00547.101520,D6_32,13,0.21256
,,00547.913600,D5_43,5,0.16408
,,00547.079440,D6_33,34,1.2536
,,00548.379200,D4_43,17,0.1492
,,00548.383360,D4_32,8,0.09
,,00548.347440,D4_44,13,0.20976
,,00548.313760,D4_21,33,0.25936
,,00548.913680,D2_21,6,0.21232
,,00548.718640,D6_33,18,0.61536
,,00548.949360,D6_32,19,0.32312
,,00549.941920,D4_43,7,0.12152
,,00549.862640,D4_44,8,0.09328
,,00549.901680,D4_21,11,0.11976
,,00550.829680,B5_12,11,0.24864
,,00550.884800,B5_22,7,0.21864
,,00554.220000,D5_12,5,0.12408
,,00554.238000,D5_33,5,0.08904
,,00557.151120,A3_34,11,0.12936
,,00557.535440,B6_23,7,0.21312
,,00557.565600,B6_41,7,0.29288
,,00558.663680,D3_22,8,0.06688
,,00558.665200,D3_33,7,0.10712
,,00558.674160,D3_32,10,0.15336
,,00558.696000,D3_42,9,0.094
,,00558.882320,B2_31,5,0.10184
,,00558.884080,B2_32,10,0.17216
,,00560.073200,D3_42,8,0.28528
,,00560.052640,A5_13,6,0.26112
,,00560.305120,B5_12,9,0.20576
,,00560.433680,B5_44,5,0.04344
,,00560.372960,B5_22,6,0.09984
,,00560.483040,C2_41,34,0.52264
,,00560.787600,C2_23,7,0.13856
,,00560.797680,C2_33,7,0.1412
,,00562.305280,B1_21,7,0.03368
,,00562.289120,B1_13,6,0.10064
,,00562.309680,B1_34,7,0.06032
,,00562.293680,B1_42,5,0.03368
,,00561.263520,A5_13,31,1.0472
,,00562.294960,B1_31,10,0.12904
,,00562.310000,B1_12,11,0.09416
,,00562.236240,B1_14,47,0.30224
,,00562.273360,B1_43,33,0.26152
,,00563.048480,B6_21,8,0.09584
,,00563.079440,B6_14,6,0.14824
,,00562.974800,B6_23,11,0.27064
,,00562.644240,B1_14,46,0.9564
,,00563.566960,D2_31,5,0.04992
,,00563.540320,D2_21,7,0.34536
,,00563.606000,A5_13,6,0.17856
,,00563.535600,D2_23,20,0.45088
,,00563.590640,D2_34,12,0.5572
,,00563.088880,B6_41,28,0.90672
,,00564.039840,B1_14,7,0.33824
,,00565.702400,C1_11,19,0.11696
,,00565.704960,C1_22,12,0.10024
,,00565.705360,C1_23,5,0.06024
,,00565.667600,C1_42,11,0.14
,,00565.850960,A1_43,5,0.13952
,,00565.782000,D3_41,5,0.13552
,,00565.822560,D3_42,9,0.19592
,,00565.800640,B6_13,8,0.24128
,,00565.904480,B6_24,8,0.14184
,,00565.798400,B6_21,9,0.23216
,,00565.856320,B6_41,24,0.82032
,,00566.874240,A6_23,6,0.16632
,,00565.786080,B6_23,35,1.19864
,,00566.876640,A6_24,11,0.39976
,,00567.803840,D2_21,5,0.11256
,,00568.091680,D1_42,10,0.20984
,,00568.590880,D1_42,10,0.24056
,,00568.528160,B6_23,9,0.34232
,,00568.660320,B6_41,8,0.43448
,,00568.946880,C4_42,6,0.236
,,00569.394800,D3_42,6,0.10464
,,00569.897600,D2_21,5,0.09328
,,00571.652800,D3_42,6,0.11512
,,00571.636720,C3_24,5,0.05752
,,00571.560320,C3_43,8,0.11536
,,00571.784240,D1_22,7,0.13808
,,00573.807360,C4_42,6,0.18024
,,00574.168080,B2_31,6,0.07944
,,00574.162960,B2_32,6,0.21304
,,00574.511440,D4_32,7,0.13824
,,00574.479600,D4_21,5,0.07392
,,00575.733120,A1_43,5,0.11736
,,00575.422240,B2_32,8,0.30056
,,00575.807600,B3_22,9,0.07856
,,00575.818160,B3_32,5,0.03128
,,00575.160880,B6_23,14,0.50664
,,00575.365680,B6_41,6,0.36288
,,00576.320560,D5_12,6,0.05632
,,00576.303360,D5_33,7,0.07808
,,00576.337520,D5_43,8,0.13072
,,00576.954960,B3_22,9,0.09184
,,00576.951920,B3_42,7,0.13632
,,00577.920480,D5_12,5,0.17856
,,00577.998560,D5_43,6,0.11944
,,00578.365760,C3_12,8,0.10288
,,00578.402320,C3_14,8,0.06072
,,00578.410240,C3_24,5,0.0268
,,00578.240320,C3_43,7,0.20752
,,00578.384640,C3_22,15,0.2948
,,00578.989760,B2_32,11,0.36256
,,00580.168160,B3_22,8,0.2216
,,00581.380320,D5_12,5,0.11976
,,00581.393120,D5_13,6,0.058
,,00581.398560,D5_43,6,0.1248
,,00582.342880,B5_14,5,0.1508
,,00582.255280,B5_12,15,0.23008
,,00582.290880,B5_44,20,0.15672
,,00582.291680,B5_22,9,0.1848
,,00582.657840,B6_23,6,0.084
,,00582.632240,B6_21,5,0.134
,,00582.721280,B6_41,7,0.36448
,,00582.904080,D2_21,13,0.26904
,,00585.740960,A1_43,7,0.0928
,,00585.745280,C3_12,5,0.0864
,,00585.748240,C3_43,8,0.02248
,,00585.769280,C3_22,8,0.15352
,,00586.711040,D5_12,5,0.10664
,,00586.640400,D5_33,5,0.20688
,,00586.696720,D5_43,5,0.11928
,,00587.010000,A4_41,5,0.0516
,,00587.013760,A4_33,14,0.27112
,,00587.731920,C3_12,5,0.10464
,,00587.788240,C3_24,6,0.03112
,,00587.771040,C3_43,7,0.06504
,,00587.874240,C3_22,7,0.22792
,,00588.345280,B2_31,5,0.16768
,,00588.421520,B2_32,5,0.21392
,,00589.859280,D5_33,10,0.14016
,,00589.856240,D5_43,8,0.18104
,,00590.305120,A4_41,9,0.2224
,,00590.641760,C3_24,8,0.14944
,,00590.206240,A4_33,20,0.50592
,,00591.203440,D5_33,6,0.13952
,,00591.221040,D5_43,9,0.15984
,,00592.218880,C2_21,11,0.16168
,,00592.213440,C2_33,5,0.07064
,,00592.143600,C2_41,19,0.2988
,,00592.784160,B5_22,6,0.1036
,,00593.112720,C3_43,6,0.02648
,,00592.812720,B5_12,6,0.12368
,,00592.834480,B5_44,8,0.12424
,,00593.138480,C3_24,9,0.09776
,,00595.620880,C3_22,5,0.128
,,00595.636400,B3_22,8,0.04336
,,00597.844880,A4_41,5,0.10768
,,00598.050320,D5_12,7,0.09288
,,00598.023040,D5_13,5,0.06184
,,00598.028000,D5_33,13,0.09024
,,00598.044960,D5_41,9,0.06024
,,00598.059360,D5_43,12,0.12976
,,00598.396320,C3_12,10,0.05336
,,00598.427920,C3_22,15,0.17856
,,00598.392160,C3_24,22,0.16352
,,00598.384000,C3_43,19,0.13072
,,00598.462000,A3_34,11,0.08408
,,00598.486000,A3_44,5,0.06768
,,00598.720880,C3_22,6,0.12472
,,00598.402800,C3_14,37,0.2524
,,00598.671520,C3_12,24,0.50696
,,00599.092720,C3_43,13,0.21552
,,00599.282400,B5_14,5,0.05368
,,00599.255760,B5_13,5,0.10288
,,00599.254560,B5_23,5,0.07504
,,00599.244000,C3_22,7,0.16864
,,00599.038160,C3_24,29,0.41256
,,00599.231760,B5_22,15,0.22288

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
